date,ticker,company_name,sector,industry,exchange,market_cap,current_price,median_60d_dollar_volume,avg_volume_20d,realized_vol_60d,trading_history_days,return_1d,return_5d,return_20d,is_crypto_linked,is_spac_linked,is_biotech_binary_risk,is_adr,is_microcap_or_low_float,is_distressed,holding_quality_classification,holding_risk_notes
2026-08-13,TEAM,,,,,,161.68499755859375,385760463.3670807,5264940.3,1.0349993348645594,2684,0.0414519281814707,0.46750481745338446,0.7504872453805238,False,False,False,False,False,False,speculative_but_tradable,high-volatility
2026-08-13,TWLO,,,,,,251.28500366210935,413558986.3845825,2393754.8,0.7570324727226077,2549,0.017557383491947576,0.2989130481998459,0.21407837761642656,False,False,False,False,False,False,institutional_quality,no major holding-level risk flags detected
2026-08-13,OKLO,,,,,,46.79499816894531,490463427.1774292,9681730.35,0.8758341191675961,1281,0.036563276511278886,0.10879600139423196,0.12182496211603167,False,False,False,False,False,False,speculative_but_tradable,high-volatility
2026-08-13,VIST,,,,,,66.38999938964844,55647639.37988281,863749.65,0.37656462343413566,1772,0.007574609662458487,0.0030162054742950417,0.06620713365499187,False,False,False,False,False,False,speculative_but_tradable,below-100M-median-dollar-volume
