date,realized_portfolio_return_1d,cash_weight,selected_count,turnover,max_weight,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d
2022-06-21,-0.006714945980390562,0.5,4,1.0,0.18224317111760993,0.0005640310382653224,0.022160098637720376,0.02545255088825474,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.001604001483841286,-0.01160052857130746,0.04887071478938429
2022-06-28,-0.010713949589639594,0.5,4,0.0,0.18636415324255828,0.0005477174006128908,0.02232574736626777,0.0245329928547182,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.01287345332903072,-0.00489353956565588,0.05661855323181286
2022-07-06,0.007770817262651998,0.7999999999999999,4,0.0,0.07585741981320454,0.0004910177224502965,0.022265036407731077,0.022053308759908456,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0034081264525288924,0.025045573270568864,0.03775056282710422
2022-07-13,0.005821237769621268,0.8,4,0.0,0.07086647562404012,0.0005654032656417327,0.022807937304188435,0.024789758850218446,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.02162776436872664,0.02567534304041147,0.03669403396977952
2022-07-20,0.008881151571717085,0.5,3,0.8333333333333334,0.18058684400647332,0.0018378100092141603,0.01821258269363307,0.10090880794499507,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0049732760785144055,0.01697676596089605,0.02732024604280519
2022-07-27,-0.004071489614317127,0.4999999999999999,4,0.6,0.14718624110412656,0.0012010693758282276,0.023398534538923394,0.051330965784641434,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.01717864512985489,0.020611203604560757,0.007998902903183188
2022-08-03,0.0009241419431061837,0.5,4,0.8571428571428571,0.17706541330524284,0.0015586861851574732,0.013618264935655398,0.11445556335715826,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0017879145740143329,0.002709667147628612,-0.03314979432289836
2022-08-10,0.0030001318098769776,0.5,4,1.0,0.1821174158657228,0.0017629657428890253,0.020877862181075794,0.08444187089648578,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.027222499171808995,0.02987744093119095,0.07319551635166491
2022-08-17,0.009829599183879677,0.5,3,0.6,0.1875,0.0022567770483831974,0.020435989307713318,0.11043150465592601,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.010693071119307417,0.006018170085051422,0.049472383851069494
2022-08-24,0.006849616487998761,0.8,2,0.75,0.10400000000000001,0.004627167524368316,0.02030106553707536,0.22792732312093808,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.0005626677175460228,0.025761078432128985,0.022633549670664103
2022-08-31,-0.00038303884843518933,0.8,2,0.6666666666666666,0.10358239104214018,0.0034183192121705645,0.031409366027121015,0.10883120688328926,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.023661436410601547,0.023143698264566737,0.008786140682519513
2022-09-08,0.0031359678244739747,0.8,2,0.6666666666666666,0.10400000000000001,0.005036161498903825,0.0300871886788062,0.16738557904718301,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.005638210984014642,-0.0078076733177401296,-0.003956900844816757
2022-09-15,0.003199454659922898,0.8,2,0.6666666666666666,0.10348429609531783,0.003841933753964564,0.03134748077669255,0.12255956966153131,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.0024263207059662772,-0.012801740503505687,0.020854103461526424
2022-09-22,-0.01431181841892026,0.7999999999999999,2,0.6666666666666666,0.10135460485529307,0.0018661804976758173,0.02048740247739601,0.09108917051513954,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.011911003189278098,0.003299877020930233,-0.002662014178503486
2022-09-29,0.0005878920834969044,0.8,3,0.75,0.1,0.001722425108794059,0.030889965036604055,0.05576002131284435,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.04318912123235768,0.03643945946876505,0.06738294365709521
2022-10-06,-0.0010263364176568838,0.8,2,0.3333333333333333,0.10153509822113721,0.00282850295384601,0.03236889138838543,0.08738337436112904,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.00578098747189289,-0.00043284210588188953,0.026302317882125045
2022-10-13,-0.007795966793788864,0.8,2,0.0,0.10086137769131283,0.0024342478620342383,0.03245287312385428,0.07500870116319408,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.005504048439929715,0.0263794474425505,0.017490142477141046
2022-10-20,0.005580016026549799,0.8,3,0.3333333333333333,0.1,0.0023247613646965887,0.03182210846593358,0.07305491297615645,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.02029456902140155,0.026810962424211094,0.013568568444412064
2022-10-27,-0.006535007239847279,0.5,4,0.25,0.18530739237928678,0.0035448026129641648,0.02219215716301682,0.15973222372773974,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.008173323715364698,-0.006799262467013368,0.021357957081215604
2022-11-03,0.0024860591002730118,0.8,2,0.5,0.1016288740354816,0.003872631101174816,0.032573440687087264,0.1188892244567213,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.012994254157021058,-0.011472686191143479,0.0025974219737233796
