date,ticker,action,weight_change,order_value,portfolio_value,adv20,adv60,participation_rate,daily_volatility,spread_proxy,commission_cost,spread_cost,slippage_rate,slippage_cost,impact_Y,impact_rate,impact_cost,total_cost,total_cost_bps_of_order,missing_liquidity_data,scenario
2009-02-13,DXCM,BUY,0.0625,6250.0,100000.0,555460.9978532791,637130.9180976948,0.00980960085669811,0.06619723249563522,0.02,1.25,62.5,0.0016391002265605692,10.244376416003558,0.5,0.0032782004531211385,20.488752832007116,94.48312924801067,151.17300679681708,False,impact_Y_0.5
2009-02-13,VALE,SELL,-0.0625,6250.0,100000.0,692705521.4029026,478681562.68493813,1.3056696742075415e-05,0.048159249292290866,0.02,1.25,62.5,4.350471979329682e-05,0.2719044987081051,0.5,8.700943958659364e-05,0.5438089974162102,64.56571349612432,103.30514159379891,False,impact_Y_0.5
2009-03-02,MELI,BUY,0.0625,6250.0,100000.0,6547189.379196168,7137109.645853043,0.0008757046353675553,0.062102213448090096,0.02,1.25,62.5,0.0004594369419021816,2.871480886888635,0.5,0.0009188738838043632,5.74296177377727,72.3644426606659,115.78310825706545,False,impact_Y_0.5
2009-03-02,ORLY,SELL,-0.0625,6250.0,100000.0,115791704.80654836,76590504.5017034,8.160280495163728e-05,0.0506291298959112,0.012475061219815734,1.25,38.98456631192417,0.00011433863835909481,0.7146164897443426,0.5,0.00022867727671818961,1.429232979488685,42.3784157811572,67.80546524985152,False,impact_Y_0.5
2009-03-09,DXCM,SELL,-0.0625,6250.0,100000.0,971361.710575819,704169.6714576086,0.00887570177094208,0.07242649156311676,0.02,1.25,62.5,0.0017058420161240428,10.661512600775268,0.5,0.0034116840322480856,21.323025201550536,95.7345378023258,153.1752604837213,False,impact_Y_0.5
2009-03-09,ILMN,BUY,0.08333333333333333,8333.333333333332,100000.0,68782204.52575712,66870142.64485467,0.00012461964344223723,0.02836556586101049,0.006594443257236843,1.6666666666666665,27.476846905153508,7.916344994476874e-05,0.659695416206406,0.5,0.00015832689988953748,1.319390832412812,31.122599820439394,37.34711978452728,False,impact_Y_0.5
2009-03-09,MELI,SELL,-0.0625,6250.0,100000.0,6544635.535359383,7079558.17967097,0.0008828234532978265,0.057004766375579934,0.02,1.25,62.5,0.0004234363231931932,2.6464770199574574,0.5,0.0008468726463863864,5.292954039914915,71.68943105987238,114.7030896957958,False,impact_Y_0.5
2009-03-09,MNST,INCREASE,0.02083333333333333,2083.333333333333,100000.0,65415487.081861496,51981724.25186157,4.0078188311706965e-05,0.03351344869269495,0.0025388225867653148,0.41666666666666663,2.644606861213869,5.304117918573935e-05,0.11050245663695696,0.5,0.0001060823583714787,0.22100491327391392,3.3927808977914067,16.285348309398753,False,impact_Y_0.5
2009-03-09,NFLX,INCREASE,0.02083333333333333,2083.333333333333,100000.0,82535018.92413795,62551813.99845828,3.3305722091203956e-05,0.02656249632673921,0.015372431732472469,0.41666666666666663,16.012949721325487,3.832377863685606e-05,0.07984120549345011,0.5,7.664755727371212e-05,0.15968241098690023,16.669140004472506,80.01187202146805,False,impact_Y_0.5
2009-03-16,ILMN,SELL,-0.08333333333333333,8333.333333333332,100000.0,68913809.16846839,70555678.25977339,0.00011811003081355819,0.034978259515229766,0.004082155874976502,1.6666666666666665,17.008982812402092,9.503456598730627e-05,0.7919547165608855,0.5,0.00019006913197461254,1.583909433121771,21.051513628751415,25.2618163545017,False,impact_Y_0.5
2009-03-16,MNST,REDUCE,-0.02083333333333333,2083.333333333333,100000.0,70429885.77322483,53570672.81487465,3.8889437519904854e-05,0.03397087721485728,0.013009181711316698,0.41666666666666663,13.551230949288225,5.296178344022425e-05,0.11033704883380051,0.5,0.0001059235668804485,0.22067409766760102,14.298908762456293,68.63476205979022,False,impact_Y_0.5
2009-03-16,MU,BUY,0.0625,6250.0,100000.0,61352238.504384756,73014213.37082545,8.55997717630323e-05,0.07458385614502706,0.0038043301841825974,1.25,11.888531825570617,0.0001725127290805664,1.0782045567535399,0.5,0.0003450254581611328,2.1564091135070798,16.37314549583124,26.19703279332998,False,impact_Y_0.5
2009-03-16,NFLX,REDUCE,-0.02083333333333333,2083.333333333333,100000.0,78368500.33572614,65555431.451147296,3.1779721179714276e-05,0.029033873681923856,0.018133166922424504,0.41666666666666663,18.888715544192188,4.091853091411254e-05,0.08524693940440112,0.5,8.183706182822508e-05,0.17049387880880224,19.56112302907206,93.8933905395459,False,impact_Y_0.5
2009-03-16,SIRI,BUY,0.0625,6250.0,100000.0,11273032.708991945,8244890.191930215,0.0007580452685855371,0.16577130397399098,0.014465149895481559,1.25,45.20359342337987,0.0011410296584690796,7.131435365431748,0.5,0.0022820593169381592,14.262870730863495,67.84789951967511,108.55663923148018,False,impact_Y_0.5
2009-03-23,DXCM,BUY,0.0625,6250.0,100000.0,1253539.9152040482,790957.2381063303,0.007901817821357111,0.07231120336465874,0.02,1.25,62.5,0.0016069749388927205,10.043593368079502,0.5,0.003213949877785441,20.087186736159005,93.88078010423851,150.20924816678163,False,impact_Y_0.5
2009-03-23,MU,SELL,-0.0625,6250.0,100000.0,60554876.180114746,72036966.85761094,8.676100997358507e-05,0.07081614074350695,0.001272621042550945,1.25,3.976940757971703,0.0001649052808557821,1.030658005348638,0.5,0.0003298105617115642,2.061316010697276,8.318914774017617,13.310263638428188,False,impact_Y_0.5
2009-03-30,AMD,BUY,0.0625,6250.0,100000.0,46211367.40940213,37650375.44699788,0.0001660010006752364,0.06622349274402109,0.008389202079761675,1.25,26.216256499255234,0.00021330814756098245,1.3331759222561403,0.5,0.0004266162951219649,2.6663518445122807,31.465784266023654,50.345254825637845,False,impact_Y_0.5
2009-03-30,DXCM,SELL,-0.0625,6250.0,100000.0,1166502.0618104935,892993.3413982391,0.006998932366297176,0.06637944588295919,0.02,1.25,62.5,0.001388319839085142,8.676998994282137,0.5,0.002776639678170284,17.353997988564274,89.78099698284642,143.64959517255426,False,impact_Y_0.5
2009-04-06,MNST,SELL,-0.0625,6250.0,100000.0,60108109.09203529,56828678.460998535,0.00010997968225302598,0.022282025628802313,0.0078054196065581675,1.25,24.391936270494273,5.841856818597608e-05,0.3651160511623505,0.5,0.00011683713637195216,0.730232102324701,26.737284423981325,42.77965507837012,False,impact_Y_0.5
2009-04-06,MU,BUY,0.0625,6250.0,100000.0,81966370.60714483,77499811.4484775,8.064535749425726e-05,0.06324606871443943,0.02,1.25,62.5,0.00014199178864592824,0.8874486790370515,0.5,0.0002839835772918565,1.774897358074103,66.41234603711115,106.25975365937785,False,impact_Y_0.5
2009-04-21,MELI,BUY,0.0625,6250.0,100000.0,10718982.498197556,7720409.939284325,0.0008095425047571204,0.04340523817286935,0.02,1.25,62.5,0.00030874645543715315,1.9296653464822071,0.5,0.0006174929108743063,3.8593306929644142,69.53899603944663,111.26239366311462,False,impact_Y_0.5
2009-04-21,MU,SELL,-0.0625,6250.0,100000.0,133505388.68538141,94307600.37151377,6.627249527481194e-05,0.0573393261585236,0.01838987009259777,1.25,57.46834403936803,0.00011669688270060075,0.7293555168787547,0.5,0.0002333937654012015,1.4587110337575093,60.90641059000429,97.45025694400687,False,impact_Y_0.5
2009-05-05,AMD,INCREASE,0.037500000000000006,3750.0000000000005,100000.0,56172148.18196416,47387098.65064422,7.913546316997443e-05,0.044048283310574594,0.0002,0.7500000000000001,0.37500000000000006,9.796130688078544e-05,0.3673549008029454,0.5,0.00019592261376157088,0.7347098016058908,2.2270647024088364,5.938839206423563,False,impact_Y_0.5
2009-05-05,MELI,INCREASE,0.037500000000000006,3750.0000000000005,100000.0,14790105.716228485,10032028.798294067,0.00037380275469680495,0.03837886651527381,0.008180070904935725,0.7500000000000001,15.337632946754486,0.0001855040524735732,0.6956401967758996,0.5,0.0003710081049471464,1.3912803935517992,18.174553537082186,48.46547609888582,False,impact_Y_0.5
2009-05-05,NFLX,INCREASE,0.037500000000000006,3750.0000000000005,100000.0,99928206.81494772,86526350.2913018,4.3339398777079534e-05,0.03682468952104795,0.004890749944908461,0.7500000000000001,9.170156146703366,6.060668690038018e-05,0.2272750758764257,0.5,0.00012121337380076036,0.4545501517528514,10.601981374332643,28.27195033155371,False,impact_Y_0.5
2009-05-05,SIRI,INCREASE,0.037500000000000006,3750.0000000000005,100000.0,26114729.71734619,19405541.913358312,0.00019324376596865816,0.08475140373727623,0.011377368637883876,0.7500000000000001,21.33256619603227,0.00029453686169407463,1.10451323135278,0.5,0.0005890737233881493,2.20902646270556,25.39610589009061,67.72294904024162,False,impact_Y_0.5
2009-05-12,CCJ,BUY,0.1,10000.0,100000.0,71172445.57595253,60271167.57948557,0.00016591681232675654,0.03535370691117834,0.001810684784479744,2.0,9.05342392239872,0.0001138466258121391,1.138466258121391,0.5,0.0002276932516242782,2.276932516242782,14.468822696762892,14.468822696762892,False,impact_Y_0.5
2009-05-12,NFLX,SELL,-0.1,10000.0,100000.0,102257700.67606568,88249414.09550905,0.00011331519990803988,0.03579879268220338,0.004890749944908461,2.0,24.453749724542305,9.526919018016625e-05,0.9526919018016625,0.5,0.0001905383803603325,1.905383803603325,29.311825429947294,29.311825429947294,False,impact_Y_0.5
2009-06-03,AMD,INCREASE,0.04999999999999999,4999.999999999999,100000.0,98181145.05328774,69993718.88715069,7.14349813025564e-05,0.04139380741126334,0.0036536483469960302,0.9999999999999998,9.134120867490074,8.746430531472187e-05,0.4373215265736093,0.5,0.00017492861062944374,0.8746430531472186,11.446085447210901,22.892170894421806,False,impact_Y_0.5
2009-06-03,CCJ,INCREASE,0.04999999999999999,4999.999999999999,100000.0,78837195.97464561,63819372.84203688,7.834611619226964e-05,0.03369826059326089,0.02,0.9999999999999998,49.99999999999999,7.456864117586813e-05,0.3728432058793406,0.5,0.00014913728235173626,0.7456864117586812,52.11852961763802,104.23705923527605,False,impact_Y_0.5
2009-06-03,MELI,INCREASE,0.04999999999999999,4999.999999999999,100000.0,23122616.539287567,15558022.466270128,0.00032137760508059584,0.057992993356730534,0.0041017808323488706,0.9999999999999998,10.254452080872175,0.0002599102096149546,1.2995510480747727,0.5,0.0005198204192299092,2.5991020961495455,15.153105225096494,30.306210450192992,False,impact_Y_0.5
2009-06-03,SIRI,SELL,-0.1,10000.0,100000.0,19807315.457011938,22244465.991687793,0.00044955001409054964,0.06688420001301466,0.016730786024258308,2.0,83.65393012129154,0.0003545296430536809,3.545296430536809,0.5,0.0007090592861073618,7.090592861073618,96.28981941290196,96.28981941290196,False,impact_Y_0.5
2009-06-03,YPF,BUY,0.15,15000.0,100000.0,138305.1507282257,125967.13345209758,0.11907868019957886,0.03362575203896732,0.02,3.0,150.0,0.002900875038581466,43.51312557872199,0.5,0.005801750077162932,87.02625115744398,283.539376736166,189.026251157444,False,impact_Y_0.5
2009-06-17,DXCM,BUY,0.15,15000.0,100000.0,2305509.805865288,1401088.4884289901,0.010705961917379802,0.03796276568786632,0.0022994575879784246,3.0,17.245931909838184,0.0009819982191197846,14.729973286796769,0.5,0.001963996438239569,29.459946573593538,64.4358517702285,42.957234513485666,False,impact_Y_0.5
2009-06-17,MELI,SELL,-0.15,15000.0,100000.0,16046955.392608643,16695853.531122208,0.0008984266645630891,0.033949827142037044,0.02,3.0,150.0,0.0002544010459374544,3.8160156890618158,0.5,0.0005088020918749088,7.6320313781236315,164.44804706718546,109.63203137812363,False,impact_Y_0.5
2009-06-17,SMCI,BUY,0.15,15000.0,100000.0,1423190.2640074492,830145.2708229423,0.01806912660615431,0.024398928073498406,0.02,3.0,150.0,0.000819934831280406,12.29902246920609,0.5,0.001639869662560812,24.59804493841218,189.89706740761827,126.59804493841219,False,impact_Y_0.5
2009-06-17,YPF,SELL,-0.15,15000.0,100000.0,100482.85095214844,104946.68394088745,0.14292971856499,0.025680622724670706,0.0007390392237608956,3.0,5.542794178206717,0.0024272070708003008,36.408106062004514,0.5,0.0048544141416006015,72.81621212400903,117.76711236422025,78.51140824281352,False,impact_Y_0.5
2009-06-24,AMD,SELL,-0.15,15000.0,100000.0,98644764.91935849,81264080.9178694,0.00018458339564757947,0.03182184797651791,0.02,3.0,150.0,0.00010808407766917001,1.6212611650375501,0.5,0.00021616815533834002,3.2425223300751003,157.86378349511264,105.24252233007509,False,impact_Y_0.5
2009-06-24,ISRG,BUY,0.15,15000.0,100000.0,179207251.84654713,199461695.1859331,7.520240909422424e-05,0.029792671842776872,0.004237806542888929,3.0,31.78354907166697,6.459000800430222e-05,0.9688501200645333,0.5,0.00012918001600860444,1.9377002401290666,37.69009943186057,25.12673295457371,False,impact_Y_0.5
2009-06-24,ON,BUY,0.15,15000.0,100000.0,64203723.12891245,59699458.858393826,0.0002512585589021797,0.03213602343574394,0.02,3.0,150.0,0.00012734813125646303,1.9102219688469455,0.5,0.00025469626251292606,3.820443937693891,158.73066590654082,105.82044393769388,False,impact_Y_0.5
2009-06-24,SMCI,SELL,-0.15,15000.0,100000.0,1421626.5644967556,872487.2549047073,0.017192228213853158,0.03293497024377208,0.02,3.0,150.0,0.0010796012228343305,16.19401834251496,0.5,0.002159202445668661,32.38803668502992,201.58205502754487,134.38803668502993,False,impact_Y_0.5
2009-07-09,ISRG,SELL,-0.15,15000.0,100000.0,134031994.43750381,191563574.71797466,7.830298647372512e-05,0.02450038108662093,0.0007046649655148819,3.0,5.284987241361614,5.4200340066409456e-05,0.8130051009961419,0.5,0.00010840068013281891,1.6260102019922837,10.72400254435004,7.149335029566693,False,impact_Y_0.5
2009-07-09,MSTR,BUY,0.15,15000.0,100000.0,5249966.356635094,5394358.2657972975,0.0027806829396384127,0.02691814042738112,0.012905225994583429,3.0,96.78919495937572,0.00035486306499871043,5.322945974980656,0.5,0.0007097261299974209,10.645891949961312,115.75803288431769,77.17202192287846,False,impact_Y_0.5
2009-07-09,ON,SELL,-0.15,15000.0,100000.0,59060577.983055115,62092047.68797716,0.00024157682921615805,0.029027256667014667,0.02,3.0,150.0,0.00011279079041460754,1.691861856219113,0.5,0.00022558158082921508,3.383723712438226,158.07558556865735,105.38372371243823,False,impact_Y_0.5
2009-07-09,YPF,BUY,0.15,15000.0,100000.0,99500.44931411743,104688.50029945375,0.14328221301378474,0.04366936443730059,0.02,3.0,150.0,0.004132501503458456,61.987522551876836,0.5,0.008265003006916911,123.97504510375367,338.96256765563055,225.9750451037537,False,impact_Y_0.5
2009-07-16,ON,BUY,0.15,15000.0,100000.0,63781630.39230585,64273135.96548319,0.00023337899691179686,0.030891372010913357,0.02,3.0,150.0,0.00011797991817034588,1.7696987725551883,0.5,0.00023595983634069176,3.5393975451103765,158.30909631766556,105.53939754511038,False,impact_Y_0.5
2009-07-16,YPF,SELL,-0.15,15000.0,100000.0,106255.0994682312,106878.2171090444,0.14034665253347164,0.04219779729639159,0.02,3.0,150.0,0.003952126340554505,59.28189510831758,0.5,0.00790425268110901,118.56379021663516,330.84568532495274,220.56379021663517,False,impact_Y_0.5
2009-07-23,DXCM,SELL,-0.15,15000.0,100000.0,2025591.6214871407,1872893.1958083312,0.008008999142914862,0.027255074123932573,0.017227814413448127,3.0,129.20860810086094,0.000609784666855935,9.146770002839025,0.5,0.00121956933371187,18.29354000567805,159.648918109378,106.43261207291867,False,impact_Y_0.5
2009-07-23,ISRG,BUY,0.15,15000.0,100000.0,212298614.4837284,190789477.28429317,7.86206881716473e-05,0.06398839914905464,0.02,3.0,150.0,0.0001418435768660714,2.127653652991071,0.5,0.0002836871537321428,4.255307305982142,159.3829609589732,106.25530730598213,False,impact_Y_0.5
2009-07-30,DXCM,BUY,0.15,15000.0,100000.0,2053673.0129027367,2083907.7525770664,0.007198015354302625,0.03349344188662101,0.009438560381824028,3.0,70.7892028636802,0.0007104052663397086,10.65607899509563,0.5,0.0014208105326794173,21.31215799019126,105.7574398489671,70.5049598993114,False,impact_Y_0.5
2009-07-30,ON,SELL,-0.15,15000.0,100000.0,63212938.62990379,65892789.063793026,0.00022764251161804663,0.0223909131943721,0.006557515429571753,3.0,49.18136572178815,8.445755394281841e-05,1.266863309142276,0.5,0.00016891510788563682,2.533726618284552,55.981955649214974,37.321303766143316,False,impact_Y_0.5
2009-08-13,CSX,BUY,0.15,15000.0,100000.0,238885397.30196476,244914781.18172407,6.124579303717143e-05,0.024806641862681514,0.008637661925866302,3.0,64.78246444399726,4.8534003443654995e-05,0.7280100516548249,0.5,9.706800688730999e-05,1.4560201033096498,69.96649459896173,46.644329732641154,False,impact_Y_0.5
2009-08-13,MSTR,SELL,-0.15,15000.0,100000.0,7463246.00713253,6034246.736296018,0.0024858115114476413,0.015469801521734517,0.0051466940436037025,3.0,38.600205327027766,0.00019282300548113384,2.8923450822170076,0.5,0.0003856460109622677,5.784690164434015,50.27724057367879,33.51816038245253,False,impact_Y_0.5
2009-08-20,CSX,SELL,-0.15,15000.0,100000.0,220228775.49195528,244526393.0163002,6.134307145732156e-05,0.026122378189904375,0.008637661925866302,3.0,64.78246444399726,5.1148803636630657e-05,0.7672320545494599,0.5,0.00010229760727326131,1.5344641090989197,70.08416060764563,46.722773738430426,False,impact_Y_0.5
2009-08-20,SIRI,BUY,0.15,15000.0,100000.0,32497949.682373285,24982684.146711428,0.0006004158685236594,0.05769913031897425,0.0002,3.0,1.5,0.00035345599875726864,5.30183998135903,0.5,0.0007069119975145373,10.60367996271806,20.405519944077092,13.603679962718061,False,impact_Y_0.5
2009-09-03,CCJ,SELL,-0.15,15000.0,100000.0,44603546.35970116,47386991.74683253,0.0003165425667900229,0.02634870069036816,0.02,3.0,150.0,0.00011719667018781473,1.757950052817221,0.5,0.00023439334037562946,3.515900105634442,158.27385015845167,105.51590010563444,False,impact_Y_0.5
2009-09-03,DXCM,INCREASE,0.04999999999999999,4999.999999999999,100000.0,2909809.457182884,2586926.4837646484,0.001932795551547218,0.029385260360922632,0.018542622426249402,0.9999999999999998,46.356556065623494,0.00032297024309222734,1.6148512154611365,0.5,0.0006459404861844547,3.229702430922273,52.201109712006904,104.40221942401382,False,impact_Y_0.5
2009-09-03,ISRG,INCREASE,0.04999999999999999,4999.999999999999,100000.0,113740346.07172966,175626640.86645126,2.846948489894573e-05,0.01652789553267773,0.008172615780066388,0.9999999999999998,20.431539450165964,2.2046891894468306e-05,0.1102344594723415,0.5,4.409378378893661e-05,0.220468918944683,21.762242828582988,43.52448565716599,False,impact_Y_0.5
2009-09-03,SIRI,INCREASE,0.04999999999999999,4999.999999999999,100000.0,45413687.89355135,32003065.940731924,0.0001562350310204575,0.05800221169691767,0.0002,0.9999999999999998,0.49999999999999994,0.00018124822900570945,0.9062411450285471,0.5,0.0003624964580114189,1.8124822900570943,4.218723435085641,8.437446870171284,False,impact_Y_0.5
2009-09-11,AMD,BUY,0.15,15000.0,100000.0,135316164.09520626,97503684.34451978,0.00015384034050445683,0.0436835448683324,0.02,3.0,150.0,0.00013545436308083986,2.031815446212598,0.5,0.0002709087261616797,4.063630892425196,159.0954463386378,106.06363089242521,False,impact_Y_0.5
2009-09-11,DXCM,REDUCE,-0.04999999999999999,4999.999999999999,100000.0,3112063.940255642,2556786.667367617,0.0019555796593494572,0.028160915469051855,0.013990406390188958,0.9999999999999998,34.976015975472386,0.0003113325532400987,1.5566627662004933,0.5,0.0006226651064801974,3.1133255324009865,40.64600427407387,81.29200854814773,False,impact_Y_0.5
2009-09-11,ISRG,REDUCE,-0.04999999999999999,4999.999999999999,100000.0,136271268.8618946,178752007.0248413,2.79717139025194e-05,0.021000634376737052,0.02,0.9999999999999998,49.99999999999999,2.776719187690396e-05,0.13883595938451979,0.5,5.553438375380792e-05,0.27767191876903957,51.41650787815355,102.83301575630713,False,impact_Y_0.5
2009-09-11,SIRI,REDUCE,-0.04999999999999999,4999.999999999999,100000.0,43646229.795214415,32879917.52500081,0.00015206850796380993,0.05101586418997054,0.02,0.9999999999999998,49.99999999999999,0.0001572768849717394,0.7863844248586969,0.5,0.0003145537699434788,1.5727688497173937,53.35915327457608,106.71830654915217,False,impact_Y_0.5
2009-09-18,MELI,BUY,0.15,15000.0,100000.0,22475344.557113647,19780138.221594494,0.0007583364601377815,0.032356814830739815,0.002410955954025798,3.0,18.082169655193482,0.00022275975970384465,3.3413963955576698,0.5,0.0004455195194076893,6.6827927911153395,31.10635884186649,20.737572561244328,False,impact_Y_0.5
2009-09-18,SIRI,SELL,-0.15,15000.0,100000.0,38633969.76860404,33081427.658739567,0.0004534266221741264,0.03706245682604395,0.02,3.0,150.0,0.0001973002888991702,2.959504333487553,0.5,0.0003946005777983404,5.919008666975106,161.87851300046268,107.91900866697513,False,impact_Y_0.5
2009-10-09,DXCM,SELL,-0.15,15000.0,100000.0,1830922.650296688,2411518.324112892,0.0062201476347968215,0.028052946575623645,0.0013228549357374058,3.0,9.921412018030544,0.0005531193345375496,8.296790018063245,0.5,0.0011062386690750992,16.59358003612649,37.81178207222028,25.20785471481352,False,impact_Y_0.5
2009-10-09,MU,BUY,0.15,15000.0,100000.0,230618434.06351328,168968036.73200846,8.877418646812314e-05,0.03831225229861574,0.02,3.0,150.0,9.024456237206096e-05,1.3536684355809143,0.5,0.00018048912474412192,2.7073368711618286,157.06100530674274,104.70733687116183,False,impact_Y_0.5
2009-10-16,MU,SELL,-0.15,15000.0,100000.0,239979943.9807725,178696226.70393386,8.394133595698238e-05,0.04217926446265946,0.02,3.0,150.0,9.661108270355838e-05,1.4491662405533758,0.5,0.00019322216540711677,2.8983324811067517,157.34749872166014,104.89833248110676,False,impact_Y_0.5
2009-10-16,VALE,BUY,0.15,15000.0,100000.0,597818701.73151,531251702.00255394,2.8235203658562375e-05,0.02324594253229944,0.0013367439033454547,3.0,10.02557927509091,3.08803796357512e-05,0.46320569453626803,0.5,6.17607592715024e-05,0.9264113890725361,14.415196358699715,9.61013090579981,False,impact_Y_0.5
2009-10-23,AMZN,BUY,0.15,15000.0,100000.0,958816977.5225163,646520087.5165621,2.320113526188889e-05,0.061932275086988564,0.002834346558548595,3.0,21.257599189114462,7.457815941972985e-05,1.1186723912959478,0.5,0.0001491563188394597,2.2373447825918955,27.613616363002308,18.409077575334873,False,impact_Y_0.5
2009-10-23,ISRG,SELL,-0.15,15000.0,100000.0,251711815.28532028,186519523.00126076,8.042053592373067e-05,0.02268109487214998,0.004658120148992758,3.0,34.93590111744569,5.0849595826466786e-05,0.7627439373970017,0.5,0.00010169919165293357,1.5254878747940035,40.224132929636696,26.816088619757796,False,impact_Y_0.5
2009-10-30,AMD,SELL,-0.15,15000.0,100000.0,167862749.43235397,153202426.5099426,9.790967637856913e-05,0.039648742676857036,0.02,3.0,150.0,9.808040171268851e-05,1.4712060256903277,0.5,0.00019616080342537703,2.9424120513806553,157.41361807707096,104.94241205138064,False,impact_Y_0.5
2009-10-30,MSTR,BUY,0.15,15000.0,100000.0,16199161.525511742,9060398.813867569,0.0016555562628260314,0.048060235127010506,0.0017432971138988474,3.0,13.074728354241355,0.0004888750485787848,7.333125728681773,0.5,0.0009777500971575696,14.666251457363545,38.07410554028667,25.382737026857782,False,impact_Y_0.5
2009-11-13,AMD,BUY,0.15,15000.0,100000.0,190302737.3129797,182621861.6394361,8.213693511467764e-05,0.05949634494419667,0.02,3.0,150.0,0.00013480299515458631,2.022044927318795,0.5,0.00026960599030917263,4.04408985463759,159.06613478195638,106.04408985463759,False,impact_Y_0.5
2009-11-13,MELI,SELL,-0.15,15000.0,100000.0,28462871.09518051,24623010.65595627,0.0006091862692822871,0.04405477581760996,0.02,3.0,150.0,0.00027183667989863036,4.0775501984794555,0.5,0.0005436733597972607,8.155100396958911,165.23265059543837,110.15510039695891,False,impact_Y_0.5
2009-12-14,MSTR,SELL,-0.15,15000.0,100000.0,7173335.441541672,11231578.488492966,0.0013355202045169231,0.014320886485847508,0.0010818157727085062,3.0,8.113618295313797,0.0001308383752235454,1.9625756283531808,0.5,0.0002616767504470908,3.9251512567063616,17.001345180373338,11.334230120248893,False,impact_Y_0.5
2009-12-14,SMCI,BUY,0.15,15000.0,100000.0,1832085.4619652033,1140777.4726013343,0.013148927253792315,0.020594396581520923,0.0015281838090471559,3.0,11.46137856785367,0.00059038354111251,8.85575311668765,0.5,0.00118076708222502,17.7115062333753,41.02863791791662,27.35242527861108,False,impact_Y_0.5
