date,realized_portfolio_return_1d,cash_weight,selected_count,turnover,max_weight,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d
2025-01-02,-0.0018167943091057575,0.8,4,1.0,0.05607845151801721,0.0020120933179635907,0.014453113279265161,0.1392152181392085,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.0017339082378219877,-0.001459156809636332,0.0011048584862140736
2025-01-10,0.0025661781230742363,0.8,2,1.0,0.10240846328301448,0.0026569099897258163,0.030416740893821258,0.08735025225090867,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.01384651286755534,-0.009530424327965286,-0.005981816885366124
2025-01-17,0.005256044361218404,0.5,4,0.8,0.1476791102254006,0.0018717484383621676,0.016250872616883762,0.11517833426480274,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,-0.035835349066032744,-0.013755926116491976,-0.01354626803445505
2025-01-27,-0.0005227804996032789,0.5,4,1.0,0.14300480106679175,0.0013337190252656853,0.014479387586277316,0.09211156323556827,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.004918515733475981,0.016512958098221564,0.0018581550598442678
2025-02-03,0.007373426778167782,0.5,4,0.4,0.16411533984165944,0.002019514398782638,0.012712488271336772,0.1588606695776544,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.020172816002214215,0.02135204457524824,-0.012128435103582462
2025-02-10,-0.0032599044411926455,0.5,4,0.4,0.16231646864254667,0.0021972810860686333,0.009954570767732764,0.22073087201218242,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.0032240472355149516,-0.012559482469420045,-0.05530564258646195
2025-02-18,-0.0009503292101979649,0.7999999999999999,4,0.6666666666666666,0.07500000000000001,0.0009194171961767537,0.01001215271047189,0.09183012113020599,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,-0.005008022527661797,-0.008591892164915252,-0.02192391306322093
2025-02-25,-0.009977796643624273,0.5,3,0.8333333333333334,0.1750295671257024,0.0006420467117227903,0.007841229172544211,0.08188087576510253,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,-0.012611928573489695,-0.03190304088967057,-0.035744093539342874
2025-03-04,0.0008642208272386351,0.8,2,0.75,0.10127623462705829,0.0004934577934854566,0.00893107266706818,0.05525179470378723,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,-0.011581571667342024,-0.01688865857746142,-0.010949289782033918
2025-03-11,0.003166498868706389,0.5,4,0.8,0.17188772784642542,0.0006680456938382177,0.010098380613017814,0.06615374478726228,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.000712717718563472,0.01907044779194427,-0.029532759286461263
2025-03-18,0.0006109214992436419,0.8,4,0.6666666666666666,0.06090487404619813,0.000635674113378315,0.0136139243080499,0.04669293724532034,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.007336842492495161,-0.0016263522712212234,-0.0028845061731490444
2025-03-25,-0.004352040300788515,0.8,4,0.8571428571428571,0.07652482114134407,0.0006165371323827938,0.01463211077541369,0.042135898357109215,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.010258589913414159,-0.028706567923568314,-0.003879049050118161
