date,ticker,model_mode,selected,weight,expected_daily_return,expected_total_return,target_confidence,signal_strength,quality_score,regime,regime_confidence,ema_timing_score,trend_persistence_score,quant_target_price,covariance_method
2022-01-18,AAPL,baseline,False,0.0,-0.00010087511173675952,-0.0020155700046726732,0.5,0.00019610947342303786,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,MSFT,baseline,False,0.0,-4.451698731241393e-05,-0.0008899633119928696,0.5,0.00012878032223764021,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,NVDA,baseline,False,0.0,-1.644889515537395e-05,-0.0003289265006123365,0.5,2.0683782123834846e-05,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AMZN,baseline,False,0.0,7.755878651334995e-05,0.0015523191817232718,0.5,0.000206492692207818,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,GOOGL,baseline,False,0.0,-0.00010792935472924412,-0.00215637526551693,0.5,0.0001424492026321579,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,META,baseline,False,0.0,4.547407883816482e-06,9.095208677778466e-05,0.5,0.0001240067181910624,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,TSLA,baseline,False,0.0,4.667304521487138e-05,0.0009338749111245104,0.5,0.07624654240808355,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,SPY,baseline,False,0.0,-0.00017490082811131167,-0.0034922105000637638,0.5,0.00033949406398055607,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,QQQ,baseline,False,0.0,3.7130534930884695e-05,0.0007428727055440731,0.5,0.00017028716380665726,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AVGO,baseline,False,0.0,-0.00012023156822088954,-0.0024018867750537076,0.5,0.0001053762606986664,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AMD,baseline,False,0.0,-0.00017496107277884616,-0.00349341139502235,0.5,3.044109844151165e-05,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,NFLX,baseline,False,0.0,8.696255602824898e-05,0.0017406887429354256,0.5,0.00011030774685737786,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,COST,baseline,False,0.0,0.00015939013115555875,0.0031926342331320967,0.5,0.00012732993662558883,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,ADBE,baseline,False,0.0,6.206844240499983e-05,0.0012421010941614519,0.5,7.110782249457445e-05,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,PEP,baseline,False,0.0,-0.000105344949199949,-0.0021047917800641747,0.5,0.8873245812519404,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,CSCO,baseline,False,0.0,-0.00018907719080843235,-0.0037747589808841964,0.5,0.00019745357227898697,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,INTC,baseline,False,0.0,8.77722144285654e-05,0.001756908812428959,0.5,0.00012532213582694084,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AMAT,baseline,False,0.0,-3.032370210632137e-05,-0.0006062993637966363,0.5,0.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,QCOM,baseline,False,0.0,-0.00020136981006604727,-0.00401970103995819,0.5,0.1259607073291189,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,TXN,baseline,False,0.0,-1.6016641174611142e-06,-3.203279494123912e-05,0.5,0.00016160474733949986,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,CCJ,baseline,False,0.0,-0.00017462119490467199,-0.00348663637696367,0.5,0.1276231094436654,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,YPF,baseline,True,0.24526165068081693,0.00016469099474406045,0.0032989783842665155,0.5,0.582924787614993,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,VIST,baseline,True,0.25473834931918304,0.0024645235110761937,0.05046175174747747,0.5,1.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AAPL,baseline,False,0.0,-4.71670459999499e-05,-0.0009429183408561359,0.5,0.01281742116568576,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,MSFT,baseline,False,0.0,-1.2163335719335783e-05,-0.0002432386065575054,0.5,0.012645643044570148,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,NVDA,baseline,False,0.0,6.783980094491769e-05,0.0013576708002567273,0.5,0.012404720697171401,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AMZN,baseline,False,0.0,-5.3075390059824124e-05,-0.001060972742167543,0.5,0.01266676479484742,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,GOOGL,baseline,False,0.0,3.8136045397230212e-06,7.62748541376368e-05,0.5,0.012691949923170293,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,META,baseline,False,0.0,2.1524450984871656e-05,0.0004305770584458468,0.5,0.012608099227322618,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,TSLA,baseline,False,0.0,-0.00014763663889439855,-0.0029485950944193595,0.5,0.01236600641713122,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,SPY,baseline,False,0.0,3.3665008201138706e-05,0.000673515540751568,0.5,0.01299854881926985,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,QQQ,baseline,False,0.0,-8.190544261343728e-05,-0.0016368348631476959,0.5,0.01266022828619213,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AVGO,baseline,False,0.0,-0.00012894556075535073,-0.002575754535945829,0.5,0.012573610667662369,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AMD,baseline,True,0.10015379294616884,0.00010581905993691074,0.0021185101081195867,0.5,0.012415025476928769,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,NFLX,baseline,False,0.0,5.776329097367431e-05,0.0011558999928231728,0.5,0.012269817927580993,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,COST,baseline,False,0.0,9.808721116850259e-05,0.001963573308832345,0.5,0.012717159184950363,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,ADBE,baseline,False,0.0,-3.8575206055941674e-05,-0.0007712214577078047,0.5,0.0,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,PEP,baseline,False,0.0,-0.0002009715964916641,-0.004011767154802781,0.5,0.013477586024226147,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,CSCO,baseline,False,0.0,6.0855440491925636e-05,0.0012178127099096159,0.5,0.012792498817330085,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,INTC,baseline,False,0.0,-1.8721813177504763e-05,-0.0003743696748358394,0.5,0.012785492724474668,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AMAT,baseline,False,0.0,-0.00010098499965476903,-0.0020177635522810045,0.5,0.012395250455380655,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,QCOM,baseline,False,0.0,-1.6969831981018875e-06,-3.393911681415229e-05,0.5,0.012507807695794433,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,TXN,baseline,False,0.0,-0.00011829041899304487,-0.0023631516674197384,0.5,0.012725339759203692,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,CCJ,baseline,True,0.09984620705383115,0.00010603747826993535,0.0021228872751029026,0.5,0.012434924653755437,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,YPF,baseline,False,0.0,-6.516112244423625e-05,-0.001302416029547393,0.5,0.18451636134309246,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,VIST,baseline,False,0.0,0.00010061377206864576,0.0020141999979057523,0.5,1.0,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,AAPL,baseline,False,0.0,-0.00018034955130700548,-0.0036008177757802518,0.5,0.3871275244400283,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,MSFT,baseline,False,0.0,-8.855995635012709e-05,-0.0017697097739929335,0.5,0.38714715138034655,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,NVDA,baseline,False,0.0,-4.6473491251907074e-05,-0.0009290595802157187,0.5,0.38705798087827015,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,AMZN,baseline,False,0.0,-1.0738925031705426e-05,-0.00021475659038816541,0.5,0.38712645766179865,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,GOOGL,baseline,False,0.0,0.00012180962991636209,0.002439013801112333,0.5,0.3871539373413933,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,META,baseline,False,0.0,-0.00010478366487894613,-0.0020935884814271555,0.5,0.3871120435503147,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,TSLA,baseline,False,0.0,4.80237275835122e-06,9.605183722216637e-05,0.5,0.18894342506506123,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,SPY,baseline,False,0.0,3.86576099570143e-05,0.0007734362030606956,0.5,0.38721972037811025,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,QQQ,baseline,False,0.0,-0.00016642974166132188,-0.0033233373016211543,0.5,0.38712978906943013,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,AVGO,baseline,False,0.0,4.9611056337260184e-05,0.0009926889047882081,0.5,0.3870838757193312,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,AMD,baseline,False,0.0,-9.479240880185502e-05,-0.0018941418825141332,0.5,0.07045832690656226,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,NFLX,baseline,False,0.0,-7.574328145835337e-05,-0.001513776085895091,0.5,0.38703011386032954,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,COST,baseline,True,0.15858784424854006,0.00019995669452046544,0.004006739721378327,0.5,0.3871379397688337,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,ADBE,baseline,False,0.0,0.0001363926181647567,0.002731389817295371,0.5,0.3870758883333784,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,PEP,baseline,True,0.15593919343840104,0.0001512057041133003,0.0030284620271685547,0.5,0.6776677730160778,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,CSCO,baseline,False,0.0,-6.192737267309862e-05,-0.0012378190742281525,0.5,0.0,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,INTC,baseline,False,0.0,-9.672846870224391e-05,-0.001932792689989915,0.5,0.38711860355047295,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,AMAT,baseline,False,0.0,5.932150735732014e-05,0.0011870990030193873,0.5,0.2646299351789365,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,QCOM,baseline,False,0.0,-2.868111192251018e-05,-0.0005734659701697176,0.5,0.38708548700529044,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,TXN,baseline,False,0.0,-0.00013695619825164794,-0.002735563061814439,0.5,0.38712895646364637,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,CCJ,baseline,False,0.0,-1.3446530120359051e-06,-2.6892716706305997e-05,0.5,0.3306458421544159,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,YPF,baseline,True,0.053812456089118416,0.0005170021945173918,0.010390987115002082,0.5,0.8031255187011255,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-01,VIST,baseline,True,0.13166050622394046,0.002595336271764742,0.05320667247409272,0.5,1.0,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,AAPL,baseline,True,0.12271309923658358,0.0006223962721185255,0.012521802679946958,0.5,0.849170977031906,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,MSFT,baseline,False,0.0,4.6539454079446145e-05,0.0009312007214727913,0.5,0.26218634018848946,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,NVDA,baseline,False,0.0,-0.00015664585752782158,-0.0031282593238428635,0.5,0.3542560823652631,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,AMZN,baseline,False,0.0,-7.273895405974175e-05,-0.0014537742382658703,0.5,0.3542477888799643,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,GOOGL,baseline,False,0.0,-7.060453711827243e-05,-0.001411143993357844,0.5,0.3543045793830475,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,META,baseline,False,0.0,-5.695330417904746e-06,-0.00011390044557957335,0.5,0.35422679999926393,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,TSLA,baseline,False,0.0,0.00010095437380980255,0.0020210250889127757,0.5,0.236818351803524,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,SPY,baseline,False,0.0,-0.00013640669572006348,-0.002724601516685521,0.5,0.8745561694052327,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,QQQ,baseline,False,0.0,4.970188050649967e-06,9.940845467970583e-05,0.5,0.3080020320286862,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,AVGO,baseline,False,0.0,4.911783593742211e-05,0.0009828152406097246,0.5,0.35429154522407696,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,AMD,baseline,False,0.0,-0.00021803287602647578,-0.004351637041941969,0.5,0.35425641678779957,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,NFLX,baseline,False,0.0,1.5220632896770724e-05,0.00030445667881084937,0.5,0.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,COST,baseline,True,0.15030276160296543,0.0013442145786375429,0.02723038981955206,0.5,1.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,ADBE,baseline,False,0.0,-7.866340100731924e-05,-0.0015720928680474922,0.5,0.33017800487506765,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,PEP,baseline,False,0.0,-0.00021675500376458595,-0.0043261849550562115,0.5,0.6129322718510024,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,CSCO,baseline,False,0.0,0.00014966407222111598,0.0029975411421212517,0.5,0.038125305912960435,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,INTC,baseline,False,0.0,0.00011512314830885889,0.002304982840862335,0.5,0.07409287747657337,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,AMAT,baseline,True,0.0902619384592338,0.0001094985382945439,0.0021922503499498536,0.5,0.3542665492838258,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,QCOM,baseline,False,0.0,-0.000112287003107295,-0.0022433460848350073,0.5,0.35427802763310673,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,TXN,baseline,False,0.0,-0.0001039758678016278,-0.002077464550513053,0.5,0.35429020102674275,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,CCJ,baseline,False,0.0,4.736258378648443e-05,0.00094767800759743,0.5,0.16842594406219705,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,YPF,baseline,False,0.0,-2.2242093486805406e-05,-0.000444747887241026,0.5,0.3542655099640135,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-08,VIST,baseline,True,0.1367222007012172,0.0033994064148868412,0.07022919865045907,0.5,0.9895009629274987,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,AAPL,baseline,False,0.0,6.03485829423122e-05,0.0012076638802438477,0.5,0.6367343216683984,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,MSFT,baseline,False,0.0,-0.00013823500698007687,-0.0027610724549078647,0.5,0.3209200587083692,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,NVDA,baseline,False,0.0,-0.00010261601671057557,-0.002050320856594956,0.5,0.32084011091690207,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,AMZN,baseline,False,0.0,-5.144802065498146e-05,-0.00102845765752968,0.5,0.3208712660832224,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,GOOGL,baseline,True,0.1285337204373549,0.0007814255061065808,0.015745074800078918,0.5,1.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,META,baseline,False,0.0,-5.780840097515601e-06,-0.00011561045272889814,0.5,0.3208290228172468,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,TSLA,baseline,False,0.0,0.00011162038069708003,0.002234776430863228,0.5,0.3192070682685077,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,SPY,baseline,False,0.0,-0.00012583166453495841,-0.0025136271753037898,0.5,0.32099308507578617,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,QQQ,baseline,False,0.0,4.847761256264047e-06,9.695969040390828e-05,0.5,0.2029411503144105,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,AVGO,baseline,True,0.12443040780414805,0.001270232331987849,0.025713558876519604,0.5,0.8793924509848463,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,AMD,baseline,False,0.0,3.8500152842791884e-05,0.0007702847516615208,0.5,0.20784286251208053,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-02-15,NFLX,baseline,False,0.0,-6.992713575175159e-05,-0.0013976140418988647,0.5,0.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage
