target_vol,exposure_cap,min_exposure,vol_lookback_days,dual_trend_caps,is_current_config,observations,total_return,CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,hit_rate,average_exposure,average_cash,average_turnover,window_sharpe_mean,window_sharpe_std,window_cagr_mean,window_cagr_std,Sharpe_delta_vs_current,CAGR_delta_vs_current,DD_delta_vs_current
0.18,0.55,0.3,90,0.60/0.35/0.20,False,878,10.388332922585247,0.1497038203630674,0.1420403258554547,1.0897275313562231,1.7544943018591894,0.8447298479694952,-0.17722094314876569,0.571753986332574,0.467895200963626,0.532104799036374,0.17992001410069378,1.212609662543532,0.07550004036566105,0.18169022455795658,0.019440701372199547,0.035864409638693084,-0.013209854891115036,0.04291190295001723
0.18,0.55,0.3,90,0.65/0.45/0.25,False,878,10.689773957752184,0.151427621700567,0.14445237599510694,1.0847136426282389,1.7565633263291758,0.828779176376405,-0.18271166315090115,0.571753986332574,0.4796430918623837,0.5203569081376163,0.1823039189645923,1.2003909052367974,0.07256222920062466,0.18268364496895134,0.019426101615685306,0.030850520910708834,-0.011486053553615427,0.03742118294788177
0.18,0.55,0.4,40,0.60/0.40/0.25,False,878,9.44723282626915,0.14403096401747217,0.14294228215703833,1.047874366877121,1.691594198495657,0.6848712075068575,-0.2103037219826912,0.571753986332574,0.4797172063129492,0.5202827936870509,0.18464207443941555,1.128814658980485,0.05588145309534793,0.171527936478721,0.016502542651473582,-0.00598875484040895,-0.01888271123671026,0.009829124116091714
0.18,0.55,0.4,40,0.60/0.35/0.20,False,878,9.249400404991631,0.14277736198592406,0.1406810948908253,1.054319258299817,1.698659611529129,0.7328879182440243,-0.19481473009954098,0.571753986332574,0.4697513748778695,0.5302486251221306,0.18262992561633282,1.1419481051571696,0.05991054260593035,0.17124918798938948,0.01693745279921983,0.0004561365822870478,-0.020136313268258377,0.02531811599924194
0.18,0.55,0.4,40,0.65/0.45/0.25,False,878,9.578426007935944,0.1448500122066001,0.1433016645525511,1.0507932633929404,1.700459468993877,0.6866192396438778,-0.21096119048707118,0.571753986332574,0.48215912971673813,0.5178408702832619,0.1853484016012755,1.1340923352039702,0.0567737314583662,0.17284233630856188,0.016790247201019036,-0.003069858324589614,-0.018063663047582335,0.009171655611711738
0.18,0.55,0.4,60,0.60/0.40/0.25,False,878,10.182651923221911,0.14850276317449573,0.1452441901681926,1.0614070787457552,1.7128094358683548,0.7239719413139369,-0.20512226330895922,0.571753986332574,0.4806828382515372,0.5193171617484629,0.18428559643847534,1.1450293200520874,0.054162641035508066,0.1762896508470077,0.016715416449557558,0.00754395702822519,-0.0144109120796867,0.015010582789823701
0.18,0.55,0.4,60,0.60/0.35/0.20,False,878,9.970893351065627,0.14724426105135557,0.1430202605718914,1.0676840133519452,1.719424936477215,0.7768848446767789,-0.18953164302312553,0.571753986332574,0.47071700681645745,0.5292829931835425,0.18227344761539258,1.1580841315199393,0.058191857869939,0.17600970670687938,0.017143925862852596,0.013820891634415133,-0.01566941420282686,0.03060120307565739
0.18,0.55,0.4,60,0.65/0.45/0.25,False,878,10.30672979433299,0.1492297719599287,0.14562837072538,1.063505447038168,1.7193706995013265,0.725366760104298,-0.20573009430218647,0.571753986332574,0.48303061528259605,0.516969384717404,0.18482226028824425,1.1495263107277176,0.055176347519593015,0.1774636936728422,0.017028806136561398,0.009642325320637912,-0.01368390329425373,0.014402751796596447
0.18,0.55,0.4,90,0.60/0.40/0.25,False,878,10.588834806050622,0.15085511183573352,0.14703277162232403,1.064691071916157,1.7101459274993753,0.7694937944429842,-0.19604461130831274,0.571753986332574,0.481695636320915,0.518304363679085,0.18247407744855315,1.1765614336514352,0.07109428129654628,0.18383387961717473,0.020784532047048932,0.010827950198627034,-0.012058563418448909,0.024088234790470175
0.18,0.55,0.4,90,0.60/0.35/0.20,False,878,10.369384614062811,0.14959403206465072,0.14483676933629663,1.0707344146299969,1.715994139725501,0.8298058486532419,-0.18027594323110496,0.571753986332574,0.47172980488583527,0.5282701951141647,0.1804619286254704,1.1898245224470358,0.07485800435212477,0.18355224322407554,0.021135235090933163,0.016871292912466807,-0.013319643189531716,0.03985690286767796
0.18,0.55,0.4,90,0.65/0.45/0.25,False,878,10.657976517025727,0.15124777640268317,0.14746158156933,1.0644284762080762,1.7110191927314706,0.7693194546780194,-0.19659944316107847,0.571753986332574,0.4840389871221939,0.515961012877806,0.18292633150813645,1.1801477122132034,0.07340674735573773,0.18489444777679337,0.021329694844546134,0.010565354490546186,-0.011665898851499268,0.02353340293770445
0.18,0.55,none,40,0.60/0.40/0.25,False,878,8.840907227356057,0.14011502944591236,0.13697910593704266,1.0615199889206797,1.717887003694488,0.6699069394679874,-0.2091559606132547,0.571753986332574,0.47381249280946913,0.5261875071905309,0.18560002698768677,1.1242772478984082,0.05198020915756611,0.16024151582578333,0.011860026931914203,0.00765686720314962,-0.022798645808270068,0.01097688548552822
0.18,0.55,none,40,0.60/0.35/0.20,False,878,8.584394171188192,0.13838944692440958,0.13499062067276726,1.0634872625828806,1.7094715779437273,0.7165420063889651,-0.19313514865908188,0.571753986332574,0.4644772987925082,0.5355227012074918,0.1837247680040377,1.1388989707433368,0.057339680454102857,0.16007694656573007,0.012678044302474652,0.009624140865350572,-0.024524228329772857,0.02699769743970104
0.18,0.55,none,40,0.65/0.45/0.25,False,878,8.964486356022356,0.1409312740928106,0.1373545779438584,1.064405217028513,1.7268885467858632,0.6716950045954847,-0.2098143846963455,0.571753986332574,0.47625441621325815,0.5237455837867419,0.18630635414954674,1.1297368295291217,0.05266776737019753,0.16154199892017795,0.012120652286636792,0.010542095310982935,-0.021982401161371845,0.010318461402437418
0.18,0.55,none,60,0.60/0.40/0.25,False,878,10.027229979328112,0.14758129590783486,0.1408757333035436,1.0840287010474292,1.7656270636625127,0.7733534333570163,-0.19083292262272067,0.571753986332574,0.4757771859137568,0.5242228140862433,0.18468019644608893,1.1583973229591193,0.050055184839203154,0.17039306816764066,0.01343446989382486,0.03016557932989916,-0.015332379346347569,0.02929992347606225
0.18,0.55,none,60,0.60/0.35/0.20,False,878,9.804020235448288,0.14623627982358123,0.1388503281573207,1.0890136032719158,1.7645920261867816,0.8358172178038177,-0.1749620332156231,0.571753986332574,0.46626954465235937,0.5337304553476406,0.18263728855054917,1.1744083234378386,0.05585080710369793,0.1704319231840794,0.014115411845874752,0.035150481554385715,-0.016677395430601205,0.04517081288315983
