date,ticker,period_return_20d,was_in_universe,was_selected,was_underweighted,expected_return_rank_pct,signal_rank_pct,volatility_rank_pct,expected_daily_return,signal_strength,quality_score,target_confidence,filter_status,diagnosis
2022-11-23,AVGO,0.0364477878844113,True,False,False,0.17391304347826086,0.17391304347826086,0.43478260869565216,0.0009516522478837,0.8362544265643912,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2022-11-23,NFLX,0.0214408236081997,True,False,False,0.7391304347826086,0.6086956521739131,0.391304347826087,-0.000454682861339,0.4319145912903022,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-01,VIST,0.1012657913742909,True,False,False,1.0,0.6086956521739131,0.17391304347826086,-0.0011225771503496,0.3555901581678597,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-01,YPF,0.0966586461671454,True,False,False,0.782608695652174,0.6956521739130435,0.21739130434782608,-0.0007111555267989,0.2070018233433545,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-01,AVGO,0.0152155683143873,True,False,False,0.043478260869565216,0.13043478260869565,0.7391304347826086,0.0021161554083429,0.9665776104404302,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2022-12-01,META,-0.0008303396005349,True,True,False,0.5217391304347826,1.0,0.8695652173913043,-0.0002595833861897,0.0,0.5,0.5,selected,selected
2022-12-01,ADBE,-0.0220278018509735,True,False,False,0.6086956521739131,0.7391304347826086,0.391304347826087,-0.0002996674189089,0.1786955296129723,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-08,YPF,0.317567550587428,True,False,False,0.5652173913043478,0.8695652173913043,0.2608695652173913,-3.065529734943501e-05,1.613529916600884e-05,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-08,VIST,0.2693548593015011,True,False,False,0.8695652173913043,0.9130434782608695,0.17391304347826086,-0.0001765769878704,1.315543442387215e-05,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-08,CCJ,0.1396519787431935,True,False,False,0.34782608695652173,0.8260869565217391,0.34782608695652173,3.999817486386441e-05,1.6499976596477134e-05,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2022-12-08,META,0.1226046923190196,True,False,False,0.5217391304347826,1.0,0.30434782608695654,-1.1058832742268086e-05,0.0,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-08,AVGO,0.0862581403861415,True,False,False,0.2608695652173913,0.5217391304347826,0.43478260869565216,4.1951999125770425e-05,0.1158073927946024,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2022-12-15,YPF,0.635876922389484,True,False,False,1.0,0.30434782608695654,0.782608695652174,-0.0002464404480156,0.2300689901215867,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-15,VIST,0.3031007723283627,True,False,False,0.08695652173913043,0.9565217391304348,0.7391304347826086,0.000237763372382,2.011245707481785e-05,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2022-12-15,CCJ,0.1714285337587511,True,False,False,0.4782608695652174,0.9130434782608695,0.8695652173913043,-1.054513410559473e-06,2.2881455924253903e-05,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-15,META,0.165389572381474,True,True,False,0.43478260869565216,0.13043478260869565,0.2608695652173913,3.594400944767006e-06,0.5850301813318125,0.5,0.5,selected,selected
2022-12-15,NFLX,0.1233084685989247,True,False,False,0.9565217391304348,0.21739130434782608,0.5217391304347826,-0.0001797179842091,0.5743673057672553,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-22,YPF,0.3544018583518031,True,True,False,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.0025481693675109,1.0,0.5,0.5,selected,selected
2022-12-22,NVDA,0.2559488692782259,True,False,False,0.6956521739130435,0.7391304347826086,0.6956521739130435,-4.7211039505207305e-05,0.0888458432323147,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-22,CCJ,0.2243414406909001,True,False,False,0.5652173913043478,1.0,0.043478260869565216,-1.5170661389818398e-05,0.0,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-22,META,0.2221652666741058,True,True,False,0.21739130434782608,0.8260869565217391,0.5652173913043478,6.997698475475018e-05,0.0888324905142356,0.5,0.5,selected,selected
2022-12-22,NFLX,0.2219311464750883,True,False,False,0.34782608695652173,0.782608695652174,0.9130434782608695,4.413390792293447e-05,0.0888410167198153,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2022-12-30,TSLA,0.4062347847991097,True,False,False,0.43478260869565216,0.9130434782608695,1.0,1.644186862228732e-06,0.0002409306029972,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2022-12-30,NVDA,0.3368687715717093,True,False,False,0.6086956521739131,0.5652173913043478,0.21739130434782608,-2.476544815822708e-05,0.3580232181880723,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2022-12-30,YPF,0.3003264804030296,True,True,False,0.4782608695652174,0.21739130434782608,0.08695652173913043,-3.085975348126037e-06,0.6878465590777558,0.5,0.5,selected,selected
