test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2022-06-15,2022-12-28,28,0.692857142857143,3.0,0.026700779503376015,0.13343810593501204,1.8424783736639714,-0.024048088166064407,2.1537179397464876,10.223549693853997,0.6318027210884355,2022-08-05,0.6071428571428571,0.5,0.014955502325701973,0.01913668400295832,0.6428571428571429,0.6071428571428571,0.023436145165003523,0.030393519648738352,0.6785714285714286,0.6428571428571429,0.04469917487792473,0.05825998122107424
