date,variant,return,selected_tickers,selected_count,turnover,no_hindsight
2022-09-14,raw_target_research,-0.0273747758196156,"VIST,YPF",2,0.6666666666666666,True
2022-09-14,winner_retention_rule,-0.07772402295947835,"VIST,YPF",2,0.6666666666666666,True
2022-09-14,soft_exit_rule,-0.07772402295947835,"VIST,YPF",2,0.6666666666666666,True
2022-09-14,turnover_penalty_overlay,-0.07772402295947835,"VIST,YPF",2,0.6666666666666666,True
2022-09-21,raw_target_research,-0.0002732841324911,"CCJ,YPF",2,0.6666666666666666,True
2022-09-21,winner_retention_rule,-0.027380426424861964,"CCJ,YPF,VIST",3,0.3333333333333333,True
2022-09-21,soft_exit_rule,-0.027380426424861964,"CCJ,YPF,VIST",3,0.3333333333333333,True
2022-09-21,turnover_penalty_overlay,-0.027380426424861964,"CCJ,YPF,VIST",3,0.3333333333333333,True
2022-09-28,raw_target_research,-0.0244969790151794,"NFLX,YPF",2,0.6666666666666666,True
2022-09-28,winner_retention_rule,0.11166446792067913,"NFLX,YPF,VIST",3,0.5,True
2022-09-28,soft_exit_rule,0.11166446792067913,"NFLX,YPF,VIST",3,0.5,True
2022-09-28,turnover_penalty_overlay,0.11166446792067913,"NFLX,YPF,VIST",3,0.5,True
2022-10-05,raw_target_research,0.0036367935026349,"VIST,YPF",2,0.6666666666666666,True
2022-10-05,winner_retention_rule,-0.06421604989850506,"VIST,YPF,NFLX",3,0.0,True
2022-10-05,soft_exit_rule,-0.06421604989850506,"VIST,YPF,NFLX",3,0.0,True
2022-10-05,turnover_penalty_overlay,-0.06421604989850506,"VIST,YPF,NFLX",3,0.0,True
2022-10-12,raw_target_research,0.0522431861179794,"NFLX,VIST",2,0.6666666666666666,True
2022-10-12,winner_retention_rule,0.1199007552967646,"NFLX,VIST,YPF",3,0.0,True
2022-10-12,soft_exit_rule,0.1199007552967646,"NFLX,VIST,YPF",3,0.0,True
2022-10-12,turnover_penalty_overlay,0.1199007552967646,"NFLX,VIST,YPF",3,0.0,True
2022-10-19,raw_target_research,0.0027842033101328,"NFLX,VIST",2,0.0,True
2022-10-19,winner_retention_rule,0.1303078152351414,"NFLX,VIST",2,0.3333333333333333,True
2022-10-19,soft_exit_rule,0.1303078152351414,"NFLX,VIST",2,0.3333333333333333,True
2022-10-19,turnover_penalty_overlay,0.1303078152351414,"NFLX,VIST",2,0.3333333333333333,True
2022-10-26,raw_target_research,0.0029711133976821,"NFLX,YPF",2,0.6666666666666666,True
2022-10-26,winner_retention_rule,-0.021447897724887366,"NFLX,YPF,VIST",3,0.3333333333333333,True
2022-10-26,soft_exit_rule,-0.021447897724887366,"NFLX,YPF,VIST",3,0.3333333333333333,True
2022-10-26,turnover_penalty_overlay,-0.021447897724887366,"NFLX,YPF,VIST",3,0.3333333333333333,True
2022-11-02,raw_target_research,-0.0075073882372228,"NFLX,VIST",2,0.6666666666666666,True
2022-11-02,winner_retention_rule,-0.0752136553587678,"NFLX,VIST,YPF",3,0.0,True
2022-11-02,soft_exit_rule,-0.0752136553587678,"NFLX,VIST,YPF",3,0.0,True
2022-11-02,turnover_penalty_overlay,-0.0752136553587678,"NFLX,VIST,YPF",3,0.0,True
2022-11-09,raw_target_research,0.080445135512924,"NVDA,VIST",2,0.6666666666666666,True
2022-11-09,winner_retention_rule,0.13314466014152002,"NVDA,VIST,NFLX",3,0.5,True
2022-11-09,soft_exit_rule,0.13314466014152002,"NVDA,VIST,NFLX",3,0.5,True
2022-11-09,turnover_penalty_overlay,0.13314466014152002,"NVDA,VIST,NFLX",3,0.5,True
2022-11-16,raw_target_research,0.0009306941860292,"AMD,NVDA",2,0.6666666666666666,True
2022-11-16,winner_retention_rule,0.013908015695923466,"AMD,NVDA,NFLX",3,0.5,True
2022-11-16,soft_exit_rule,0.013908015695923466,"AMD,NVDA,NFLX",3,0.5,True
2022-11-16,turnover_penalty_overlay,0.013908015695923466,"AMD,NVDA,NFLX",3,0.5,True
2022-11-23,raw_target_research,-0.0157828222537764,"AMD,NVDA",2,0.0,True
2022-11-23,winner_retention_rule,0.0257133063033333,"AMD,NVDA",2,0.3333333333333333,True
2022-11-23,soft_exit_rule,0.0257133063033333,"AMD,NVDA",2,0.3333333333333333,True
2022-11-23,turnover_penalty_overlay,0.0257133063033333,"AMD,NVDA",2,0.3333333333333333,True
2022-12-01,raw_target_research,-0.0034713078814668,"AMD,META",2,0.6666666666666666,True
2022-12-01,winner_retention_rule,-0.0436394960323393,"AMD,META,NVDA",3,0.3333333333333333,True
2022-12-01,soft_exit_rule,-0.0436394960323393,"AMD,META,NVDA",3,0.3333333333333333,True
2022-12-01,turnover_penalty_overlay,-0.0436394960323393,"AMD,META,NVDA",3,0.3333333333333333,True
2022-12-08,raw_target_research,0.0108200618208656,"NFLX,NVDA",2,1.0,True
2022-12-08,winner_retention_rule,-0.0441760077107351,"NFLX,NVDA,AMD",3,0.5,True
2022-12-08,soft_exit_rule,-0.0441760077107351,"NFLX,NVDA,AMD",3,0.5,True
2022-12-08,turnover_penalty_overlay,-0.0441760077107351,"NFLX,NVDA,AMD",3,0.5,True
2022-12-15,raw_target_research,0.0011528159163205,"META,NVDA",2,0.6666666666666666,True
2022-12-15,winner_retention_rule,-0.04339986562676605,"META,NVDA",2,0.75,True
2022-12-15,soft_exit_rule,-0.04339986562676605,"META,NVDA",2,0.75,True
2022-12-15,turnover_penalty_overlay,-0.04339986562676605,"META,NVDA",2,0.75,True
2022-12-22,raw_target_research,0.0169073001811072,"META,YPF",2,0.6666666666666666,True
2022-12-22,winner_retention_rule,0.03236957826438355,"META,YPF",2,0.6666666666666666,True
2022-12-22,soft_exit_rule,0.03236957826438355,"META,YPF",2,0.6666666666666666,True
2022-12-22,turnover_penalty_overlay,0.03236957826438355,"META,YPF",2,0.6666666666666666,True
2022-12-30,raw_target_research,-0.0673030576977229,"VIST,YPF",2,0.6666666666666666,True
2022-12-30,winner_retention_rule,0.03302220011771245,"VIST,YPF",2,0.6666666666666666,True
2022-12-30,soft_exit_rule,0.03302220011771245,"VIST,YPF",2,0.6666666666666666,True
2022-12-30,turnover_penalty_overlay,0.03302220011771245,"VIST,YPF",2,0.6666666666666666,True
2023-01-09,raw_target_research,-0.0025213463641917,"VIST,YPF",2,0.0,True
2023-01-09,winner_retention_rule,0.1606565059761926,"VIST,YPF",2,0.0,True
2023-01-09,soft_exit_rule,0.1606565059761926,"VIST,YPF",2,0.0,True
2023-01-09,turnover_penalty_overlay,0.1606565059761926,"VIST,YPF",2,0.0,True
2023-01-17,raw_target_research,-0.0499693074980313,"META,YPF",2,0.6666666666666666,True
2023-01-17,winner_retention_rule,0.002251493252446765,"META,YPF,VIST",3,0.3333333333333333,True
2023-01-17,soft_exit_rule,0.002251493252446765,"META,YPF,VIST",3,0.3333333333333333,True
2023-01-17,turnover_penalty_overlay,0.002251493252446765,"META,YPF,VIST",3,0.3333333333333333,True
2023-01-24,raw_target_research,-0.0023953249966269,"META,YPF",2,0.0,True
2023-01-24,winner_retention_rule,0.01828134313992675,"META,YPF",2,0.3333333333333333,True
2023-01-24,soft_exit_rule,0.01828134313992675,"META,YPF",2,0.3333333333333333,True
2023-01-24,turnover_penalty_overlay,0.01828134313992675,"META,YPF",2,0.3333333333333333,True
2023-01-31,raw_target_research,0.0596234730115561,"NVDA,TSLA",2,1.0,True
2023-01-31,winner_retention_rule,0.07893300743284146,"NVDA,TSLA,YPF",3,0.75,True
2023-01-31,soft_exit_rule,0.13077455846614955,"NVDA,TSLA,META,YPF",4,0.5,True
2023-01-31,turnover_penalty_overlay,0.13077455846614955,"NVDA,TSLA,META,YPF",4,0.5,True
2023-02-07,raw_target_research,-0.0081838872436848,"AMD,META,NVDA,TSLA",4,0.5,True
2023-02-07,winner_retention_rule,0.009077221592934703,"AMD,META,NVDA,TSLA",4,0.6,True
2023-02-07,soft_exit_rule,0.009077221592934703,"AMD,META,NVDA,TSLA",4,0.4,True
2023-02-07,turnover_penalty_overlay,0.009077221592934703,"AMD,META,NVDA,TSLA",4,0.4,True
2023-02-14,raw_target_research,0.0054604558485,"META,TSLA",2,0.5,True
2023-02-14,winner_retention_rule,-0.07296385302957784,"META,TSLA,AMD,NVDA",4,0.0,True
2023-02-14,soft_exit_rule,-0.07296385302957784,"META,TSLA,AMD,NVDA",4,0.0,True
2023-02-14,turnover_penalty_overlay,-0.07296385302957784,"META,TSLA,AMD,NVDA",4,0.0,True
2023-02-22,raw_target_research,0.0057002316659308,"META,TSLA",2,0.0,True
2023-02-22,winner_retention_rule,0.0114750037296579,"META,TSLA",2,0.5,True
2023-02-22,soft_exit_rule,0.0114750037296579,"META,TSLA",2,0.5,True
2023-02-22,turnover_penalty_overlay,0.0114750037296579,"META,TSLA",2,0.5,True
2023-03-01,raw_target_research,-0.0157001804178078,"NVDA,TSLA",2,0.6666666666666666,True
2023-03-01,winner_retention_rule,0.009835377446734092,"NVDA,TSLA,META",3,0.3333333333333333,True
2023-03-01,soft_exit_rule,0.009835377446734092,"NVDA,TSLA,META",3,0.3333333333333333,True
2023-03-01,turnover_penalty_overlay,0.009835377446734092,"NVDA,TSLA,META",3,0.3333333333333333,True
2023-03-08,raw_target_research,-0.0180115266901377,"NVDA,VIST",2,0.6666666666666666,True
2023-03-08,winner_retention_rule,-0.026547255186388962,"NVDA,VIST,META",3,0.5,True
2023-03-08,soft_exit_rule,-0.022039566460887595,"NVDA,VIST,TSLA,META",4,0.25,True
2023-03-08,turnover_penalty_overlay,-0.022039566460887595,"NVDA,VIST,TSLA,META",4,0.25,True
2023-03-15,raw_target_research,0.0452509578063523,"META,NVDA",2,0.6666666666666666,True
2023-03-15,winner_retention_rule,0.051436089959463305,"META,NVDA",2,0.3333333333333333,True
2023-03-15,soft_exit_rule,0.05516239623426641,"META,NVDA,VIST",3,0.25,True
2023-03-15,turnover_penalty_overlay,0.05516239623426641,"META,NVDA,VIST",3,0.25,True
2023-03-22,raw_target_research,0.0274927801489296,"AMD,NVDA",2,0.6666666666666666,True
2023-03-22,winner_retention_rule,0.002112808483283801,"AMD,NVDA",2,0.6666666666666666,True
2023-03-22,soft_exit_rule,0.010650666697868167,"AMD,NVDA,META",3,0.5,True
2023-03-22,turnover_penalty_overlay,0.010650666697868167,"AMD,NVDA,META",3,0.5,True
2023-03-29,raw_target_research,0.0134560690190773,"META,NVDA",2,0.6666666666666666,True
2023-03-29,winner_retention_rule,0.01301719586082965,"META,NVDA",2,0.6666666666666666,True
2023-03-29,soft_exit_rule,0.01301719586082965,"META,NVDA",2,0.3333333333333333,True
