variant,start_date,end_date,observations,total_return,CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,hit_rate,average_winner,average_loser,turnover,average_holding_period_proxy,missed_winner_capture_rate,TP_rate,SL_rate,TP_minus_SL,return_vs_SPY,Sharpe_vs_SPY,DD_vs_SPY,validity_warning
momentum_confirmation_overlay,2022-01-03,2026-05-15,220,3.0001874945724376,0.3741926226598902,0.3506736507697174,1.1131214754146561,1.977182563989228,1.1956550895294078,-0.31296033942963175,0.5681818181818182,0.03931239812225924,-0.034402663629303595,0.5998051948051949,,0.22691879866518352,0.27581863979848864,0.16750629722921914,0.1083123425692695,2.452867999205206,0.38730530381760264,-0.0789159366854556,research_proxy_no_production_change
raw_target_current,2022-01-03,2026-05-15,220,0.6045537317352065,0.11451142044854534,0.18512144067106795,0.6987140208570907,1.1053735223353751,0.843716460380913,-0.13572263411436447,0.5409090909090909,0.020009856022356536,-0.018176322807901463,0.49818181818181817,,0.16017797552836485,0.2733333333333333,0.14222222222222222,0.1311111111111111,0.057234236367974756,-0.027102150739962805,0.09832176862981168,research_proxy_no_production_change
soft_exit_rule,2022-01-03,2026-05-15,220,6.38413810082388,0.5815669255507325,0.455631594071407,1.2667963088045384,2.491504819955719,1.4799828661812053,-0.39295517457668117,0.5772727272727273,0.05151823817085035,-0.0441850052709026,0.37113636363636365,,0.21913236929922136,0.28052805280528054,0.13696369636963696,0.14356435643564358,5.836818605456648,0.540980137207485,-0.15891077183250502,research_proxy_no_production_change
top_winner_rescue_overlay,2022-01-03,2026-05-15,220,75.05058314336699,1.699649676736553,0.4267998713687452,2.6354005991260023,5.885565630283894,8.440374976256132,-0.20137134683208835,0.6227272727272727,0.05519230821634146,-0.03396278199872816,0.5521212121212121,,0.3426028921023359,0.41379310344827586,0.10658307210031348,0.3072100313479624,74.50326364799976,1.9095844275289489,0.0326730559120878,benchmark_hindsight_diagnostic_only
turnover_penalty_overlay,2022-01-03,2026-05-15,220,6.003905340720745,0.5625118151464914,0.46365363539687776,1.2254237577456903,2.4471802709331154,1.4551448423396978,-0.3865675764909011,0.5818181818181818,0.05189120628418631,-0.04615756089397734,0.41189393939393937,,0.19799777530589543,0.2702702702702703,0.14594594594594595,0.12432432432432433,5.456585845353514,0.4996075861486369,-0.15252317374672497,research_proxy_no_production_change
winner_retention_rule,2022-01-03,2026-05-15,220,5.852130116310447,0.5546826275938059,0.46414467654979896,1.2133264252497826,2.3775809801050816,1.5194909855340688,-0.3650450268376201,0.5772727272727273,0.051927754826107834,-0.04538046320716419,0.4329545454545455,,0.18798665183537264,0.2742857142857143,0.14285714285714285,0.13142857142857145,5.304810620943216,0.48751025365272915,-0.13100062409344393,research_proxy_no_production_change
