variant,data_mode,folds,observations,total_return,net_CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,turnover,average_exposure,cost_drag,alpha_vs_SPY,alpha_vs_QQQ,information_ratio_vs_SPY,information_ratio_vs_QQQ
canonical,reconstructed_stress_for_oos_incremental_test,28,696,13.053984706011365,0.21912888553489762,0.17949455277752197,1.194624089888305,1.922966475326853,0.8887563464226097,-0.24655676037299468,0.10754254678932292,0.5460379774053506,0.0,,,,
hmm_diagnostic_only,reconstructed_stress_for_oos_incremental_test,28,696,13.053984706011365,0.21912888553489762,0.17949455277752197,1.194624089888305,1.922966475326853,0.8887563464226097,-0.24655676037299468,0.10754254678932292,0.5460379774053506,0.0,,,,
hmm_exposure_overlay,reconstructed_stress_for_oos_incremental_test,28,696,8.867556056153177,0.18723067641357338,0.15254607873004933,1.2024702764232622,1.9845391598679727,0.878528784140473,-0.2131184313975033,0.11846208701920796,0.48843390804597697,0.0,,,,
hmm_ranking_adjustment_proxy,reconstructed_stress_for_oos_incremental_test,28,696,10.733604467600477,0.20274741403523344,0.17488255407329192,1.143892257369411,1.8112563770251686,0.781842062539657,-0.2593201667567605,0.11704168858583863,0.5221436306314918,0.0,,,,
