scenario,impact_Y,commission_bps,minimum_fee,trade_source,return_source,trades,gross_CAGR,net_CAGR,gross_Sharpe,net_Sharpe,gross_Sortino,net_Sortino,gross_max_drawdown,net_max_drawdown,total_cost_drag_dollars,annual_cost_drag_dollars,annual_cost_drag_pct_of_aum,average_turnover_proxy,missing_liquidity_rate
impact_Y_0.5,0.5,2.0,0.0,growth_final_selection_daily_returns.csv::growth_champion_v3_reconstructed_actions,growth_crisis_overlay_daily_returns.csv::dual_trend_filter,1664,0.16880002846474862,0.10744019421552808,2.2342469979089774,1.5236529053058847,3.5556123802380077,2.413279358461364,-0.2465567603729948,-0.3249517893899828,94121.36942782949,5397.680983437702,0.05397680983437702,0.20226792775776783,0.0
impact_Y_1.0,1.0,2.0,0.0,growth_final_selection_daily_returns.csv::growth_champion_v3_reconstructed_actions,growth_crisis_overlay_daily_returns.csv::dual_trend_filter,1664,0.16880002846474862,0.10538481701743829,2.2342469979089774,1.499385482228969,3.5556123802380077,2.374625660737068,-0.2465567603729948,-0.3263628688253576,97368.34286689409,5583.888715988863,0.05583888715988863,0.20226792775776783,0.0
impact_Y_1.5,1.5,2.0,0.0,growth_final_selection_daily_returns.csv::growth_champion_v3_reconstructed_actions,growth_crisis_overlay_daily_returns.csv::dual_trend_filter,1664,0.16880002846474862,0.10333268412464225,2.2342469979089774,1.4750936359388167,3.5556123802380077,2.3364898509435,-0.2465567603729948,-0.32777105774049753,100615.31630595871,5770.096448540025,0.057700964485400255,0.20226792775776783,0.0
