test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2024-01-02,2024-07-31,30,0.5400000000000001,3.8666666666666667,-0.0029489721612254716,0.13124794865996728,-0.12516648830563748,-0.029834868106703882,-0.1026260764654956,-0.5506256897913141,0.7473015873015874,2024-07-31,0.6333333333333333,0.6333333333333333,0.015800992948679534,0.021064014843908043,0.6666666666666666,0.6666666666666666,0.02135023678326242,0.02815437824304861,0.7666666666666667,0.7666666666666667,0.036885552652610225,0.04954823536728487
