ticker,original_weight,signal_strength,expected_daily_return,expected_total_return,daily_volatility,meta_probability,meta_filter_pass,filtered_weight,meta_filter_reason
AMPG,0.1294262635303807,0.8071054653214145,0.0064454789872223665,0.12890957974444733,0.09525097004195937,0.6923076923076923,True,0.1294262635303807,pass_probability_gte_0.65
ALAB,0.12555526122078492,0.6347496448875309,0.005252187247062462,0.10504374494124924,0.06200333707230147,0.6923076923076923,True,0.12555526122078492,pass_probability_gte_0.65
ARM,0.12103559290705844,0.635333972933954,0.005217525946635479,0.10435051893270958,0.07111699753086596,0.6923076923076923,True,0.12103559290705844,pass_probability_gte_0.65
AMRX,0.11838288234177587,1.0,0.005377373470892961,0.10754746941785923,0.024020411770400065,0.6923076923076923,True,0.11838288234177587,pass_probability_gte_0.65
