date,variant,portfolio_return,cash_weight,exposure,average_position_size,max_position_size,turnover
2022-07-05,raw_target_vol_target_15pct,-0.0031024045680053966,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.0
2022-07-12,raw_target_vol_target_15pct,0.0064243128547082145,0.5589004497031314,0.4410995502968686,0.11027488757421715,0.11027488757421715,0.0
2022-07-19,raw_target_vol_target_15pct,0.008414526675328582,0.550904633015472,0.449095366984528,0.112273841746132,0.112273841746132,0.6666666666666666
2022-07-26,raw_target_vol_target_15pct,0.018575182212616795,0.5525656338527921,0.4474343661472079,0.11185859153680197,0.11185859153680197,0.6666666666666666
2022-08-02,raw_target_vol_target_15pct,-6.451756177250703e-05,0.5392755852030389,0.4607244147969611,0.11518110369924027,0.11518110369924027,1.0
2022-08-09,raw_target_vol_target_15pct,0.009119181141103863,0.5312176088536753,0.46878239114632464,0.11719559778658116,0.11719559778658116,0.0
2022-08-16,raw_target_vol_target_15pct,-0.006399808878320079,0.445736458797367,0.554263541202633,0.13856588530065825,0.13856588530065825,0.5
2022-08-23,raw_target_vol_target_15pct,0.01358194524984165,0.4465220860526006,0.5534779139473994,0.13836947848684986,0.13836947848684986,0.5
2022-08-30,raw_target_vol_target_15pct,-0.00429740256034976,0.6,0.4,0.1,0.1,0.6666666666666666
2022-09-07,raw_target_vol_target_15pct,0.01038605496662483,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.0
2022-09-14,raw_target_vol_target_15pct,-0.027374775819615654,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2022-09-21,raw_target_vol_target_15pct,-0.00027328413249110006,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2022-09-28,raw_target_vol_target_15pct,-0.012842896323904188,0.47573550534757303,0.524264494652427,0.13106612366310674,0.13106612366310674,0.6666666666666666
2022-10-05,raw_target_vol_target_15pct,0.003636793502634976,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2022-10-12,raw_target_vol_target_15pct,0.03395081034647943,0.3501389775537588,0.6498610224462412,0.1624652556115603,0.1624652556115603,0.6666666666666666
2022-10-19,raw_target_vol_target_15pct,0.0015975199864121216,0.42622006783840216,0.5737799321615978,0.14344498304039946,0.14344498304039946,0.0
2022-10-26,raw_target_vol_target_15pct,0.0017521026743077387,0.4102875118551069,0.5897124881448931,0.14742812203622327,0.14742812203622327,0.6666666666666666
2022-11-02,raw_target_vol_target_15pct,-0.007507388237222892,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2022-11-09,raw_target_vol_target_15pct,0.057281581565179596,0.2879422577891373,0.7120577422108627,0.17801443555271568,0.17801443555271568,0.6666666666666666
2022-11-16,raw_target_vol_target_15pct,0.0004875388223989131,0.47615572363356673,0.5238442763664333,0.13096106909160832,0.13096106909160832,0.6666666666666666
2022-11-23,raw_target_vol_target_15pct,-0.008763979885821623,0.44471402231469637,0.5552859776853036,0.1388214944213259,0.1388214944213259,0.0
2022-12-01,raw_target_vol_target_15pct,-0.0019072438846769076,0.45056907949317315,0.5494309205068268,0.1373577301267067,0.1373577301267067,0.6666666666666666
2022-12-08,raw_target_vol_target_15pct,0.005924738730558769,0.45243023296471907,0.5475697670352809,0.13689244175882023,0.13689244175882023,1.0
2022-12-15,raw_target_vol_target_15pct,0.0011528159163205782,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2022-12-22,raw_target_vol_target_15pct,0.009434887720593076,0.441963671341453,0.558036328658547,0.13950908216463676,0.13950908216463676,0.6666666666666666
2022-12-30,raw_target_vol_target_15pct,-0.03749699255611428,0.44286346209523086,0.5571365379047691,0.13928413447619228,0.13928413447619228,0.6666666666666666
2023-01-09,raw_target_vol_target_15pct,-0.0025213463641917773,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.0
2023-01-17,raw_target_vol_target_15pct,-0.02473591762783466,0.5049777780328618,0.4950222219671382,0.12375555549178455,0.12375555549178455,0.6666666666666666
2023-01-24,raw_target_vol_target_15pct,-0.0011475788747086465,0.520908905336595,0.47909109466340505,0.11977277366585126,0.11977277366585126,0.0
2023-01-31,raw_target_vol_target_15pct,0.028596298586297683,0.5203852251150288,0.4796147748849712,0.1199036937212428,0.1199036937212428,1.0
2023-02-07,raw_target_vol_target_15pct,-0.0037611882979857467,0.5404154302238119,0.4595845697761881,0.11489614244404703,0.11489614244404703,0.5
2023-02-14,raw_target_vol_target_15pct,0.0026389005685748487,0.5167252255505856,0.4832747744494144,0.1208186936123536,0.1208186936123536,0.5
2023-02-22,raw_target_vol_target_15pct,0.0027558625480510936,0.5165349919859644,0.4834650080140356,0.1208662520035089,0.1208662520035089,0.0
2023-03-01,raw_target_vol_target_15pct,-0.007713070156311218,0.5087272915945152,0.49127270840548476,0.12281817710137119,0.12281817710137119,0.6666666666666666
2023-03-08,raw_target_vol_target_15pct,-0.008783826012442753,0.5123219611776535,0.48767803882234656,0.12191950970558664,0.12191950970558664,0.6666666666666666
2023-03-15,raw_target_vol_target_15pct,0.023617683004430443,0.47807330166357376,0.5219266983364262,0.13048167458410656,0.13048167458410656,0.6666666666666666
2023-03-22,raw_target_vol_target_15pct,0.013816778342335488,0.49743975445592115,0.5025602455440789,0.1256400613860197,0.1256400613860197,0.6666666666666666
2023-03-29,raw_target_vol_target_15pct,0.006694096612626439,0.5025221256567665,0.4974778743432335,0.12436946858580837,0.12436946858580837,0.6666666666666666
2023-04-05,raw_target_vol_target_15pct,0.00531211002358232,0.49972769175345155,0.5002723082465484,0.1250680770616371,0.1250680770616371,0.6666666666666666
2023-04-13,raw_target_vol_target_15pct,0.017585011970344358,0.3348231756403063,0.6651768243596937,0.16629420608992343,0.16629420608992343,1.0
2023-04-20,raw_target_vol_target_15pct,-0.012330406118335732,0.3573741153328224,0.6426258846671776,0.1606564711667944,0.1606564711667944,0.0
2023-04-27,raw_target_vol_target_15pct,-0.01031794008178713,0.3633803840525721,0.6366196159474279,0.15915490398685697,0.15915490398685697,1.0
2023-05-04,raw_target_vol_target_15pct,0.007478835579221252,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2023-05-11,raw_target_vol_target_15pct,-0.008554512865957146,0.37277991550359246,0.6272200844964075,0.15680502112410188,0.15680502112410188,0.6666666666666666
2023-05-18,raw_target_vol_target_15pct,-0.010143752806985151,0.3780407758597034,0.6219592241402966,0.15548980603507415,0.15548980603507415,0.0
2023-05-25,raw_target_vol_target_15pct,0.02518183711544532,0.37775925630602936,0.6222407436939706,0.15556018592349266,0.15556018592349266,0.0
2023-06-02,raw_target_vol_target_15pct,-0.0011617225763358786,0.31111725220178643,0.6888827477982136,0.1722206869495534,0.1722206869495534,0.0
2023-06-09,raw_target_vol_target_15pct,0.018125816719932387,0.3101047178758759,0.6898952821241241,0.17247382053103102,0.17247382053103102,0.0
2023-06-16,raw_target_vol_target_15pct,0.015855904686501436,0.25106977406414344,0.7489302259358566,0.18723255648396414,0.18723255648396414,0.8
2023-06-26,raw_target_vol_target_15pct,0.004203786513476379,0.2610066739767444,0.7389933260232556,0.1847483315058139,0.1847483315058139,0.5
2023-07-03,raw_target_vol_target_15pct,0.010973964774732307,0.18613280875849225,0.8138671912415077,0.20346679781037694,0.20346679781037694,0.0
2023-07-11,raw_target_vol_target_15pct,0.029165924093345855,0.18260916648939973,0.8173908335106003,0.20434770837765007,0.20434770837765007,0.6666666666666666
2023-07-18,raw_target_vol_target_15pct,-0.006848330049707729,0.2562965165006674,0.7437034834993326,0.18592587087483314,0.18592587087483314,0.6666666666666666
2023-07-25,raw_target_vol_target_15pct,-0.00930254110325308,0.2731690728156769,0.7268309271843231,0.18170773179608077,0.18170773179608077,0.5
2023-08-01,raw_target_vol_target_15pct,-0.031171039551444294,0.27793265342580076,0.7220673465741992,0.1805168366435498,0.1805168366435498,0.8
2023-08-08,raw_target_vol_target_15pct,-0.012413451348312583,0.3729729686063519,0.6270270313936481,0.15675675784841203,0.15675675784841203,0.0
2023-08-15,raw_target_vol_target_15pct,-0.009771834971888216,0.362290961654985,0.637709038345015,0.15942725958625376,0.15942725958625376,0.6666666666666666
2023-08-22,raw_target_vol_target_15pct,-0.0011230760078576587,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2023-08-29,raw_target_vol_target_15pct,0.005659087287933675,0.3605045584238772,0.6394954415761228,0.1598738603940307,0.1598738603940307,1.0
2023-09-06,raw_target_vol_target_15pct,0.004802773354462786,0.360730047130142,0.639269952869858,0.1598174882174645,0.1598174882174645,0.6666666666666666
2023-09-13,raw_target_vol_target_15pct,0.013898518545271996,0.3402257389409582,0.6597742610590418,0.16494356526476045,0.16494356526476045,1.0
2023-09-20,raw_target_vol_target_15pct,-0.0019394335058895667,0.3390111319890483,0.6609888680109517,0.16524721700273792,0.16524721700273792,0.6666666666666666
2023-09-27,raw_target_vol_target_15pct,0.009042802943140651,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2023-10-04,raw_target_vol_target_15pct,0.003126394761397461,0.3294147853559303,0.6705852146440697,0.16764630366101743,0.16764630366101743,0.6666666666666666
2023-10-11,raw_target_vol_target_15pct,-0.004901724124620545,0.31885380349694836,0.6811461965030516,0.1702865491257629,0.1702865491257629,0.6666666666666666
2023-10-18,raw_target_vol_target_15pct,-0.022336268832941465,0.3089358172568677,0.6910641827431323,0.17276604568578308,0.17276604568578308,0.6666666666666666
2023-10-25,raw_target_vol_target_15pct,-0.019327812153272114,0.3129357572321968,0.6870642427678032,0.1717660606919508,0.1717660606919508,1.0
2023-11-01,raw_target_vol_target_15pct,0.017800458691475583,0.34511888570544136,0.6548811142945586,0.16372027857363966,0.16372027857363966,0.6666666666666666
2023-11-08,raw_target_vol_target_15pct,0.013222009202331424,0.34418630957053,0.65581369042947,0.1639534226073675,0.1639534226073675,0.0
2023-11-15,raw_target_vol_target_15pct,0.008724164483479452,0.3379259001953,0.6620740998047,0.165518524951175,0.165518524951175,0.6666666666666666
2023-11-22,raw_target_vol_target_15pct,0.03977161996941198,0.3428031688026325,0.6571968311973675,0.16429920779934187,0.16429920779934187,0.6666666666666666
2023-11-30,raw_target_vol_target_15pct,-0.009320931460748652,0.4333920902921864,0.5666079097078136,0.1416519774269534,0.1416519774269534,0.6666666666666666
2023-12-07,raw_target_vol_target_15pct,0.01688714410619269,0.3916279518942606,0.6083720481057394,0.15209301202643485,0.15209301202643485,0.6666666666666666
2023-12-14,raw_target_vol_target_15pct,-0.004169097820383261,0.40619138411471745,0.5938086158852826,0.14845215397132064,0.14845215397132064,0.6666666666666666
2023-12-21,raw_target_vol_target_15pct,-0.0032053424942848257,0.4016676708582734,0.5983323291417266,0.14958308228543166,0.14958308228543166,0.0
2023-12-29,raw_target_vol_target_15pct,-0.0332767138341009,0.3269077018305405,0.6730922981694595,0.16827307454236487,0.16827307454236487,0.0
2024-01-08,raw_target_vol_target_15pct,-0.005704632030128095,0.4003240722771456,0.5996759277228544,0.1499189819307136,0.1499189819307136,0.0
2024-01-16,raw_target_vol_target_15pct,0.0009585598727302838,0.3958449693372581,0.6041550306627419,0.15103875766568547,0.15103875766568547,0.6666666666666666
2024-01-23,raw_target_vol_target_15pct,0.02523151717843921,0.3954549383228473,0.6045450616771527,0.15113626541928818,0.15113626541928818,0.0
2024-01-30,raw_target_vol_target_15pct,-0.007459756952197517,0.42565278274532525,0.5743472172546747,0.1435868043136687,0.1435868043136687,0.6666666666666666
2024-02-06,raw_target_vol_target_15pct,0.0008714295163867111,0.4301353578654308,0.5698646421345692,0.1424661605336423,0.1424661605336423,0.6666666666666666
2024-02-13,raw_target_vol_target_15pct,0.014509262020061153,0.4220559941521077,0.5779440058478923,0.14448600146197307,0.14448600146197307,0.0
2024-02-21,raw_target_vol_target_15pct,0.011808777659653652,0.4301920990543475,0.5698079009456525,0.14245197523641312,0.14245197523641312,0.6666666666666666
2024-02-28,raw_target_vol_target_15pct,0.00887495250782543,0.43256555074953706,0.5674344492504629,0.14185861231261573,0.14185861231261573,0.6666666666666666
2024-03-06,raw_target_vol_target_15pct,0.01365334432087399,0.43472726482313095,0.565272735176869,0.14131818379421726,0.14131818379421726,0.6666666666666666
2024-03-13,raw_target_vol_target_15pct,-0.020272782211557244,0.4374551668540153,0.5625448331459847,0.14063620828649617,0.14063620828649617,0.0
2024-03-20,raw_target_vol_target_15pct,0.00784924600016741,0.43229745678378184,0.5677025432162182,0.14192563580405454,0.14192563580405454,0.5
2024-03-27,raw_target_vol_target_15pct,-0.0044002283083800706,0.4025530364601716,0.5974469635398284,0.1493617408849571,0.1493617408849571,0.5
2024-04-04,raw_target_vol_target_15pct,0.009259807713373194,0.3960386720175426,0.6039613279824574,0.15099033199561435,0.15099033199561435,1.0
2024-04-11,raw_target_vol_target_15pct,-0.01148496999849221,0.39228283775927486,0.6077171622407251,0.15192929056018128,0.15192929056018128,0.6666666666666666
2024-04-18,raw_target_vol_target_15pct,-0.008552884365457931,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2024-04-25,raw_target_vol_target_15pct,0.01746609510457191,0.29874099218688044,0.7012590078131196,0.1753147519532799,0.1753147519532799,0.6666666666666666
2024-05-02,raw_target_vol_target_15pct,0.01786346203103128,0.3152133499309935,0.6847866500690065,0.17119666251725163,0.17119666251725163,0.6666666666666666
2024-05-09,raw_target_vol_target_15pct,-0.0293195966923722,0.31798943585960904,0.682010564140391,0.17050264103509774,0.17050264103509774,0.0
2024-05-16,raw_target_vol_target_15pct,0.0020057090533536917,0.3852232998896902,0.6147767001103098,0.15369417502757746,0.15369417502757746,0.0
2024-05-23,raw_target_vol_target_15pct,0.021031651547706382,0.38456890179920633,0.6154310982007937,0.15385777455019842,0.15385777455019842,1.0
2024-05-31,raw_target_vol_target_15pct,0.008021962986110073,0.3188270398569085,0.6811729601430915,0.17029324003577287,0.17029324003577287,0.6666666666666666
2024-06-07,raw_target_vol_target_15pct,-0.012846281481275482,0.3129352937961988,0.6870647062038012,0.1717661765509503,0.1717661765509503,0.6666666666666666
2024-06-14,raw_target_vol_target_15pct,0.0156987767834623,0.3355713328889518,0.6644286671110482,0.16610716677776205,0.16610716677776205,0.6666666666666666
2024-06-24,raw_target_vol_target_15pct,0.020945293126171913,0.3063517939293946,0.6936482060706054,0.17341205151765135,0.17341205151765135,0.0
2024-07-01,raw_target_vol_target_15pct,0.037944717075914784,0.3232525319362073,0.6767474680637927,0.16918686701594818,0.16918686701594818,0.6666666666666666
2024-07-09,raw_target_vol_target_15pct,0.003032785240028207,0.4000850721025587,0.5999149278974413,0.14997873197436032,0.14997873197436032,0.0
2024-07-16,raw_target_vol_target_15pct,-0.040321707704661355,0.3958003036022594,0.6041996963977406,0.15104992409943516,0.15104992409943516,0.6666666666666666
2024-07-23,raw_target_vol_target_15pct,-0.0382755336539356,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2024-07-30,raw_target_vol_target_15pct,0.0189383603814469,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2024-08-06,raw_target_vol_target_15pct,-0.01871661096534696,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,1.0
2024-08-13,raw_target_vol_target_15pct,0.002464553614772131,0.5403584895956415,0.4596415104043585,0.11491037760108963,0.11491037760108963,1.0
2024-08-20,raw_target_vol_target_15pct,0.0020279463272424316,0.5390396617484807,0.46096033825151933,0.11524008456287983,0.11524008456287983,1.0
2024-08-27,raw_target_vol_target_15pct,-0.004930111077623065,0.5383737311453534,0.46162626885464664,0.11540656721366166,0.11540656721366166,0.6666666666666666
2024-09-04,raw_target_vol_target_15pct,-0.0058753566788020805,0.5370702832124339,0.46292971678756617,0.11573242919689154,0.11573242919689154,0.6666666666666666
2024-09-11,raw_target_vol_target_15pct,0.006156912467337964,0.534249183001761,0.465750816998239,0.11643770424955975,0.11643770424955975,1.0
2024-09-18,raw_target_vol_target_15pct,0.02136245514103833,0.5325791552698564,0.4674208447301435,0.11685521118253588,0.11685521118253588,0.6666666666666666
2024-09-25,raw_target_vol_target_15pct,0.0012161862602837513,0.5365720172784774,0.46342798272152264,0.11585699568038066,0.11585699568038066,0.0
2024-10-02,raw_target_vol_target_15pct,0.0011110508915998878,0.5283846779775732,0.4716153220224269,0.11790383050560672,0.11790383050560672,0.6666666666666666
2024-10-09,raw_target_vol_target_15pct,-0.002917560879707548,0.4981993154355221,0.5018006845644779,0.12545017114111948,0.12545017114111948,0.6666666666666666
2024-10-16,raw_target_vol_target_15pct,0.006229816753906165,0.4990272370583201,0.5009727629416799,0.12524319073541998,0.12524319073541998,1.0
2024-10-23,raw_target_vol_target_15pct,0.00047243605224900483,0.48581010754634846,0.5141898924536515,0.12854747311341289,0.12854747311341289,0.0
2024-10-30,raw_target_vol_target_15pct,-0.019902246855777617,0.483860704164757,0.516139295835243,0.12903482395881075,0.12903482395881075,0.6666666666666666
2024-11-06,raw_target_vol_target_15pct,0.01697100833572903,0.492796257205257,0.507203742794743,0.12680093569868575,0.12680093569868575,0.6666666666666666
2024-11-13,raw_target_vol_target_15pct,-0.0035503098687965657,0.49427435850178914,0.5057256414982109,0.12643141037455272,0.12643141037455272,0.0
2024-11-20,raw_target_vol_target_15pct,0.0002829586182998998,0.47767725805961947,0.5223227419403805,0.13058068548509513,0.13058068548509513,0.0
2024-11-27,raw_target_vol_target_15pct,0.01034334210380835,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.0
2024-12-05,raw_target_vol_target_15pct,0.018939320219441707,0.4086856393688699,0.5913143606311301,0.14782859015778252,0.14782859015778252,0.0
2024-12-12,raw_target_vol_target_15pct,0.012114689311493147,0.32698198024946024,0.6730180197505398,0.16825450493763494,0.16825450493763494,0.6666666666666666
2024-12-19,raw_target_vol_target_15pct,-0.009989075977970835,0.1436303336212963,0.8563696663787037,0.21409241659467593,0.21409241659467593,0.6666666666666666
2024-12-27,raw_target_vol_target_15pct,-0.025700648419898883,0.12186050895682776,0.8781394910431722,0.21953487276079306,0.21953487276079306,0.0
2025-01-06,raw_target_vol_target_15pct,-0.030171763044198704,0.17866426790135437,0.8213357320986456,0.2053339330246614,0.2053339330246614,0.0
2025-01-14,raw_target_vol_target_15pct,0.033544763738664045,0.29429792154051515,0.7057020784594848,0.1764255196148712,0.1764255196148712,0.0
2025-01-22,raw_target_vol_target_15pct,-0.008410301097124666,0.3819911930550791,0.6180088069449209,0.15450220173623022,0.15450220173623022,0.6666666666666666
2025-01-29,raw_target_vol_target_15pct,0.005166428999304072,0.3855793957803949,0.6144206042196051,0.15360515105490127,0.15360515105490127,1.0
2025-02-05,raw_target_vol_target_15pct,0.0005432643974612554,0.38306574624549583,0.6169342537545042,0.15423356343862604,0.15423356343862604,1.0
2025-02-12,raw_target_vol_target_15pct,0.021971299242034066,0.38171272397628064,0.6182872760237194,0.15457181900592984,0.15457181900592984,0.6666666666666666
2025-02-20,raw_target_vol_target_15pct,-0.016479344298802923,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.0
2025-02-27,raw_target_vol_target_15pct,0.010744177686098212,0.402407278402131,0.597592721597869,0.14939818039946726,0.14939818039946726,0.0
2025-03-06,raw_target_vol_target_15pct,0.02400386035435491,0.40825874681225627,0.5917412531877437,0.14793531329693593,0.14793531329693593,0.0
2025-03-13,raw_target_vol_target_15pct,0.007322294954339781,0.6,0.4,0.1,0.1,0.0
2025-03-20,raw_target_vol_target_15pct,0.0015225764674703804,0.4346200078743222,0.5653799921256778,0.14134499803141945,0.14134499803141945,0.6666666666666666
2025-03-27,raw_target_vol_target_15pct,-0.015037428099748585,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2025-04-03,raw_target_vol_target_15pct,-0.0438444768065795,0.6,0.4,0.1,0.1,0.6666666666666666
2025-04-10,raw_target_vol_target_15pct,0.006175783595141673,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2025-04-17,raw_target_vol_target_15pct,-0.02174162999236584,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2025-04-25,raw_target_vol_target_15pct,0.0008191427410233191,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2025-05-02,raw_target_vol_target_15pct,-0.009389448449489092,0.5127082876558713,0.48729171234412877,0.12182292808603219,0.12182292808603219,0.0
2025-05-09,raw_target_vol_target_15pct,0.0315452864876389,0.49950935779859207,0.5004906422014079,0.12512266055035198,0.12512266055035198,0.6666666666666666
2025-05-16,raw_target_vol_target_15pct,-0.010181057887790092,0.5295616986413152,0.47043830135868486,0.11760957533967122,0.11760957533967122,0.6666666666666666
2025-05-23,raw_target_vol_target_15pct,0.02344641698387553,0.5296535683990553,0.47034643160094475,0.11758660790023619,0.11758660790023619,0.6666666666666666
2025-06-02,raw_target_vol_target_15pct,0.008806788585780524,0.5282846540079364,0.47171534599206355,0.11792883649801589,0.11792883649801589,0.0
2025-06-09,raw_target_vol_target_15pct,0.005459714967000416,0.4974788741293852,0.5025211258706148,0.1256302814676537,0.1256302814676537,1.0
2025-06-16,raw_target_vol_target_15pct,0.0008063177082570592,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2025-06-24,raw_target_vol_target_15pct,0.004664640285089214,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.0
2025-07-01,raw_target_vol_target_15pct,-0.006760887813017495,0.45354474349105856,0.5464552565089414,0.13661381412723536,0.13661381412723536,0.6666666666666666
2025-07-09,raw_target_vol_target_15pct,0.015694484370756698,0.45651332118331567,0.5434866788166843,0.13587166970417108,0.13587166970417108,0.0
2025-07-16,raw_target_vol_target_15pct,0.003204684384767756,0.4461835735126707,0.5538164264873293,0.13845410662183233,0.13845410662183233,0.6666666666666666
2025-07-23,raw_target_vol_target_15pct,0.011162434547777775,0.43055098738598263,0.5694490126140174,0.14236225315350434,0.14236225315350434,0.0
2025-07-30,raw_target_vol_target_15pct,-0.014677074038144725,0.43094329104295537,0.5690567089570446,0.14226417723926116,0.14226417723926116,0.6666666666666666
2025-08-06,raw_target_vol_target_15pct,0.018786326556428173,0.4153722795917698,0.5846277204082302,0.14615693010205755,0.14615693010205755,0.0
2025-08-13,raw_target_vol_target_15pct,-0.008536324793520393,0.4311524111692936,0.5688475888307064,0.1422118972076766,0.1422118972076766,0.0
2025-08-20,raw_target_vol_target_15pct,-0.00263223605169074,0.4350302586887693,0.5649697413112307,0.14124243532780767,0.14124243532780767,0.6666666666666666
2025-08-27,raw_target_vol_target_15pct,-0.0020578880808444326,0.423186248949475,0.576813751050525,0.14420343776263125,0.14420343776263125,1.0
2025-09-04,raw_target_vol_target_15pct,0.0024784402220430005,0.2652976789080729,0.7347023210919271,0.18367558027298178,0.18367558027298178,0.6666666666666666
2025-09-11,raw_target_vol_target_15pct,0.0004912534409802394,0.6000000000000004,0.3999999999999996,0.0999999999999999,0.0999999999999999,0.6666666666666666
2025-09-18,raw_target_vol_target_15pct,-0.004185951261446158,0.18453481207625844,0.8154651879237416,0.2038662969809354,0.2038662969809354,1.0
2025-09-25,raw_target_vol_target_15pct,0.034163899081302324,0.19234713944988302,0.807652860550117,0.20191321513752924,0.20191321513752924,0.0
2025-10-02,raw_target_vol_target_15pct,-0.009658272564647265,0.2779367442870613,0.7220632557129387,0.18051581392823468,0.18051581392823468,0.0
2025-10-09,raw_target_vol_target_15pct,-0.0451630243734961,0.215084989406914,0.784915010593086,0.1962287526482715,0.1962287526482715,0.6666666666666666
