date,benchmark,rolling_excess_return,rolling_tracking_difference,rolling_sharpe_difference,rolling_drawdown_difference
2022-08-09,SPY,0.09541789040394666,0.004478443163422704,1.0215167342075886,0.036418575565056344
2022-08-16,SPY,0.02981559017262736,0.0021140443802564507,0.4760117105110845,0.005855254180208824
2022-08-23,SPY,0.07718409622434264,0.0038980355509116004,0.8630303593736022,0.0565155035645839
2022-08-30,SPY,0.050017236933283415,0.0028429195616851,0.6451599555977756,0.11140340828476858
2022-09-07,SPY,0.12773875911709442,0.005589510326483725,1.2776318299864486,0.145496357898789
2022-09-14,SPY,0.0932560894211445,0.004427523642213103,1.004373922551877,0.10217883902439728
2022-09-21,SPY,0.053443040313347234,0.00293509728916548,0.5432576892627738,0.12310213329847641
2022-09-28,SPY,0.16143829064212856,0.006826065934801932,1.5204920142768878,0.2030244151424473
2022-10-05,SPY,0.17610832991705183,0.007279757305566163,1.6472994819827222,0.15236611582321968
2022-10-12,SPY,0.307487946479031,0.011604406140459534,2.5504270395310478,0.23404440274417615
2022-10-19,SPY,0.3549124943915609,0.012989482925423635,2.755286017507994,0.20839511015986012
2022-10-26,SPY,0.3247314342517993,0.012153559961014073,2.5940380410758217,0.1700070998765134
2022-11-02,SPY,0.28675099916365854,0.011034237053050924,2.321941686813581,0.15292544437981326
2022-11-09,SPY,0.3499305027544013,0.012933737254661588,2.715038259521465,0.1963008377173684
2022-11-16,SPY,0.20232636305556984,0.008454792489341546,1.7784577659120744,0.1505015919934084
2022-11-23,SPY,0.17213076237741043,0.0074712464157181465,1.5760667902520216,0.1355287641820101
2022-12-01,SPY,0.17618231020377895,0.007599787707714453,1.5758130305564186,0.10741800378968447
2022-12-08,SPY,0.24009496174683442,0.009601216735104046,2.0177715844806126,0.11398682529134763
2022-12-15,SPY,0.24258641732254138,0.009678281981404118,2.153177362653958,0.11143076169262323
2022-12-22,SPY,0.16388502887268253,0.006984382111178893,1.5793096625905052,0.14285113629925228
2022-12-30,SPY,0.2745432968623984,0.010352795965618536,2.38735378671203,0.15186762523050823
2023-01-09,SPY,0.3321297177193767,0.012103604006641093,2.621189478598905,0.1668063474148661
2023-01-17,SPY,0.2390261228752193,0.00928474609294371,2.0202038097225916,0.14551786069231676
2023-01-24,SPY,0.26871796341383747,0.010186394333329234,2.2384634048623675,0.14029772977701616
2023-01-31,SPY,0.2802613204667683,0.010547362087582982,2.214872387960287,0.12680715245847762
2023-02-07,SPY,0.32867254330303664,0.011924184427367372,2.553898556231853,0.10809650978193552
2023-02-14,SPY,0.2727300769247625,0.01028208866620539,2.137972414525887,0.07876199109605153
2023-02-22,SPY,0.3705391343065205,0.013134445714408501,2.903249071306182,0.11388401060903275
2023-03-01,SPY,0.3173150048769766,0.011558975955647414,2.5186750401252875,0.12621205990731876
2023-03-08,SPY,0.2168388458989523,0.008448473237426216,1.7432511965388198,0.10751082494314168
2023-03-15,SPY,0.2328032092248451,0.008971326355436342,1.9294897263148039,0.1529165784533496
2023-03-22,SPY,0.2843580249989779,0.010511953896377775,2.3574491104958994,0.15195293847266655
2023-03-29,SPY,0.22932991737271746,0.00882004489022571,1.8349121529183485,0.13782733414134907
2023-04-05,SPY,0.11794051010952966,0.005028426180421242,1.0274503944016624,0.12440119964609564
2023-04-13,SPY,0.13969144895236685,0.005736104485722563,1.2670815652816751,0.09028482039861219
2023-04-20,SPY,-0.00385622713706113,0.0003152290457147571,-0.3385948568257364,0.06847639706155417
2023-04-27,SPY,-0.060021559149446735,-0.001915918054386023,-0.8466837061523314,0.040774533551144576
2023-05-04,SPY,0.04657179857928595,0.002244834201355907,0.38717284512081673,0.09764555478774573
2023-05-11,SPY,0.08869967699149961,0.0037713121368914064,0.6665639701783577,0.11466993998622799
2023-05-18,SPY,0.14538016177636015,0.005884314619967916,0.5478578396895133,0.09941783808816074
2023-05-25,SPY,0.2265630811107724,0.008470231412632822,1.3733807532343143,0.10925654615836888
2023-06-02,SPY,0.21107130441475075,0.007988018939962552,1.1975707668872102,0.08075013544137655
2023-06-09,SPY,0.2636624477183884,0.009608482362741626,1.6249808534297565,0.07649677798995047
2023-06-16,SPY,0.21355973940316253,0.008068774156574096,0.8861158826304745,0.047840587405536095
2023-06-26,SPY,0.265404673963455,0.009710789441841977,1.3023548131573013,0.07318856009427666
2023-07-03,SPY,0.17183094558600343,0.00676478337621172,0.18871094157185908,0.03450312043630721
2023-07-11,SPY,0.22247962620319672,0.0084416531782256,0.5589562262288967,0.04951562335287307
2023-07-18,SPY,0.10772306016848066,0.004639751541208599,-0.20754001844508085,0.005002983708433328
2023-07-25,SPY,0.13055450038062077,0.005412947026342217,0.07527046673644877,0.0005577845109984159
2023-08-01,SPY,0.11431130049145044,0.004859411888563194,-0.030561852894700703,-0.011863612390826672
2023-08-08,SPY,0.08297902777052801,0.003733718109096166,0.08665538031205444,-0.0003961465735440317
2023-08-15,SPY,0.12092429065596311,0.00505771611593931,0.6332947709632502,0.01589645853576871
2023-08-22,SPY,0.1755803631024322,0.006879325763482209,1.16209362625665,0.033806442250716384
2023-08-29,SPY,0.08454959549041496,0.0037843864521336775,-0.13067141320413578,-0.005604339686883342
2023-09-06,SPY,0.09708897669262928,0.004235221667469744,-0.06639631920456512,0.018941963230071024
2023-09-13,SPY,0.0808415131294915,0.0036773371016270598,-0.16878594601447539,-0.01533039998615593
2023-09-20,SPY,0.059877655461658685,0.002894212186925005,-0.4438705149610549,0.012699766105126575
2023-09-27,SPY,0.07125076849394585,0.0033060613052966897,0.06076266398372332,0.0205576360391021
2023-10-04,SPY,0.13322021089577452,0.0054925504069728475,0.7019572986738931,0.05752796692680373
2023-10-11,SPY,0.09865312286685368,0.00433177568361331,0.3737240621385338,0.019561964535715792
2023-10-18,SPY,0.05872652275795631,0.0029842194416604757,0.19940672439025087,-0.04859557371054635
2023-10-25,SPY,0.11340973217391848,0.004927186732656658,0.8269399486078582,-0.022137945122467362
2023-11-01,SPY,0.15886758990053984,0.006451701791760301,1.0643733745978432,-0.01323612716401612
2023-11-08,SPY,0.0994771672823902,0.004358103569295011,0.30500705095017255,-0.006792874674084515
2023-11-15,SPY,0.06909289377171901,0.0032679399647332695,0.05965180526108371,-0.00949132206702219
2023-11-22,SPY,-0.0261719532281246,-0.0005368732347658428,-0.4897987772443053,0.0011516296874877208
2023-11-30,SPY,-0.04272198306283437,-0.0012008551843364127,-0.7402944093268496,-0.00026587514362075293
2023-12-07,SPY,-0.014104766801242397,-7.392704136876993e-05,-0.36978601577210835,0.008968594251825168
2023-12-14,SPY,-0.044569093325376063,-0.0012770735492021593,-0.7563744258261453,0.0
2023-12-21,SPY,-0.004663302591404683,0.00028059487716752373,-0.26850385455657066,0.0
2023-12-29,SPY,-0.06520793568676164,-0.0021572492526349793,-1.0737571289331946,-0.015848282500242172
2024-01-08,SPY,-0.033492180170950014,-0.0009055364051106051,-0.6289030029253715,-0.0239300180781854
2024-01-16,SPY,-0.03229802822813577,-0.0008555298365388654,-0.6446450660258829,0.0007994885122641904
2024-01-23,SPY,0.04877293920924064,0.0022189967932873147,0.12716250341267443,0.0
2024-01-30,SPY,0.04697628111712637,0.002153407723803735,0.05818075507300491,0.0
2024-02-06,SPY,0.08096842956951433,0.0033862908606253263,0.34330581726771014,0.0
2024-02-13,SPY,0.05786972110441169,0.0025548658170095303,-0.023090774004315584,-0.009784517246703595
2024-02-21,SPY,0.04808061148765019,0.0021929420939138682,-0.28664324066475455,0.0
2024-02-28,SPY,0.08861261715641344,0.0037081513967804187,-0.34618098219027793,0.0
2024-03-06,SPY,0.12954874474375555,0.005094737180446256,0.08308623531974835,0.0
2024-03-13,SPY,0.08742413774494451,0.0036237311167157263,-0.43580516489862386,-0.000493949595190335
2024-03-20,SPY,0.12260786556098124,0.004824511750866405,-0.12707171871457934,0.0
2024-03-27,SPY,0.04682752382355715,0.0021518496602070634,-1.1979408780341236,-0.03490962300035716
2024-04-04,SPY,0.10647993252442234,0.00436241208481526,-0.9793141985982339,0.019305342270892423
2024-04-11,SPY,-0.002199074668521206,0.0004351836763409088,-2.1670303453305175,-0.04303835797753952
2024-04-18,SPY,0.05896545232887518,0.0026967090282001838,-0.6852944649753572,-0.024435075496090253
2024-04-25,SPY,0.15111010505876465,0.005805966657784343,0.22123473239526836,-0.015422147913800921
2024-05-02,SPY,0.1546389707390008,0.0059272454235054775,-0.4631826497542013,0.014584820314876401
2024-05-09,SPY,0.10203623674901108,0.004156652695804581,-0.9287497836217335,-0.019814102088136276
2024-05-16,SPY,0.029546804285045303,0.0016072293141088843,-1.7461962169726148,-0.06666397385102663
2024-05-23,SPY,0.06367680344757698,0.0028788232484871614,-1.1789168485510975,-0.03796989734195799
2024-05-31,SPY,0.07245125373093675,0.003199666694971603,-0.999051533928911,-0.019329823413935743
2024-06-07,SPY,0.07944387107030915,0.003450080218703031,-1.0381041929570864,-0.004562289144223408
2024-06-14,SPY,-0.031314334487831275,-0.0005335172906375829,-2.319934579164461,-0.08193581893983015
2024-06-24,SPY,0.015391929496144652,0.001285842011624377,-1.751401567959381,-0.05588211474875682
2024-07-01,SPY,0.10093192559713282,0.004558831658502288,-1.3595128094580844,0.0
2024-07-09,SPY,0.09068272359779495,0.004208422953678551,-1.5509831974180188,-0.011263017867202296
2024-07-16,SPY,0.034191361765947725,0.002232733730034246,-2.219902294368575,-0.05411451839255177
2024-07-23,SPY,-0.05555472895098501,-0.0012838723692646461,-2.3423658239511402,-0.08882222974403453
2024-07-30,SPY,-0.09013685029112817,-0.002740233939164873,-1.9232759736407892,-0.09027887959421743
2024-08-06,SPY,-0.024085375357866035,3.44231555207483e-05,-0.6595235190059885,-0.029698485225359783
2024-08-13,SPY,-0.0724379724251295,-0.0019080914243734713,-1.2020214300926253,-0.058690885952982996
2024-08-20,SPY,-0.09800241743509297,-0.002957539604311155,-1.58122970182962,-0.09407400672415678
2024-08-27,SPY,-0.13675164213828228,-0.004622202080762042,-1.8748816637167087,-0.12658707001424951
2024-09-04,SPY,-0.18163771901864767,-0.0067382416520080325,-1.9714628228841078,-0.12153222825412013
2024-09-11,SPY,-0.18816104430607494,-0.007043219569114133,-2.0266964659118734,-0.13354227516149952
2024-09-18,SPY,-0.1445562479113366,-0.0050036339282608444,-1.62050072372917,-0.10102192757841622
2024-09-25,SPY,-0.1681997767357687,-0.006062572434622265,-1.8595924163961088,-0.1214291644990928
2024-10-02,SPY,-0.11839494915744908,-0.003851947647312873,-1.3917588944230657,-0.10589215590533008
2024-10-09,SPY,-0.18453636854227218,-0.006928170411278402,-2.2833902162896096,-0.10737491552831047
2024-10-16,SPY,-0.140093032848712,-0.004963062286679803,-1.8997125232856102,-0.10960272817057348
2024-10-23,SPY,-0.1498134807978636,-0.005405669453931612,-2.4236542723708854,-0.10299163103482567
2024-10-30,SPY,-0.12282147735386906,-0.004172495498922233,-2.141531846466143,-0.06602471836598112
2024-11-06,SPY,-0.12880428182618386,-0.0044431483908212955,-2.312866856711783,-0.029298366533369036
2024-11-13,SPY,-0.07037720304132256,-0.001955410189288641,-1.757289279556551,0.0
2024-11-20,SPY,0.008499918601493128,0.0011168475623966098,-0.8474419203673156,0.011202468919533914
2024-11-27,SPY,-0.01377516150891589,0.00024153075951192246,-1.2009766421327217,0.0
2024-12-05,SPY,0.0341852332422512,0.002148561217264656,-1.0190856735981415,0.0
2024-12-12,SPY,0.015880421854114424,0.0014643581646405673,-0.9858982704610533,-0.012730574170966347
2024-12-19,SPY,0.17710394147466757,0.006993633564116921,0.7683054880734861,0.033890479788907246
2024-12-27,SPY,0.11169066830722318,0.004795631376421033,0.2087037387810644,0.0056300079517968005
2025-01-06,SPY,-0.011448831956970662,0.00012958234687368683,-0.5933845269114882,-0.020090189298337613
2025-01-14,SPY,0.07591185937958844,0.003424921939214939,0.4505002192337001,0.03341560029479518
2025-01-22,SPY,0.017169646190918098,0.001450176574523281,-0.1404864143143102,-0.075372020423919
2025-01-29,SPY,0.0903335024903833,0.004112054763336104,0.44918869001540696,-0.045780860209307384
2025-02-05,SPY,0.09392832944344698,0.0042383864482912845,0.3201093881897521,-0.046407429503280695
2025-02-12,SPY,0.03986446837998181,0.002212305401636063,-0.6028643446872168,-0.033796720499235655
2025-02-20,SPY,-0.0008055705727797458,0.000754883497321023,-1.014187126803941,-0.09438282705675838
2025-02-27,SPY,0.0400919323528941,0.0022704562589941444,0.0693572740567786,-0.08853497793440601
2025-03-06,SPY,0.14643888595041332,0.006062315954361899,1.1075761577907541,-0.03203388145309605
2025-03-13,SPY,0.18699204233792432,0.00742699805151986,1.5595669870528848,0.004094159799795771
2025-03-20,SPY,0.15633737940488257,0.0064467906368745375,1.2249816901153585,-0.030880571894036146
2025-03-27,SPY,0.07286523923489185,0.0035583986902757406,0.6791041002573215,-0.062101992391673466
2025-04-03,SPY,0.12880648338940714,0.0055009138827529095,1.432158466581153,-0.042199135484603745
2025-04-10,SPY,0.11231900635040692,0.004929366325863382,1.3901116218810365,-0.03912158184810155
2025-04-17,SPY,0.16784492638014203,0.006822648182425845,1.8390612838225564,-0.01027798346470954
2025-04-25,SPY,0.12424139458192762,0.005403042396246001,1.3100001166170636,-0.05194932423027754
2025-05-02,SPY,0.1056820317495939,0.004763970281641981,1.0276241283212184,-0.06205871176676114
2025-05-09,SPY,0.11443507342772441,0.005081223442001224,1.1203315374697804,-0.018290128568123176
2025-05-16,SPY,0.019516701347661813,0.0017244726204519072,0.32880511421374836,-0.07596847925891648
2025-05-23,SPY,0.03562608575811921,0.002349907169054133,0.5548527204865137,-0.033298662673890034
2025-06-02,SPY,-0.036181745424624046,-0.00037374278489789943,-0.10834318791724423,-0.07940477610142271
2025-06-09,SPY,-0.04281499148830792,-0.0006404611297801786,-0.1604560995730958,-0.07973058222154661
2025-06-16,SPY,-0.08025636869949704,-0.0022489910354949933,-0.5412456130480696,-0.055441584382129316
2025-06-24,SPY,-0.08023094347589177,-0.0022479413472551255,-0.5560478046799281,-0.06765749275672839
2025-07-01,SPY,-0.1335376922248248,-0.004587629834798792,-1.1938931192378335,-0.06735529055401057
2025-07-09,SPY,-0.0858883940178744,-0.002533381077234787,-0.6894500437380772,-0.03470080047759727
2025-07-16,SPY,-0.06516977533798518,-0.0016843714025038857,-0.4867593528359445,-0.03831765649080121
2025-07-23,SPY,-0.0764834639893851,-0.002175541915256861,-0.6898641886264822,0.0
2025-07-30,SPY,0.010395062299958013,0.0010412425222535986,0.16938828424958063,-0.026916647004323502
2025-08-06,SPY,0.03492074372752274,0.0020041416958089158,0.3521588624847045,0.0026479094310115636
2025-08-13,SPY,-0.02977347552295473,-0.000399012030219522,-0.2730166138393594,-0.04381267574794645
2025-08-20,SPY,-0.013134519587675642,0.00026930022114623136,-0.09681082837830257,-0.014105157544614721
2025-08-27,SPY,0.023161382022502064,0.0015862230893427113,0.25978760051268,-0.04553230133484898
2025-09-04,SPY,0.04025537740890495,0.002230171639180364,0.30414475364246885,-0.0238413405057456
2025-09-11,SPY,-0.009302681960921988,0.000282783877743716,-0.27229070302379377,0.0
2025-09-18,SPY,-0.04263858261489106,-0.0010612983699642366,-0.9081839841211812,0.0
2025-09-25,SPY,0.02737740143465439,0.001642829840978712,-0.1200870504435334,0.0063570529861015634
2025-10-02,SPY,0.05002573029612378,0.002461230376866309,0.14921722447365005,0.0
2025-10-09,SPY,0.020613538876243176,0.001363288776163703,-0.8505752252072951,-0.0065279991950687455
2025-10-16,SPY,0.0450406001636372,0.0022861521791729894,-0.637562908587308,0.015674293636441683
2025-10-23,SPY,0.036585632692878844,0.0019639833892394648,-0.8278674707647165,0.0
2025-10-30,SPY,0.05622660676555791,0.0026575105950880115,-0.893474009921102,-0.01830120374543165
2025-11-06,SPY,0.09406943825584291,0.004021602332102961,-0.17882661574532221,0.006855171927374282
2025-11-13,SPY,0.0010432251485286148,0.0005871128720937302,-1.268511470861287,-0.031937022231204426
2025-11-20,SPY,0.08965751278968837,0.003778754252685291,0.07337424986948715,-0.011487825962871234
2025-11-28,SPY,-0.0035685367427515935,0.0003387960347743545,-1.3207189812193059,-0.0485664516275528
2025-12-05,SPY,-0.002306007893588924,0.00038511603009434685,-1.2888633605519526,-0.09132310901690854
2025-12-12,SPY,0.00858365219774293,0.0008052034096777797,-0.9920627894516583,-0.0802553136956774
2025-12-19,SPY,-0.01457512615333123,-0.0001020901655509919,-1.1373399728142994,-0.07668264357026822
2025-12-29,SPY,0.01903073241886588,0.0011928980614009247,-0.83877746863054,-0.055147846341516704
2026-01-06,SPY,0.10065971073611713,0.004239267690765864,-0.18242585179762383,0.0
2026-01-13,SPY,0.1359316467519347,0.005502176451053425,0.10132718443909772,0.0
2026-01-21,SPY,0.16246909528366316,0.006397111574307773,0.49180132043503244,0.012064509681237956
2026-01-28,SPY,0.023443554418069557,0.0016021413253994577,-0.6798978553099082,-0.06762204109730474
2026-02-04,SPY,0.0930833142285199,0.004147764395456917,0.08395120818911561,-0.030477995403682567
2026-02-11,SPY,-0.01081876775159718,0.0002855372830660954,-0.8777214728654144,-0.0727989790274518
2026-02-19,SPY,0.06131863960186923,0.0029138309091894295,0.06265788222715796,-0.06704564845859906
2026-02-26,SPY,-0.0057999245980364655,0.0004070973521974333,-0.7332162438789173,-0.09924275067097266
2026-03-05,SPY,0.019148104996694837,0.001338654170508116,-0.2526891467938013,-0.10752306218984076
2026-03-12,SPY,0.06254167188341397,0.0030071902623556588,0.4088034716629604,-0.050816642983876226
2026-03-19,SPY,0.051100448610425175,0.002588005370869109,0.5301238092354722,-0.049188186523560606
2026-03-26,SPY,0.08127838313297309,0.003696248030236475,1.0462719203398647,-0.018927221533311278
2026-04-02,SPY,0.06816551541080718,0.0032150539786212078,0.7250184311141037,-0.0018485031775685723
2026-04-10,SPY,0.0908870460492468,0.004022156520577954,0.7348195798836293,0.005142330409907192
2026-04-17,SPY,0.19477385893964438,0.00765037825241476,0.8900023874565551,0.0
2026-04-24,SPY,0.21754819880507825,0.008402969998068381,0.8038843522655181,0.0
2026-05-01,SPY,0.29692041908762423,0.010977862344959075,1.1284305714418388,0.0
2026-05-08,SPY,0.25311778811189534,0.009718228119628355,0.8133216991544769,-0.039516779124651236
2026-05-15,SPY,0.2694463298528078,0.010232106500196823,0.7187576255625332,-0.000303643897027861
2022-01-10,QQQ,,,,-0.055914143988666676
2022-01-18,QQQ,,,,-0.11056302932495499
2022-01-25,QQQ,,,,0.05792272989258718
2022-02-01,QQQ,,,,-0.016962076000442416
2022-02-08,QQQ,,,,0.020707292529289933
2022-02-15,QQQ,,,,0.026327502676104397
2022-02-23,QQQ,,,,0.12896298781095783
2022-03-02,QQQ,0.12496817304286045,0.018270440147632273,2.720922009502005,0.08466727220190207
2022-03-09,QQQ,0.12423352971401802,0.01616783182377664,2.64130122992754,0.08103324597514261
2022-03-16,QQQ,0.20160380696286917,0.021433095405164554,3.2488207059881367,0.10468017037369393
2022-03-23,QQQ,0.1676894073548243,0.016918788753570228,2.542958707677741,0.07439951558531377
2022-03-30,QQQ,0.07905822086846892,0.009183635594370746,1.3895972907330139,0.0017234151756700955
2022-04-06,QQQ,0.09814703254087087,0.009837990689847365,1.5766379834510917,0.018773277601035754
2022-04-13,QQQ,0.10387640826990663,0.009507942214498582,1.6064299887297921,0.023352780450378696
2022-04-21,QQQ,0.1028629571933446,0.008812873811785006,1.5912083223305415,0.021672207215504002
2022-04-28,QQQ,0.11394434844545609,0.008890059239141991,1.666068053124313,0.030324673347502995
2022-05-05,QQQ,0.1349765878851863,0.009477754043088713,1.8215496680059204,0.045802501796355255
2022-05-12,QQQ,0.22912836616853438,0.013559813249755722,2.4481763715121643,0.11471344834885633
2022-05-19,QQQ,0.24914334272374217,0.013703185087030787,2.521225506613929,0.12843568337878797
2022-05-26,QQQ,0.21654651879615328,0.011713258684958958,2.1153130950039807,0.10952819969074556
2022-06-03,QQQ,0.15278772918281658,0.008659786359227756,1.592339196838383,0.06502998975397645
2022-06-10,QQQ,0.15681588261721435,0.008424990234261196,1.5741484875896792,0.06438517830227108
2022-06-17,QQQ,0.2648971976946579,0.012120860493350193,2.226664703456123,0.1382426076686727
2022-06-27,QQQ,0.1619491603703489,0.008224638728860603,1.4042854300052925,0.07711316787700206
2022-07-05,QQQ,0.1726552471343592,0.008264209296588195,1.4397359759084254,0.0834650900802908
2022-07-12,QQQ,0.22916675038889966,0.009799857527843245,1.7440788142558354,0.12365927299348511
2022-07-19,QQQ,0.19021522045270922,0.008583734572047762,1.5005240736540624,0.09920704851592121
2022-07-26,QQQ,0.3174390995041012,0.012450842313681309,2.2555757412180766,0.13429324951052524
2022-08-02,QQQ,0.024933025190688296,0.0023216673856955466,0.3751869140098167,0.07324621972266243
2022-08-09,QQQ,0.1302430504061287,0.005953106011565625,1.150267769440779,0.08589348019956788
2022-08-16,QQQ,0.04557576920427975,0.0029579406845448596,0.5727332659769617,0.05476084474526177
2022-08-23,QQQ,0.1111860510073468,0.005385897123786033,1.0197170925800205,0.11597837447430293
2022-08-30,QQQ,0.0701443040797185,0.0038110389294305183,0.7525011011219431,0.17490209885743357
2022-09-07,QQQ,0.17552059046781587,0.007403308779707563,1.4936913852312745,0.2134644899049768
2022-09-14,QQQ,0.12886672625721696,0.005877850514554634,1.1806684699753593,0.17105037939531298
2022-09-21,QQQ,0.08282735350711556,0.004201294223189281,0.6028243734851584,0.18780978547022975
2022-09-28,QQQ,0.20628605162192803,0.008462722387950624,1.6190180855241296,0.26251905449341195
2022-10-05,QQQ,0.2480741834021598,0.009693974075648239,1.9029202766920985,0.2205859305231358
2022-10-12,QQQ,0.3895883647107512,0.014132122579513089,2.782096542703864,0.30898946677452865
2022-10-19,QQQ,0.4273500952178315,0.015182758708170806,2.9808130233478853,0.28839020110403146
2022-10-26,QQQ,0.3760151593996808,0.013800751636904465,2.7910101937677996,0.25947229276445616
2022-11-02,QQQ,0.3777601051623045,0.013850015369087094,2.71495969212054,0.25925866684692545
2022-11-09,QQQ,0.43625726121210096,0.015513854017781433,3.1073048334643305,0.30725311759259644
2022-11-16,QQQ,0.22220774456110814,0.009306321479904138,1.9564681692283319,0.24905944741913666
2022-11-23,QQQ,0.2007529977796605,0.00862016992780268,1.8340884261677424,0.24016727143568717
2022-12-01,QQQ,0.19048762837560895,0.008299938466397724,1.7262427727007748,0.20982048334787518
2022-12-08,QQQ,0.2763486827366959,0.010928502779753704,2.2303129333015597,0.21842468710087581
2022-12-15,QQQ,0.28101115889453454,0.011069492951386746,2.426534693320189,0.2199796424219358
2022-12-22,QQQ,0.22958322479588933,0.009381137806506281,2.116004120846364,0.2589099059090638
2022-12-30,QQQ,0.358612554155713,0.013088705238827446,2.9167992398833484,0.2728625881834499
2023-01-09,QQQ,0.4151676174461649,0.01470449832745635,3.187871772447578,0.2882586120575069
2023-01-17,QQQ,0.2964260674933159,0.011321810380495866,2.5281731275786345,0.2593196195976635
2023-01-24,QQQ,0.31975423562675886,0.01199047962371683,2.6581813819199627,0.2413511714235158
2023-01-31,QQQ,0.31182819743692813,0.011749981726444748,2.557178739895483,0.22490856207133203
2023-02-07,QQQ,0.3534946223666282,0.012877293249086812,2.8074578589871293,0.18476226138546326
2023-02-14,QQQ,0.3026729149043663,0.011413857854558226,2.3948429638364104,0.15818437765779692
2023-02-22,QQQ,0.41655034808889124,0.014647284267535293,3.0523796061024764,0.19590224334239426
2023-03-01,QQQ,0.34438291110119423,0.012552375882558336,2.6427640726604875,0.20809112478258196
2023-03-08,QQQ,0.21799938794660556,0.008692036964257056,1.8228454948658712,0.18095333941233216
2023-03-15,QQQ,0.19458596182499366,0.007921711589579777,1.6706472418093627,0.2027304227259763
2023-03-22,QQQ,0.221266621808478,0.00874610505945065,1.9842889164402657,0.18893052337788685
2023-03-29,QQQ,0.17302811318765454,0.00718859326403148,1.6683284310906248,0.17729074933017241
2023-04-05,QQQ,0.07785811018104849,0.0038104703508966453,1.052590885007799,0.16887210122738294
2023-04-13,QQQ,0.09149497892956804,0.004275721387816002,1.232320480067235,0.1388153801455384
2023-04-20,QQQ,-0.05281251153205424,-0.001486038659755537,-0.26326330298846456,0.12119445716157895
2023-04-27,QQQ,-0.12002412679136476,-0.004304027901431493,-0.9935753133162535,0.08392368075525003
2023-05-04,QQQ,-0.033783609584018603,-0.0006735729872967163,-0.07588939753819823,0.13615274102012953
2023-05-11,QQQ,-0.03389459720580257,-0.0006780410486524549,-0.11272190336334642,0.1418273005763585
2023-05-18,QQQ,-0.005405839508159427,0.0005266000990928199,-0.386658296922616,0.11270421190926638
2023-05-25,QQQ,0.07668575598475402,0.0034521167610408353,0.042040087094138645,0.10625867692873892
2023-06-02,QQQ,0.044047323560235,0.002288015764693486,-0.2157268846193019,0.06698059097692544
2023-06-09,QQQ,0.10008082309163702,0.004281174393166291,0.29404721760880825,0.06737519754414212
2023-06-16,QQQ,0.03301378942901456,0.0018989853169008367,-0.5215122462477741,0.02392375733179386
2023-06-26,QQQ,0.07861827946191724,0.003609105422397819,-0.07320182526950259,0.05900921717443386
2023-07-03,QQQ,-0.02101146768416251,-0.00011947837815640902,-1.412176211881642,0.013679182012765856
2023-07-11,QQQ,0.01760378180581057,0.0014203683071041336,-1.1080230647581613,0.03141188704312736
2023-07-18,QQQ,-0.09687535225191013,-0.0031281480313942833,-1.9372494470135848,-0.019314446823121
