date,realized_portfolio_return_1d,cash_weight,selected_count,turnover,max_weight,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d
2023-01-03,-0.0013877779077636483,0.8,2,1.0,0.10028806302856122,0.0024456071841316663,0.03304932870602643,0.07399869467502129,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.020094727972867685,0.03676505676295522,0.04624396235056974
2023-01-10,0.004391594385676089,0.5,3,0.3333333333333333,0.18144906328949284,0.0027791312917069366,0.024062054090071776,0.11549850570960322,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.026464441914932715,0.05816478677688981,0.054887577774921655
2023-01-18,-0.0024731697459245074,0.8,3,0.8,0.07500000000000001,0.002595602133580523,0.023144677433342795,0.11214682689166515,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.010444176268190015,0.01409127508923241,0.017159738132813122
2023-01-25,0.00015683928559501441,0.5,4,0.8333333333333334,0.1874985784409042,0.003637857196785568,0.025890340040199876,0.14051021311952933,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.011055437913452058,-0.0072070844756195775,-0.012893665711584235
2023-02-01,0.008396630839092062,0.5,4,0.6666666666666666,0.16536160135138286,0.0028433272957730828,0.026482782852050947,0.10736512517047968,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.014456458877718074,0.00023003983909447405,-0.027318762369679343
2023-02-08,0.0019660358750578756,0.5,4,0.8571428571428571,0.18362216846236168,0.004312312945949353,0.03367290919235601,0.12806475737855996,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.010844926463581876,0.002265607375509413,-0.018111494134722593
2023-02-15,-0.01825731058811831,0.5,3,0.6,0.1875,0.0035197583900641255,0.03181100585822663,0.11064593196929301,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.008010107348550316,-0.0234773276114333,-0.0030601138933214547
2023-02-23,-0.009522323526494398,0.5,3,0.8,0.17754612630394062,0.0025672466926009905,0.02882996470874171,0.08904786108956143,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.00679860160295981,0.017647780871851083,0.04760105688980751
2023-03-02,0.019448835151329922,0.5,3,0.0,0.1864066871866552,0.0018074788744091525,0.028385002409953702,0.06367724928483107,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.011005132533232275,0.025562970222845167,0.07202796714993538
2023-03-09,-0.007245379816446685,0.8,2,0.75,0.10127123109145333,0.001986582661078387,0.02263183696675541,0.08777823311455178,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.009287215545415822,-0.008441193054641104,0.00934471247410912
2023-03-16,-0.0005812256432431019,0.5,3,1.0,0.17979965071062765,0.000963309120817354,0.023288132665502316,0.04136480733143298,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.009832718617389616,0.00834556449200472,-0.002001914923264991
2023-03-23,-0.00015985328590414926,0.5,4,0.8333333333333334,0.1338832611190913,0.001472302955000647,0.02313800784905909,0.06363136206907798,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.006669391098978119,0.01651103219783058,-0.004888983053886361
2023-03-30,0.008205453223421874,0.5,4,0.6666666666666666,0.14487357530332354,0.0013569644117829656,0.019478325310103246,0.06966535316458235,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.009044608343243802,0.0030671453727574675,0.01318275530894018
2023-04-06,-0.0019016862985276094,0.8,4,0.8571428571428571,0.07500000000000001,0.001014594192466975,0.020597545940024758,0.04925801332941489,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.0020300625069068243,-0.006735321481696542,-0.010863850354121973
2023-04-14,-0.0005110793343283784,0.5,4,1.0,0.17074916371690227,0.0024811935601812057,0.024581944534230606,0.10093560974096734,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.01308799164161552,0.005056231645339367,0.00876696098057928
2023-04-21,0.0006479953958422921,0.8,3,0.25,0.07314143336220562,0.002446180119283482,0.02778544194723846,0.08803819366733531,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.008633659426932516,0.0070533953716728146,0.01639841007888594
2023-04-28,0.0024240639799280447,0.5,3,0.8,0.18365830438783376,0.0008866349439844612,0.018214774413987136,0.048676690901184795,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0025028580380037956,0.003918400596539391,0.012011285908411126
2023-05-05,-0.0006747048795710112,0.8,3,0.5,0.07491233223375471,0.00104527402840611,0.01757478376361214,0.05947578317124485,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0005955559042158793,0.0038918079906535502,0.011094800821281881
2023-05-12,-0.003583961383187133,0.5,3,0.8,0.17802425492152119,0.0011007595118604655,0.015482519333712572,0.07109692474038158,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.006383322250939244,0.0020964123651694136,0.006314382179825899
2023-05-19,0.0039392783122793006,0.5,4,0.8333333333333334,0.14832140783514028,0.001726684020691993,0.021693841983092724,0.07959327914519239,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.02194789032998011,0.02793140715907007,0.03886684516572096
