date,ticker,model_mode,selected,regime,label,first_touch_type,realized_return_at_barrier,realized_return_20d,realized_return_for_meta,meta_label,signal_strength,target_confidence,quality_score,expected_daily_return,expected_total_return,regime_confidence,ema_timing_score,trend_persistence_score,kalman_trend_score,momentum_score,hurst_persistence_score,entropy_cleanliness_score,volatility_stability_score,correlation_diversification_score,cycle_stability_score,daily_volatility,downside_risk,weight
2022-02-08,COST,baseline,True,neutral,0,vertical_timeout,0.0124724161863141,0.0124724161863141,0.0124724161863141,1,1.0,0.5,0.5,0.0013442145786375,0.027230389819552,,,,,,,,,,,,,0.1503027616029654
2022-02-08,AMAT,baseline,True,neutral,0,vertical_timeout,-0.0730090442004504,-0.0730090442004504,-0.0730090442004504,0,0.3542665492838258,0.5,0.5,0.0001094985382945,0.0021922503499498,,,,,,,,,,,,,0.0902619384592338
2022-02-08,VIST,baseline,True,neutral,1,take_profit,0.1933535093558764,0.2341390056691761,0.2341390056691761,1,0.9895009629274988,0.5,0.5,0.0033994064148868,0.070229198650459,,,,,,,,,,,,,0.1367222007012172
2022-02-15,GOOGL,baseline,True,neutral,0,vertical_timeout,-0.0243616085515384,-0.0243616085515384,-0.0243616085515384,0,1.0,0.5,0.5,0.0007814255061065,0.0157450748000789,,,,,,,,,,,,,0.1285337204373549
2022-02-15,AVGO,baseline,True,neutral,0,vertical_timeout,0.0072167057120908,0.0072167057120908,0.0072167057120908,1,0.8793924509848463,0.5,0.5,0.0012702323319878,0.0257135588765196,,,,,,,,,,,,,0.124430407804148
2022-02-15,CSCO,baseline,True,neutral,0,vertical_timeout,0.0283766519723152,0.0283766519723152,0.0283766519723152,1,0.3209544568851583,0.5,0.5,0.0001404027240454,0.0028118030937609,,,,,,,,,,,,,0.125266207033213
2022-02-15,VIST,baseline,True,neutral,1,take_profit,0.1465892958568386,0.0856313735879408,0.0856313735879408,1,0.7560006511776265,0.5,0.5,0.0010392967754574,0.0209924471057101,,,,,,,,,,,,,0.121769664725284
2022-02-23,AVGO,baseline,True,neutral,0,vertical_timeout,0.0604929078246345,0.0604929078246345,0.0604929078246345,1,0.1864027707704927,0.5,0.5,4.174257114954415e-05,0.000835182569951,,,,,,,,,,,,,0.1719064731284491
2022-02-23,YPF,baseline,True,neutral,0,vertical_timeout,0.0472973052794141,0.0472973052794141,0.0472973052794141,1,0.8725548801649202,0.5,0.5,0.0012371802024563,0.0250365910240049,,,,,,,,,,,,,0.1446135376105058
2022-02-23,VIST,baseline,True,neutral,1,take_profit,0.16329107208142,0.16329107208142,0.16329107208142,1,1.0,0.5,0.5,0.0048786864451249,0.10223119483528,,,,,,,,,,,,,0.183479989261045
2022-03-02,QQQ,baseline,True,neutral,-1,stop_loss,-0.0836645000024169,0.0572259519824076,0.0572259519824076,1,0.2544329175032309,0.5,0.5,9.29411531638638e-05,0.0018604652098763,,,,,,,,,,,,,0.1189891079318881
2022-03-02,QCOM,baseline,True,neutral,-1,stop_loss,-0.165199448826394,-0.0976071153468888,-0.0976071153468888,0,0.2960757412487644,0.5,0.5,4.816688455577649e-05,0.000963778627802,,,,,,,,,,,,,0.1053734263353222
2022-03-02,CCJ,baseline,True,neutral,0,vertical_timeout,0.1196649396297901,0.1196649396297901,0.1196649396297901,1,0.8097303512245929,0.5,0.5,0.0030887871550987,0.0636224982068087,,,,,,,,,,,,,0.101974685449495
2022-03-02,VIST,baseline,True,neutral,0,vertical_timeout,0.0297143118722098,0.0297143118722098,0.0297143118722098,1,1.0,0.5,0.5,0.0093108074836275,0.2036451555094283,,,,,,,,,,,,,0.1736627802832945
2022-03-09,GOOGL,baseline,True,risk_off,0,vertical_timeout,0.023444806058867,0.023444806058867,0.023444806058867,1,0.2374207987747495,0.5,0.5,0.0001129176773441,0.0022607777653353,,,,,,,,,,,,,0.1081664801708592
2022-03-09,COST,baseline,True,risk_off,1,take_profit,0.0711835417809425,0.1082913881729337,0.1082913881729337,1,0.3248620879624961,0.5,0.5,0.0002446052454672,0.0049034896387385,,,,,,,,,,,,,0.156899239377389
2022-03-09,CCJ,baseline,True,risk_off,0,vertical_timeout,0.0439926272688107,0.0439926272688107,0.0439926272688107,1,1.0,0.5,0.5,0.0040652516668597,0.0845229546286889,,,,,,,,,,,,,0.112163400806989
2022-03-09,VIST,baseline,True,risk_off,1,take_profit,0.1921664235205733,0.1187270817589536,0.1187270817589536,1,0.9133947567440932,0.5,0.5,0.0018223756436664,0.0370854662061757,,,,,,,,,,,,,0.1227708796447626
2022-03-16,AMZN,baseline,True,risk_off,0,vertical_timeout,0.015917261454855,0.015917261454855,0.015917261454855,1,0.1705202290085693,0.5,0.5,9.291164730307628e-05,0.0018598740498796,,,,,,,,,,,,,0.0986077428769055
2022-03-16,COST,baseline,True,risk_off,1,take_profit,0.0761883035441701,0.0877822759365429,0.0877822759365429,1,1.0,0.5,0.5,0.000874097738551,0.0176278878609041,,,,,,,,,,,,,0.1766093723945705
2022-03-16,ADBE,baseline,True,risk_off,0,vertical_timeout,-0.0241657751103602,-0.0241657751103602,-0.0241657751103602,0,0.1705168718976143,0.5,0.5,9.122645703180685e-05,0.0018261112371011,,,,,,,,,,,,,0.0937422507504863
2022-03-16,VIST,baseline,True,risk_off,1,take_profit,0.2286095664370899,0.2139037300204116,0.2139037300204116,1,0.5632498584933444,0.5,0.5,0.0002719332755919,0.0054527385266442,,,,,,,,,,,,,0.1310406339780376
2022-03-23,AMAT,baseline,True,neutral,0,vertical_timeout,-0.1196925578047685,-0.1196925578047685,-0.1196925578047685,0,0.1558283763725355,0.5,0.5,0.000177357575691,0.0035531344634096,,,,,,,,,,,,,0.1030410464409008
2022-03-23,TXN,baseline,True,neutral,0,vertical_timeout,-0.0103306124893886,-0.0103306124893886,-0.0103306124893886,0,0.5262862906717417,0.5,0.5,0.0001285961117566,0.0025750666831594,,,,,,,,,,,,,0.1174273932423285
2022-03-23,CCJ,baseline,True,neutral,0,vertical_timeout,-0.0258264454667762,-0.0258264454667762,-0.0258264454667762,0,0.825290595714355,0.5,0.5,0.0030858557816556,0.0635603344536734,,,,,,,,,,,,,0.1253034961858448
2022-03-23,VIST,baseline,True,neutral,0,vertical_timeout,-0.0152338842264232,-0.0152338842264232,-0.0152338842264232,0,0.8418016448053239,0.5,0.5,0.0036706950952357,0.0760312356160242,,,,,,,,,,,,,0.1542280641309257
2022-03-30,AAPL,baseline,True,neutral,-1,stop_loss,-0.0898914923905621,-0.0794847530135399,-0.0794847530135399,0,0.7512779227153868,0.5,0.5,0.0012471199178484,0.0252401298683564,,,,,,,,,,,,,0.1247374541699462
2022-03-30,TSLA,baseline,True,neutral,-1,stop_loss,-0.1988774561296037,-0.1978811624592192,-0.1978811624592192,0,0.590883510679302,0.5,0.5,0.0016146861261546,0.0327939249762194,,,,,,,,,,,,,0.0809635718177747
2022-03-30,SPY,baseline,True,neutral,-1,stop_loss,-0.0712012269303549,-0.0673425197871926,-0.0673425197871926,0,1.0,0.5,0.5,0.0023326656613988,0.0477017800765309,,,,,,,,,,,,,0.1483463400656496
2022-03-30,COST,baseline,True,neutral,0,vertical_timeout,-0.0251009964759757,-0.0251009964759757,-0.0251009964759757,0,0.7777430545670624,0.5,0.5,0.001074971252059,0.0217204046445962,,,,,,,,,,,,,0.1459526339466293
2022-04-06,AVGO,baseline,True,neutral,0,vertical_timeout,-0.0365614648792169,-0.0365614648792169,-0.0365614648792169,0,0.3840028568297456,0.5,0.5,7.2980845203282865e-06,0.0001459718106355,,,,,,,,,,,,,0.0967734800739114
2022-04-06,COST,baseline,True,neutral,-1,stop_loss,-0.0907505417641362,-0.1153747041471532,-0.1153747041471532,0,0.8336625079707207,0.5,0.5,0.0007871200710204,0.0158606752459,,,,,,,,,,,,,0.1509945968467006
2022-04-06,PEP,baseline,True,neutral,0,vertical_timeout,-0.0116016010620166,-0.0116016010620166,-0.0116016010620166,0,1.0,0.5,0.5,0.0011506912018178,0.0232671466336693,,,,,,,,,,,,,0.1510097232138318
2022-04-06,YPF,baseline,True,neutral,-1,stop_loss,-0.1814595749791607,-0.1834320066444951,-0.1834320066444951,0,0.7898602095337729,0.5,0.5,0.0021050506928894,0.0429536788364823,,,,,,,,,,,,,0.1012221998655561
2022-04-13,TSLA,baseline,True,neutral,-1,stop_loss,-0.2301124195587949,-0.2879290305808888,-0.2879290305808888,0,0.6712464299460984,0.5,0.5,0.0005756541325153,0.0115762624077566,,,,,,,,,,,,,0.109828102562797
2022-04-13,COST,baseline,True,neutral,-1,stop_loss,-0.0631545372004247,-0.1774857118429097,-0.1774857118429097,0,1.0,0.5,0.5,0.0011256255829203,0.022754881598954,,,,,,,,,,,,,0.1595681468404647
2022-04-13,CCJ,baseline,True,neutral,-1,stop_loss,-0.1829693149327826,-0.3482114576406188,-0.3482114576406188,0,0.6168783127704549,0.5,0.5,0.0006752682798306,0.0135923552052841,,,,,,,,,,,,,0.1147495472675691
2022-04-13,YPF,baseline,True,neutral,-1,stop_loss,-0.1926069643645852,-0.214007769106165,-0.214007769106165,0,0.7491122852093947,0.5,0.5,0.0010161887795474,0.0205211785717753,,,,,,,,,,,,,0.115854203329169
2022-04-21,COST,baseline,True,neutral,-1,stop_loss,-0.0641835621988416,-0.2852773183230896,-0.2852773183230896,0,0.9287553063832148,0.5,0.5,0.0002683430875369,0.0053805653263345,,,,,,,,,,,,,0.1356482441167456
2022-04-21,PEP,baseline,True,neutral,-1,stop_loss,-0.0640013879877964,-0.0780141825402934,-0.0780141825402934,0,1.0,0.5,0.5,0.0006875663419729,0.0138415204964197,,,,,,,,,,,,,0.1385312174855568
2022-04-21,CSCO,baseline,True,neutral,-1,stop_loss,-0.0719969557587619,-0.20954903020824,-0.20954903020824,0,0.2467920010696584,0.5,0.5,9.204982626862576e-05,0.0018426073172663,,,,,,,,,,,,,0.104321678508239
2022-04-21,VIST,baseline,True,neutral,0,vertical_timeout,-0.095027689748781,-0.095027689748781,-0.095027689748781,0,0.802470194471023,0.5,0.5,0.0019090195614034,0.0388808146981634,,,,,,,,,,,,,0.1214988598894585
2022-04-28,NFLX,baseline,True,risk_off,0,vertical_timeout,-0.0406976888692937,-0.0406976888692937,-0.0406976888692937,0,0.4019124872442591,0.5,0.5,5.000202130208012e-05,0.0010005156069954,,,,,,,,,,,,,0.0
2022-04-28,COST,baseline,True,risk_off,-1,stop_loss,-0.0795017663270128,-0.1726156757395462,-0.1726156757395462,0,0.4391075118144659,0.5,0.5,0.0001403166338361,0.0028100766920062,,,,,,,,,,,,,0.0807765458321609
2022-04-28,CCJ,baseline,True,risk_off,-1,stop_loss,-0.2034861332354242,-0.0647972385002558,-0.0647972385002558,0,0.4390042935742399,0.5,0.5,0.0001593524052179,0.0031918774263741,,,,,,,,,,,,,0.0510795676750164
2022-04-28,VIST,baseline,True,risk_off,0,vertical_timeout,0.0912280369088682,0.0912280369088682,0.0912280369088682,1,0.4390094251464905,0.5,0.5,9.247766518141092e-05,0.0018511791081112,,,,,,,,,,,,,0.0681438864928226
2022-05-05,AMD,baseline,True,risk_off,0,vertical_timeout,0.132417172062226,0.132417172062226,0.132417172062226,1,0.9997533863003046,0.5,0.5,9.712467461786812e-05,0.0019442868457146,,,,,,,,,,,,,0.1007270695063319
2022-05-05,COST,baseline,True,risk_off,-1,stop_loss,-0.1699528573860714,-0.079389945764226,-0.079389945764226,0,0.9998758974913337,0.5,0.5,9.998069477824951e-05,0.0020015143018634,,,,,,,,,,,,,0.1525051647110352
2022-05-05,CCJ,baseline,True,risk_off,0,vertical_timeout,0.0212418491620678,0.0212418491620678,0.0212418491620678,1,0.9997722388778376,0.5,0.5,0.0001281467938132,0.002566058380705,,,,,,,,,,,,,0.0904370088799138
2022-05-05,VIST,baseline,True,risk_off,0,vertical_timeout,0.0691299046450757,0.0691299046450757,0.0691299046450757,1,0.9095291732212968,0.5,0.5,8.661907332429063e-05,0.0017338077517665,,,,,,,,,,,,,0.156330756902719
2022-05-12,AMD,baseline,True,risk_off,1,take_profit,0.2473007050661424,0.0891339576595757,0.0891339576595757,1,0.9996693460508363,0.5,0.5,7.67241733685825e-05,0.0015356024361818,,,,,,,,,,,,,0.1037479933572142
2022-05-12,COST,baseline,True,risk_off,-1,stop_loss,-0.1167880201461966,-0.04704018154124,-0.04704018154124,0,0.9998044805875176,0.5,0.5,7.879569889572155e-05,0.0015770942006267,,,,,,,,,,,,,0.1518452344152654
2022-05-12,CCJ,baseline,True,risk_off,1,take_profit,0.1986401225001366,0.2399223165346466,0.2399223165346466,1,0.9996776568438585,0.5,0.5,7.225043809493489e-05,0.0014460010158932,,,,,,,,,,,,,0.0818554618409352
2022-05-12,VIST,baseline,True,risk_off,1,take_profit,0.2004982146812406,0.080946524759607,0.080946524759607,1,0.9996758847949698,0.5,0.5,7.342959229703773e-05,0.0014696167593917,,,,,,,,,,,,,0.1625513103865851
2022-05-19,AMD,baseline,True,risk_off,0,vertical_timeout,-0.1562014974669967,-0.1562014974669967,-0.1562014974669967,0,0.9998368588898158,0.5,0.5,0.0001443188425538,0.0028903375862427,,,,,,,,,,,,,0.1600850411382614
2022-05-19,NFLX,baseline,True,risk_off,0,vertical_timeout,-0.0434379221833342,-0.0434379221833342,-0.0434379221833342,0,0.2050678978164961,0.5,0.5,5.397971610850685e-05,0.0010801481253714,,,,,,,,,,,,,0.0
2022-05-19,CCJ,baseline,True,risk_off,1,take_profit,0.1817394523870992,-0.1055820194554507,-0.1055820194554507,1,0.9398000292510856,0.5,0.5,0.0001111095502044,0.0022245381816552,,,,,,,,,,,,,0.1434913761233603
2022-05-19,VIST,baseline,True,risk_off,1,take_profit,0.1770452792711365,-0.1111110399510377,-0.1111110399510377,1,0.9129656017488342,0.5,0.5,8.436461826590728e-05,0.0016886453539599,,,,,,,,,,,,,0.1964235827383782
2022-05-26,COST,baseline,True,risk_off,0,vertical_timeout,0.0360438076466489,0.0360438076466489,0.0360438076466489,1,0.4135822271084123,0.5,0.5,0.0001051296025332,0.0021046933001731,,,,,,,,,,,,,0.1777877287384654
2022-05-26,ADBE,baseline,True,risk_off,0,vertical_timeout,-0.0673764032502788,-0.0673764032502788,-0.0673764032502788,0,0.5347678792780709,0.5,0.5,0.000122772544405,0.0024583168873992,,,,,,,,,,,,,0.0
2022-05-26,PEP,baseline,True,risk_off,-1,stop_loss,-0.0822409349419092,-0.0221033125233387,-0.0221033125233387,0,0.5348628643975115,0.5,0.5,0.0001373088425344,0.0027497620100898,,,,,,,,,,,,,0.1827005734470022
2022-05-26,YPF,baseline,True,risk_off,-1,stop_loss,-0.1806167269014932,-0.2555065764667207,-0.2555065764667207,0,1.0,0.5,0.5,0.0007828470242619,0.0157739306423692,,,,,,,,,,,,,0.1395116978145323
2022-06-03,AMD,baseline,True,neutral,-1,stop_loss,-0.2281279332437328,-0.2925682522170101,-0.2925682522170101,0,1.0,0.5,0.5,0.0007397217209959,0.0148988630710784,,,,,,,,,,,,,0.157733764774797
2022-06-03,COST,baseline,True,neutral,0,vertical_timeout,0.0252178682742783,0.0252178682742783,0.0252178682742783,1,0.3018935497795552,0.5,0.5,0.0001404961733024,0.0028136770726709,,,,,,,,,,,,,0.172233624424519
2022-06-03,ADBE,baseline,True,neutral,-1,stop_loss,-0.1352150375760453,-0.1239529465766288,-0.1239529465766288,0,0.8055473135583499,0.5,0.5,0.0001307872025747,0.0026189966088137,,,,,,,,,,,,,0.0
2022-06-03,VIST,baseline,True,neutral,-1,stop_loss,-0.188405797871871,-0.2497213134083096,-0.2497213134083096,0,0.5682054072007032,0.5,0.5,0.0002805061863108,0.0056250988243957,,,,,,,,,,,,,0.170032610800684
2022-06-10,CCJ,baseline,True,risk_off,-1,stop_loss,-0.1668625191659395,-0.1637289538876627,-0.1637289538876627,0,1.0,0.5,0.5,0.0002195510773278,0.0044001921307379,,,,,,,,,,,,,0.2481514145061358
2022-06-10,VIST,baseline,True,risk_off,-1,stop_loss,-0.1854838798282507,-0.2603686808091728,-0.2603686808091728,0,0.2023865689729293,0.5,0.5,9.402986648684072e-05,0.0018822781848855,,,,,,,,,,,,,0.2518485854938641
2022-06-17,COST,baseline,True,risk_off,1,take_profit,0.1227921059431154,0.1646331407137105,0.1646331407137105,1,1.0,0.5,0.5,6.908408704831333e-05,0.0013825889130534,,,,,,,,,,,,,0.1015734755956039
2022-06-17,CCJ,baseline,True,risk_off,0,vertical_timeout,0.1456216844592057,0.1456216844592057,0.1456216844592057,1,7.80246705302667e-05,0.5,0.5,8.136208621464488e-05,0.0016285000984312,,,,,,,,,,,,,0.098426524404396
2022-06-27,AMD,baseline,True,risk_off,0,vertical_timeout,-0.0105617876442775,-0.0105617876442775,-0.0105617876442775,0,0.3879407266162021,0.5,0.5,8.073455876540763e-05,0.001615930208527,,,,,,,,,,,,,0.149815277514108
2022-06-27,NFLX,baseline,True,risk_off,0,vertical_timeout,0.1309612587573514,0.1309612587573514,0.1309612587573514,1,0.7231811013262085,0.5,0.5,8.247444831313406e-05,0.0016507819926006,,,,,,,,,,,,,0.0
2022-06-27,COST,baseline,True,risk_off,0,vertical_timeout,0.0626465857307343,0.0626465857307343,0.0626465857307343,1,0.902813005120141,0.5,0.5,0.0001192047841131,0.0023867974725644,,,,,,,,,,,,,0.1861916317496025
2022-06-27,CCJ,baseline,True,risk_off,0,vertical_timeout,0.006968717819721,0.006968717819721,0.006968717819721,1,0.5993746105605418,0.5,0.5,0.0001284965605059,0.0025730707896773,,,,,,,,,,,,,0.1639930907362895
2022-07-05,NFLX,baseline,True,risk_off,0,vertical_timeout,0.1911986754864956,0.1911986754864956,0.1911986754864956,1,0.1792268856323486,0.5,0.5,8.022193553673425e-05,0.0016056620556845,,,,,,,,,,,,,0.0
2022-07-05,COST,baseline,True,risk_off,0,vertical_timeout,0.1130545428726148,0.1130545428726148,0.1130545428726148,1,0.30356478394811,0.5,0.5,0.0001874822296708,0.0037563305333416,,,,,,,,,,,,,0.0669165608029057
2022-07-05,PEP,baseline,True,risk_off,0,vertical_timeout,0.0383409928225637,0.0383409928225637,0.0383409928225637,1,1.0,0.5,0.5,0.0005780478486212,0.0116246641735771,,,,,,,,,,,,,0.0758284614078003
2022-07-05,VIST,baseline,True,risk_off,1,take_profit,0.2213967672708043,0.2956909721122533,0.2956909721122533,1,0.1792399684903059,0.5,0.5,9.198700196944818e-05,0.0018413486326871,,,,,,,,,,,,,0.0572549777892939
2022-07-12,NVDA,baseline,True,risk_off,1,take_profit,0.1967908435123619,0.1328736701469266,0.1328736701469266,1,0.2814359830271712,0.5,0.5,4.3936509322350585e-05,0.0008790970623564,,,,,,,,,,,,,4.523663196756098e-05
2022-07-12,NFLX,baseline,True,risk_off,1,take_profit,0.2833477145272509,0.3180854046115744,0.3180854046115744,1,0.4141282549894575,0.5,0.5,6.94664855428279e-05,0.0013902469557114,,,,,,,,,,,,,1.023898106583543e-05
2022-07-12,COST,baseline,True,risk_off,0,vertical_timeout,0.0922396382257715,0.0922396382257715,0.0922396382257715,1,0.9084479612015954,0.5,0.5,0.0001365342534026,0.0027342298757297,,,,,,,,,,,,,0.25
2022-07-12,CCJ,baseline,True,risk_off,1,take_profit,0.19625294890834,0.1756440249647364,0.1756440249647364,1,0.2492109254731276,0.5,0.5,9.600888056101144e-05,0.0019219299844897,,,,,,,,,,,,,0.2499445243869666
2022-07-19,COST,baseline,True,neutral,0,vertical_timeout,0.063029891189575,0.063029891189575,0.063029891189575,1,0.8079098652868661,0.5,0.5,0.0010721083329533,0.0216619669954321,,,,,,,,,,,,,0.1746348105216922
2022-07-19,PEP,baseline,True,neutral,0,vertical_timeout,0.0603317059444854,0.0603317059444854,0.0603317059444854,1,0.2912661421240825,0.5,0.5,0.0002205403393854,0.0044200602554085,,,,,,,,,,,,,0.1704674333702537
2022-07-19,CSCO,baseline,True,neutral,0,vertical_timeout,0.0622303373706918,0.0622303373706918,0.0622303373706918,1,0.3438401362825746,0.5,0.5,0.0001271900908323,0.0025468778542234,,,,,,,,,,,,,0.0
2022-07-19,QCOM,baseline,True,neutral,0,vertical_timeout,0.0180498320570219,0.0180498320570219,0.0180498320570219,1,1.0,0.5,0.5,0.0011729457924838,0.0237221670677705,,,,,,,,,,,,,0.154897756108054
2022-07-26,COST,baseline,True,neutral,0,vertical_timeout,0.058875266305262,0.058875266305262,0.058875266305262,1,0.6132530878709717,0.5,0.5,0.0002312375863475,0.0046349252923574,,,,,,,,,,,,,0.163065689040203
2022-07-26,ADBE,baseline,True,neutral,1,take_profit,0.1353424702066177,0.0821336104371628,0.0821336104371628,1,0.2717940574282581,0.5,0.5,0.0001164143281766,0.0023308632991831,,,,,,,,,,,,,0.0
2022-07-26,PEP,baseline,True,neutral,0,vertical_timeout,0.0380608346414557,0.0380608346414557,0.0380608346414557,1,0.1795400319690721,0.5,0.5,0.0001465473614911,0.0029350312844884,,,,,,,,,,,,,0.1702704600785882
2022-07-26,QCOM,baseline,True,neutral,0,vertical_timeout,-0.0616790019651146,-0.0616790019651146,-0.0616790019651146,0,1.0,0.5,0.5,0.0025349032134456,0.0519377244901981,,,,,,,,,,,,,0.1666638508812086
2022-08-02,AMZN,baseline,True,neutral,0,vertical_timeout,-0.0404741188606861,-0.0404741188606861,-0.0404741188606861,0,0.5149182704689981,0.5,0.5,0.0004570696388641,0.009181195249357,,,,,,,,,,,,,0.1046777470106105
2022-08-02,SPY,baseline,True,neutral,0,vertical_timeout,-0.0241386221694059,-0.0241386221694059,-0.0241386221694059,0,0.7585093480073222,0.5,0.5,0.0001137177908971,0.002276814525036,,,,,,,,,,,,,0.1144063446250468
2022-08-02,AMAT,baseline,True,neutral,0,vertical_timeout,-0.0997237968733797,-0.0997237968733797,-0.0997237968733797,0,0.596893970554978,0.5,0.5,8.795081149079701e-05,0.0017604867212783,,,,,,,,,,,,,0.0934159083643425
2022-08-02,TXN,baseline,True,neutral,0,vertical_timeout,-0.0591355132341279,-0.0591355132341279,-0.0591355132341279,0,1.0,0.5,0.5,0.0028581650401723,0.0587423749842364,,,,,,,,,,,,,0.1875
2022-08-09,AAPL,baseline,True,neutral,0,vertical_timeout,-0.0543293206073131,-0.0543293206073131,-0.0543293206073131,0,1.0,0.5,0.5,0.0017439302965709,0.0354625429784947,,,,,,,,,,,,,0.1710283262285387
2022-08-09,MSFT,baseline,True,neutral,-1,stop_loss,-0.1029046725084282,-0.0857598034075477,-0.0857598034075477,0,0.9591919945415066,0.5,0.5,0.0012018350252337,0.0243131270341103,,,,,,,,,,,,,0.1649108917223334
2022-08-09,ADBE,baseline,True,neutral,-1,stop_loss,-0.1202850567963046,-0.1098295831847052,-0.1098295831847052,0,0.9283510269351491,0.5,0.5,0.0010496483431759,0.021203625843994,,,,,,,,,,,,,0.0
2022-08-09,VIST,baseline,True,neutral,0,vertical_timeout,0.1352272221125858,0.1352272221125858,0.1352272221125858,1,0.7695578035341532,0.5,0.5,0.0017561599832524,0.0357153990406435,,,,,,,,,,,,,0.1640607820491278
2022-08-16,AAPL,baseline,True,risk_on,-1,stop_loss,-0.0995203221533138,-0.1024099944848599,-0.1024099944848599,0,0.7825617782081999,0.5,0.5,0.0014695149758513,0.029804239980639,,,,,,,,,,,,,0.1103030526542747
2022-08-16,MSFT,baseline,True,risk_on,-1,stop_loss,-0.093881251993297,-0.1383280086651532,-0.1383280086651532,0,0.8791847678709628,0.5,0.5,0.0024685108780193,0.0505453204851746,,,,,,,,,,,,,0.1204561116758326
