date,candidate,cash_weight,selected_count,turnover,sample_reduction,trades_kept,realized_portfolio_return_1d,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d,realized_portfolio_return_30d
2022-05-12,baseline,0.5000000000000001,4,0.0092414773347484,0.0,4,0.02782319200207714,0.004954776523195278,0.04988834725779448,0.03490155755090645,-0.002953242995263705
2022-05-19,baseline,0.5000000000000001,3,0.15184523441526543,0.0,4,0.004838184878517367,0.04053371596088764,0.046389385252819354,-0.06198046096237812,-0.08354682499223695
2022-05-26,baseline,0.5000000000000001,3,0.49999999999999994,0.0,4,0.00767655020169709,-0.004417015486237389,-0.02385152853263576,-0.03327629746215927,-0.038198045997273354
2022-06-03,baseline,0.5,3,0.32776637557548094,0.0,4,0.002217835993602203,-0.027211501502375467,-0.07942110003270034,-0.08426529391402304,-0.06728156886568622
2022-06-10,baseline,0.5000000000000001,2,0.329967389199316,0.0,2,-0.04073396459480863,-0.08785991028536845,-0.058057292983420355,-0.10620305547152695,-0.07304052550904223
2022-06-17,baseline,0.8,2,0.25157347559560383,0.0,2,0.009638401282058121,0.018876873113562884,0.011119296962792593,0.03105539657974496,0.04343279820841805
2022-06-27,baseline,0.5,3,0.15000000000000005,0.0,4,-0.01707599348480457,-0.03039778827420618,-0.025130935950668627,0.011224774447499376,0.05249257351370239
2022-07-05,baseline,0.8,3,0.2830834391970942,0.0,4,0.0005942232796680495,-0.0021008668145200177,0.0001735300666541057,0.027402339727544342,0.03241091999921227
2022-07-12,baseline,0.5,4,0.2830834391970942,0.0,4,0.002128980437134916,0.04239969714060277,0.031613358349770145,0.06697043946541616,0.051892559573681114
2022-07-19,baseline,0.5000000000000001,3,0.3253651894783077,0.0,4,0.004090077679606504,0.0017208572298225019,0.01288369317852463,0.02408768265205952,-0.009372418587303442
2022-07-26,baseline,0.5000000000000002,3,0.011766094773154642,0.0,4,0.006902560467424209,0.01040281652238455,0.0019650664379457644,0.005801511706853094,-0.01670048222612236
2022-08-02,baseline,0.5000000000000002,4,0.49999999999999983,0.0,4,0.01616304556480063,-0.0004380789209838614,0.023963661263025182,-0.027402048903130048,-0.03357273488545822
2022-08-09,baseline,0.5000000000000001,3,0.49999999999999983,0.0,4,0.008487420680945112,0.01635589728062704,0.014073372939124838,-0.0012490946083511777,-0.023142527419890035
2022-08-16,baseline,0.5000000000000002,4,0.26924083566989254,0.0,4,0.0005070747377582078,0.006163617861630364,0.0048053991771208095,0.06566182024322317,0.01809416725708641
2022-08-23,baseline,0.5000000000000001,3,0.32242044572136563,0.0,3,0.012018974615421642,0.01835434516133019,0.06173075930254425,0.0653328319276153,0.12258002897086262
2022-08-30,baseline,0.8,2,0.14999999999999997,0.0,2,-0.002030557337131307,0.019797703278587864,0.037547738087990654,0.010244270182305674,0.03161385277229352
2022-09-07,baseline,0.8,3,0.12500496243368944,0.0,4,0.0037347551018642906,0.00974770021391631,-0.0036877030839988514,0.003861700624451082,-0.01693461078715712
2022-09-14,baseline,0.8,2,0.12500496243368941,0.0,2,-0.010670562881339465,-0.01431373690516758,-0.020835566868953145,-0.021659888630733114,-0.00278778074784433
2022-09-21,baseline,0.8000000000000003,3,0.12656561933514235,0.0,4,-0.0012131904255778033,-0.006088180536893403,0.015954040345623158,0.013751886477196409,0.037196525737169514
2022-09-28,baseline,0.5000000000000001,3,0.15000000000000005,0.0,4,-0.00883318615039831,0.05721209198339158,0.0275990760580798,0.11436520168038106,0.08092456587005073
2022-10-05,baseline,0.8,4,0.15002219024521332,0.0,4,0.0018173831723155877,-0.012566287001127994,-0.0007432348739127787,0.028644939386883665,0.022797941589807115
2022-10-12,baseline,0.5000000000000001,3,0.15002219024521335,0.0,4,0.01593995516582313,0.022537355729868477,0.08059057545630074,0.05009757485907161,0.08207131833151679
2022-10-19,baseline,0.5000000000000001,3,0.17498852168441342,0.0,4,-0.0007434458729332792,0.04241180600213704,0.03659165247001363,0.04737321574751211,0.05637033955161375
2022-10-26,baseline,0.5000000000000001,4,0.15971070323716952,0.0,4,-0.009229769240738725,-0.003089033799270674,-0.014835597484634467,0.008340027862290253,-0.004597044904884211
2022-11-02,baseline,0.8,4,0.243290438111458,0.0,4,-0.0007121013206389947,-0.013582914204457518,-0.0018498759439721949,0.013046021705287975,-0.005781530059027715
2022-11-09,baseline,0.5000000000000001,4,0.2567095618885419,0.0,4,0.03421299241075886,0.052768584365078225,0.0454569403216101,0.040020704690186794,0.056783206692964355
2022-11-16,baseline,0.5000000000000001,4,0.3207363690269811,0.0,4,-0.0026037236973036892,0.013460621539393616,0.026264266843140534,0.01819730191995628,-0.0021988421311605368
2022-11-23,baseline,0.5000000000000001,3,0.17196119654461622,0.0,4,-0.0042509634942336574,-0.005673292895848368,-0.016403464966917528,-0.03398852414293221,-0.006611477605408239
2022-12-01,baseline,0.5000000000000001,3,0.3378720834537301,0.0,4,-0.0038795589075824666,-0.014009929802822967,-0.007369310692473631,-0.014325696718335381,-0.006120785956302172
2022-12-08,baseline,0.5000000000000001,4,0.3842952033740611,0.0,4,-0.006793665092111028,-0.013439310842520594,-0.043168300602229086,-0.02410787119502135,0.029887674441605897
2022-12-15,baseline,0.8,2,0.34999999999999987,0.0,2,0.0023214427671665707,-0.0001134046553290328,0.003673711104479611,0.019836109703982824,0.03216042391762181
2022-12-22,baseline,0.5000000000000001,2,0.2459999999999999,0.0,2,0.006294898286219244,0.01214183630758009,0.0360891980852002,0.10416675667019859,0.10408498737977856
2022-12-30,baseline,0.5000000000000001,3,0.3623522835879811,0.0,4,-0.018061855842613814,0.004045398491128147,0.01428834187014264,-7.104404193379772e-05,0.03910552550551341
2023-01-09,baseline,0.8,4,0.2749999999999999,0.0,4,-2.7746747253806943e-06,0.025297735808724686,0.023679350655574204,0.02253386883659562,0.022021916816958576
2023-01-17,baseline,0.5000000000000001,3,0.1999999999999999,0.0,4,-0.02890385952680886,-0.006983438091787409,-0.01113462789461791,0.019394542178981983,0.02209087148809126
2023-01-24,baseline,0.5000000000000001,4,0.3128668708893029,0.0,4,0.0034533174369023667,0.008978677337743128,0.004385626426535061,-0.010823266475168337,-0.007372336246970079
2023-01-31,baseline,0.5000000000000001,4,0.22551328413325578,0.0,4,0.007068598419566814,-0.004394385596152701,0.0024409875487321616,-0.018515953384783353,-0.07268498486775225
2023-02-07,baseline,0.5,4,0.49999999999999994,0.0,4,-0.006234965131120091,0.00011551865718262711,-0.02736398392965954,-0.001422899603553537,0.03248777008800413
2023-02-14,baseline,0.5000000000000001,3,0.2702424046077388,0.0,4,0.0008056474340195222,-0.035364236946655206,-0.022759775873719797,-0.018097088953118623,0.021921078234915174
2023-02-22,baseline,0.5,2,0.33110348989783167,0.0,2,0.002850162320625618,0.005737219711560288,-0.0032522608015757917,0.029813993693903303,0.0398491695858053
2023-03-01,baseline,0.5000000000000001,3,0.3381899275096579,0.0,4,0.0029457637244407514,0.023285951889133565,0.008054714488339505,0.06742169694153881,0.09367229274975572
2023-03-08,baseline,0.5000000000000001,3,0.18680704915641191,0.0,4,-0.004698812044412833,-0.015080495773622438,-0.003857510957008186,0.04576990475435152,0.05632727174141937
2023-03-15,baseline,0.5000000000000001,3,0.4999999999999999,0.0,4,0.025240243949196425,0.024388000191050543,0.04634961036994993,0.04327032006527062,0.0285597252423532
2023-03-22,baseline,0.5000000000000002,4,0.38217749547310764,0.0,4,0.009380886130250874,0.0018968001805452917,0.00566471456936637,0.00690700034977337,0.010012088848939822
2023-03-29,baseline,0.5000000000000002,4,0.24781596945279716,0.0,4,0.006217341813517422,0.01039109139353234,0.012901116674940146,0.013592876609956655,0.01873979564201849
2023-04-05,baseline,0.5000000000000001,3,0.3794103393908711,0.0,4,0.006329654785650192,0.0014001787214431706,-0.007339933380769831,0.001591299443293821,0.01808406268478545
2023-04-13,baseline,0.5000000000000001,4,0.4999999999999999,0.0,4,0.004522311687428539,-0.009898213512064597,-0.004234490151041959,0.005607025736659051,0.019704188434609117
2023-04-20,baseline,0.5000000000000001,3,0.4999999999999999,0.0,4,-0.0037194464181376664,-0.008999437880829343,-0.029921579926833128,0.010903820893964501,0.09884928868770168
2023-04-27,baseline,0.5000000000000001,4,0.49999999999999994,0.0,4,0.006400175705112667,-0.010525927673471741,0.010502218745890681,0.014343791577380496,0.039687113665507326
2023-05-04,baseline,0.8,4,0.1999999999999999,0.0,4,0.0035155630322852532,0.006849421067800219,0.010329509028630291,0.017895739017477773,0.02793672507470871
2023-05-11,baseline,0.5000000000000001,4,0.24495399447406452,0.0,4,-0.0005646145592346044,0.010497526930452153,0.015102496043627182,0.04263489369618143,0.04840487319730666
2023-05-18,baseline,0.5000000000000001,4,0.2486138782602456,0.0,4,-0.00450813751720287,0.0257139124515821,0.04147496081632667,0.061643236963807295,0.06312655005462392
2023-05-25,baseline,0.5000000000000002,4,0.26173965599948035,0.0,4,0.027518958701488617,0.02007898383569423,0.02095302659614392,0.009940184666429538,0.029982990062592224
2023-06-02,baseline,0.5000000000000001,4,0.24357091530786282,0.0,4,-0.0018905803208278844,0.007858073066799153,0.04513055032642472,0.04622289105292769,0.08790082933874692
2023-06-09,baseline,0.5000000000000001,4,0.2595888154420712,0.0,4,0.014172307039438038,0.021388021950289725,-0.008414877553059008,0.0245920995793765,0.026752314296700754
2023-06-16,baseline,0.5000000000000002,4,0.22977966335534286,0.0,4,0.005649552552753116,-0.02547854895726041,0.0065264745097675676,0.041827936797734444,0.033081716134047506
2023-06-26,baseline,0.5000000000000003,4,0.32715196143771136,0.0,4,0.0024287398769188206,0.02058296094249245,0.011066968307851895,0.02911943998276455,0.008453941822693475
2023-07-03,baseline,0.5000000000000002,4,0.17885224362679641,0.0,4,0.0023312376126881688,-0.0072280741804671795,0.038003031742825294,0.0011503902296108657,-0.02925401588645458
2023-07-11,baseline,0.5000000000000002,3,0.3621512852274763,0.0,4,-0.002275413372218037,0.020810036597199287,0.008279692917214967,-0.004998796821537102,-0.008164800052443863
2023-07-18,baseline,0.5000000000000001,4,0.4999999999999998,0.0,4,-0.003811601373083945,-0.007176051601323105,-0.020929227232792832,-0.038949588004259954,-0.0212228188250699
2023-07-25,baseline,0.5000000000000001,4,0.4999999999999999,0.0,4,0.00031030051273514406,0.006570805325837585,-0.0002714235917940372,-0.017431634525700578,-0.0025349107838288695
2023-08-01,baseline,0.5000000000000001,4,0.4999999999999999,0.0,4,-0.014895193051465569,-0.020650463506010845,-0.028223981730108372,-0.006344418191289537,0.007460198000530731
2023-08-08,baseline,0.5000000000000001,4,0.23831632831339708,0.0,4,-0.00588514169173421,-0.010655527682588355,-0.0014367912895599452,0.014501959820212589,0.0013867841108971789
2023-08-15,baseline,0.5000000000000001,4,0.4999999999999999,0.0,4,-0.002786947976454352,-0.007181633678046613,0.007887657633615257,0.020815564848782112,0.017238798211639223
2023-08-22,baseline,0.8000000000000003,4,0.25313256523064315,0.0,4,0.005276046694176809,0.007979563852567482,0.01042274021604137,0.002083154470920213,0.0011618380549057753
2023-08-29,baseline,0.5000000000000001,4,0.250984710934707,0.0,4,0.002980061618487797,0.008135552638705046,0.01372184783422193,0.0001655640353470187,0.0018919339311119286
2023-09-06,baseline,0.5000000000000002,4,0.1324135069607273,0.0,4,-0.004422464649877049,-0.004320564333698921,-0.014513502393851047,-0.03181585426601387,-0.01511226776631823
2023-09-13,baseline,0.5000000000000002,4,0.38299641904181425,0.0,4,0.005032885863899747,-0.015170408201694775,-0.015538119361611376,-0.007910483697500657,-0.032683042788945564
2023-09-20,baseline,0.5000000000000002,4,0.26044931580601877,0.0,4,-0.012338276523693372,-0.010390887464306926,-0.01530591663565041,-0.014243664701468104,-0.024064938431822783
2023-09-27,baseline,0.8000000000000003,4,0.255262553914687,0.0,4,0.0030413467982329497,-0.005786329651680407,0.002183089808394165,-0.001148002672322419,-0.001322637524821188
2023-10-04,baseline,0.5000000000000002,4,0.196912317852801,0.0,4,0.0004433443084122231,0.02202662901062114,0.02457239447859695,0.003780135225853698,0.022000740890521606
2023-10-11,baseline,0.5000000000000001,4,0.35864248504133683,0.0,4,-0.00010848930864175622,-0.004602565301298275,-0.033352471157249854,-0.030651902671857585,0.001779278373518262
2023-10-18,baseline,0.5000000000000003,4,0.3658586981106981,0.0,4,-0.0030903753868009557,-0.026921338212019794,-0.019114268192593212,0.014758700758350195,0.042127106805082276
2023-10-25,baseline,0.5,2,0.49999999999999983,0.0,2,-0.010442842409683517,0.017034689745637255,0.02290940147742001,0.07711315877942199,0.056582291567593354
2023-11-01,baseline,0.5000000000000002,4,0.2311561392320861,0.0,4,0.010308196547981582,0.006228702944802868,0.031658999739557034,0.045035942653821485,0.04881839970376835
2023-11-08,baseline,0.5000000000000001,4,0.2593305314162481,0.0,4,0.0038285707221275096,0.025482713397285986,0.03817734009687851,0.029272537164891282,0.04810598445753245
2023-11-15,baseline,0.5000000000000002,4,0.27557855283571775,0.0,4,0.0033923604353424354,0.005684553172498249,0.00587156414236905,0.021729930870322364,0.02626555241839168
2023-11-22,baseline,0.5000000000000002,4,0.49999999999999983,0.0,4,0.0006791902296552149,0.00035902689386013405,-0.00022273865523155228,0.0274150094096791,0.03386289428365966
2023-11-30,baseline,0.5000000000000002,4,0.37270126087858496,0.0,4,-0.006740088124671674,-0.010129443900383513,0.015186269220572517,0.027077761107059617,0.023862210655267037
2023-12-07,baseline,0.5000000000000001,4,0.2768213504531862,0.0,4,0.005830054938299251,0.027895332135303937,0.03998895576530087,0.034151066135928373,0.064071512920141
2023-12-14,baseline,0.5000000000000002,4,0.13112843271026156,0.0,4,0.005032571650057722,0.009099323295953272,0.008810644631677685,-0.009628667803186537,0.014330341026955939
2023-12-21,baseline,0.5000000000000002,4,0.25819841988746217,0.0,4,-0.00029416791179623196,-0.006312647094680475,-0.015940103228945263,0.01045692149321563,0.02787415242368436
2023-12-29,baseline,0.5000000000000002,4,0.25634234111547627,0.0,4,-0.02148879759818239,-0.014195248847570802,-0.012884227532425194,0.012366896216166993,0.015003033338535098
2024-01-08,baseline,0.5000000000000001,4,0.27044042433842397,0.0,4,0.004647446691350441,0.020217259478739653,0.0417382253850353,0.05125290005305082,0.05124303132101935
2024-01-16,baseline,0.5000000000000002,4,0.27623987384029824,0.0,4,-0.003291806197090702,0.011476856624733163,0.02505174668798392,0.02599567258597223,0.03838797693530255
2024-01-23,baseline,0.5000000000000002,4,0.15814606997765626,0.0,4,0.009356970678903686,0.0059991543853904,0.014556306493326208,0.004671666065310739,0.06406000705200648
2024-01-30,baseline,0.5000000000000002,4,0.37851607005480065,0.0,4,-0.0070715422068347135,0.03041092842159167,0.0487069592110254,0.08928466507329752,0.13148857840561612
2024-02-06,baseline,0.5,4,0.1402742475197628,0.0,4,0.008904976314146044,0.007750993652122132,0.0032457793765467914,0.05640194919475699,0.07445014115421036
2024-02-13,baseline,0.5000000000000001,3,0.12900108757848364,0.0,4,0.01591284025401835,-0.003754538975428428,0.03389790015270108,0.07481932586539226,0.07364026550692641
2024-02-21,baseline,0.5000000000000002,4,0.3770247041359479,0.0,4,0.013828906461805714,0.014119176690668487,0.03707324126190315,0.04390404333827359,0.032373011570678775
2024-02-28,baseline,0.5000000000000001,4,0.25071124394448013,0.0,4,0.00513946934152056,0.0258591211072405,0.023253670225835254,0.03286460475655033,0.04068954379273388
2024-03-06,baseline,0.5000000000000001,4,0.3857199292977649,0.0,4,0.010075790011745602,0.0021742400901963313,0.01084358609987807,-0.006821951774038907,-0.012394325225117383
2024-03-13,baseline,0.5000000000000002,4,0.15640647049672893,0.0,4,-0.007254907231275699,0.00905506267900647,0.007451253598370259,0.015192056782563069,-0.009600130982202294
2024-03-20,baseline,0.5000000000000001,3,0.21331286259668028,0.0,4,0.0024376994807502167,-0.006155762750888768,-0.01876966219250393,-0.02282857623952937,-0.02507875435670792
2024-03-27,baseline,0.5000000000000002,4,0.28043386670732673,0.0,4,-0.0009471390193338783,-0.011125934179911017,0.0071892978088440255,-0.00046912972151238953,0.030320060838090357
2024-04-04,baseline,0.5000000000000002,4,0.26636220414139644,0.0,4,0.009461549036762126,0.02509176712796139,-0.0013867941801630288,0.009558763248548558,0.05062476515223685
2024-04-11,baseline,0.5,4,0.2464311833371977,0.0,4,-0.007156797164941768,-0.024105852757084795,-0.024460594776347263,0.022741378520936908,0.015772185340036434
2024-04-18,baseline,0.8,2,0.24882102709619794,0.0,2,0.0013361187703054083,0.005476348753956832,0.0033000444030393786,0.018222603615641025,0.03249752456659748
2024-04-25,baseline,0.5,4,0.15,0.0,4,8.250343752995155e-06,-0.006737251880670885,0.018566943326670422,0.012382625383384508,0.0017469393706931009
2024-05-02,baseline,0.5,3,0.4999999999999999,0.0,4,0.010340500905668218,0.02613073021315835,0.035612115264012256,0.031073541776609793,0.019630195257359095
2024-05-09,baseline,0.5000000000000002,4,0.35603821143022263,0.0,4,0.0017642961043056286,0.013739477602964779,0.01421176624721986,0.025741493540501696,0.04293020134337846
2024-05-16,baseline,0.5000000000000002,4,0.3548227656117743,0.0,4,0.0006418788593029641,0.008168906535946357,0.008373441931439457,0.03874133821747333,0.031215883419220596
2024-05-23,baseline,0.5000000000000001,4,0.37333055417659977,0.0,4,0.013090228151212094,0.008104632830576181,0.022708301088919008,0.018966694718624513,0.04488034493456185
2024-05-31,baseline,0.5000000000000001,4,0.2832814747353009,0.0,4,0.005905130173178617,0.017662856783998045,0.034894318188590234,0.012177273650376555,0.02297697349878767
2024-06-07,baseline,0.5000000000000002,4,0.22123734222888025,0.0,4,0.0045029587626668225,0.01559140047549351,-0.002435442209009311,0.029371520901767485,0.0038142373613000956
2024-06-14,baseline,0.5000000000000001,4,0.3631481764745347,0.0,4,0.008569328784761673,-0.027210640920669764,-0.010479493194387299,0.009323194815052152,-0.05030472802652791
2024-06-24,baseline,0.5000000000000002,3,0.35749455147596676,0.0,4,0.015358287466271998,0.017350085051194897,0.03780917518166115,-0.0018625926300685205,-0.07013857507760039
2024-07-01,baseline,0.5,4,0.3869063750965501,0.0,4,0.005867990506275781,0.01626270969516202,0.014924651219169678,-0.026906011941003363,-0.01930849976553108
2024-07-09,baseline,0.5000000000000002,4,0.24978774945255924,0.0,4,0.0022123174006249123,-0.005371148338404685,-0.022696674059920728,-0.07427263997118987,-0.02805068542653923
2024-07-16,baseline,0.5,4,0.3893050316097036,0.0,4,-0.00985502198628621,-0.01536693207193109,-0.04155457752122544,-0.031699309290025825,-0.013600806359902774
2024-07-23,baseline,0.8,4,0.2542619446566555,0.0,4,-0.013145189365571994,-0.018804629436921093,-0.021810239094206034,0.0004957582257273255,-0.0027926923643909383
2024-07-30,baseline,0.8,2,0.15612660686804009,0.0,2,0.003768843268327173,-0.00989275091612421,-0.00686428972695457,-0.004509631457802077,0.003937456056919793
2024-08-06,baseline,0.8,2,0.19999999999999996,0.0,2,-0.0005181484089323779,0.01216620524201657,0.02168704428780794,0.020395980306625938,0.022438125082240017
2024-08-13,baseline,0.5000000000000001,3,0.2476784024515118,0.0,4,0.00021931881091895875,0.005207169377248584,0.010040599183272268,0.0064915836326776485,0.018444620609163073
2024-08-20,baseline,0.5000000000000001,4,0.2584973337829096,0.0,4,0.0025647428197099684,0.0053294711107751015,-0.0044392608261036165,0.00429966354381929,0.012001159803082516
2024-08-27,baseline,0.5000000000000002,4,0.3987830177136548,0.0,4,-0.006483407430287206,-0.01254859455912086,-0.022290142076405235,0.0018742593024648991,0.0066275959866164275
2024-09-04,baseline,0.5000000000000001,4,0.4025379880248128,0.0,4,-0.004115472696340784,-0.01692098383902175,-0.025573769530721404,-0.04253641594329577,-0.02103109403030755
2024-09-11,baseline,0.5000000000000001,4,0.27055567176591755,0.0,4,0.00586560780094876,-0.011558997511661194,-0.0062866980539028755,-0.006192298123938383,-0.0029933262078685324
2024-09-18,baseline,0.5000000000000002,4,0.49999999999999983,0.0,4,0.010535655156949899,0.006123440775273351,-0.004415719562324096,0.01381256405449044,0.025388697134393786
2024-09-25,baseline,0.5000000000000002,4,0.3854795980360156,0.0,4,0.0006527340910292106,-0.0049275891665270626,0.004379773544880048,0.0046445543648544335,0.02861635312465416
2024-10-02,baseline,0.5000000000000002,4,0.2696074852402986,0.0,4,0.003456586513085777,0.0069028135994345435,0.023970007437214412,0.02820109158305086,0.03384624527509694
2024-10-09,baseline,0.5000000000000002,4,0.38481723438503473,0.0,4,-0.002146096987437278,0.004146272744384661,0.008971883592584924,0.00640398803012922,0.03972697760459736
2024-10-16,baseline,0.5000000000000002,3,0.35049608459549353,0.0,4,0.0030610591364910247,-0.007154452040064454,-0.01592476140908443,-0.010805290463656886,0.002830383044714657
2024-10-23,baseline,0.5000000000000002,4,0.1420907999228526,0.0,4,-0.002677503547145449,-0.010044302061946841,-0.006558686774568534,0.002944559614041026,0.024916843902220827
2024-10-30,baseline,0.5000000000000002,4,0.3896240668240606,0.0,4,-0.009900377106724092,0.010886385699864444,0.018371676840638902,0.009705506187093841,0.033063241650176815
2024-11-06,baseline,0.5000000000000002,4,0.369892222766414,0.0,4,0.013161280272351045,0.023193514822733532,0.058411075034004216,0.06728840252368733,0.07922206644284592
2024-11-13,baseline,0.5000000000000002,4,0.4999999999999998,0.0,4,-0.00937599119127047,-0.010751806733725907,-0.004511388431770339,0.028933754282960637,0.027267414301435745
2024-11-20,baseline,0.5,3,0.43387431102420393,0.0,3,0.0035079577768483373,0.008071177603187693,0.023803558537370886,0.05996813731717654,0.06454843443269966
2024-11-27,baseline,0.8000000000000003,4,0.24107379130973308,0.0,4,0.0023647883664796414,0.0018613183171118926,0.01287475187678827,0.006915707603729334,0.005279270397869785
2024-12-05,baseline,0.5000000000000002,4,0.241073791309733,0.0,4,0.008144284411017938,0.04088168784683574,0.02360027136177648,0.028947328320755507,0.04104282544366232
2024-12-12,baseline,0.5000000000000002,4,0.1658605502029853,0.0,4,0.004028182137819305,-0.017409473425770115,-0.01302643350699472,-0.007331839144884729,-0.02082241153477177
2024-12-19,baseline,0.5000000000000001,4,0.317966435177867,0.0,4,-0.0012355292728249037,0.01460311641535355,0.0010385232634698744,0.0028495847914392965,-0.02232906146679124
2024-12-27,baseline,0.5000000000000002,4,0.29641194390310266,0.0,4,-0.009856750719468335,0.00021429713117605657,-0.009738632253859899,-0.04705312398666396,-0.050442136229457785
2025-01-06,baseline,0.5000000000000001,4,0.15515265731541855,0.0,4,-0.004086051689535242,-0.008094421575159506,0.0033084165809765427,-0.022283252009046607,-0.02614955009682898
2025-01-14,baseline,0.5000000000000001,3,0.3796313661909331,0.0,4,0.008714780586987936,0.024911873856176547,-0.010096674361335914,-0.005606211845294046,-0.055642141195493995
2025-01-22,baseline,0.5,4,0.38245131794277853,0.0,4,-0.00123279831562934,-0.03373748426145995,-0.019374537032363033,-0.018450394310362335,-0.06306650500354492
2025-01-29,baseline,0.5000000000000002,4,0.4999999999999999,0.0,4,0.003407228822665591,0.02353336520559557,0.030174209634696147,-0.006455728161564261,-0.04998840895599774
2025-02-05,baseline,0.5000000000000002,4,0.03891257217111071,0.0,4,0.000710759560026991,0.007221586619193417,-0.0012353635793268152,-0.0396075353406043,-0.05703068302381675
2025-02-12,baseline,0.5,4,0.23703528247797298,0.0,4,0.006130033763940089,-0.006074608937832674,-0.018191384824310847,-0.06599137513072115,-0.05056006156013767
2025-02-20,baseline,0.8,3,0.204874593200491,0.0,4,-0.0013040507113384978,-0.005291996210949948,-0.0059404989330517815,-0.020474774422239002,-0.023779766609289224
2025-02-27,baseline,0.5,2,0.2789597448645947,0.0,2,0.011133396385026334,-0.013432921907733729,-0.05107170307286508,-0.01688595227791176,-0.024939043908826196
2025-03-06,baseline,0.5000000000000002,4,0.2150778159147292,0.0,4,-0.01063222866994685,-0.03175164082816766,-0.015149712607490335,-0.02350223082540195,-0.014452115915233047
2025-03-13,baseline,0.8,3,0.20584912655777543,0.0,4,0.005542630066256579,0.004220317419656336,0.012211953487104616,-0.0057497597802174324,0.024880256047997946
2025-03-20,baseline,0.5000000000000001,3,0.27820031154246827,0.0,4,-0.0002547272896340706,-0.01155916519808885,-0.042051977044780045,-0.03018102834428433,0.04383554701626414
2025-03-27,baseline,0.8000000000000003,4,0.29511848422093695,0.0,4,-0.0055866852649983706,-0.010765861502417328,-0.02499368917777328,0.0015681972361515088,0.0060278787438533465
2025-04-03,baseline,0.8,3,0.0880230763172845,0.0,3,-0.011904735012821152,0.00016282975122745575,0.0089396930565225,0.030372119819125805,0.03600573472340942
2025-04-10,baseline,0.8,4,2.2187939885282456e-05,0.0,4,-0.00040577059443129603,0.008759187530123115,0.020908271375212787,0.028315637585421844,0.03326183957046165
