window_start,date,entry_date,exit_date,return,selected_tickers,selected_count,target_exposure,uncapped_exposure,cash_weight,turnover,rolling_vol_used,raw_target_source,reconstruction_type
2008-01-01,2014-01-27,2014-01-28,2014-02-04,-0.0073161185486546754,"SMCI,ILMN,DXCM,TMUS",4,0.6,0.75,0.4,0.15,0.1462030183367792,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-02-03,2014-02-04,2014-02-11,0.03533671317723627,"ILMN,SMCI,DXCM",3,0.6,0.75,0.4,0.14999999999999997,0.15094771085221867,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-02-10,2014-02-11,2014-02-19,0.0330654654667625,"ILMN,SMCI,DXCM",3,0.6,0.75,0.4,0.0,0.13672177249688242,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-02-18,2014-02-19,2014-02-26,0.002973365963615371,"ILMN,SMCI,DXCM",3,0.6,0.75,0.4,0.0,0.14170703411095442,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-02-25,2014-02-26,2014-03-05,0.0162291601891658,"ILMN,NVO,DXCM,SMCI",4,0.6,0.75,0.4,0.14999999999999997,0.1313932017935206,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-03-04,2014-03-05,2014-03-12,-0.03652496069834622,"ILMN,NVO,DXCM,SMCI",4,0.6,0.75,0.4,0.0,0.12921786714900615,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-03-11,2014-03-12,2014-03-19,-0.004338331428744923,"ILMN,EA,NVO,DXCM",4,0.6,0.75,0.4,0.15,0.1591359268223729,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-03-18,2014-03-19,2014-03-26,-0.04410407278058898,"ILMN,DXCM,NVO,EA",4,0.6,0.75,0.4,0.0,0.16048319621672152,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-03-25,2014-03-26,2014-04-02,0.011615949860533815,"EXC,EA,NVO,DXCM",4,0.6,0.75,0.4,0.15,0.18665549673040768,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-04-01,2014-04-02,2014-04-09,-0.04629320290994919,"ISRG,ILMN,EA,DXCM",4,0.6,0.75,0.4,0.3,0.18693824359355599,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-04-08,2014-04-09,2014-04-16,-0.01632136845338649,"EXC,PBR,ISRG,EA",4,0.6,0.75,0.4,0.3,0.20910033071292,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-04-15,2014-04-16,2014-04-24,0.0059858703474309875,"EXC,PBR,EA",3,0.6,0.75,0.4,0.14999999999999997,0.1930982297411492,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-04-23,2014-04-24,2014-05-01,0.0026259675781135747,"EXC,BKR,EA,PBR",4,0.6,0.75,0.4,0.14999999999999997,0.19010821448688206,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-04-30,2014-05-01,2014-05-08,0.04208930095687509,"AZN,PBR,EA,EXC",4,0.6,0.75,0.4,0.15,0.19042106281679194,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-05-07,2014-05-08,2014-05-15,-0.004552810198776747,"PBR,AZN,EA,EXC",4,0.6,0.75,0.4,0.0,0.19673115512201364,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-05-14,2014-05-15,2014-05-22,-0.0171670810815631,"PBR,EA,AZN,EXC",4,0.6,0.75,0.4,0.0,0.18068680928751804,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-05-21,2014-05-22,2014-05-30,0.005899215148615765,"PBR,EA,AZN,EXC",4,0.6,0.75,0.4,0.0,0.18086692348686384,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-05-29,2014-05-30,2014-06-06,0.010917192967272714,"PBR,EA,EXC",3,0.6,0.75,0.4,0.14999999999999997,0.1760871734310777,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-06-05,2014-06-06,2014-06-13,0.010113026051375495,"LRCX,EXC,EA,PBR",4,0.6,0.75,0.4,0.14999999999999997,0.1685021593135771,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-06-12,2014-06-13,2014-06-20,0.02559009068175828,"PBR,SMCI,EA,LRCX",4,0.6,0.75,0.4,0.15,0.17099435511802613,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-06-19,2014-06-20,2014-06-27,-0.025126670654986034,"SMCI,MU,EA,PBR",4,0.6,0.75,0.4,0.15,0.15448753567154372,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-06-26,2014-06-27,2014-07-07,0.00881118716993387,"SMCI,VRTX,EA,PBR",4,0.6,0.75,0.4,0.15,0.16229435294810565,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-07-03,2014-07-07,2014-07-14,0.004211708935977882,"VRTX,MU,EA,SMCI",4,0.6,0.75,0.4,0.15,0.12861233279985435,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-07-11,2014-07-14,2014-07-21,0.009900811518850994,"VRTX,SMCI,EA,MU",4,0.6,0.75,0.4,0.0,0.1207757554549831,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-07-18,2014-07-21,2014-07-28,-0.026689467988919684,"VRTX,LRCX,EA,SMCI",4,0.6,0.75,0.4,0.15,0.1210559576629729,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-07-25,2014-07-28,2014-08-04,-0.005471535018596195,"VRTX,ISRG,SMCI,LRCX",4,0.6,0.75,0.4,0.15,0.13767083653899995,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-08-01,2014-08-04,2014-08-11,-0.009590230127852668,"ISRG,INTC,LRCX,VRTX",4,0.6,0.75,0.4,0.15,0.11000391548829008,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-08-08,2014-08-11,2014-08-18,0.017654725944117933,"DXCM,SMCI,LRCX,INTC",4,0.6,0.75,0.4,0.3,0.11129895040178928,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-08-15,2014-08-18,2014-08-25,0.003357675300640966,"MNST,MELI,LRCX,INTC",4,0.6,0.75,0.4,0.3,0.11063226118816129,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-08-22,2014-08-25,2014-09-02,0.006796143753269812,"MELI,MNST,INTC,LRCX",4,0.6,0.75,0.4,0.0,0.11037818517700945,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-08-29,2014-09-02,2014-09-09,-0.016164185248300295,"PBR,MNST,INTC,MELI",4,0.6,0.75,0.4,0.15,0.10923077878890554,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-09-08,2014-09-09,2014-09-16,-0.005340347547370894,"MNST,GILD,INTC,MELI",4,0.6,0.75,0.4,0.15,0.11288141101600647,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-09-15,2014-09-16,2014-09-23,0.01615998106325566,"VRTX,GILD,MNST,INTC",4,0.6,0.75,0.4,0.15,0.09763462124293504,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-09-22,2014-09-23,2014-09-30,0.015705527729553227,"MNST,REGN,INTC,VRTX",4,0.6,0.75,0.4,0.15,0.09184450013522688,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-09-29,2014-09-30,2014-10-07,-0.019858809199158077,"MNST,VRTX,INTC,REGN",4,0.6,0.75,0.4,0.0,0.09556458313977355,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-10-06,2014-10-07,2014-10-14,-0.007063961397189816,"MNST,ISRG,INTC,VRTX",4,0.6,0.75,0.4,0.15,0.1036268094129599,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-10-13,2014-10-14,2014-10-21,0.02632902208955281,"MNST,ROST,ISRG,VRTX",4,0.6,0.75,0.4,0.15,0.10129237513774678,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-10-20,2014-10-21,2014-10-28,0.00696896625475148,"MNST,ROST,VRTX,ISRG",4,0.6,0.75,0.4,0.0,0.10163816284009246,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-10-27,2014-10-28,2014-11-04,-0.0042722679730995685,"MNST,REGN,VRTX,ISRG",4,0.6,0.75,0.4,0.15,0.1007614468810553,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-11-03,2014-11-04,2014-11-11,0.030898028282842445,"SMCI,MNST,REGN,ISRG",4,0.6,0.75,0.4,0.15,0.09843246809755618,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-11-10,2014-11-11,2014-11-18,0.0070615672102173396,"SMCI,DXCM,MNST,REGN",4,0.6,0.75,0.4,0.15,0.10966656311885142,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-11-17,2014-11-18,2014-11-25,-0.004489617682777058,"SMCI,MNST,REGN,DXCM",4,0.6,0.75,0.4,0.0,0.1097537037931205,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-11-24,2014-11-25,2014-12-03,-8.042536677536124e-05,"SMCI,MELI,MNST,REGN",4,0.6,0.75,0.4,0.15,0.11114615782422181,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-12-02,2014-12-03,2014-12-10,-0.006918466704175313,"DXCM,VRTX,MNST,MELI",4,0.6,0.75,0.4,0.3,0.10292858653120292,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-12-09,2014-12-10,2014-12-17,-0.008035780390545082,"DXCM,REGN,MNST,MELI",4,0.6,0.75,0.4,0.15,0.10367213461216104,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-12-16,2014-12-17,2014-12-24,0.005920033904864447,"DXCM,EA,MNST,REGN",4,0.6,0.75,0.4,0.15,0.10363811914508905,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-12-23,2014-12-24,2015-01-02,-0.006987765901153424,"EA,DXCM,MNST,REGN",4,0.6,0.75,0.4,0.0,0.10022684679262588,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2014-12-31,2015-01-02,2015-01-09,0.013821319979692591,"SMCI,EA,MNST,REGN",4,0.6,0.75,0.4,0.15,0.09078707615572523,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-01-08,2015-01-09,2015-01-16,-0.004209554088516215,"SMCI,ON,EA,REGN",4,0.6,0.75,0.4,0.15,0.09001723418573311,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-01-15,2015-01-16,2015-01-26,0.02577839571753965,"DXCM,IDXX,EA,REGN",4,0.6,0.75,0.4,0.3,0.07853181761106924,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-01-23,2015-01-26,2015-02-02,0.0068423047090853725,"DXCM,TTWO,REGN,EA",4,0.6,0.75,0.4,0.15,0.09113455422308663,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-01-30,2015-02-02,2015-02-09,-0.014405475195790695,"EA,DXCM,TTWO,REGN",4,0.6,0.75,0.4,0.0,0.08941742844716809,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-02-06,2015-02-09,2015-02-17,0.012153293285878112,"SONY,ON,TTWO,DXCM",4,0.6,0.75,0.4,0.3,0.07724413416875765,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-02-13,2015-02-17,2015-02-24,0.0015544770636804648,"ON,SONY,TTWO,DXCM",4,0.6,0.75,0.4,0.0,0.07955300264782203,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-02-23,2015-02-24,2015-03-03,0.004901247231059891,"ON,BIIB,DXCM,SONY",4,0.6,0.75,0.4,0.15,0.07844731168451238,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-03-02,2015-03-03,2015-03-10,-0.007485553342671874,"ON,MNST,DXCM,BIIB",4,0.6,0.75,0.4,0.15,0.07847027996528533,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-03-09,2015-03-10,2015-03-17,0.0050442156960285745,"MNST,ON,BIIB",3,0.6,0.75,0.4,0.14999999999999997,0.07877386141548337,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-03-16,2015-03-17,2015-03-24,0.01159325060025338,"MNST,ON,BIIB",3,0.6,0.75,0.4,0.0,0.07544550487731602,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-03-23,2015-03-24,2015-03-31,-0.017989861016127526,"BIIB,SONY,MNST,ON",4,0.6,0.75,0.4,0.14999999999999997,0.07703935151146733,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-03-30,2015-03-31,2015-04-08,0.020654948729020496,"NVO,SONY,MNST,BIIB",4,0.6,0.75,0.4,0.15,0.08641962943087676,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-04-07,2015-04-08,2015-04-15,0.013414955243147229,"NVO,SONY,BIIB,MNST",4,0.6,0.75,0.4,0.0,0.09103215011410827,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-04-14,2015-04-15,2015-04-22,0.003947453188447313,"SONY,PBR,NVO,BIIB",4,0.6,0.75,0.4,0.15,0.09117106517452529,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-04-21,2015-04-22,2015-04-29,-0.007889010764581,"PBR,NFLX,NVO,BIIB",4,0.6,0.75,0.4,0.15,0.07941284971156888,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-04-28,2015-04-29,2015-05-06,0.007713688495294901,"PBR,NFLX,NVO",3,0.6,0.75,0.4,0.14999999999999997,0.08199280757335052,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-05-05,2015-05-06,2015-05-13,-0.01203602340332719,"PBR,VALE,NVO,NFLX",4,0.6,0.75,0.4,0.14999999999999997,0.07414495216481021,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-05-12,2015-05-13,2015-05-20,-0.007353180399140286,"PBR,NFLX,NVO,VALE",4,0.6,0.75,0.4,0.0,0.07813892189914672,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-05-19,2015-05-20,2015-05-28,-0.009325527833259215,"PBR,NFLX,NVO",3,0.6,0.75,0.4,0.14999999999999997,0.0803216022053803,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-05-27,2015-05-28,2015-06-04,0.00012230650126808236,"NFLX,REGN,NVO,PBR",4,0.6,0.75,0.4,0.14999999999999997,0.08246439372509952,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-06-03,2015-06-04,2015-06-11,0.01637939404289249,"PBR,NFLX,NVO,REGN",4,0.6,0.75,0.4,0.0,0.08084020262008146,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-06-10,2015-06-11,2015-06-18,0.011730147859157755,"PBR,NFLX,NVO,REGN",4,0.6,0.75,0.4,0.0,0.08646616917189928,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-06-17,2015-06-18,2015-06-25,-0.010769358757248082,"PBR,NFLX,NVO,REGN",4,0.6,0.75,0.4,0.0,0.08653511468015689,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-06-24,2015-06-25,2015-07-02,-0.010445205123238493,"PBR,NFLX,NVO,REGN",4,0.6,0.75,0.4,0.0,0.08042791478912026,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-07-01,2015-07-02,2015-07-10,0.005766758855255155,"NFLX,DXCM,REGN,PBR",4,0.6,0.75,0.4,0.15,0.07307992248992302,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-07-09,2015-07-10,2015-07-17,0.041691157605366735,"NFLX,EA,DXCM,REGN",4,0.6,0.75,0.4,0.15,0.06825623880751172,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-07-16,2015-07-17,2015-07-24,-0.013511972514899495,"NFLX,EA,DXCM,REGN",4,0.6,0.75,0.4,0.0,0.10927206942587471,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-07-23,2015-07-24,2015-07-31,0.013529174159634448,"NFLX,GOOGL,DXCM,REGN",4,0.6,0.75,0.4,0.15,0.11204610477931203,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-07-30,2015-07-31,2015-08-07,0.025686364082564552,"NFLX,TTWO,DXCM,GOOGL",4,0.6,0.75,0.4,0.15,0.11398948929442605,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-08-06,2015-08-07,2015-08-14,0.012448377982746981,"NFLX,DXCM,TTWO,GOOGL",4,0.6,0.75,0.4,0.0,0.11835877548631019,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-08-13,2015-08-14,2015-08-21,-0.054952302737393495,"DXCM,NFLX,TTWO,GOOGL",4,0.6,0.75,0.4,0.0,0.11574233237641342,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-08-20,2015-08-21,2015-08-28,0.029151117693184608,"DXCM,MSTR,TTWO,NFLX",4,0.6,0.75,0.4,0.15,0.16762545553129346,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-08-27,2015-08-28,2015-09-04,-0.05005068476582273,"DXCM,NFLX,MSTR",3,0.6,0.75,0.4,0.14999999999999997,0.1751755718455395,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-09-03,2015-09-04,2015-09-14,0.018492727068664137,"DXCM,CCEP,MSTR",3,0.6,0.75,0.4,0.19999999999999998,0.20490464861741,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-09-11,2015-09-14,2015-09-21,0.019802358537805362,"DXCM,AMZN,MSTR,CCEP",4,0.6,0.75,0.4,0.14999999999999997,0.20701142697126784,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-09-18,2015-09-21,2015-09-28,-0.050807545962519185,"DXCM,AMZN,MSTR,CCEP",4,0.6,0.75,0.4,0.0,0.20870442996365973,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-09-25,2015-09-28,2015-10-05,0.024188812166558275,"MSTR,AMZN,DXCM,CCEP",4,0.6,0.75,0.4,0.0,0.23404883388173284,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-10-02,2015-10-05,2015-10-12,0.015471286383852468,"NVDA,AMZN,MSTR,CCEP",4,0.6,0.75,0.4,0.15,0.2389231540796041,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-10-09,2015-10-12,2015-10-19,0.013575384995549345,"NVDA,AMZN,MSTR,CCEP",4,0.6,0.75,0.4,0.0,0.2250287573897877,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-10-16,2015-10-19,2015-10-26,0.011751844362794127,"NVDA,INTC,AMZN,MSTR",4,0.6,0.75,0.4,0.15,0.22491523751040937,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-10-23,2015-10-26,2015-11-02,0.0069433092645913574,"NVDA,KLAC,AMZN,INTC",4,0.6,0.75,0.4,0.15,0.22452670178366352,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-10-30,2015-11-02,2015-11-09,0.01916767893522942,"KLAC,NVDA,AMZN,INTC",4,0.6,0.75,0.4,0.0,0.21871207590346306,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-11-06,2015-11-09,2015-11-16,-0.012315568143281597,"NVDA,KLAC,AMZN,INTC",4,0.6,0.75,0.4,0.0,0.2208134330029913,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-11-13,2015-11-16,2015-11-23,0.022187107986150853,"KLAC,NVDA,AMZN,INTC",4,0.6,0.75,0.4,0.0,0.18865197177789397,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-11-20,2015-11-23,2015-12-01,0.014337290411852065,"NVDA,KLAC,AMZN,INTC",4,0.6,0.75,0.4,0.0,0.1850702446734322,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-11-30,2015-12-01,2015-12-08,0.00011287092599795425,"NVDA,ADSK,AMZN,INTC",4,0.6,0.75,0.4,0.15,0.14492527279071932,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-12-07,2015-12-08,2015-12-15,-0.011650680969454558,"NVDA,ADSK,INTC,AMZN",4,0.6,0.75,0.4,0.0,0.1440972375305863,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-12-14,2015-12-15,2015-12-22,-0.0019107724506578772,"NVDA,KLAC,ADSK,INTC",4,0.6,0.75,0.4,0.15,0.14564785660522114,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-12-21,2015-12-22,2015-12-30,0.016918256154804454,"AMD,KLAC,ADSK,INTC",4,0.6,0.75,0.4,0.15,0.08549464604925755,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2015-12-29,2015-12-30,2016-01-07,-0.07191869697521242,"AMD,KLAC,INTC,ADSK",4,0.6,0.75,0.4,0.0,0.0808083661936968,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-01-06,2016-01-07,2016-01-14,-0.007650328191881045,"AMD,KLAC,INTC,ADSK",4,0.6,0.75,0.4,0.0,0.17640342966531541,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-01-13,2016-01-14,2016-01-22,-0.018183960009973864,"KLAC,ISRG,AMD",3,0.6,0.75,0.4,0.3,0.17470216454774187,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-01-21,2016-01-22,2016-01-29,-0.04523488038753728,"ISRG,ILMN",2,0.6,0.75,0.4,0.39999999999999997,0.1752950044186393,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-01-28,2016-01-29,2016-02-05,0.011284479642454048,"XEL,AEP,ISRG",3,0.6,0.75,0.4,0.39999999999999997,0.1916934893711097,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-02-04,2016-02-05,2016-02-12,-0.02626309713299439,"SMCI,EXC,AEP,XEL",4,0.6,0.75,0.4,0.3,0.1874468341948944,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-02-11,2016-02-12,2016-02-22,0.025736851862916143,"SMCI,ROST,AEP,XEL",4,0.6,0.75,0.4,0.15,0.19065641768157224,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-02-19,2016-02-22,2016-02-29,-0.0026521916062277554,"SMCI,FAST,AEP,XEL",4,0.6,0.75,0.4,0.15,0.1933518625415196,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-02-26,2016-02-29,2016-03-07,0.018830245092422815,"SMCI,EXC,AEP,XEL",4,0.6,0.75,0.4,0.15,0.18712683973734567,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-03-04,2016-03-07,2016-03-14,-0.025053791613039243,"VALE,PBR,AEP,XEL",4,0.6,0.75,0.4,0.3,0.19545545660228225,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-03-11,2016-03-14,2016-03-21,0.036326188867485384,"PBR,VALE,AEP,XEL",4,0.6,0.75,0.4,0.0,0.1979365485744263,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-03-18,2016-03-21,2016-03-29,0.006228648779056744,"PBR,VALE,AEP,XEL",4,0.6,0.75,0.4,0.0,0.21871348080136122,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-03-28,2016-03-29,2016-04-05,-0.016745192878248924,"PBR,VALE,AEP,XEL",4,0.6,0.75,0.4,0.0,0.21457821581290332,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-04-04,2016-04-05,2016-04-12,0.028922675841154762,"SMCI,PBR,AEP,XEL",4,0.6,0.75,0.4,0.15,0.16635299707004206,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-04-11,2016-04-12,2016-04-19,0.02399817470318111,"VALE,PBR,AEP,XEL",4,0.6,0.75,0.4,0.15,0.17806561294055642,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-04-18,2016-04-19,2016-04-26,-0.021563355925527324,"VALE,PBR,AEP,XEL",4,0.6,0.75,0.4,0.0,0.17981903528977805,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-04-25,2016-04-26,2016-05-03,0.007123450619657856,"VALE,PBR,AEP,XEL",4,0.6,0.75,0.4,0.0,0.15708525053721087,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-05-02,2016-05-03,2016-05-10,-0.009649277435105137,"PBR,VALE,AEP,XEL",4,0.6,0.75,0.4,0.0,0.15657286843079773,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-05-09,2016-05-10,2016-05-17,-0.0021833682734667846,"PBR,AMD,AEP,XEL",4,0.6,0.75,0.4,0.15,0.14550374881725822,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2008-01-01,2016-05-16,2016-05-17,2016-05-24,-0.006173085508713266,"PBR,AMD,XEL,AEP",4,0.6,0.75,0.4,0.0,0.13957785988930552,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
