test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2025-01-02,2025-08-04,30,0.59,3.8,0.06950823149688601,0.1776310823136367,3.264990930973603,-0.02217032701429711,7.15652488921089,26.159464063793227,0.6897619047619048,2025-07-07,0.6333333333333333,0.6333333333333333,0.012648383037978205,0.0165904781684811,0.6333333333333333,0.6333333333333333,0.015333547433233119,0.019432534946890657,0.6333333333333333,0.6333333333333333,0.02952728582634173,0.03680777051758457
