date,realized_portfolio_return_1d,cash_weight,selected_count,turnover,max_weight,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d
2022-06-21,-0.006807721161723714,0.5,4,1.0,0.17830772525907776,0.00046400707137545194,0.02227990216653392,0.020826261619426016,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.0016557971558855238,-0.01205386604230086,0.04869255462253652
2022-06-28,-0.010787878392208954,0.5,4,0.0,0.18441903973908086,0.0004562461628294919,0.02238537779971636,0.020381436798233215,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.013109977296718747,-0.005077242367924555,0.056614055006313925
2022-07-06,0.002412992466420117,0.8,4,0.6666666666666666,0.07253776464845084,0.0008516426570589843,0.015652178950846213,0.054410485577341385,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.0018141032857706511,-0.0009980583565984856,0.027442112060635602
2022-07-13,0.013941946593236462,0.5,4,0.6666666666666666,0.1875,0.00027752774831797433,0.021887055122758955,0.012679994945020763,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.057507443590646336,0.07098385230303281,0.08717690433392174
2022-07-20,0.003306878963060553,0.5,4,0.4,0.175222827870552,0.0013705142326659876,0.02031597893925038,0.06745991599834553,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.00947322043683392,0.009807089558700396,0.0111226224375545
2022-07-27,-0.0026163603899351665,0.5,4,0.6666666666666666,0.171552290616306,0.0006401850126345075,0.01847892634778746,0.034644058890962504,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.017360539125350846,0.018140285045486853,-0.0003513366613430019
2022-08-03,0.0018290732873877417,0.5,4,0.6666666666666666,0.18261279991004886,0.0008771720886533407,0.016478869416517498,0.05323011345512044,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.004173779642406343,0.004272170498103014,-0.038174447002638404
2022-08-10,0.004783591543731696,0.5,4,1.0,0.13711015449541217,0.0009962159391877705,0.02139041194109217,0.04657301327021123,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.01761116564650689,0.03676219241223004,0.06727601716053658
2022-08-17,0.008023062818713421,0.5,4,0.8571428571428571,0.15821170100072304,0.001907107219706393,0.019140583752652478,0.0996368368045258,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.024482824929667326,0.027377413939170526,0.0590693423163904
2022-08-24,0.010862548933613523,0.8,2,0.8,0.10323003745376694,0.00493152993645495,0.030930707402570378,0.15943799384443222,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.0038973731854202043,0.028336694509360348,0.026242782570712334
2022-08-31,-0.0004453640828380842,0.8,2,0.0,0.10240846328301448,0.002826594593497329,0.031438623054405174,0.0899083458141869,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.02338178081749597,0.02290209394462853,0.008569324313947508
2022-09-08,0.004630484480086862,0.7999999999999999,4,0.8,0.07500000000518035,0.002796119983153748,0.019476731488098684,0.14356207482052755,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,-0.006043018379340147,-0.005868816342072676,-0.0024695518194133995
2022-09-15,0.0031402036182639924,0.8,2,0.8,0.10249764709515106,0.0032482748043733624,0.031364694659203905,0.10356468761031483,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.0025277559733320573,-0.012794671303717892,0.021005982895793845
2022-09-22,-0.01795549560749021,0.8,2,0.0,0.1013608973442856,0.002350710318106227,0.031145021128880394,0.0754762794470042,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.009722954271881202,0.03182429935314488,0.03181409796283108
2022-09-29,-0.0014353697174299754,0.5,4,0.5,0.17099857632332388,0.001152823504157413,0.02282165255074626,0.05051446215798759,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.07220549097685014,0.05569618265749896,0.11708570431756596
2022-10-06,-0.005680527283279263,0.5,4,0.4,0.1402605681862057,0.0014441627025332524,0.01895920736531309,0.07617210333251732,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.001977279437345261,0.0014714849375828,0.04603676582740329
2022-10-13,-0.016374568780144583,0.5,4,0.0,0.13278659575277327,0.0012858561387211456,0.018953666044852806,0.06784208055994223,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.0037043938816052964,0.04370255753294931,0.03811932537418136
2022-10-20,0.013951510777309046,0.4999999999999999,4,0.6666666666666666,0.25,0.002117816332976519,0.032095077766805265,0.06598570498454741,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.05072938510169748,0.06700883516930049,0.03391177400447463
2022-10-27,0.0020042451139723255,0.5,4,0.8571428571428571,0.18119767434326217,0.0021682185738763123,0.01724505191612106,0.1257298954170972,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.0005647299452277051,0.009455335341223513,0.02567221623148385
2022-11-03,0.005738564647238855,0.5,4,0.6666666666666666,0.18141619220221183,0.0024571046894417284,0.022565802377491947,0.10888620968747581,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.015661912218045235,-0.015380322310775012,0.01187256168083829
