date,ticker,paper_position_weight,paper_position_value,entry_price,current_price,unrealized_return,realized_return,action,model_mode,cash_weight
2026-06-17,ALAB,0.1255552612207849,12539.533004674691,373.739990234375,374.7349853515625,0.0026622655942263,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-17,ALNT,0.0,0.0,94.66500091552734,93.52999877929688,-0.0119896701553224,-0.0119896701553224,WATCHLIST,regime_gated_full_quant,0.5056
2026-06-17,AMPG,0.1294262635303807,12926.140150806075,9.795000076293944,9.71500015258789,-0.0081674245107634,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-17,AMRX,0.1183828823417758,11823.208728010475,16.21500015258789,16.290000915527344,0.0046253939089531,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-17,ARM,0.1210355929070584,12088.141884628394,418.8250122070313,418.8250122070313,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-17,CASH,0.5056,50495.59712209,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-18,ALAB,0.1275161590228315,12987.549973354444,417.0700073242188,417.0700073242188,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-18,ALNT,0.119468665264458,12167.910892722944,95.72000122070312,95.72000122070312,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-18,AMPG,0.1296019624994831,13199.989534702578,8.984999656677246,8.984999656677246,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-18,AMRX,0.1178132132132271,11999.302722522303,16.200000762939453,16.200000762939453,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-18,ARM,0.0,0.0,418.8250122070313,439.75,0.0499611703768665,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-06-18,CASH,0.5056,51495.475685966085,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-22,ALAB,0.130470996740411,13319.574232849136,439.7799987792969,439.7799987792969,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-22,ALNT,0.1213148058025285,12384.83342505172,98.81999969482422,98.81999969482422,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-22,AMAT,0.1241187257859871,12671.08110687906,640.2899780273438,640.2899780273438,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-06-22,AMPG,0.0,0.0,8.984999656677246,8.430000305175781,-0.0617695462112805,0.0,SELL,regime_gated_full_quant,0.5056
2026-06-22,AMRX,0.1184954716710732,12097.01213764453,16.110000610351562,16.110000610351562,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-22,ARM,0.0,0.0,418.8250122070313,407.8200073242188,-0.0262759017777396,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-06-22,CASH,0.5056,51615.89089050527,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-23,ALAB,0.0,0.0,439.7799987792969,397.0499877929688,-0.0971622427234852,0.0,SELL,regime_gated_full_quant,0.5055999999999999
2026-06-23,ALNT,0.1218250407111185,11499.222077750035,95.93000030517578,95.93000030517578,0.0,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-06-23,AMAT,0.1226798887914579,11579.91228611098,640.2899780273438,585.6199951171875,-0.0853831619832437,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-06-23,AMPG,0.1271809355321209,12004.77186958488,7.71999979019165,7.71999979019165,0.0,0.0,BUY,regime_gated_full_quant,0.5055999999999999
2026-06-23,AMRX,0.1227141349653025,11583.1448264496,16.645000457763672,16.645000457763672,0.0,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-06-23,ARM,0.0,0.0,418.8250122070313,366.510009765625,-0.1249089737160832,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-06-23,CASH,0.5055999999999999,47724.23344636562,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-06-24,ALAB,0.1279581166199557,10285.242900785635,399.8500061035156,399.8500061035156,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-24,ALKS,0.0,0.0,51.34999847412109,50.45000076293945,-0.0175267329683603,-0.0175267329683603,SELL,regime_gated_full_quant,0.5056
2026-06-24,ALNT,0.123691194578263,9942.268724572405,97.97000122070312,97.97000122070312,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-24,AMAT,0.1205810448835165,9692.275633760662,588.9400024414062,588.9400024414062,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-06-24,AMPG,0.0,0.0,7.71999979019165,7.074999809265137,-0.0835492225979065,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-24,AMRX,0.1221696439182647,9819.9668453535,17.280000686645508,17.280000686645508,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-24,ARM,0.0,0.0,418.8250122070313,359.04998779296875,-0.1427207608711651,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-24,CASH,0.5056,40640.007433699735,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-25,ALAB,0.0,0.0,399.8500061035156,389.8399963378906,-0.0250344119365438,0.0,SELL,regime_gated_full_quant,0.5056
2026-06-25,ALKS,0.1201558997280108,9279.858864910922,52.09000015258789,52.09000015258789,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-06-25,ALNT,0.1239719114020335,9574.576393071777,101.62000274658205,101.62000274658205,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-25,AMAT,0.1270223120057979,9810.164384576565,650.3699951171875,650.3699951171875,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-25,AMPG,0.0,0.0,7.71999979019165,6.869999885559082,-0.1101036175820241,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-25,AMRX,0.1232498768641578,9518.812351337292,17.450000762939453,17.450000762939453,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-25,ARM,0.0,0.0,418.8250122070313,347.1549987792969,-0.1711216172359517,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-25,CASH,0.5056,39048.4083821078,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-26,ALAB,0.0,0.0,399.8500061035156,394.4200134277344,-0.0135800740099913,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-06-26,ALKS,0.1203041796218911,8491.254306672248,54.179500579833984,54.179500579833984,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-26,ALNT,0.0,0.0,101.62000274658205,97.22000122070312,-0.0432985771202107,0.0,SELL,regime_gated_full_quant,0.5056
2026-06-26,AMAT,0.1264000280637589,8921.508679359173,646.4650268554688,646.4650268554688,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-26,AMPG,0.0,0.0,7.71999979019165,6.519999980926514,-0.1554403940256256,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-26,AMRX,0.124504423950679,8787.714021189151,17.270000457763672,17.270000457763672,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-26,APPS,0.1231913683636709,8695.036535310235,10.9399995803833,10.9399995803833,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-06-26,ARM,0.0,0.0,418.8250122070313,334.375,-0.2016355512341904,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-26,CASH,0.5056,35686.02679430335,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-30,ALAB,0.0,0.0,399.8500061035156,481.489990234375,0.20417652340794,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-06-30,ALKS,0.0,0.0,54.179500579833984,52.38999938964844,-0.0330291193354339,0.0,SELL,regime_gated_full_quant,0.5056
2026-06-30,ALNT,0.1205766593891021,10007.391583844495,102.79000091552734,102.79000091552734,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-06-30,AMAT,0.1262083536747134,10474.800204071244,723.7999877929688,723.7999877929688,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-30,AMPG,0.0,0.0,7.71999979019165,6.96999979019165,-0.0971502617076341,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-30,AMRX,0.1185355279822101,9837.98565266062,17.290000915527344,17.290000915527344,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-30,APPS,0.0,0.0,10.9399995803833,12.890000343322754,0.1782450491530212,0.1782450491530212,SELL,regime_gated_full_quant,0.5056
2026-06-30,ARM,0.0,0.0,418.8250122070313,354.44000244140625,-0.1537277093990714,0.0,HOLD,regime_gated_full_quant,0.5056
2026-06-30,ATEX,0.1290794589539742,10713.090723592828,102.80999755859376,102.80999755859376,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-06-30,CASH,0.5056,41962.824400897945,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-01,ABSI,0.1249354213298798,10233.39898022234,11.100000381469728,11.100000381469728,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-07-01,ALAB,0.0,0.0,399.8500061035156,430.8599853515625,0.0775540296978734,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-01,ALKS,0.0,0.0,54.179500579833984,51.7400016784668,-0.0450262345584482,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-07-01,ALNT,0.0,0.0,102.79000091552734,98.625,-0.040519514334377,0.0,SELL,regime_gated_full_quant,0.5056
2026-07-01,AMAT,0.0,0.0,723.7999877929688,650.9099731445312,-0.1007046364710446,0.0,SELL,regime_gated_full_quant,0.5056
2026-07-01,AMPG,0.0,0.0,7.71999979019165,7.090000152587891,-0.0816061728918933,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-01,AMRX,0.0,0.0,17.290000915527344,16.979999542236328,-0.017929517459575,0.0,SELL,regime_gated_full_quant,0.5056
2026-07-01,APGE,0.1199800236259825,9827.50478888838,132.77999877929688,132.77999877929688,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-07-01,APPS,0.1215654901192675,9957.36957041195,13.312000274658203,13.312000274658203,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-07-01,ARM,0.0,0.0,418.8250122070313,337.5299987792969,-0.1941025752004255,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-01,ATEX,0.1279190649248701,10477.787761220665,102.80999755859376,108.08000183105467,0.0512596478708933,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-01,CASH,0.5056,41413.44759817118,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-02,ABSI,0.0,0.0,11.100000381469728,11.59000015258789,0.0441441220070735,0.0,WATCHLIST,regime_gated_full_quant,0.4752283119453649
2026-07-02,ALAB,0.0,0.0,399.8500061035156,405.8999938964844,0.0151306432427626,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,ALKS,0.1218952047138145,5875.279573004072,54.56999969482422,54.56999969482422,0.0,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,ALNT,0.0,0.0,102.79000091552734,86.79000091552734,-0.1556571637074775,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,AMAT,0.0,0.0,723.7999877929688,603.3250122070312,-0.1664478828651174,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,AMPG,0.0,0.0,7.71999979019165,6.010000228881836,-0.2215025398682508,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,AMRX,0.1251435605516486,6031.8484777832455,17.15999984741211,17.15999984741211,0.0,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,APGE,0.1362712338275423,6568.196003893206,132.9199981689453,132.9199981689453,0.0,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,APPS,0.0,0.0,13.312000274658203,12.710000038146973,-0.0452223726029548,0.0,WATCHLIST,regime_gated_full_quant,0.4752283119453649
2026-07-02,ARM,0.0,0.0,418.8250122070313,315.5,-0.2467021051645221,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,ATEX,0.1414616889616296,6818.37299071967,105.0500030517578,105.0500030517578,0.0,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-02,CASH,0.4752283119453649,22905.73448103309,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.4752283119453649
2026-07-06,ABSI,0.1389362052281288,5075.202696233261,11.524999618530272,11.524999618530272,0.0,0.0,BUY,regime_gated_full_quant,0.4710283875332401
2026-07-06,ALAB,0.0,0.0,399.8500061035156,432.7200012207031,0.082205813718752,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-06,ALKS,0.1283656161262018,4689.069490545182,55.150001525878906,55.150001525878906,0.0,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-06,ALNT,0.0,0.0,102.79000091552734,88.08999633789062,-0.1430100636901167,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-06,AMAT,0.0,0.0,723.7999877929688,593.280029296875,-0.180326002621358,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-06,AMPG,0.0,0.0,7.71999979019165,5.920000076293945,-0.2331605910384383,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-06,AMRX,0.0,0.0,17.15999984741211,16.920000076293945,-0.0139860007722761,0.0,SELL,regime_gated_full_quant,0.4710283875332401
2026-07-06,APGE,0.0,0.0,132.9199981689453,133.5175018310547,0.004495212686882,0.0,SELL,regime_gated_full_quant,0.4710283875332401
