date,ticker,selected,horizon,current_price,take_profit_price,stop_loss_price,vertical_barrier_date,first_touch_date,first_touch_type,label,realized_return_at_barrier,max_favorable_excursion,max_adverse_excursion,time_to_first_touch,daily_volatility,volatility_horizon
2023-01-03,AMZN,False,10,85.81999969482422,94.21408792609917,77.42591146354927,2023-01-18,2023-01-11,take_profit,1,0.1080167405736483,0.14332327074687257,-0.03146116240786967,6,0.03093036330183531,0.09781039689028567
2023-01-03,AMZN,False,20,85.81999969482422,97.69103311524965,73.9489662743988,2023-02-01,2023-01-13,take_profit,1,0.14332327074687257,0.22523889419473475,-0.03146116240786967,8,0.03093036330183531,0.1383247898233372
2023-01-03,GOOGL,False,5,89.12000274658203,94.41581890260566,83.82418659055841,2023-01-10,2023-01-10,vertical_timeout,0,-0.007854629219741227,-0.007854629219741227,-0.032764875542509286,5,0.02657496534169398,0.05942342900372867
2023-01-03,GOOGL,False,10,89.12000274658203,96.6094177782652,81.63058771489888,2023-01-18,2023-01-18,vertical_timeout,0,0.022441651013938024,0.03366247652090726,-0.032764875542509286,10,0.02657496534169398,0.08403741921978783
2023-01-03,GOOGL,False,20,89.12000274658203,99.71163505862927,78.52837043453479,2023-02-01,2023-01-23,take_profit,1,0.11972618761341458,0.12690750908922643,-0.032764875542509286,13,0.02657496534169398,0.11884685800745734
2023-01-03,META,False,5,124.73999786376953,137.73659508676508,111.74340064077396,2023-01-10,2023-01-10,vertical_timeout,0,0.06613762843257764,0.06613762843257764,0.017636721302812353,5,0.046594958096025214,0.10418949371146656
2023-01-03,META,False,10,124.73999786376953,143.11996192123038,106.36003380630869,2023-01-18,2023-01-18,vertical_timeout,0,0.0663781188912167,0.09812408267905393,0.017636721302812353,10,0.046594958096025214,0.1473461950635423
2023-01-03,META,False,20,124.73999786376953,150.73319230976068,98.7468034177784,2023-02-01,2023-01-27,take_profit,1,0.21645028131940203,0.22751320939104236,0.017636721302812353,17,0.046594958096025214,0.20837898742293312
2023-01-03,TSLA,False,5,108.0999984741211,119.01375455753401,97.18624239070817,2023-01-10,2023-01-09,take_profit,1,0.10795558125506433,0.10795558125506433,0.02072153464743831,4,0.045150602843357826,0.10095981718284339
2023-01-03,TSLA,False,10,108.0999984741211,123.53438034371551,92.66561660452668,2023-01-18,2023-01-12,take_profit,1,0.1430157197289299,0.21637379601483042,0.02072153464743831,7,0.045150602843357826,0.14277874271468538
2023-01-03,TSLA,False,20,108.0999984741211,129.92751064094693,86.27248630729525,2023-02-01,2023-01-17,take_profit,1,0.21637379601483042,0.6781684201923328,0.02072153464743831,9,0.045150602843357826,0.20191963436568677
2023-01-03,SPY,False,5,380.82000732421875,393.62065229073767,368.0193623576998,2023-01-10,2023-01-10,vertical_timeout,0,0.025628851059123825,0.025628851059123825,-0.0037813203448112676,5,0.015032357413200772,0.03361337303798982
2023-01-03,SPY,False,10,380.82000732421875,398.9228530429928,362.7171616054447,2023-01-18,2023-01-18,vertical_timeout,0,0.02801844100872608,0.04642611295558585,-0.0037813203448112676,10,0.015032357413200772,0.04753648802743133
2023-01-03,SPY,False,20,380.82000732421875,406.4212972572567,355.2187173911808,2023-02-01,2023-01-31,take_profit,1,0.06738092318837441,0.07872480408631977,-0.0037813203448112676,19,0.015032357413200772,0.06722674607597964
2023-01-03,QQQ,False,5,264.4800109863281,276.04287909297915,252.91714287967704,2023-01-10,2023-01-10,vertical_timeout,0,0.03157129173882689,0.03157129173882689,-0.010965004134896317,5,0.019551843638325194,0.043719251460741945
2023-01-03,QQQ,False,10,264.4800109863281,280.83237588268537,248.12764608997085,2023-01-18,2023-01-13,take_profit,1,0.06234872031681604,0.06450392033398566,-0.010965004134896317,8,0.019551843638325194,0.06182835835258101
2023-01-03,QQQ,False,20,264.4800109863281,287.6057471996303,241.35427477302596,2023-02-01,2023-01-23,take_profit,1,0.0925589059734857,0.13777979782105332,-0.010965004134896317,13,0.019551843638325194,0.08743850292148389
2023-01-03,AVGO,False,5,55.347999572753906,58.21412073665882,52.48187840884899,2023-01-10,2023-01-06,take_profit,1,0.06314589432072704,0.06314589432072704,0.0027823829190223304,3,0.02315835008930327,0.05178364504642044
2023-01-03,AVGO,False,10,55.347999572753906,59.401306994152804,51.29469215135501,2023-01-18,2023-01-18,vertical_timeout,0,0.03759849132402415,0.06314589432072704,0.0027823829190223304,10,0.02315835008930327,0.07323313313376213
2023-01-03,AVGO,False,20,55.347999572753906,61.08024190056374,49.61575724494407,2023-02-01,2023-02-01,vertical_timeout,0,0.0890186093654306,0.0890186093654306,0.0027823829190223304,20,0.02315835008930327,0.10356729009284088
2023-01-03,AMD,False,5,64.0199966430664,68.93078726928253,59.10920601685028,2023-01-10,2023-01-10,vertical_timeout,0,0.062949181818301,0.062949181818301,-0.02639792097200544,5,0.03430447434950713,0.07670713657789584
2023-01-03,AMD,False,10,64.0199966430664,70.96490334863591,57.07508993749689,2023-01-18,2023-01-13,take_profit,1,0.10902848676874388,0.11824430009001063,-0.02639792097200544,8,0.03430447434950713,0.10848027287926561
2023-01-03,AMD,False,20,64.0199966430664,73.84157789549866,54.198415390634146,2023-02-01,2023-01-23,take_profit,1,0.19540772871292145,0.3220869076508339,-0.02639792097200544,13,0.03430447434950713,0.15341427315579168
2023-01-03,NFLX,False,5,29.4950008392334,32.00126442482809,26.988737253638703,2023-01-10,2023-01-10,take_profit,1,0.11049332718998306,0.11049332718998306,0.04902522815271082,5,0.03800085158477153,0.08497248734642976
2023-01-03,NFLX,False,10,29.4950008392334,33.03939279286324,25.950608885603557,2023-01-18,2023-01-13,take_profit,1,0.12839466175198644,0.12839466175198644,0.04902522815271082,8,0.03800085158477153,0.12016924403389717
2023-01-03,NFLX,False,20,29.4950008392334,34.50752801042279,24.48247366804401,2023-02-01,2023-01-23,take_profit,1,0.2117985951128032,0.2475334933837734,0.04902522815271082,13,0.03800085158477153,0.16994497469285952
2023-01-03,COST,False,5,453.2799987792969,471.5161016865121,435.0438958720817,2023-01-10,2023-01-06,take_profit,1,0.06527973088946748,0.06527973088946748,-0.006816970407280576,3,0.017992042823433405,0.04023143080728434
2023-01-03,COST,False,10,453.2799987792969,479.06974283551205,427.4902547230817,2023-01-18,2023-01-06,take_profit,1,0.06527973088946748,0.07388367085369985,-0.006816970407280576,3,0.017992042823433405,0.05689583508133627
2023-01-03,COST,False,20,453.2799987792969,489.75220459372724,416.80779296486645,2023-02-01,2023-01-23,take_profit,1,0.08676753149969785,0.14258289476545571,-0.006816970407280576,13,0.017992042823433405,0.08046286161456868
2023-01-03,ADBE,False,5,336.9200134277344,356.17896755162405,317.66105930384464,2023-01-10,2023-01-10,vertical_timeout,0,0.005283149437125045,0.015018394149741043,-0.02516921123222915,5,0.0255635337054883,0.05716179911057893
2023-01-03,ADBE,False,10,336.9200134277344,364.1562875468604,309.6837393086083,2023-01-18,2023-01-18,vertical_timeout,0,0.013029751738986572,0.022616629506996944,-0.02516921123222915,10,0.0255635337054883,0.08083899155182704
2023-01-03,ADBE,False,20,336.9200134277344,375.4379216755138,298.40210517995496,2023-02-01,2023-02-01,take_profit,1,0.13949898529871985,0.13949898529871985,-0.02516921123222915,20,0.0255635337054883,0.11432359822115785
2023-01-03,PEP,False,5,179.41000366210938,184.16586803704988,174.65413928716887,2023-01-10,2023-01-10,vertical_timeout,0,-0.008695153707993675,0.009419778200267404,-0.012875522609900103,5,0.011854897516377973,0.026508356712914575
2023-01-03,PEP,False,10,179.41000366210938,186.13581156195727,172.68419576226145,2023-01-18,2023-01-18,stop_loss,-1,-0.043420145955702316,0.009419778200267404,-0.043420145955702316,10,0.011854897516377973,0.03748847757962767
2023-01-03,PEP,False,20,179.41000366210938,188.9217324119904,169.89827491222837,2023-02-01,2023-01-19,stop_loss,-1,-0.05451200367687392,0.009419778200267404,-0.05735470896205708,11,0.011854897516377973,0.05301671342582915
2023-01-03,CSCO,False,5,47.939998626708984,49.58899300336273,46.29100425005524,2023-01-10,2023-01-10,vertical_timeout,0,0.018147742417692125,0.018147742417692125,-0.022110921755496005,5,0.015382826976796675,0.03439704680623495
2023-01-03,CSCO,False,10,47.939998626708984,50.272028838449685,45.60796841496828,2023-01-18,2023-01-18,vertical_timeout,0,-0.02169372404300951,0.026491457950441166,-0.022110921755496005,10,0.015382826976796675,0.048644770098959615
2023-01-03,CSCO,False,20,47.939998626708984,51.23798738001648,44.642009873401484,2023-02-01,2023-02-01,vertical_timeout,0,0.013141449440180919,0.026491457950441166,-0.030871914573059045,20,0.015382826976796675,0.0687940936124699
2023-01-03,INTC,False,5,26.729999542236328,28.29435997810498,25.165639106367678,2023-01-10,2023-01-06,take_profit,1,0.07482229832588594,0.10138425133674955,0.031051250950998588,3,0.026172961734520418,0.05852452161088846
2023-01-03,INTC,False,10,26.729999542236328,28.94233928708166,24.517659797390998,2023-01-18,2023-01-09,take_profit,1,0.09652076198614856,0.1331837423964719,0.031051250950998588,4,0.026172961734520418,0.08276617219351576
2023-01-03,INTC,False,20,26.729999542236328,29.85872041397363,23.60127867049903,2023-02-01,2023-01-12,take_profit,1,0.1331837423964719,0.1331837423964719,0.031051250950998588,7,0.026172961734520418,0.11704904322177692
2023-01-03,AMAT,False,5,96.7300033569336,103.75923704078383,89.70076967308336,2023-01-10,2023-01-06,take_profit,1,0.07794885789789796,0.11692336571993978,0.01230223064937408,3,0.03249838478516651,0.07266859753857723
2023-01-03,AMAT,False,10,96.7300033569336,106.6708409657244,86.7891657481428,2023-01-18,2023-01-10,take_profit,1,0.11692336571993978,0.13925352138781943,0.01230223064937408,5,0.03249838478516651,0.10276891619768802
2023-01-03,AMAT,False,20,96.7300033569336,110.78847072463405,82.67153598923313,2023-02-01,2023-01-23,take_profit,1,0.18019228471293536,0.23033183093237075,0.01230223064937408,13,0.03249838478516651,0.14533719507715445
2023-01-03,QCOM,False,5,107.19999694824219,114.3623186863055,100.03767521017888,2023-01-10,2023-01-06,take_profit,1,0.07593283228896497,0.09057842341688982,0.02052243134576681,3,0.02987954988611894,0.06681270468245805
2023-01-03,QCOM,False,10,107.19999694824219,117.32904948829096,97.07094440819341,2023-01-18,2023-01-11,take_profit,1,0.10438435410412339,0.13843287677004446,0.02052243134576681,6,0.02987954988611894,0.09448743310076058
2023-01-03,QCOM,False,20,107.19999694824219,121.5246404243688,92.87535347211558,2023-02-01,2023-01-12,take_profit,1,0.13423507275467705,0.29160457701055553,0.02052243134576681,7,0.02987954988611894,0.1336254093649161
2023-01-03,TXN,False,5,163.2100067138672,170.49212215045196,155.9278912772824,2023-01-10,2023-01-06,take_profit,1,0.07321853107446041,0.09307019519487936,0.022792634084231045,3,0.01995380732353171,0.04461806958535004
2023-01-03,TXN,False,10,163.2100067138672,173.50847312705184,152.91154030068253,2023-01-18,2023-01-06,take_profit,1,0.07321853107446041,0.0968077148643749,0.022792634084231045,3,0.01995380732353171,0.06309947913450853
2023-01-03,TXN,False,20,163.2100067138672,177.77423758703674,148.64577584069764,2023-02-01,2023-01-10,take_profit,1,0.09307019519487936,0.11574044857902366,0.022792634084231045,5,0.01995380732353171,0.08923613917070009
2023-01-03,CCJ,False,5,22.940000534057617,24.526759682414333,21.3532413857009,2023-01-10,2023-01-09,take_profit,1,0.0850043073318929,0.10418480095936133,-0.018308634111424582,4,0.030933750976837524,0.06916996998325922
2023-01-03,CCJ,False,10,22.940000534057617,25.18401684188327,20.695984226231968,2023-01-18,2023-01-10,take_profit,1,0.10418480095936133,0.11682651450669979,-0.018308634111424582,5,0.030933750976837524,0.09782110965926509
2023-01-03,CCJ,False,20,22.940000534057617,26.11351883077105,19.766482237344185,2023-02-01,2023-01-20,take_profit,1,0.14646898974629696,0.24934608457669216,-0.018308634111424582,12,0.030933750976837524,0.13833993996651844
2023-01-03,YPF,True,5,8.710000038146973,9.388257609960037,8.031742466333908,2023-01-10,2023-01-06,take_profit,1,0.08495978965295126,0.11940298017200512,0.0,3,0.03482502939576606,0.07787113304736133
2023-01-03,YPF,True,10,8.710000038146973,9.669201094987253,7.750798981306692,2023-01-18,2023-01-09,take_profit,1,0.11940298017200512,0.40298509913997416,0.0,4,0.03482502939576606,0.11012641247293813
2023-01-03,YPF,True,20,8.710000038146973,10.066515181773104,7.353484894520842,2023-02-01,2023-01-12,take_profit,1,0.18828936121011308,0.40298509913997416,0.0,7,0.03482502939576606,0.15574226609472266
2023-01-03,VIST,True,5,14.369999885559082,15.464667739752514,13.27533203136565,2023-01-10,2023-01-09,take_profit,1,0.09533750149405651,0.09533750149405651,-0.013917871319270025,4,0.03406752615523919,0.07617730430836689
2023-01-03,VIST,True,10,14.369999885559082,15.918094011253286,12.821905759864878,2023-01-18,2023-01-12,take_profit,1,0.11969382607701329,0.16979816282638538,-0.013917871319270025,7,0.03406752615523919,0.10773097689791486
2023-01-03,VIST,True,20,14.369999885559082,16.559335593945946,12.180664177172218,2023-02-01,2023-01-13,take_profit,1,0.1621434165578437,0.16979816282638538,-0.013917871319270025,8,0.03406752615523919,0.15235460861673378
2023-01-10,AAPL,False,5,130.72999572753906,138.20295299079444,123.25703846428365,2023-01-18,2023-01-18,vertical_timeout,0,0.034269189418969725,0.03985318506952007,0.02050032909169408,5,0.02556420252382797,0.05716329463385104
2023-01-10,AAPL,False,10,130.72999572753906,141.29835324026936,120.16163821480875,2023-01-25,2023-01-24,take_profit,1,0.09026239912338707,0.09026239912338707,0.02050032909169408,9,0.02556420252382797,0.0808411065411213
2023-01-10,AAPL,False,20,130.72999572753906,145.67591025404988,115.78408120102826,2023-02-08,2023-01-27,take_profit,1,0.11627015562611409,0.1829725307939134,0.02050032909169408,12,0.02556420252382797,0.11432658926770208
2023-01-10,MSFT,False,5,228.85000610351562,241.69163898987554,216.0083732171557,2023-01-18,2023-01-18,vertical_timeout,0,0.03041289608674913,0.050251254941187096,0.030238138450453755,5,0.025094833567982564,0.05611375374205261
2023-01-10,MSFT,False,10,228.85000610351562,247.01081749442218,210.6891947126091,2023-01-25,2023-01-25,vertical_timeout,0,0.05138734626695429,0.05999561005617182,0.013458538300726408,10,0.025094833567982564,0.07935683157767481
2023-01-10,MSFT,False,20,228.85000610351562,254.53327187623546,203.1667403307958,2023-02-08,2023-02-02,take_profit,1,0.15621585775195146,0.16915005646785275,0.013458538300726408,16,0.025094833567982564,0.11222750748410522
2023-01-10,NVDA,False,5,15.909000396728516,17.25830489228449,14.559695901172544,2023-01-18,2023-01-17,take_profit,1,0.11270345231412726,0.11270345231412726,0.0057828305777147815,4,0.03792993273203578,0.08481390797082632
2023-01-10,NVDA,False,10,15.909000396728516,17.817205114114756,14.000795679342271,2023-01-25,2023-01-20,take_profit,1,0.12131499510004806,0.21459547880815721,0.0057828305777147815,7,0.03792993273203578,0.11994497893020613
2023-01-10,NVDA,False,20,15.909000396728516,18.60760938784046,13.210391405616571,2023-02-08,2023-01-23,take_profit,1,0.20642405649847295,0.39575079325991047,0.0057828305777147815,8,0.03792993273203578,0.16962781594165263
2023-01-10,AMZN,False,5,89.87000274658203,96.13904368729011,83.60096180587396,2023-01-18,2023-01-13,take_profit,1,0.09179926280033146,0.09179926280033146,0.058083825879343465,3,0.031196175072300426,0.06975676809964818
2023-01-10,AMZN,False,10,89.87000274658203,98.73576546800358,81.0042400251605,2023-01-25,2023-01-25,vertical_timeout,0,0.08133968326680363,0.09179926280033146,0.04239454147272359,10,0.031196175072300426,0.09865096751383731
2023-01-10,AMZN,False,20,89.87000274658203,102.40808462799816,77.3319208651659,2023-02-08,2023-01-31,take_profit,1,0.14754639035927086,0.2563703150259846,0.04239454147272359,14,0.031196175072300426,0.13951353619929635
2023-01-10,GOOGL,False,5,88.41999816894531,93.66630131294843,83.17369502494219,2023-01-18,2023-01-18,vertical_timeout,0,0.030536130214318558,0.04184578889684065,0.030536130214318558,5,0.026534925816549093,0.05933389790371789
