date,ticker,action,previous_weight,new_weight,trade_weight_change,execution_price,reason,model_mode
2026-06-17,ALAB,HOLD,0.0950828838371935,0.1255552612207849,0.0304723773835914,374.7349853515625,Still selected,regime_gated_full_quant
2026-06-17,ALNT,WATCHLIST,0.1366251732297991,0.0,-0.1366251732297991,93.52999877929688,Strong candidate but not selected,regime_gated_full_quant
2026-06-17,AMPG,HOLD,0.086289815329209,0.1294262635303807,0.0431364482011717,9.71500015258789,Still selected,regime_gated_full_quant
2026-06-17,AMRX,HOLD,0.1764021276037982,0.1183828823417758,-0.0580192452620223,16.290000915527344,Still selected,regime_gated_full_quant
2026-06-17,ARM,HOLD,0.0,0.1210355929070584,0.1210355929070584,418.8250122070313,Still selected,regime_gated_full_quant
2026-06-18,ALAB,HOLD,0.0,0.1275161590228315,0.1275161590228315,417.0700073242188,Still selected,regime_gated_full_quant
2026-06-18,ALNT,HOLD,0.0,0.119468665264458,0.119468665264458,95.72000122070312,Still selected,regime_gated_full_quant
2026-06-18,AMPG,HOLD,0.0,0.1296019624994831,0.1296019624994831,8.984999656677246,Still selected,regime_gated_full_quant
2026-06-18,AMRX,HOLD,0.0,0.1178132132132271,0.1178132132132271,16.200000762939453,Still selected,regime_gated_full_quant
2026-06-18,CASH,HOLD,0.0,0.5056,0.5056,1.0,Cash allocation,regime_gated_full_quant
2026-06-22,ALAB,HOLD,0.0,0.130470996740411,0.130470996740411,439.7799987792969,Still selected,regime_gated_full_quant
2026-06-22,ALNT,HOLD,0.0,0.1213148058025285,0.1213148058025285,98.81999969482422,Still selected,regime_gated_full_quant
2026-06-22,AMAT,BUY,0.0,0.1241187257859871,0.1241187257859871,640.2899780273438,New selected asset,regime_gated_full_quant
2026-06-22,AMRX,HOLD,0.0,0.1184954716710732,0.1184954716710732,16.110000610351562,Still selected,regime_gated_full_quant
2026-06-22,CASH,HOLD,0.0,0.5056,0.5056,1.0,Cash allocation,regime_gated_full_quant
2026-06-23,ALNT,HOLD,0.0,0.1218250407111185,0.1218250407111185,95.93000030517578,Still selected,regime_gated_full_quant
2026-06-23,AMAT,HOLD,0.1241187257859871,0.1226798887914579,-0.0014388369945291,585.6199951171875,Still selected,regime_gated_full_quant
2026-06-23,AMPG,BUY,0.0,0.1271809355321209,0.1271809355321209,7.71999979019165,New selected asset,regime_gated_full_quant
2026-06-23,AMRX,HOLD,0.0,0.1227141349653025,0.1227141349653025,16.645000457763672,Still selected,regime_gated_full_quant
2026-06-23,CASH,HOLD,0.0,0.5055999999999999,0.5055999999999999,1.0,Cash allocation,regime_gated_full_quant
2026-06-24,ALAB,HOLD,0.0,0.1279581166199557,0.1279581166199557,399.8500061035156,Still selected,regime_gated_full_quant
2026-06-24,ALKS,SELL,0.1201601335950559,0.0,-0.1201601335950559,50.45000076293945,Previously selected asset is no longer selected,regime_gated_full_quant
2026-06-24,ALNT,HOLD,0.0,0.123691194578263,0.123691194578263,97.97000122070312,Still selected,regime_gated_full_quant
2026-06-24,AMAT,BUY,0.0,0.1205810448835165,0.1205810448835165,588.9400024414062,New selected asset,regime_gated_full_quant
2026-06-24,AMRX,HOLD,0.0,0.1221696439182647,0.1221696439182647,17.280000686645508,Still selected,regime_gated_full_quant
2026-06-24,CASH,HOLD,0.0,0.5056,0.5056,1.0,Cash allocation,regime_gated_full_quant
2026-06-25,ALKS,BUY,0.0,0.1201558997280108,0.1201558997280108,52.09000015258789,New selected asset,regime_gated_full_quant
2026-06-25,ALNT,HOLD,0.0,0.1239719114020335,0.1239719114020335,101.62000274658205,Still selected,regime_gated_full_quant
2026-06-25,AMAT,HOLD,0.0,0.1270223120057979,0.1270223120057979,650.3699951171875,Still selected,regime_gated_full_quant
2026-06-25,AMRX,HOLD,0.0,0.1232498768641578,0.1232498768641578,17.450000762939453,Still selected,regime_gated_full_quant
2026-06-25,CASH,HOLD,0.0,0.5056,0.5056,1.0,Cash allocation,regime_gated_full_quant
2026-06-26,ALKS,HOLD,0.0,0.1203041796218911,0.1203041796218911,54.179500579833984,Still selected,regime_gated_full_quant
2026-06-26,AMAT,HOLD,0.0,0.1264000280637589,0.1264000280637589,646.4650268554688,Still selected,regime_gated_full_quant
2026-06-26,AMRX,HOLD,0.0,0.124504423950679,0.124504423950679,17.270000457763672,Still selected,regime_gated_full_quant
2026-06-26,APPS,BUY,0.0,0.1231913683636709,0.1231913683636709,10.9399995803833,New selected asset,regime_gated_full_quant
2026-06-26,CASH,HOLD,0.0,0.5056,0.5056,1.0,Cash allocation,regime_gated_full_quant
2026-06-30,ALNT,BUY,0.0,0.1205766593891021,0.1205766593891021,102.79000091552734,New selected asset,regime_gated_full_quant
2026-06-30,AMAT,HOLD,0.0,0.1262083536747134,0.1262083536747134,723.7999877929688,Still selected,regime_gated_full_quant
