date,variant,portfolio_return,selected_count,cash_proxy,turnover,selected_tickers,return,cash,exposure
2022-05-05,raw_target_return_only,-0.0232565435734411,2,2.220446049250313e-16,0.6666666666666666,"NFLX,QCOM",-0.0232565435734411,2.220446049250313e-16,0.9999999999999998
2022-05-12,raw_target_return_only,0.085562608066879,2,2.220446049250313e-16,0.6666666666666666,"NFLX,NVDA",0.085562608066879,2.220446049250313e-16,0.9999999999999998
2022-05-19,raw_target_return_only,-0.0105148540763992,2,2.220446049250313e-16,1.0,"AMD,META",-0.0105148540763992,2.220446049250313e-16,0.9999999999999998
2022-05-26,raw_target_return_only,0.0343852614370446,2,2.220446049250313e-16,0.6666666666666666,"AMD,VIST",0.0343852614370446,2.220446049250313e-16,0.9999999999999998
2022-06-03,raw_target_return_only,-0.0076809723256723,2,0.0,0.6666666666666666,"AMD,NFLX",-0.0076809723256723,0.0,1.0
2022-06-10,raw_target_return_only,-0.0820425177567475,2,2.220446049250313e-16,0.6666666666666666,"CCJ,NFLX",-0.0820425177567475,2.220446049250313e-16,0.9999999999999998
2022-06-17,raw_target_return_only,0.0021099693771661,2,0.6000000000000002,0.6666666666666666,"COST,NFLX",0.0021099693771661,0.6000000000000002,0.3999999999999998
2022-06-27,raw_target_return_only,-0.0502412061975357,2,0.0,0.6666666666666666,"NFLX,TSLA",-0.0502412061975357,0.0,1.0
2022-07-05,raw_target_return_only,-0.0031024045680053,2,0.6000000000000002,0.0,"NFLX,TSLA",-0.0031024045680053,0.6000000000000002,0.3999999999999998
2022-07-12,raw_target_return_only,0.0145643151310957,2,1.1102230246251563e-16,0.0,"NFLX,TSLA",0.0145643151310957,1.1102230246251563e-16,0.9999999999999999
2022-07-19,raw_target_return_only,0.0187366143004954,2,2.220446049250313e-16,0.6666666666666666,"QCOM,TSLA",0.0187366143004954,2.220446049250313e-16,0.9999999999999998
2022-07-26,raw_target_return_only,0.0415148759639653,2,3.3306690738754696e-16,0.6666666666666666,"NFLX,QCOM",0.0415148759639653,3.3306690738754696e-16,0.9999999999999997
2022-08-02,raw_target_return_only,-0.0001400350398207,2,3.3306690738754696e-16,1.0,"TSLA,VIST",-0.0001400350398207,3.3306690738754696e-16,0.9999999999999997
2022-08-09,raw_target_return_only,0.0194529088833829,2,2.220446049250313e-16,0.0,"TSLA,VIST",0.0194529088833829,2.220446049250313e-16,0.9999999999999998
2022-08-16,raw_target_return_only,-0.011546508840242,4,2.220446049250313e-16,0.5,"NFLX,TSLA,VIST,YPF",-0.011546508840242,2.220446049250313e-16,0.9999999999999998
2022-08-23,raw_target_return_only,0.0245392723134611,2,2.220446049250313e-16,0.5,"VIST,YPF",0.0245392723134611,2.220446049250313e-16,0.9999999999999998
2022-08-30,raw_target_return_only,-0.0042974025603497,2,0.6,0.6666666666666666,"CCJ,YPF",-0.0042974025603497,0.6,0.4
2022-09-07,raw_target_return_only,0.0103860549666248,2,0.6000000000000002,0.0,"CCJ,YPF",0.0103860549666248,0.6000000000000002,0.3999999999999998
2022-09-14,raw_target_return_only,-0.0273747758196156,2,0.6000000000000002,0.6666666666666666,"VIST,YPF",-0.0273747758196156,0.6000000000000002,0.3999999999999998
2022-09-21,raw_target_return_only,-0.0002732841324911,2,0.6000000000000004,0.6666666666666666,"CCJ,YPF",-0.0002732841324911,0.6000000000000004,0.3999999999999996
2022-09-28,raw_target_return_only,-0.0244969790151794,2,2.220446049250313e-16,0.6666666666666666,"NFLX,YPF",-0.0244969790151794,2.220446049250313e-16,0.9999999999999998
2022-10-05,raw_target_return_only,0.0036367935026349,2,0.6000000000000001,0.6666666666666666,"VIST,YPF",0.0036367935026349,0.6000000000000001,0.3999999999999999
2022-10-12,raw_target_return_only,0.0522431861179794,2,2.220446049250313e-16,0.6666666666666666,"NFLX,VIST",0.0522431861179794,2.220446049250313e-16,0.9999999999999998
2022-10-19,raw_target_return_only,0.0027842033101328,2,2.220446049250313e-16,0.0,"NFLX,VIST",0.0027842033101328,2.220446049250313e-16,0.9999999999999998
2022-10-26,raw_target_return_only,0.0029711133976821,2,2.220446049250313e-16,0.6666666666666666,"NFLX,YPF",0.0029711133976821,2.220446049250313e-16,0.9999999999999998
2022-11-02,raw_target_return_only,-0.0075073882372228,2,0.6000000000000002,0.6666666666666666,"NFLX,VIST",-0.0075073882372228,0.6000000000000002,0.3999999999999998
2022-11-09,raw_target_return_only,0.080445135512924,2,2.220446049250313e-16,0.6666666666666666,"NVDA,VIST",0.080445135512924,2.220446049250313e-16,0.9999999999999998
2022-11-16,raw_target_return_only,0.0009306941860292,2,2.220446049250313e-16,0.6666666666666666,"AMD,NVDA",0.0009306941860292,2.220446049250313e-16,0.9999999999999998
2022-11-23,raw_target_return_only,-0.0157828222537764,2,2.220446049250313e-16,0.0,"AMD,NVDA",-0.0157828222537764,2.220446049250313e-16,0.9999999999999998
2022-12-01,raw_target_return_only,-0.0034713078814668,2,2.220446049250313e-16,0.6666666666666666,"AMD,META",-0.0034713078814668,2.220446049250313e-16,0.9999999999999998
2022-12-08,raw_target_return_only,0.0108200618208656,2,1.1102230246251563e-16,1.0,"NFLX,NVDA",0.0108200618208656,1.1102230246251563e-16,0.9999999999999999
2022-12-15,raw_target_return_only,0.0011528159163205,2,0.6000000000000002,0.6666666666666666,"META,NVDA",0.0011528159163205,0.6000000000000002,0.3999999999999998
2022-12-22,raw_target_return_only,0.0169073001811072,2,2.220446049250313e-16,0.6666666666666666,"META,YPF",0.0169073001811072,2.220446049250313e-16,0.9999999999999998
2022-12-30,raw_target_return_only,-0.0673030576977229,2,2.220446049250313e-16,0.6666666666666666,"VIST,YPF",-0.0673030576977229,2.220446049250313e-16,0.9999999999999998
2023-01-09,raw_target_return_only,-0.0025213463641917,2,0.6000000000000001,0.0,"VIST,YPF",-0.0025213463641917,0.6000000000000001,0.3999999999999999
2023-01-17,raw_target_return_only,-0.0499693074980313,2,2.220446049250313e-16,0.6666666666666666,"META,YPF",-0.0499693074980313,2.220446049250313e-16,0.9999999999999998
2023-01-24,raw_target_return_only,-0.0023953249966269,2,2.220446049250313e-16,0.0,"META,YPF",-0.0023953249966269,2.220446049250313e-16,0.9999999999999998
2023-01-31,raw_target_return_only,0.0596234730115561,2,1.1102230246251563e-16,1.0,"NVDA,TSLA",0.0596234730115561,1.1102230246251563e-16,0.9999999999999999
2023-02-07,raw_target_return_only,-0.0081838872436848,4,2.220446049250313e-16,0.5,"AMD,META,NVDA,TSLA",-0.0081838872436848,2.220446049250313e-16,0.9999999999999998
2023-02-14,raw_target_return_only,0.0054604558485,2,2.220446049250313e-16,0.5,"META,TSLA",0.0054604558485,2.220446049250313e-16,0.9999999999999998
2023-02-22,raw_target_return_only,0.0057002316659308,2,0.0,0.0,"META,TSLA",0.0057002316659308,0.0,1.0
2023-03-01,raw_target_return_only,-0.0157001804178078,2,1.1102230246251563e-16,0.6666666666666666,"NVDA,TSLA",-0.0157001804178078,1.1102230246251563e-16,0.9999999999999999
2023-03-08,raw_target_return_only,-0.0180115266901377,2,2.220446049250313e-16,0.6666666666666666,"NVDA,VIST",-0.0180115266901377,2.220446049250313e-16,0.9999999999999998
2023-03-15,raw_target_return_only,0.0452509578063523,2,2.220446049250313e-16,0.6666666666666666,"META,NVDA",0.0452509578063523,2.220446049250313e-16,0.9999999999999998
2023-03-22,raw_target_return_only,0.0274927801489296,2,5.551115123125784e-16,0.6666666666666666,"AMD,NVDA",0.0274927801489296,5.551115123125784e-16,0.9999999999999994
2023-03-29,raw_target_return_only,0.0134560690190773,2,3.3306690738754696e-16,0.6666666666666666,"META,NVDA",0.0134560690190773,3.3306690738754696e-16,0.9999999999999997
2023-04-05,raw_target_return_only,0.0106184370712047,2,2.220446049250313e-16,0.6666666666666666,"INTC,META",0.0106184370712047,2.220446049250313e-16,0.9999999999999998
2023-04-13,raw_target_return_only,0.026436597497623,2,2.220446049250313e-16,1.0,"VIST,YPF",0.026436597497623,2.220446049250313e-16,0.9999999999999998
2023-04-20,raw_target_return_only,-0.0191875341665108,2,2.220446049250313e-16,0.0,"VIST,YPF",-0.0191875341665108,2.220446049250313e-16,0.9999999999999998
2023-04-27,raw_target_return_only,-0.0162073863627839,2,1.1102230246251563e-16,1.0,"AMZN,META",-0.0162073863627839,1.1102230246251563e-16,0.9999999999999999
2023-05-04,raw_target_return_only,0.0074788355792212,2,0.6000000000000002,0.6666666666666666,"META,NVDA",0.0074788355792212,0.6000000000000002,0.3999999999999998
2023-05-11,raw_target_return_only,-0.0136387738170494,2,1.1102230246251563e-16,0.6666666666666666,"AMD,NVDA",-0.0136387738170494,1.1102230246251563e-16,0.9999999999999999
2023-05-18,raw_target_return_only,-0.0163093534323031,2,2.220446049250313e-16,0.0,"AMD,NVDA",-0.0163093534323031,2.220446049250313e-16,0.9999999999999998
2023-05-25,raw_target_return_only,0.0404696050052135,2,4.440892098500626e-16,0.0,"AMD,NVDA",0.0404696050052135,4.440892098500626e-16,0.9999999999999996
2023-06-02,raw_target_return_only,-0.0016863865150476,2,2.220446049250313e-16,0.0,"AMD,NVDA",-0.0016863865150476,2.220446049250313e-16,0.9999999999999998
2023-06-09,raw_target_return_only,0.0262732869604857,2,2.220446049250313e-16,0.0,"AMD,NVDA",0.0262732869604857,2.220446049250313e-16,0.9999999999999998
2023-06-16,raw_target_return_only,0.0211714044077844,4,3.3306690738754696e-16,0.8,"NVDA,TSLA,VIST,YPF",0.0211714044077844,3.3306690738754696e-16,0.9999999999999997
2023-06-26,raw_target_return_only,0.0056885310941821,2,5.551115123125784e-16,0.5,"TSLA,YPF",0.0056885310941821,5.551115123125784e-16,0.9999999999999994
2023-07-03,raw_target_return_only,0.0134837291548663,2,4.440892098500626e-16,0.0,"TSLA,YPF",0.0134837291548663,4.440892098500626e-16,0.9999999999999996
2023-07-11,raw_target_return_only,0.0356817361996604,2,4.440892098500626e-16,0.6666666666666666,"NVDA,YPF",0.0356817361996604,4.440892098500626e-16,0.9999999999999996
2023-07-18,raw_target_return_only,-0.0092084146459613,2,2.220446049250313e-16,0.6666666666666666,"NVDA,VIST",-0.0092084146459613,2.220446049250313e-16,0.9999999999999998
2023-07-25,raw_target_return_only,-0.012798768950697,4,3.3306690738754696e-16,0.5,"AVGO,NVDA,TSLA,VIST",-0.012798768950697,3.3306690738754696e-16,0.9999999999999997
2023-08-01,raw_target_return_only,-0.0431691582500347,2,1.1102230246251563e-16,0.8,"CCJ,NVDA",-0.0431691582500347,1.1102230246251563e-16,0.9999999999999999
2023-08-08,raw_target_return_only,-0.0197973145124574,2,2.220446049250313e-16,0.0,"CCJ,NVDA",-0.0197973145124574,2.220446049250313e-16,0.9999999999999998
2023-08-15,raw_target_return_only,-0.0153233440084965,2,2.220446049250313e-16,0.6666666666666666,"CCJ,INTC",-0.0153233440084965,2.220446049250313e-16,0.9999999999999998
2023-08-22,raw_target_return_only,-0.0011230760078576,2,0.6000000000000004,0.6666666666666666,"AMAT,CCJ",-0.0011230760078576,0.6000000000000004,0.3999999999999996
2023-08-29,raw_target_return_only,0.0088493004328319,2,1.1102230246251563e-16,1.0,"NVDA,VIST",0.0088493004328319,1.1102230246251563e-16,0.9999999999999999
2023-09-06,raw_target_return_only,0.0075129033249596,2,1.1102230246251563e-16,0.6666666666666666,"INTC,NVDA",0.0075129033249596,1.1102230246251563e-16,0.9999999999999999
2023-09-13,raw_target_return_only,0.0210655664605082,2,4.440892098500626e-16,1.0,"CCJ,TSLA",0.0210655664605082,4.440892098500626e-16,0.9999999999999996
2023-09-20,raw_target_return_only,-0.0029341394382717,2,4.440892098500626e-16,0.6666666666666666,"TSLA,VIST",-0.0029341394382717,4.440892098500626e-16,0.9999999999999996
2023-09-27,raw_target_return_only,0.0090428029431406,2,0.6000000000000004,0.6666666666666666,"CCJ,VIST",0.0090428029431406,0.6000000000000004,0.3999999999999996
2023-10-04,raw_target_return_only,0.004662188627372,2,4.440892098500626e-16,0.6666666666666666,"TSLA,VIST",0.004662188627372,4.440892098500626e-16,0.9999999999999996
2023-10-11,raw_target_return_only,-0.007196287889128,2,2.220446049250313e-16,0.6666666666666666,"META,VIST",-0.007196287889128,2.220446049250313e-16,0.9999999999999998
2023-10-18,raw_target_return_only,-0.0323215547711923,2,4.440892098500626e-16,0.6666666666666666,"VIST,YPF",-0.0323215547711923,4.440892098500626e-16,0.9999999999999996
2023-10-25,raw_target_return_only,-0.0281310115563735,2,0.0,1.0,"MSFT,NFLX",-0.0281310115563735,0.0,1.0
2023-11-01,raw_target_return_only,0.027181206333382,2,4.440892098500626e-16,0.6666666666666666,"CCJ,NFLX",0.027181206333382,4.440892098500626e-16,0.9999999999999996
2023-11-08,raw_target_return_only,0.0201612277927177,2,1.1102230246251563e-16,0.0,"CCJ,NFLX",0.0201612277927177,1.1102230246251563e-16,0.9999999999999999
2023-11-15,raw_target_return_only,0.0131770212519307,2,2.220446049250313e-16,0.6666666666666666,"AMD,NFLX",0.0131770212519307,2.220446049250313e-16,0.9999999999999998
2023-11-22,raw_target_return_only,0.0605170598539722,2,4.440892098500626e-16,0.6666666666666666,"AMD,YPF",0.0605170598539722,4.440892098500626e-16,0.9999999999999996
2023-11-30,raw_target_return_only,-0.0164504083000804,2,4.440892098500626e-16,0.6666666666666666,"TSLA,YPF",-0.0164504083000804,4.440892098500626e-16,0.9999999999999996
2023-12-07,raw_target_return_only,0.0277579224074699,2,2.220446049250313e-16,0.6666666666666666,"VIST,YPF",0.0277579224074699,2.220446049250313e-16,0.9999999999999998
2023-12-14,raw_target_return_only,-0.0070209453161398,2,4.440892098500626e-16,0.6666666666666666,"AMD,YPF",-0.0070209453161398,4.440892098500626e-16,0.9999999999999996
2023-12-21,raw_target_return_only,-0.0053571273657946,2,4.440892098500626e-16,0.0,"AMD,YPF",-0.0053571273657946,4.440892098500626e-16,0.9999999999999996
2023-12-29,raw_target_return_only,-0.049438559800194,2,3.3306690738754696e-16,0.0,"AMD,YPF",-0.049438559800194,3.3306690738754696e-16,0.9999999999999997
2024-01-08,raw_target_return_only,-0.0095128581395459,2,2.220446049250313e-16,0.0,"AMD,YPF",-0.0095128581395459,2.220446049250313e-16,0.9999999999999998
2024-01-16,raw_target_return_only,0.001586612415821,2,4.440892098500626e-16,0.6666666666666666,"AMD,NVDA",0.001586612415821,4.440892098500626e-16,0.9999999999999996
2024-01-23,raw_target_return_only,0.0417363713276243,2,4.440892098500626e-16,0.0,"AMD,NVDA",0.0417363713276243,4.440892098500626e-16,0.9999999999999996
2024-01-30,raw_target_return_only,-0.0129882355621995,2,3.3306690738754696e-16,0.6666666666666666,"AMD,YPF",-0.0129882355621995,3.3306690738754696e-16,0.9999999999999997
2024-02-06,raw_target_return_only,0.0015291868488673,2,0.0,0.6666666666666666,"META,YPF",0.0015291868488673,0.0,1.0
2024-02-13,raw_target_return_only,0.0251049615070837,2,2.220446049250313e-16,0.0,"META,YPF",0.0251049615070837,2.220446049250313e-16,0.9999999999999998
2024-02-21,raw_target_return_only,0.0207241381526226,2,4.440892098500626e-16,0.6666666666666666,"META,VIST",0.0207241381526226,4.440892098500626e-16,0.9999999999999996
2024-02-28,raw_target_return_only,0.0156404894337108,2,1.1102230246251563e-16,0.6666666666666666,"META,NVDA",0.0156404894337108,1.1102230246251563e-16,0.9999999999999999
2024-03-06,raw_target_return_only,0.0241535518542247,2,2.220446049250313e-16,0.6666666666666666,"AMD,NVDA",0.0241535518542247,2.220446049250313e-16,0.9999999999999998
2024-03-13,raw_target_return_only,-0.0360376293889029,2,4.440892098500626e-16,0.0,"AMD,NVDA",-0.0360376293889029,4.440892098500626e-16,0.9999999999999996
2024-03-20,raw_target_return_only,0.0138263358055415,4,2.220446049250313e-16,0.5,"AMD,NVDA,VIST,YPF",0.0138263358055415,2.220446049250313e-16,0.9999999999999998
2024-03-27,raw_target_return_only,-0.0073650525936378,2,4.440892098500626e-16,0.5,"NVDA,YPF",-0.0073650525936378,4.440892098500626e-16,0.9999999999999996
2024-04-04,raw_target_return_only,0.0153317891135608,2,5.551115123125784e-16,1.0,"CCJ,GOOGL",0.0153317891135608,5.551115123125784e-16,0.9999999999999994
2024-04-11,raw_target_return_only,-0.0188985447706393,2,0.0,0.6666666666666666,"CCJ,YPF",-0.0188985447706393,0.0,1.0
2024-04-18,raw_target_return_only,-0.0085528843654579,2,0.6000000000000002,0.6666666666666666,"CCJ,META",-0.0085528843654579,0.6000000000000002,0.3999999999999998
2024-04-25,raw_target_return_only,0.0249067675565979,2,2.220446049250313e-16,0.6666666666666666,"CCJ,YPF",0.0249067675565979,2.220446049250313e-16,0.9999999999999998
2024-05-02,raw_target_return_only,0.0260861715531854,2,0.0,0.6666666666666666,"TSLA,YPF",0.0260861715531854,0.0,1.0
2024-05-09,raw_target_return_only,-0.0429899450741305,2,4.440892098500626e-16,0.0,"TSLA,YPF",-0.0429899450741305,4.440892098500626e-16,0.9999999999999996
2024-05-16,raw_target_return_only,0.0032625001126324,2,4.440892098500626e-16,0.0,"TSLA,YPF",0.0032625001126324,4.440892098500626e-16,0.9999999999999996
2024-05-23,raw_target_return_only,0.0341738524575572,2,2.220446049250313e-16,1.0,"NVDA,QCOM",0.0341738524575572,2.220446049250313e-16,0.9999999999999998
2024-05-31,raw_target_return_only,0.0117766902908549,2,1.1102230246251563e-16,0.6666666666666666,"CCJ,NVDA",0.0117766902908549,1.1102230246251563e-16,0.9999999999999999
2024-06-07,raw_target_return_only,-0.0186973386426065,2,3.3306690738754696e-16,0.6666666666666666,"AMD,NVDA",-0.0186973386426065,3.3306690738754696e-16,0.9999999999999997
2024-06-14,raw_target_return_only,0.0236274826185946,2,2.220446049250313e-16,0.6666666666666666,"AVGO,NVDA",0.0236274826185946,2.220446049250313e-16,0.9999999999999998
2024-06-24,raw_target_return_only,0.0301958441510622,2,3.3306690738754696e-16,0.0,"AVGO,NVDA",0.0301958441510622,3.3306690738754696e-16,0.9999999999999997
2024-07-01,raw_target_return_only,0.056069241285049,2,0.0,0.6666666666666666,"AVGO,TSLA",0.056069241285049,0.0,1.0
2024-07-09,raw_target_return_only,0.0050553588500579,2,3.3306690738754696e-16,0.0,"AVGO,TSLA",0.0050553588500579,3.3306690738754696e-16,0.9999999999999997
2024-07-16,raw_target_return_only,-0.0667357298341273,2,0.0,0.6666666666666666,"AMD,TSLA",-0.0667357298341273,0.0,1.0
2024-07-23,raw_target_return_only,-0.0382755336539356,2,0.6000000000000003,0.6666666666666666,"NVDA,TSLA",-0.0382755336539356,0.6000000000000003,0.3999999999999997
2024-07-30,raw_target_return_only,0.0189383603814469,2,0.6000000000000002,0.6666666666666666,"TSLA,YPF",0.0189383603814469,0.6000000000000002,0.3999999999999998
2024-08-06,raw_target_return_only,-0.0187166109653469,2,0.6000000000000001,1.0,"INTC,NVDA",-0.0187166109653469,0.6000000000000001,0.3999999999999999
2024-08-13,raw_target_return_only,0.005361903916389,2,2.220446049250313e-16,1.0,"VIST,YPF",0.005361903916389,2.220446049250313e-16,0.9999999999999998
2024-08-20,raw_target_return_only,0.0043993943924431,2,2.220446049250313e-16,1.0,"AVGO,NVDA",0.0043993943924431,2.220446049250313e-16,0.9999999999999998
2024-08-27,raw_target_return_only,-0.0106798754972399,2,4.440892098500626e-16,0.6666666666666666,"NVDA,VIST",-0.0106798754972399,4.440892098500626e-16,0.9999999999999996
2024-09-04,raw_target_return_only,-0.0126916818379542,2,1.1102230246251563e-16,0.6666666666666666,"VIST,YPF",-0.0126916818379542,1.1102230246251563e-16,0.9999999999999999
2024-09-11,raw_target_return_only,0.0132193272510378,2,2.220446049250313e-16,1.0,"NVDA,TSLA",0.0132193272510378,2.220446049250313e-16,0.9999999999999998
2024-09-18,raw_target_return_only,0.0457028294349421,2,4.440892098500626e-16,0.6666666666666666,"INTC,TSLA",0.0457028294349421,4.440892098500626e-16,0.9999999999999996
2024-09-25,raw_target_return_only,0.0026243263368378,2,4.440892098500626e-16,0.0,"INTC,TSLA",0.0026243263368378,4.440892098500626e-16,0.9999999999999996
2024-10-02,raw_target_return_only,0.0023558413811395,2,4.440892098500626e-16,0.6666666666666666,"CCJ,INTC",0.0023558413811395,4.440892098500626e-16,0.9999999999999996
2024-10-09,raw_target_return_only,-0.0058141827411808,2,6.661338147750939e-16,0.6666666666666666,"AVGO,INTC",-0.0058141827411808,6.661338147750939e-16,0.9999999999999993
2024-10-16,raw_target_return_only,0.0124354400373486,2,4.440892098500626e-16,1.0,"CCJ,NVDA",0.0124354400373486,4.440892098500626e-16,0.9999999999999996
2024-10-23,raw_target_return_only,0.0009187968475898,2,4.440892098500626e-16,0.0,"CCJ,NVDA",0.0009187968475898,4.440892098500626e-16,0.9999999999999996
2024-10-30,raw_target_return_only,-0.0385598364944695,2,4.440892098500626e-16,0.6666666666666666,"NVDA,TSLA",-0.0385598364944695,4.440892098500626e-16,0.9999999999999996
2024-11-06,raw_target_return_only,0.0334599430245074,2,3.3306690738754696e-16,0.6666666666666666,"TSLA,YPF",0.0334599430245074,3.3306690738754696e-16,0.9999999999999997
2024-11-13,raw_target_return_only,-0.0070202291073847,2,4.440892098500626e-16,0.0,"TSLA,YPF",-0.0070202291073847,4.440892098500626e-16,0.9999999999999996
2024-11-20,raw_target_return_only,0.0005417313771342,2,0.0,0.0,"TSLA,YPF",0.0005417313771342,0.0,1.0
2024-11-27,raw_target_return_only,0.0103433421038083,2,0.6000000000000003,0.0,"TSLA,YPF",0.0103433421038083,0.6000000000000003,0.3999999999999997
2024-12-05,raw_target_return_only,0.0320291903603137,2,4.440892098500626e-16,0.0,"TSLA,YPF",0.0320291903603137,4.440892098500626e-16,0.9999999999999996
2024-12-12,raw_target_return_only,0.0180005422677739,2,3.3306690738754696e-16,0.6666666666666666,"TSLA,VIST",0.0180005422677739,3.3306690738754696e-16,0.9999999999999997
2024-12-19,raw_target_return_only,-0.0116644439546898,2,1.1102230246251563e-16,0.6666666666666666,"AVGO,TSLA",-0.0116644439546898,1.1102230246251563e-16,0.9999999999999999
2024-12-27,raw_target_return_only,-0.0292671593545669,2,4.440892098500626e-16,0.0,"AVGO,TSLA",-0.0292671593545669,4.440892098500626e-16,0.9999999999999996
2025-01-06,raw_target_return_only,-0.0367349938217164,2,2.220446049250313e-16,0.0,"AVGO,TSLA",-0.0367349938217164,2.220446049250313e-16,0.9999999999999998
2025-01-14,raw_target_return_only,0.0475338882547869,2,2.220446049250313e-16,0.0,"AVGO,TSLA",0.0475338882547869,2.220446049250313e-16,0.9999999999999998
2025-01-22,raw_target_return_only,-0.0136087075177784,2,1.1102230246251563e-16,0.6666666666666666,"AMAT,AVGO",-0.0136087075177784,1.1102230246251563e-16,0.9999999999999999
2025-01-29,raw_target_return_only,0.0084086193786845,2,3.3306690738754696e-16,1.0,"META,QCOM",0.0084086193786845,3.3306690738754696e-16,0.9999999999999997
2025-02-05,raw_target_return_only,0.0008805871843799,2,4.440892098500626e-16,1.0,"AVGO,NFLX",0.0008805871843799,4.440892098500626e-16,0.9999999999999996
2025-02-12,raw_target_return_only,0.0355357454278117,2,1.1102230246251563e-16,0.6666666666666666,"AVGO,INTC",0.0355357454278117,1.1102230246251563e-16,0.9999999999999999
2025-02-20,raw_target_return_only,-0.0164793442988029,2,0.6000000000000003,0.0,"AVGO,INTC",-0.0164793442988029,0.6000000000000003,0.3999999999999997
2025-02-27,raw_target_return_only,0.0179790972978552,2,0.0,0.0,"AVGO,INTC",0.0179790972978552,0.0,1.0
2025-03-06,raw_target_return_only,0.0405647911566833,2,4.440892098500626e-16,0.0,"AVGO,INTC",0.0405647911566833,4.440892098500626e-16,0.9999999999999996
2025-03-13,raw_target_return_only,0.0073222949543397,2,0.6,0.0,"AVGO,INTC",0.0073222949543397,0.6,0.4
2025-03-20,raw_target_return_only,0.0026930144127419,2,2.220446049250313e-16,0.6666666666666666,"CCJ,INTC",0.0026930144127419,2.220446049250313e-16,0.9999999999999998
2025-03-27,raw_target_return_only,-0.0150374280997485,2,0.6000000000000003,0.6666666666666666,"INTC,YPF",-0.0150374280997485,0.6000000000000003,0.3999999999999997
2025-04-03,raw_target_return_only,-0.0438444768065795,2,0.6,0.6666666666666666,"INTC,TSLA",-0.0438444768065795,0.6,0.4
2025-04-10,raw_target_return_only,0.0061757835951416,2,0.6000000000000001,0.6666666666666666,"NVDA,TSLA",0.0061757835951416,0.6000000000000001,0.3999999999999999
2025-04-17,raw_target_return_only,-0.0217416299923658,2,0.6000000000000003,0.6666666666666666,"TSLA,VIST",-0.0217416299923658,0.6000000000000003,0.3999999999999997
2025-04-25,raw_target_return_only,0.0008191427410233,2,0.6000000000000001,0.6666666666666666,"AVGO,TSLA",0.0008191427410233,0.6000000000000001,0.3999999999999999
2025-05-02,raw_target_return_only,-0.0192686397318782,2,4.440892098500626e-16,0.0,"AVGO,TSLA",-0.0192686397318782,4.440892098500626e-16,0.9999999999999996
