date,raw_return,raw_cash,raw_exposure,selected_count_x,turnover_x,selected_tickers,baseline_return,baseline_cash,baseline_exposure,selected_count_y,turnover_y,regime_gated_full_quant_return,regime_gated_full_quant_cash,regime_gated_full_quant_exposure,selected_count,turnover,portfolio_return,exposure,cash_weight,variant,scale_factor,risk_control_reason
2022-07-26,0.0415148759639653,3.3306690738754696e-16,0.9999999999999997,2,0.6666666666666666,"NFLX,QCOM",0.0069025604674242,0.5,0.5,4,0.4,0.0069025604674242,0.5,0.5,4,0.4,0.020757437981982662,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000002,baseline_cash_floor
2022-08-02,-0.0001400350398207,3.3306690738754696e-16,0.9999999999999997,2,1.0,"TSLA,VIST",0.0161630455648006,0.5,0.5,4,1.0,0.0161630455648006,0.5,0.5,4,1.0,-7.001751991035003e-05,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000002,baseline_cash_floor
2022-08-09,0.0194529088833829,2.220446049250313e-16,0.9999999999999998,2,0.0,"TSLA,VIST",0.0084874206809451,0.5,0.5,4,1.0,0.0084874206809451,0.5,0.5,4,1.0,0.009726454441691451,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-08-16,-0.011546508840242,2.220446049250313e-16,0.9999999999999998,4,0.5,"NFLX,TSLA,VIST,YPF",0.0005070747377582,0.5,0.5,4,0.6666666666666666,0.0010238895683737,0.5,0.5,4,0.6666666666666666,-0.005773254420121001,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-08-23,0.0245392723134611,2.220446049250313e-16,0.9999999999999998,2,0.5,"VIST,YPF",0.0120189746154216,0.5,0.5,3,0.8333333333333334,0.0120189746154216,0.5,0.5,3,0.6,0.012269636156730554,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-08-30,-0.0042974025603497,0.6,0.4,2,0.6666666666666666,"CCJ,YPF",-0.0020305573371313,0.8,0.19999999999999996,2,0.3333333333333333,-0.0020305573371313,0.8,0.19999999999999996,2,0.3333333333333333,-0.0021487012801748497,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.4999999999999999,baseline_cash_floor
2022-09-07,0.0103860549666248,0.6000000000000002,0.3999999999999998,2,0.0,"CCJ,YPF",0.0037347551018643,0.8,0.19999999999999996,4,0.8,0.0037347551018643,0.8,0.19999999999999996,4,0.8,0.005193027483312401,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-09-14,-0.0273747758196156,0.6000000000000002,0.3999999999999998,2,0.6666666666666666,"VIST,YPF",-0.0106705628813394,0.8,0.19999999999999996,2,0.5,-0.0106705628813394,0.8,0.19999999999999996,2,0.5,-0.013687387909807804,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-09-21,-0.0002732841324911,0.6000000000000004,0.3999999999999996,2,0.6666666666666666,"CCJ,YPF",-0.0012131904255778,0.8,0.19999999999999996,4,0.8,-0.0012131904255778,0.8,0.19999999999999996,4,0.8,-0.0001366420662455501,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5000000000000004,baseline_cash_floor
2022-09-28,-0.0244969790151794,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"NFLX,YPF",-0.0088331861503983,0.5,0.5,4,0.0,-0.0088331861503983,0.5,0.5,4,0.0,-0.012248489507589704,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-10-05,0.0036367935026349,0.6000000000000001,0.3999999999999999,2,0.6666666666666666,"VIST,YPF",0.0018173831723155,0.8,0.19999999999999996,4,0.4,0.0018173831723155,0.8,0.19999999999999996,4,0.4,0.00181839675131745,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5,baseline_cash_floor
2022-10-12,0.0522431861179794,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"NFLX,VIST",0.0159399551658231,0.5,0.5,4,0.4,0.0159399551658231,0.5,0.5,4,0.4,0.026121593058989707,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-10-19,0.0027842033101328,2.220446049250313e-16,0.9999999999999998,2,0.0,"NFLX,VIST",-0.0007434458729332,0.5,0.5,4,0.4,-0.0007434458729332,0.5,0.5,4,0.4,0.0013921016550664002,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-10-26,0.0029711133976821,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"NFLX,YPF",-0.0092297692407387,0.5,0.5,4,0.6666666666666666,-0.0092297692407387,0.5,0.5,4,0.6666666666666666,0.0014855566988410504,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-11-02,-0.0075073882372228,0.6000000000000002,0.3999999999999998,2,0.6666666666666666,"NFLX,VIST",-0.0007121013206389,0.8,0.19999999999999996,4,0.6666666666666666,-0.0007121013206389,0.8,0.19999999999999996,4,0.6666666666666666,-0.0037536941186114008,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-11-09,0.080445135512924,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"NVDA,VIST",0.0342129924107588,0.5,0.5,4,0.6666666666666666,0.0342129924107588,0.5,0.5,4,0.6666666666666666,0.040222567756462005,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-11-16,0.0009306941860292,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"AMD,NVDA",-0.0026037236973036,0.5,0.5,4,0.6666666666666666,-0.0026037236973036,0.5,0.5,4,0.6666666666666666,0.0004653470930146001,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-11-23,-0.0157828222537764,2.220446049250313e-16,0.9999999999999998,2,0.0,"AMD,NVDA",-0.0042509634942336,0.5,0.5,4,0.4,-0.0042509634942336,0.5,0.5,4,0.4,-0.007891411126888202,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-12-01,-0.0034713078814668,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"AMD,META",-0.0038795589075824,0.5,0.5,4,0.6666666666666666,-0.0038795589075824,0.5,0.5,4,0.6666666666666666,-0.0017356539407334004,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-12-08,0.0108200618208656,1.1102230246251563e-16,0.9999999999999999,2,1.0,"NFLX,NVDA",-0.006793665092111,0.5,0.5,4,0.6666666666666666,-0.006793665092111,0.5,0.5,4,0.6666666666666666,0.005410030910432801,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-12-15,0.0011528159163205,0.6000000000000002,0.3999999999999998,2,0.6666666666666666,"META,NVDA",0.0023214427671665,0.8,0.19999999999999996,2,1.0,0.0023214427671665,0.8,0.19999999999999996,2,1.0,0.0005764079581602501,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-12-22,0.0169073001811072,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"META,YPF",0.0062948982862192,0.5,0.5,2,0.6666666666666666,0.0062948982862192,0.5,0.5,2,0.6666666666666666,0.008453650090553601,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2022-12-30,-0.0673030576977229,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"VIST,YPF",-0.0180618558426138,0.5,0.5,4,0.8,-0.0180618558426138,0.5,0.5,4,0.8,-0.03365152884886146,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-01-09,-0.0025213463641917,0.6000000000000001,0.3999999999999999,2,0.0,"VIST,YPF",-2.7746747253885005e-06,0.8,0.19999999999999996,4,0.8571428571428571,-2.7746747253885005e-06,0.8,0.19999999999999996,4,0.8571428571428571,-0.00126067318209585,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5,baseline_cash_floor
2023-01-17,-0.0499693074980313,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"META,YPF",-0.0289038595268089,0.5,0.5,4,0.6666666666666666,-0.0289038595268089,0.5,0.5,4,0.6666666666666666,-0.024984653749015658,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-01-24,-0.0023953249966269,2.220446049250313e-16,0.9999999999999998,2,0.0,"META,YPF",0.0034533174369023,0.5,0.5,4,0.6666666666666666,0.0034533174369023,0.5,0.5,4,0.6666666666666666,-0.0011976624983134501,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-01-31,0.0596234730115561,1.1102230246251563e-16,0.9999999999999999,2,1.0,"NVDA,TSLA",0.0070685984195668,0.5,0.5,4,0.6666666666666666,0.0070685984195668,0.5,0.5,4,0.6666666666666666,0.029811736505778057,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-02-07,-0.0081838872436848,2.220446049250313e-16,0.9999999999999998,4,0.5,"AMD,META,NVDA,TSLA",-0.00623496513112,0.5,0.5,4,1.0,-0.0056451260019976,0.5,0.5,4,1.0,-0.004091943621842401,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-02-14,0.0054604558485,2.220446049250313e-16,0.9999999999999998,2,0.5,"META,TSLA",0.0008056474340195,0.5,0.5,4,0.6666666666666666,0.0008056474340195,0.5,0.5,4,0.6666666666666666,0.0027302279242500003,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-02-22,0.0057002316659308,0.0,1.0,2,0.0,"META,TSLA",0.0028501623206256,0.5,0.5,2,0.8,0.0028501623206256,0.5,0.5,2,0.8,0.0028501158329654,0.5,0.5,raw_target_with_baseline_cash_floor,0.5,baseline_cash_floor
2023-03-01,-0.0157001804178078,1.1102230246251563e-16,0.9999999999999999,2,0.6666666666666666,"NVDA,TSLA",0.0029457637244407,0.5,0.5,4,0.8,0.0029457637244407,0.5,0.5,4,0.8,-0.007850090208903902,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-03-08,-0.0180115266901377,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"NVDA,VIST",-0.0046988120444128,0.5,0.5,4,0.4,-0.0046988120444128,0.5,0.5,4,0.4,-0.009005763345068852,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-03-15,0.0452509578063523,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"META,NVDA",0.0252402439491964,0.5,0.5,4,1.0,0.0252402439491964,0.5,0.5,4,1.0,0.022625478903176153,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-03-22,0.0274927801489296,5.551115123125784e-16,0.9999999999999994,2,0.6666666666666666,"AMD,NVDA",0.0093808861302509,0.5,0.5,4,0.8571428571428571,0.0093808861302509,0.5,0.5,4,0.8571428571428571,0.013746390074464808,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000003,baseline_cash_floor
2023-03-29,0.0134560690190773,3.3306690738754696e-16,0.9999999999999997,2,0.6666666666666666,"META,NVDA",0.0062173418135174,0.5,0.5,4,0.6666666666666666,0.0062173418135174,0.5,0.5,4,0.6666666666666666,0.0067280345095386525,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000002,baseline_cash_floor
2023-04-05,0.0106184370712047,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"INTC,META",0.0063296547856501,0.5,0.5,4,0.8571428571428571,0.0063296547856501,0.5,0.5,4,0.8571428571428571,0.005309218535602351,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-04-13,0.026436597497623,2.220446049250313e-16,0.9999999999999998,2,1.0,"VIST,YPF",0.0045223116874285,0.5,0.5,4,0.8571428571428571,0.0045223116874285,0.5,0.5,4,0.8571428571428571,0.013218298748811504,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-04-20,-0.0191875341665108,2.220446049250313e-16,0.9999999999999998,2,0.0,"VIST,YPF",-0.0037194464181376,0.5,0.5,4,1.0,-0.0037194464181376,0.5,0.5,4,1.0,-0.009593767083255402,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-04-27,-0.0162073863627839,1.1102230246251563e-16,0.9999999999999999,2,1.0,"AMZN,META",0.0064001757051126,0.5,0.5,4,1.0,0.0064001757051126,0.5,0.5,4,1.0,-0.008103693181391952,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-05-04,0.0074788355792212,0.6000000000000002,0.3999999999999998,2,0.6666666666666666,"META,NVDA",0.0035155630322852,0.8,0.19999999999999996,4,0.6666666666666666,0.0035155630322852,0.8,0.19999999999999996,4,0.6666666666666666,0.003739417789610601,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-05-11,-0.0136387738170494,1.1102230246251563e-16,0.9999999999999999,2,0.6666666666666666,"AMD,NVDA",-0.0005646145592346,0.5,0.5,4,0.6666666666666666,-0.0005646145592346,0.5,0.5,4,0.6666666666666666,-0.006819386908524702,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-05-18,-0.0163093534323031,2.220446049250313e-16,0.9999999999999998,2,0.0,"AMD,NVDA",-0.0045081375172028,0.5,0.5,4,0.6666666666666666,-0.0045081375172028,0.5,0.5,4,0.6666666666666666,-0.008154676716151553,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-05-25,0.0404696050052135,4.440892098500626e-16,0.9999999999999996,2,0.0,"AMD,NVDA",0.0275189587014886,0.5,0.5,4,0.6666666666666666,0.0275189587014886,0.5,0.5,4,0.6666666666666666,0.02023480250260676,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000002,baseline_cash_floor
2023-06-02,-0.0016863865150476,2.220446049250313e-16,0.9999999999999998,2,0.0,"AMD,NVDA",-0.0018905803208278,0.5,0.5,4,0.6666666666666666,-0.0018905803208278,0.5,0.5,4,0.6666666666666666,-0.0008431932575238002,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-06-09,0.0262732869604857,2.220446049250313e-16,0.9999999999999998,2,0.0,"AMD,NVDA",0.014172307039438,0.5,0.5,4,0.6666666666666666,0.014172307039438,0.5,0.5,4,0.6666666666666666,0.013136643480242854,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-06-16,0.0211714044077844,3.3306690738754696e-16,0.9999999999999997,4,0.8,"NVDA,TSLA,VIST,YPF",0.0056495525527531,0.5,0.5,4,0.6666666666666666,0.0050930361691283,0.5,0.5,4,0.6666666666666666,0.010585702203892206,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000002,baseline_cash_floor
2023-06-26,0.0056885310941821,5.551115123125784e-16,0.9999999999999994,2,0.5,"TSLA,YPF",0.0024287398769188,0.5,0.5,4,0.6666666666666666,0.0024287398769188,0.5,0.5,4,0.6666666666666666,0.0028442655470910516,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000003,baseline_cash_floor
2023-07-03,0.0134837291548663,4.440892098500626e-16,0.9999999999999996,2,0.0,"TSLA,YPF",0.0023312376126881,0.5,0.5,4,0.4,0.0023312376126881,0.5,0.5,4,0.4,0.006741864577433153,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000002,baseline_cash_floor
2023-07-11,0.0356817361996604,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"NVDA,YPF",-0.002275413372218,0.5,0.5,4,0.8571428571428571,-0.002275413372218,0.5,0.5,4,0.8571428571428571,0.017840868099830206,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000002,baseline_cash_floor
2023-07-18,-0.0092084146459613,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"NVDA,VIST",-0.0038116013730839,0.5,0.5,4,1.0,-0.0038116013730839,0.5,0.5,4,1.0,-0.004604207322980651,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-07-25,-0.012798768950697,3.3306690738754696e-16,0.9999999999999997,4,0.5,"AVGO,NVDA,TSLA,VIST",0.0003103005127351,0.5,0.5,4,1.0,0.0002235023552642,0.4999999999999999,0.5000000000000001,4,1.0,-0.006399384475348503,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000002,baseline_cash_floor
2023-08-01,-0.0431691582500347,1.1102230246251563e-16,0.9999999999999999,2,0.8,"CCJ,NVDA",-0.0148951930514655,0.5,0.5,4,1.0,-0.0148951930514655,0.5,0.5,4,0.8571428571428571,-0.021584579125017354,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-08-08,-0.0197973145124574,2.220446049250313e-16,0.9999999999999998,2,0.0,"CCJ,NVDA",-0.0058851416917342,0.5,0.5,4,0.6666666666666666,-0.0058851416917342,0.5,0.5,4,0.6666666666666666,-0.009898657256228701,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-08-15,-0.0153233440084965,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"CCJ,INTC",-0.0027869479764543,0.5,0.5,4,1.0,-0.0027869479764543,0.5,0.5,4,1.0,-0.0076616720042482515,0.5,0.5,raw_target_with_baseline_cash_floor,0.5000000000000001,baseline_cash_floor
2023-08-22,-0.0011230760078576,0.6000000000000004,0.3999999999999996,2,0.6666666666666666,"AMAT,CCJ",0.0052760466941768,0.8,0.19999999999999996,4,0.6666666666666666,0.0052760466941768,0.8,0.19999999999999996,4,0.6666666666666666,-0.0005615380039288005,0.19999999999999996,0.8,raw_target_with_baseline_cash_floor,0.5000000000000004,baseline_cash_floor
