date,window,rolling_return,rolling_sharpe,rolling_max_drawdown,rolling_volatility,rolling_exposure
2024-01-16,3m,0.09107283472146643,1.6140196567182674,-0.02542376207415653,0.23504210948800625,0.8651797934210043
2024-01-23,3m,0.2579659807728363,6.048260054072618,-0.02542376207415642,0.15560831839608127,0.8651797934210043
2024-01-30,3m,0.2668142032336025,6.346210536508111,-0.02542376207415642,0.15274743791714618,0.8714242966760023
2024-02-06,3m,0.2704513421555581,6.405594996732188,-0.02542376207415653,0.15317126050227844,0.8775377493378165
2024-02-13,3m,0.207045144942146,5.016743805068178,-0.02542376207415664,0.15395924643574085,0.8862970512631113
2024-02-21,3m,0.19302614457673317,4.758675059918024,-0.02542376207415653,0.15226031103226517,0.9007668019439371
2024-02-28,3m,0.25502404689773517,4.837307620298798,-0.02542376207415653,0.19390151240141149,0.9169800491707766
2024-03-06,3m,0.2551153524779537,4.839431935883272,-0.02542376207415653,0.1938768320599447,0.9337133574665492
2024-03-13,3m,0.23786819997002473,4.478609453317753,-0.02542376207415631,0.19701610263626318,0.9497647624496188
2024-03-20,3m,0.2302120721015748,4.327049689485865,-0.02542376207415653,0.1981158031736898,0.9614008061051279
2024-03-27,3m,0.17364693573370005,3.02721825911983,-0.03490962300035716,0.22151156664031424,0.972471065766537
2024-04-04,3m,0.24833326057691596,4.1576417807381825,-0.03490962300035716,0.22174456636600992,0.9762558794323959
2024-04-11,3m,0.19388711416047077,2.9231201620345852,-0.05292039073751942,0.2560888035273504,0.9779921371170593
2024-04-18,3m,0.11239428287954745,1.8510637626686344,-0.06964025673552299,0.24835844558278503,0.9713139807795271
2024-04-25,3m,0.07319582034733951,1.34861636069102,-0.06964025673552299,0.23024316962293917,0.959532173721136
2024-05-02,3m,0.10371292670640053,1.7958482079488425,-0.06964025673552277,0.23685135888284467,0.9471775588116866
2024-05-09,3m,0.0701047417497429,1.275439498820748,-0.06964025673552288,0.2352085568560881,0.9329908297711573
2024-05-16,3m,0.035080964464032194,0.6755782549655636,-0.06964025673552277,0.25150731490440054,0.918991859528941
2024-05-23,3m,0.046702992470512905,0.847608799228923,-0.06964025673552277,0.25436594298798365,0.8994831999380943
2024-05-31,3m,-0.0058328784098000686,-0.005813135160091587,-0.06964025673552277,0.21029384794618122,0.8890845816805022
2024-06-07,3m,0.010043414265933137,0.29562570190960547,-0.06964025673552277,0.21304186536512476,0.8770564386339595
2024-06-14,3m,-0.0680050312696534,-0.9435135408680395,-0.08193581893983015,0.26180551903299615,0.864171912814863
2024-06-24,3m,-0.04629204818516608,-0.568883395167023,-0.08193581893983015,0.2690371069721371,0.840263485779745
2024-07-01,3m,0.0870564515910437,1.197952777440956,-0.08193581893983004,0.32435572430308496,0.8146043927586871
2024-07-09,3m,0.02678082318991315,0.4936155440350181,-0.07772814808180095,0.3152175230081077,0.7822782147090764
2024-07-16,3m,0.03716784402175022,0.6282538755286421,-0.07772814808180095,0.3088733725874316,0.7505666692557912
2024-07-23,3m,-0.004828823195500709,0.10462398929478925,-0.10843763239605897,0.3287694784584892,0.7236510339848721
2024-07-30,3m,-0.04674293442375299,-0.41701352831235017,-0.13074905971741135,0.33012792473628794,0.6892807089102788
2024-08-06,3m,-0.05183784792368451,-0.48773446012045024,-0.13074905971741146,0.3277739638140349,0.655481477665882
2024-08-13,3m,-0.03989671873296152,-0.3338642633354564,-0.13074905971741135,0.32827539369197073,0.6235143605525653
2024-08-20,3m,-0.004154391648841571,0.10546648274153068,-0.13074905971741146,0.31780382541441593,0.5913594846409354
2024-08-27,3m,-0.058434417917852755,-0.5986609090420685,-0.1324292041334063,0.3186653306221706,0.5647142980779359
2024-09-04,3m,-0.09351890725016243,-1.0922490221222398,-0.14615775228707795,0.31463711480856665,0.5289590701816819
2024-09-11,3m,-0.11536103424600042,-1.4234544632987076,-0.1520247357927097,0.3105698600891268,0.4948333670743784
2024-09-18,3m,0.009959032744672802,0.2789839181708798,-0.1520247357927096,0.29506192546740656,0.4615640467396288
2024-09-25,3m,-0.03354538992832745,-0.3277833695555561,-0.1520247357927096,0.29125497991174837,0.4398331879433408
2024-10-02,3m,-0.10796217330983648,-2.1209071398417785,-0.14236517948572258,0.20530855354846175,0.4228933895930147
2024-10-09,3m,-0.09720673889813014,-1.8823333528658508,-0.10351170337636251,0.20590997812346484,0.41660904003588156
2024-10-16,3m,-0.058662714310536046,-1.1657981352350832,-0.05875665929150509,0.19184696209137664,0.41184491668015544
2024-10-23,3m,-0.002193539850468884,0.02103321514217368,-0.058756659291504976,0.1566151466188755,0.4164194354818621
2024-10-30,3m,0.06993572907119927,1.6881390748809852,-0.05875665929150509,0.16952248946737736,0.42795645593609244
2024-11-06,3m,0.0849587161726324,1.915963024835932,-0.05875665929150509,0.17964010126133984,0.4386611115188734
2024-11-13,3m,0.12006741140887578,2.493032741105031,-0.052563499502591315,0.19051860526841308,0.44661314597579743
2024-11-20,3m,0.1388280939541764,2.88618177091558,-0.022586665840601428,0.18770756303487082,0.4531976768231413
2024-11-27,3m,0.20038231010032015,4.483279485418722,-0.015995800687920947,0.16774527904571335,0.4650195407535632
2024-12-05,3m,0.3199954314520326,5.73070607368383,-0.015995800687920836,0.19991816739613366,0.48033426992917416
2024-12-12,3m,0.30710298051785134,5.364651312207346,-0.016571203449028737,0.20630218641352224,0.49139032545042044
2024-12-19,3m,0.26554235374701785,4.975666995035184,-0.01657120344902885,0.19542395363649462,0.5047791090693643
2024-12-27,3m,0.2686577873138625,5.068852028228916,-0.01657120344902896,0.1937494380495223,0.5230080976996662
2025-01-06,3m,0.2176560187397265,3.863471650671299,-0.03871674831523919,0.2117929964577018,0.5357107056276772
2025-01-14,3m,0.2571053663206333,4.478643931393404,-0.03871674831523919,0.21175560944641256,0.5459117610597535
2025-01-22,3m,0.17292267850152054,2.5272037973258272,-0.07573461349559418,0.2691777175387203,0.5551548845282498
2025-01-29,3m,0.20185673953080352,2.904839839622602,-0.0757346134955944,0.26823897708293676,0.5483303957299986
2025-02-05,3m,0.15366811457858787,2.3395632265102386,-0.0757346134955943,0.26113634187066354,0.5398158380462326
2025-02-12,3m,0.11837469298753223,1.9118953213829883,-0.07573461349559418,0.25251764876389,0.5332947947176521
2025-02-20,3m,0.014088214506946972,0.34217157843852847,-0.09438282705675838,0.27388608120449004,0.5309699191096818
2025-02-27,3m,-0.035576734683800626,-0.36887701072341306,-0.13003374409190305,0.28422118534126634,0.5248163944187949
2025-03-06,3m,-0.01671308354874823,-0.0839558350058829,-0.13003374409190316,0.2933745778183015,0.5129945304883731
2025-03-13,3m,-0.09018646722775159,-1.4678370770380929,-0.13003374409190294,0.23790944984906176,0.498603276310529
2025-03-20,3m,-0.08701106381222867,-1.4127857394085153,-0.13003374409190316,0.2374286645378431,0.4885162810521091
2025-03-27,3m,-0.13304138661590237,-2.2998372421242514,-0.12700026223109118,0.23555225933325777,0.4765719088778135
2025-04-03,3m,-0.151392284182295,-2.6056147936926983,-0.1570778214812215,0.2400728467438094,0.4588709781232668
2025-04-10,3m,-0.1466508261847097,-2.5251249470955788,-0.1739736610889161,0.23907050085685433,0.44365203664713787
2025-04-17,3m,-0.141910123979765,-2.383756374272445,-0.14618934248254167,0.24358503820232041,0.4333014582152825
2025-04-25,3m,-0.08015895749663915,-1.4751778393605302,-0.14618934248254145,0.21137784327825423,0.42147553172984015
2025-05-02,3m,-0.08427911200427995,-1.5803343550309266,-0.14618934248254167,0.2089591906003277,0.42115281283460815
2025-05-09,3m,-0.04558803761324515,-0.690721674198064,-0.14618934248254167,0.23169558652092676,0.41917417326804773
2025-05-16,3m,-0.06582287041080981,-1.0708717782457888,-0.09607540580129259,0.2298472370171223,0.41499056101384724
2025-05-23,3m,0.01088070325353252,0.313673471508978,-0.09607540580129259,0.20565110902860886,0.41022117435837424
2025-06-02,3m,0.02492029647550642,0.6008711803842969,-0.09607540580129259,0.19647723995434954,0.4131399586614217
2025-06-09,3m,-0.0038743811297065056,0.0032736822821952554,-0.09607540580129248,0.18030441413552184,0.4186736950122149
2025-06-16,3m,0.026936397889492092,0.6546661626584004,-0.08404073584102467,0.19079734742431909,0.4229874210721872
2025-06-24,3m,0.034468944429689286,0.8149102491967309,-0.05380688770637321,0.18893170318194236,0.42613367270621505
2025-07-01,3m,0.07576612660377435,1.772656332141654,-0.026024695151393384,0.1743571872830975,0.43154749224044087
2025-07-09,3m,0.15316170776504223,3.662655038540453,-0.026024695151393273,0.16051011320400035,0.44349257644259094
2025-07-16,3m,0.17233976007400242,4.340820586397541,-0.026024695151393273,0.15050310997966948,0.45930114469214567
2025-07-23,3m,0.19447651471299254,4.3578819531879915,-0.026024695151393162,0.1679803266398443,0.47666002039768984
2025-07-30,3m,0.1650249228547842,3.450467614597707,-0.026916647004323613,0.18354124967883828,0.4920634880174228
