date,realized_portfolio_return_1d,cash_weight,selected_count,turnover,max_weight,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d
2024-01-02,-0.007209921924859393,0.5,4,1.0,0.16742897726654737,0.0015281825440848892,0.01240258262735041,0.12321486500036792,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.0045595298783034565,-0.009806620565097127,-0.004372380477083964
2024-01-09,-0.0006312685464414075,0.8,2,0.8,0.10019841672714468,0.001955870328831487,0.015410056518717427,0.1269216843206149,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.006857347548970708,0.01846966995926249,0.017073513235081383
2024-01-17,0.004869618336691008,0.5,4,0.8,0.16084712282657362,0.002650980764329005,0.017297875302281933,0.15325470429187843,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.025697055986815334,0.018592417437313064,0.04520460184461377
2024-01-24,0.0026657151658772654,0.5,4,0.6666666666666666,0.14366313291319194,0.0029398442529221737,0.017141345674798088,0.1715060362643788,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.010170371341548717,0.01964044544161623,0.044099211177052684
2024-01-31,0.008134152704427957,0.4999999999999999,4,0.6666666666666666,0.16247298566402096,0.0037904533142586174,0.01931923137664454,0.19620104135410804,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.030465373520407905,0.04989768301639639,0.08019143296063845
2024-02-07,-4.7666948343306906e-05,0.5,4,0.6666666666666666,0.16479470972113575,0.005153184569798728,0.01828513683462746,0.2818236809713061,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.010675975489381857,0.030726276263328627,0.08059328612209293
2024-02-14,0.004044095856578757,0.5,4,0.6666666666666666,0.16505528999227861,0.005490628000406829,0.017862491328708725,0.3073831023549471,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.02108671878564852,0.027422954985269702,0.04955966984730549
2024-02-22,-0.0017991541286418388,0.5,4,0.4,0.14791236268197566,0.004057269710777813,0.01738904976530731,0.23332325604544674,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.005343275159439869,0.05157718270103349,0.04394542565218365
2024-02-29,0.01600044735244687,0.5,4,0.4,0.14225700924820342,0.004254410784450892,0.01670860461541798,0.25462394271542615,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.03475130997736273,0.02230108499941492,0.033725633755310465
2024-03-07,-0.02568261805238328,0.5,4,0.8571428571428571,0.1823379035258033,0.003206070481709468,0.014675816440970609,0.21845942912988828,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.03223410901735678,-0.02643552650228323,-0.04009829169718959
