date,ticker,raw_target_return,raw_target_return_exact,raw_expected_daily_return_exact,raw_target_price_exact,time_to_target,signal_strength_adjustment_value,final_expected_return_after_adjustments,raw_target_rank,raw_target_feature_source,exact_raw_target_available,quality_pass,passed_tradability_filter,tradability_exclusion_reason,exclusion_reason,final_exclusion_reason,local_ohlcv_available,yahoo_fetch_attempted,yahoo_fetch_success,median_60d_dollar_volume,market_cap,trading_history_days,realized_vol_60d,holding_quality_classification,holding_risk_notes,company_name,sector,industry,exchange,avg_volume_20d,return_1d,return_5d,return_20d,is_crypto_linked,is_spac_linked,is_biotech_binary_risk,is_adr,is_microcap_or_low_float,is_distressed,realized_vol_60d,raw_target_selected,soft_exit_status,prior_position_status,vol_target_exposure,volatility_target_exposure,uncapped_volatility_target_exposure,raw_volatility_target_exposure,exposure_cap,exposure_cap_60,dual_trend_cap,final_exposure,rolling_volatility_used,volatility_source,volatility_source_date,volatility_is_fresh,spy_close,spy_ma_200,qqq_close,qqq_ma_200,spy_below_200d,qqq_below_200d,dual_trend_reason,rolling_volatility_used,volatility_source,volatility_source_date,volatility_is_fresh,final_growth_weight,cash_weight,data_source,growth_paper_model,growth_paper_variant,exact_growth_features_available,fallback_reason
2026-08-13,INTC,0.1430095412890921,0.1430095412890921,0.0006856576242495,120.41034152237474,195.01066789023645,0.0010635970287432,0.0002684738252985,10.0,raw_target_return_exact,True,True,True,,,,True,False,False,13244827642.591095,,6403,0.9754050466276402,not_a_final_holding,,,,,,,,,,,,,,,,0.9754050466276402,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,TWLO,0.1898190493493798,0.1898190493493798,0.0055893288995916,298.9658376134741,31.182008474874333,-0.0035916252394751,-0.0012156394924136,2.0,raw_target_return_exact,True,True,True,,,,True,False,False,413558986.3845825,,2549,0.7570324727226077,institutional_quality,no major holding-level risk flags detected,,,,,2393754.8,0.017557383491947576,0.2989130481998459,0.21407837761642656,False,False,False,False,False,False,0.7570324727226077,True,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.10881460173727839,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,SPOT,0.0498086612706965,0.0498086612706965,0.001321348415183,520.0935939786177,36.810902087142736,-0.0001244315076652,-7.8187919956878e-05,46.0,raw_target_return_exact,True,True,True,,,,True,False,False,839262898.2086182,,2065,0.5107028137266147,not_a_final_holding,,,,,,,,,,,,,,,,0.5107028137266147,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,TEAM,0.3001612628206744,0.3001612628206744,0.0233886179536795,211.19819870681215,11.353646340519049,-0.0123355093850179,0.0082780939121026,1.0,raw_target_return_exact,True,True,True,,,,True,False,False,385760463.3670807,,2684,1.0349993348645594,speculative_but_tradable,high-volatility,,,,,5264940.3,0.0414519281814707,0.46750481745338446,0.7504872453805238,False,False,False,False,False,False,1.0349993348645594,True,retained_positive_raw_target,prior_position,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.10881460173727839,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,SPCE,0.112958599866493,0.112958599866493,0.0060972047761878,3.4056532519074665,17.606069543894595,-0.0014296701029222,-0.0010626703441966,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; current price below $5; 60D annualized volatility above 120%","price below $5; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; current price below $5; 60D annualized volatility above 120%","price below $5; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; current price below $5; 60D annualized volatility above 120%",True,False,False,34646968.08550358,,2191,1.8239162039318197,not_a_final_holding,,,,,,,,,,,,,,,,1.8239162039318197,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,SNOW,0.1098188243269593,0.1098188243269593,0.0094394928871659,376.2285814468392,11.090404351741848,-0.0059762295814106,0.001493552782408,14.0,raw_target_return_exact,True,True,True,,,,True,False,False,1141357592.7474976,,1446,0.9825421766414121,not_a_final_holding,,,,,,,,,,,,,,,,0.9825421766414121,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,TSM,0.0752246389209576,0.0752246389209576,0.0028368822022835,466.057740714934,25.60290890103384,-0.0014212736091374,-0.001092805081363,23.0,raw_target_return_exact,True,True,True,,,,True,False,False,4872485575.099182,,6403,0.46506736995673065,not_a_final_holding,,,,,,,,,,,,,,,,0.46506736995673065,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,LRCX,0.1565397300848692,0.1565397300848692,0.000742438170443,394.4494375191621,195.95778110594085,0.001063597414181,-5.234376310748578e-05,8.0,raw_target_return_exact,True,True,True,,,,True,False,False,2672597697.418213,,6403,0.6643465598873877,not_a_final_holding,,,,,,,,,,,,,,,,0.6643465598873877,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,TSLA,0.0825648662479785,0.0825648662479785,0.0004489061943928,366.39680125167774,176.76500781173516,0.0010635898616789,0.0002044227713566,20.0,raw_target_return_exact,True,True,True,,,,True,False,False,21401690452.926636,,4018,0.4438946430550363,not_a_final_holding,,,,,,,,,,,,,,,,0.4438946430550363,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ASTS,0.1497279235808251,0.1497279235808251,0.0007140088489741,82.42399764846229,195.48095465065776,0.0010636013767989,0.0004358527880348,,raw_target_return_exact,True,False,False,60D annualized volatility above 120%,60D annualized volatility above 120%,60D annualized volatility above 120%,True,False,False,1683414922.114563,,1665,1.2065269241572185,not_a_final_holding,,,,,,,,,,,,,,,,1.2065269241572185,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,RGTI,0.1856386324742993,0.1856386324742993,0.0037895931367957,22.100303385664542,45.01908229500353,-0.0006138283304384,0.0002511960823471,,raw_target_return_exact,True,False,True,,20D realized volatility above 150% annualized,20D realized volatility above 150% annualized,True,False,False,574337157.0280075,,1296,1.1989921484617239,not_a_final_holding,,,,,,,,,,,,,,,,1.1989921484617239,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,KEEL,0.1112353393097878,0.1112353393097878,0.0005472436402256,3.667076566734469,192.78647375168515,0.0010636011705991,-0.0002108029517973,,raw_target_return_exact,True,False,False,current price below $5,price below $5; current price below $5,price below $5; current price below $5,True,False,False,190616129.247427,,1742,0.9923215200212451,not_a_final_holding,,,,,,,,,,,,,,,,0.9923215200212451,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,CCJ,0.0897233060262929,0.0897233060262929,0.0036158074932923,106.83102829697356,23.806318515999862,-0.0005377140905008,-0.0001680062875732,18.0,raw_target_return_exact,True,True,True,,,,True,False,False,336615045.15876776,,6403,0.5684948072123549,not_a_final_holding,,,,,,,,,,,,,,,,0.5684948072123549,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,YPF,0.0502282420841462,0.0502282420841462,0.0002984551536497,51.74999823121743,164.22844863001532,0.0010635879122294,0.0003743059400675,40.0,raw_target_return_exact,True,True,True,,,,True,False,False,75437301.72595978,,6422,0.41003835992151944,not_a_final_holding,,,,,,,,,,,,,,,,0.41003835992151944,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,VIST,0.0490629179634571,0.0490629179634571,0.0003086858266796,69.70949935913086,155.1891751984793,0.0010635859061502,0.0004128505258496,52.0,raw_target_return_exact,True,True,True,,,,True,False,False,55647639.37988281,,1772,0.37656462343413566,speculative_but_tradable,below-100M-median-dollar-volume,,,,,863749.65,0.007574609662458487,0.0030162054742950417,0.06620713365499187,False,False,False,False,False,False,0.37656462343413566,True,retained_positive_raw_target,prior_position,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.10881460173727839,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ASML,0.1233540408734634,0.1233540408734634,0.0034585979580852,2098.015746481501,33.68993023698325,-0.0019577479545003,-0.001120473202196,12.0,raw_target_return_exact,True,True,True,,,,True,False,False,2588782914.4958496,,6403,0.5495576439006324,not_a_final_holding,,,,,,,,,,,,,,,,0.5495576439006324,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ARM,0.1207401001018204,0.1207401001018204,0.0005894122289926,317.21428750945586,193.45180700712743,0.0010636001346523,-0.0012145802434313,13.0,raw_target_return_exact,True,True,True,,,,True,False,False,2489161205.279541,,731,1.0870536313248367,not_a_final_holding,,,,,,,,,,,,,,,,1.0870536313248367,False,retained_positive_raw_target,prior_position,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,BABA,0.0495694291808574,0.0495694291808574,0.0030722724158782,127.96350288391112,15.771483239797467,-0.0008366388276047,0.0001904775757661,49.0,raw_target_return_exact,True,True,True,,,,True,False,False,1355960378.604126,,2978,0.45846775526251804,not_a_final_holding,,,,,,,,,,,,,,,,0.45846775526251804,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
