test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2022-06-15,2024-06-05,100,0.5359999999999999,3.9,0.09179370118280361,0.13159304098429678,1.747677652164038,-0.0422817312896927,1.820180231954553,5.439280982437588,0.713857142857143,2023-05-02,0.59,0.58,0.01584468240481683,0.019982818521963947,0.65,0.66,0.022334386541809494,0.027575931522942826,0.71,0.72,0.03743301538154448,0.04538508578996423
