date,ticker,current_price,raw_target_return,raw_target_return_exact,raw_expected_daily_return_exact,raw_target_price_exact,time_to_target,signal_strength_adjustment_value,final_expected_return_after_adjustments,raw_target_rank,raw_target_feature_source,exact_raw_target_available,quality_pass,passed_tradability_filter,tradability_exclusion_reason,exclusion_reason,final_exclusion_reason,local_ohlcv_available,yahoo_fetch_attempted,yahoo_fetch_success,median_60d_dollar_volume,market_cap,trading_history_days,realized_vol_60d,holding_quality_classification,holding_risk_notes,company_name,sector,industry,exchange,avg_volume_20d,return_1d,return_5d,return_20d,is_crypto_linked,is_spac_linked,is_biotech_binary_risk,is_adr,is_microcap_or_low_float,is_distressed,realized_vol_60d.1,raw_target_selected,soft_exit_status,prior_position_status,vol_target_exposure,volatility_target_exposure,uncapped_volatility_target_exposure,exposure_cap,exposure_cap_60,dual_trend_cap,final_exposure,rolling_volatility_used,volatility_source,volatility_source_date,volatility_is_fresh,spy_close,spy_ma_200,qqq_close,qqq_ma_200,spy_below_200d,qqq_below_200d,dual_trend_reason,final_growth_weight,cash_weight,data_source,growth_paper_model,growth_paper_variant,exact_growth_features_available,fallback_reason,currently_official_holding,pending_signal_type
2026-07-27,OKLO,41.810001373291016,0.0948522603093009,0.0948522603093009,0.0004729754874899,45.80861873840235,191.63965822165108,0.0018084120948291,-0.0003344415880097,5.0,raw_target_return_exact,True,True,True,,,,True,False,False,596564224.3371964,,1268,0.8924319956566886,speculative_but_tradable,high-volatility,,,,,8705590.0,0.0387577980941866,0.0072272479857506,-0.1637999725341796,False,False,False,False,False,False,0.8924319956566886,True,retained_positive_raw_target,prior_position,0.6209088026601212,0.6,0.6209088026601212,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.15,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,True,PENDING_HOLD
2026-07-27,TEAM,95.87000274658205,0.1273979137635763,0.1273979137635763,0.0059187151957538,108.0498119264467,20.31974109151124,-0.002740568234034,0.0002226626616277,1.0,raw_target_return_exact,True,True,True,,,,True,False,False,405437884.6103668,,2671,0.9738523461013096,speculative_but_tradable,high-volatility,,,,,3523405.0,0.1034761254301306,-0.005807296036726,0.2175515030169248,False,False,False,False,False,False,0.9738523461013096,True,retained_positive_raw_target,prior_position,0.6209088026601212,0.6,0.6209088026601212,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.15,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,True,PENDING_HOLD
2026-07-27,VIST,66.61000061035156,0.0582090765344418,0.0582090765344418,0.0015021932044227,70.49789158518256,37.69183183406677,-0.0002804584101164,-0.0001267154332342,24.0,raw_target_return_exact,True,True,True,,,,True,False,False,62079759.23271179,,1759,0.4172170813009715,speculative_but_tradable,below-100M-median-dollar-volume,,,,,978983.45,-0.0415827250309127,0.042246921755372,0.0304765043209236,False,False,False,False,False,False,0.4172170813009715,True,retained_positive_raw_target,prior_position,0.6209088026601212,0.6,0.6209088026601212,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.15,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,True,PENDING_HOLD
2026-07-27,SAP,171.00999450683594,0.1240600637419948,0.1240600637419948,0.0038826592240552,192.2817117594184,30.17882002574124,-0.0002647472779966,0.0002416877434642,2.0,raw_target_return_exact,True,True,True,,,,True,False,False,545451333.1237793,,6403,0.4199814388145826,institutional_quality,no major holding-level risk flags detected,,,,,3047870.0,-0.022482475070055,-0.0514544011265618,-0.1371393532305772,False,False,False,False,False,False,0.4199814388145826,True,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.15,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,False,PENDING_ENTER
