test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2022-06-15,2022-10-31,20,0.5900000000000001,3.7,-0.0016704506162973365,0.1540756400015776,-0.06354563660470758,-0.032479290362176116,-0.06523304738403343,-0.30144853905367197,0.7711904761904762,2022-08-05,0.6,0.6,0.014866682216022189,0.0178861937157238,0.75,0.75,0.01983836048414709,0.02491532488002087,0.65,0.65,0.041918448043789684,0.051905579061524466
