test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2024-01-02,2024-07-31,30,0.5400000000000001,3.8666666666666667,-0.0025995388481068193,0.13135220598885464,-0.10255867366023128,-0.029871749361092492,-0.08081366564687527,-0.45097151377778355,0.7473015873015874,2024-07-31,0.6333333333333333,0.6333333333333333,0.015432357397461785,0.02079514980893361,0.6666666666666666,0.6666666666666666,0.020543004476925242,0.02702767740002559,0.7666666666666667,0.7666666666666667,0.03524574032169261,0.0471475616458046
