date,ticker,current_price,target_price,expected_daily_return,expected_total_return,target_confidence,signal_strength,quality_score,regime,selected,final_weight_percent,raw_target_return_exact,raw_expected_daily_return_exact,raw_target_price_exact,time_to_target,signal_strength_adjustment_value,final_expected_return_after_adjustments,freshness_refresh_method,freshness_refresh_source_date,freshness_refresh_warning,realized_return_5d,realized_return_10d,realized_return_20d
2026-06-12,AAPL,291.1300048828125,305.68650512695314,4.9149122363652495e-05,0.0053724565084571,0.6435188495239446,0.1989187773932043,0.6278097424633552,neutral,False,0.0,,,,,,,,,,0.020197179212700478,-0.03225368217273661,0.08150990990537688
2026-06-12,NVDA,205.19000244140625,215.44950256347656,1.4161375395564987e-05,0.0019615508944386,0.5886855050435369,0.1988960652040247,0.5865487123039426,neutral,False,0.0,,,,,,,,,,0.016862378351333973,-0.0498075008484955,0.032214048110063676
2026-06-12,MSTR,123.97000122070312,132.51554277438905,-0.0006311939114992,-0.1129537821441258,0.5980717550025535,0.0,0.3488726016051075,neutral,False,0.0,,,,,,,,,,-0.11704446231631793,-0.25239977903865574,-0.2128740754197982
2026-06-12,SNAP,5.260000228881836,5.538787142431822,-0.0004097736863899,-0.0744023017837999,0.6106856580412295,0.1988788053447702,0.3777889254721076,neutral,False,0.0,,,,,,,,,,-0.11977187966298675,-0.15969583955064903,-0.11026623104663036
2026-06-12,OKLO,57.4900016784668,63.14027359018198,3.5138877186131154e-05,0.0067665178616387,0.5462575096676225,0.1988677597512353,0.5372774858443333,neutral,False,0.0,,,,,,,,,,0.01582883668192614,-0.08227523428139405,-0.19568620058353126
2026-06-12,JMIA,7.079999923706055,7.722970151398356,-0.0002444826786351,-0.0457114634527573,0.580627162621757,0.1825821856459115,0.5443390603479923,neutral,False,0.0,,,,,,,,,,-0.06779661359406175,-0.06920900796587459,-0.0324858787502772
2026-06-12,XYZ,69.5199966430664,72.99599647521973,1.7067617969504495e-05,0.0026655533383099,0.6029791115952263,0.1988883960971981,0.4954701205456582,neutral,False,0.0,,,,,,,,,,0.051064488250545326,0.12226697943673948,0.15060416752404082
2026-06-12,RKLB,102.38999938964844,111.54855538405884,-9.454726747175818e-05,-0.0007622231889226,0.5472698315471122,0.3744988129673804,0.6032697067375168,neutral,False,0.0,,,,,,,,,,-0.020509800631304698,-0.04277758843175439,-0.23029594659259867
2026-06-12,RBLX,43.310001373291016,45.83627265756939,-0.000411144195302,-0.0748069764668422,0.5853375986833403,0.1763991941362672,0.3626133029285601,neutral,False,0.0,,,,,,,,,,0.09143382495745578,0.2546755582903075,0.2576771991121294
2026-06-12,AVGO,382.0700073242188,401.1735076904297,-0.0003265878248092,-0.0534302329257238,0.5984905355200588,0.1988844314425923,0.5650467840613314,neutral,False,0.0,,,,,,,,,,0.02633024672375539,-0.02517861892525919,0.0184258850273209
2026-06-12,INTC,124.56999969482422,148.93333591149712,5.653517277715453e-07,1.9774756387480608e-05,0.5749280075592659,0.3046089657856261,0.6696605840443873,neutral,False,0.0,,,,,,,,,,0.13141207984816416,0.057397459608214074,-0.1349441888077021
2026-06-12,TWLO,204.0800018310547,216.1805585398201,-0.0004674299732407,-0.0189816116330808,0.6222930766538212,0.2351422811480316,0.5525490663573257,neutral,False,0.0,,,,,,,,,,-0.10015681231876539,-0.026019195957228458,0.06737553839980248
2026-06-12,SPOT,482.0,506.1,-6.8192298612251e-05,-0.0006866903300085,0.6018048980606704,0.3739382226010563,0.4163697272226777,neutral,False,0.0,,,,,,,,,,-0.04701245573051738,-0.04089209845451891,-0.0019502125340378207
2026-06-12,TEAM,88.5199966430664,94.06886903240972,-0.0003829458254464,-0.0699617447624724,0.587169395044255,0.1988703031926761,0.3598694530107137,neutral,False,0.0,,,,,,,,,,-0.09670128652523213,-0.1046090697921559,0.006326312801912426
2026-06-12,SPCE,3.910000085830689,4.323024867498824,-0.0001270392691464,-0.0007376320971735,0.4882767198618237,0.2968749870591281,0.4303982948597633,neutral,False,0.0,,,,,,,,,,-0.1841432257813529,-0.24808184330363015,-0.33248085989713616
2026-06-12,SNOW,232.77999877929688,247.7371017892728,0.0008765068364827,0.0033220459449341,0.5972749541021862,0.5388772389236837,0.4985212309916934,neutral,False,0.0,,,,,,,,,,-0.026591642210957778,0.08106364471235561,0.18541113449798652
2026-06-12,TSM,423.9299926757813,445.1264923095703,-0.0002230920971007,-0.0043959695567764,0.595743216543963,0.3048931842168463,0.6541357385376245,neutral,False,0.0,,,,,,,,,,0.10317746209904333,0.07352632266236703,-0.008350383526770422
2026-06-12,LRCX,366.80999755859375,421.7815682132671,1.4706994495721076e-05,0.0002083452438736,0.5622556460097925,0.4898474647576513,0.7357538436899089,neutral,False,0.0,,,,,,,,,,0.11649085703969253,0.12022574738157488,-0.05645972463378657
2026-06-12,TSLA,406.4299926757813,426.7514923095703,-0.0007546010090671,-0.1072314375292414,0.5936004541444054,0.1495267485594776,0.5857930982908552,neutral,False,0.0,,,,,,,,,,-0.0033954307203734047,0.013311034519110976,-0.02521959546468966
2026-06-12,ASTS,82.41000366210938,90.81885321166024,-0.0004819373595142,-0.0049978402010905,0.483432595993524,0.3214441306593957,0.5651824541502489,neutral,False,0.0,,,,,,,,,,-0.11187963609983809,0.052906113180549275,-0.16490721227250227
2026-06-12,RGTI,20.979999542236328,23.18188999391416,-0.000128614029184,-0.0023834297118904,0.5361336743100001,0.2872094013114764,0.5440217541875247,neutral,False,0.0,,,,,,,,,,0.019065759163864993,-0.0734031955090575,-0.23212578828138797
2026-06-12,KEEL,5.590000152587891,6.177958054420379,-0.0004101407684247,-0.003165492467633,0.5481425842111329,0.4339511247079722,0.6013330993123035,neutral,False,0.0,,,,,,,,,,0.19141317810677738,0.03398927585583311,-0.19678002709185638
2026-06-12,CCJ,100.95999908447266,106.41230069375682,-0.000369572029495,-0.0651865918084136,0.59429004433261,0.1988807446528835,0.5529136886634831,neutral,False,0.0,,,,,,,,,,0.06051902402692533,0.02486135260490996,-0.09300712633517239
2026-06-12,YPF,55.88999938964844,59.9160614663971,0.0031497013193789,0.0170382921405927,0.659808887525667,0.7400777328422564,0.5904904561130684,neutral,False,0.0,,,,,,,,,,-0.1148684601727582,-0.1903739399864639,-0.10896404042036612
2026-06-12,VIST,72.13999938964844,75.74699935913087,-0.0007658736508205,-0.1130949033726868,0.6122354563509536,0.198888143593182,0.5815102027851792,neutral,False,0.0,,,,,,,,,,-0.055170443044253226,-0.10964785278123901,-0.08885494991610199
2026-06-12,ASML,1863.550048828125,2062.659582761381,0.0004964956768118,0.0055008469710342,0.5836110221287792,0.5298565043778132,0.7055555708438878,neutral,False,0.0,,,,,,,,,,0.035255265193006036,0.010496061823366487,-0.04717342270199232
2026-06-12,ARM,380.80999755859375,421.3143993204536,0.0029962799303648,0.0132470881349731,0.5493559040634983,0.570119504098084,0.5926899348691339,neutral,False,0.0,,,,,,,,,,0.07066517117363458,-0.09776531925373022,-0.261652752736693
2026-06-12,BABA,112.81999969482422,118.46099967956545,-0.0004464994667401,-0.062755883366576,0.6199660357794927,0.1988927961214794,0.4931157924156138,neutral,False,0.0,,,,,,,,,,-0.06957984838995901,-0.15343022163993036,-0.004431838338525895
2026-06-12,TCEHY,59.060001373291016,62.013001441955566,-0.0002669276510028,-0.0295736086890522,0.6520682091912327,0.2234988655422055,0.4955776498853446,neutral,False,0.0,,,,,,,,,,-0.06349474962416579,-0.09177111171036467,-0.012191012596703632
2026-06-12,TM,174.9499969482422,183.6974967956543,-0.0002843163219551,-0.0320378386040962,0.6683107112402987,0.1473278579738212,0.5011217099399367,neutral,False,0.0,,,,,,,,,,-0.0298371038111388,-0.02052012803951464,0.007259241466786914
2026-06-12,SONY,20.530000686645508,21.556500720977784,-0.0008126380138708,-0.0939424694717384,0.6241185660904695,0.1989069691654222,0.4466284444290452,neutral,False,0.0,,,,,,,,,,-0.04968341079633609,-0.004870939022168397,0.01315141458279001
2026-06-12,NVO,43.880001068115234,46.99692811356429,-0.0001316096656689,-0.0210942148664178,0.6383196747684544,0.1988868052209889,0.3620006444598824,neutral,False,0.0,,,,,,,,,,0.04557885030347619,0.10164081531240998,0.118277085241008
2026-06-12,SAP,164.17999267578125,172.3889923095703,-0.0007246531994266,-0.1023692015834667,0.6311012460747126,0.1988911089626551,0.3291758162173865,neutral,False,0.0,,,,,,,,,,-0.08935314181622167,-0.05652332314097974,-0.05707147968809534
2026-06-12,SHEL,85.66000366210938,89.94300384521485,3.983020565778479e-05,0.0039077065651464,0.6452996463220841,0.1989343981335062,0.5752201331352543,neutral,False,0.0,,,,,,,,,,-0.07004435843439061,-0.10238155378856517,-0.014592574673831349
2026-06-12,BP,42.77999877929688,44.91899871826172,-0.0003423714052326,-0.0386138856120515,0.6303516038900456,0.1989125444431926,0.6091066146858396,neutral,False,0.0,,,,,,,,,,-0.07012622920998846,-0.12692848200368811,-0.032258001234114375
2026-06-12,RIO,105.3499984741211,110.61749839782716,-0.0002178976904328,-0.0060607947004235,0.5989153409395778,0.2857248342928105,0.6850876621856936,neutral,False,0.0,,,,,,,,,,-0.056858072620105005,-0.10498336705064693,-0.11447553614873807
2026-06-12,BHP,90.81999969482422,96.86388121819436,-0.0003581850095373,-0.0059436311516326,0.5858087851489379,0.3640181608556296,0.6600353516967573,neutral,False,0.0,,,,,,,,,,-0.05549439476396045,-0.09997799891615888,-0.0712398286990068
