date,gross_daily_return,exposure,cash,fully_invested_equivalent_return,cash_drag_return
2010-07-21,-0.0033119450483583,0.4,0.6,-0.00827986262089575,0.00496791757253745
2010-07-28,0.0327397776532722,0.6,0.4,0.054566296088787,-0.0218265184355148
2010-08-04,-0.0029538848761026,0.6,0.4,-0.004923141460171,0.0019692565840684
2010-08-11,0.0016630161772406,0.6,0.4,0.0027716936287343337,-0.0011086774514937336
2010-08-18,-0.009604199398983,0.25,0.75,-0.038416797595932,0.028812598196949
2010-08-25,0.0179783114979192,0.25,0.75,0.0719132459916768,-0.053934934493757594
2010-09-01,0.0074692609782586,0.25,0.75,0.0298770439130344,-0.0224077829347758
2010-09-09,0.0024154798135667,0.4,0.6,0.00603869953391675,-0.00362321972035005
2010-09-16,0.0127953253482859,0.6,0.4,0.021325542247143166,-0.008530216898857267
2010-09-23,-0.0231664204506647,0.6,0.4,-0.03861070075110783,0.015444280300443133
2010-09-30,0.0112520525535877,0.6,0.4,0.018753420922646168,-0.007501368369058467
2010-10-07,0.0279868341871782,0.6,0.4,0.046644723645297,-0.018657889458118804
2010-10-14,-0.0027706816134786,0.6,0.4,-0.004617802689131,0.0018471210756524003
2010-10-21,0.0021370837614973,0.6,0.4,0.0035618062691621663,-0.0014247225076648665
2010-10-28,0.0081030040367112,0.6,0.4,0.013505006727852,-0.0054020026911408
2010-11-04,-0.0178779640295961,0.6,0.4,-0.0297966067159935,0.0119186426863974
2010-11-11,-0.0030790131006881,0.6,0.4,-0.005131688501146834,0.0020526754004587338
2010-11-18,0.0127512891393403,0.6,0.4,0.021252148565567168,-0.008500859426226868
2010-11-26,0.0153806569657988,0.6,0.4,0.025634428276331334,-0.010253771310532534
2010-12-03,0.0022834625002717,0.6,0.4,0.003805770833786167,-0.001522308333514467
2010-12-10,0.00734461983225,0.6,0.4,0.012241033053750001,-0.004896413221500001
2010-12-17,0.0040244484125775,0.6,0.4,0.0067074140209625,-0.002682965608385
2010-12-27,0.027396792570213,0.6,0.4,0.045661320950355,-0.018264528380142
2011-01-03,0.0386142346762809,0.6,0.4,0.06435705779380149,-0.025742823117520595
2011-01-10,0.0230420485221005,0.6,0.4,0.03840341420350084,-0.015361365681400337
2011-01-18,0.0031101323642877,0.6,0.4,0.0051835539404795,-0.0020734215761918
2011-01-25,0.0220460848632462,0.6,0.4,0.036743474772077005,-0.014697389908830804
2011-02-01,-0.0242202740865081,0.6,0.4,-0.0403671234775135,0.0161468493910054
2011-02-08,0.0110215312486789,0.6,0.4,0.018369218747798167,-0.007347687499119267
2011-02-15,-0.0299721704252332,0.6,0.4,-0.04995361737538866,0.019981446950155465
2011-02-23,-0.0061102898788157,0.6,0.4,-0.010183816464692835,0.004073526585877134
2011-03-02,-0.0558730293273733,0.6,0.4,-0.09312171554562217,0.037248686218248866
2011-03-09,-0.0071345246831765,0.6,0.4,-0.011890874471960834,0.004756349788784334
2011-03-16,0.036775183733445,0.6,0.4,0.06129197288907501,-0.024516789155630006
2011-03-23,0.0148247005233404,0.6,0.4,0.024707834205567335,-0.009883133682226935
