date,model_version,data_mode,rebalance_due,signal_date,economic_application_date,holdings,weights,exposure,cash,gross_daily_return,turnover,commissions,spread_cost,slippage,market_impact,net_daily_return,gross_equity,net_equity,drawdown,spy_daily_return,qqq_daily_return,base_return,base_exposure,base_turnover,hmm_state,hmm_regime_label,strategy_return,strategy_exposure,strategy_turnover,hmm_action,variant,fold_id,train_end_after_purge,test_start,test_end,hmm_factor
2016-08-24,growth_champion_final_reconstructed_stress,reconstructed,True,2016-08-24,2016-08-25,"AMD,PBR,NVDA,VALE",,0.6,0.4,-0.0046196105449085,0.15,0.0,0.0,0.0,0.0,-0.0046196105449085,2.26679319883596,2.26679319883596,-0.0046196105449085,,,-0.0046196105449085,0.6,0.15,0,risk_on,-0.0046196105449085,0.6,0.15,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-08-31,growth_champion_final_reconstructed_stress,reconstructed,True,2016-08-31,2016-09-01,"AMD,PBR,VALE,NVDA",,0.6,0.4,-0.0390620038718706,0.0,0.0,0.0,0.0,0.0,-0.0390620038718706,2.1782477141263,2.1782477141263,-0.0435011631717874,,,-0.0390620038718706,0.6,0.0,0,risk_on,-0.0390620038718706,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-09-08,growth_champion_final_reconstructed_stress,reconstructed,True,2016-09-08,2016-09-09,"PBR,MU,NVDA,AMD",,0.6,0.4,0.0116922771245899,0.15,0.0,0.0,0.0,0.0,0.0116922771245899,2.203716390045869,2.203716390045869,-0.032317513702244,,,0.0116922771245899,0.6,0.15,0,risk_on,0.0116922771245899,0.6,0.15,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-09-15,growth_champion_final_reconstructed_stress,reconstructed,True,2016-09-15,2016-09-16,"MU,NVDA,AMD,PBR",,0.6,0.4,0.0187519395614378,0.0,0.0,0.0,0.0,0.0,0.0187519395614378,2.245040346602559,2.245040346602559,-0.0141715902045266,,,0.0187519395614378,0.6,0.0,3,neutral,0.014063954671078351,0.44999999999999996,0.07500000000000001,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,0.75
2016-09-22,growth_champion_final_reconstructed_stress,reconstructed,True,2016-09-22,2016-09-23,"MELI,ADSK,AMD,NVDA",,0.6,0.4,0.0162894499159214,0.3,0.0,0.0,0.0,0.0,0.0162894499159214,2.2816108188877644,2.2816108188877644,0.0,,,0.0162894499159214,0.6,0.3,3,neutral,0.012217087436941049,0.44999999999999996,0.3,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,0.75
2016-09-29,growth_champion_final_reconstructed_stress,reconstructed,True,2016-09-29,2016-09-30,"MU,ON,ADSK,NVDA",,0.6,0.4,-0.0062407402495208,0.3,0.0,0.0,0.0,0.0,-0.0062407402495208,2.267371878416589,2.267371878416589,-0.0062407402495208,,,-0.0062407402495208,0.6,0.3,3,neutral,-0.004680555187140599,0.44999999999999996,0.3,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,0.75
2016-10-06,growth_champion_final_reconstructed_stress,reconstructed,True,2016-10-06,2016-10-07,"AMD,ON,ADSK,NVDA",,0.6,0.4,-0.0156698071881222,0.15,0.0,0.0,0.0,0.0,-0.0156698071881222,2.231842598258031,2.231842598258031,-0.0218127562412218,,,-0.0156698071881222,0.6,0.15,3,neutral,-0.01175235539109165,0.44999999999999996,0.15,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,0.75
2016-10-13,growth_champion_final_reconstructed_stress,reconstructed,True,2016-10-13,2016-10-14,"PBR,BHP,AMD,NVDA",,0.6,0.4,0.0165618752864575,0.3,0.0,0.0,0.0,0.0,0.0165618752864575,2.268806097029384,2.268806097029384,-0.0056121411032853,,,0.0165618752864575,0.6,0.3,0,risk_on,0.0165618752864575,0.6,0.375,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-10-20,growth_champion_final_reconstructed_stress,reconstructed,True,2016-10-20,2016-10-21,"PBR,NFLX,AMD,NVDA",,0.6,0.4,0.0175594654494303,0.15,0.0,0.0,0.0,0.0,0.0175594654494303,2.308645119301628,2.308645119301628,0.0,,,0.0175594654494303,0.6,0.15,0,risk_on,0.0175594654494303,0.6,0.15,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-10-27,growth_champion_final_reconstructed_stress,reconstructed,True,2016-10-27,2016-10-28,"PBR,NFLX,NVDA,AMD",,0.6,0.4,-0.0407397376629838,0.0,0.0,0.0,0.0,0.0,-0.0407397376629838,2.214591522784352,2.214591522784352,-0.0407397376629837,,,-0.0407397376629838,0.6,0.0,0,risk_on,-0.0407397376629838,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-11-03,growth_champion_final_reconstructed_stress,reconstructed,True,2016-11-03,2016-11-04,"NFLX,VALE,NVDA,AMD",,0.6,0.4,0.0622856832454877,0.15,0.0,0.0,0.0,0.0,0.0622856832454877,2.3525288688906403,2.3525288688906403,0.0,,,0.0622856832454877,0.6,0.15,0,risk_on,0.0622856832454877,0.6,0.15,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-11-10,growth_champion_final_reconstructed_stress,reconstructed,True,2016-11-10,2016-11-11,"VALE,RIO,NVDA,NFLX",,0.6,0.4,-0.0087358581185022,0.15,0.0,0.0,0.0,0.0,-0.0087358581185022,2.3319775104723317,2.3319775104723317,-0.0087358581185021,,,-0.0087358581185022,0.6,0.15,0,risk_on,-0.0087358581185022,0.6,0.15,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-11-17,growth_champion_final_reconstructed_stress,reconstructed,True,2016-11-17,2016-11-18,"NVDA,VALE,NFLX,RIO",,0.6,0.4,0.0541081744021828,0.0,0.0,0.0,0.0,0.0,0.0541081744021828,2.458156556310936,2.458156556310936,0.0,,,0.0541081744021828,0.6,0.0,0,risk_on,0.0541081744021828,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-11-25,growth_champion_final_reconstructed_stress,reconstructed,True,2016-11-25,2016-11-28,"NVDA,VALE,NFLX,RIO",,0.6,0.4,-0.0069372188356132,0.0,0.0,0.0,0.0,0.0,-0.0069372188356132,2.44110378634761,2.44110378634761,-0.006937218835613,,,-0.0069372188356132,0.6,0.0,0,risk_on,-0.0069372188356132,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-12-02,growth_champion_final_reconstructed_stress,reconstructed,True,2016-12-02,2016-12-05,"VALE,NVDA,NFLX,RIO",,0.6,0.4,0.0109410442814302,0.0,0.0,0.0,0.0,0.0,0.0109410442814302,2.467812010969606,2.467812010969606,0.0,,,0.0109410442814302,0.6,0.0,0,risk_on,0.0109410442814302,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-12-09,growth_champion_final_reconstructed_stress,reconstructed,True,2016-12-09,2016-12-12,"AMD,VALE,NVDA,NFLX",,0.6,0.4,0.0087411352954219,0.15,0.0,0.0,0.0,0.0,0.0087411352954219,2.4893834896411584,2.4893834896411584,0.0,,,0.0087411352954219,0.6,0.15,0,risk_on,0.0087411352954219,0.6,0.15,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-12-16,growth_champion_final_reconstructed_stress,reconstructed,True,2016-12-16,2016-12-19,"AMD,NVDA,NFLX,VALE",,0.6,0.4,0.0454648842784112,0.0,0.0,0.0,0.0,0.0,0.0454648842784112,2.602563021922281,2.602563021922281,0.0,,,0.0454648842784112,0.6,0.0,0,risk_on,0.0454648842784112,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-12-23,growth_champion_final_reconstructed_stress,reconstructed,True,2016-12-23,2016-12-27,"AMD,NVDA,NFLX,VALE",,0.6,0.4,-0.0203983930796572,0.0,0.0,0.0,0.0,0.0,-0.0203983930796572,2.549474918386529,2.549474918386529,-0.0203983930796572,,,-0.0203983930796572,0.6,0.0,0,risk_on,-0.0203983930796572,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2017-01-03,growth_champion_final_reconstructed_stress,reconstructed,True,2017-01-03,2017-01-04,"AMD,NVDA,NFLX,VALE",,0.6,0.4,0.0228297272085118,0.0,0.0,0.0,0.0,0.0,0.0228297272085118,2.607678735298237,2.607678735298237,0.0,,,0.0228297272085118,0.6,0.0,0,risk_on,0.0228297272085118,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2017-01-10,growth_champion_final_reconstructed_stress,reconstructed,True,2017-01-10,2017-01-11,"AMD,NVDA,NFLX,VALE",,0.6,0.4,-0.0021650884768872,0.0,0.0,0.0,0.0,0.0,-0.0021650884768872,2.6020328801170187,2.6020328801170187,-0.0021650884768872,,,-0.0021650884768872,0.6,0.0,0,risk_on,-0.0021650884768872,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2017-01-18,growth_champion_final_reconstructed_stress,reconstructed,True,2017-01-18,2017-01-19,"VALE,NVDA,AMD,NFLX",,0.6,0.4,0.0310664482785118,0.0,0.0,0.0,0.0,0.0,0.0310664482785118,2.6828688000061613,2.6828688000061613,0.0,,,0.0310664482785118,0.6,0.0,0,risk_on,0.0310664482785118,0.6,0.0,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2017-01-25,growth_champion_final_reconstructed_stress,reconstructed,True,2017-01-25,2017-01-26,"VALE,CSX,NVDA,AMD",,0.6,0.4,0.0230544602474449,0.15,0.0,0.0,0.0,0.0,0.0230544602474449,2.744720892105014,2.744720892105014,0.0,,,0.0230544602474449,0.6,0.15,0,risk_on,0.0230544602474449,0.6,0.15,hmm_risk_on_no_change,hmm_exposure_overlay,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-08-03,growth_champion_final_reconstructed_stress,reconstructed,True,2016-08-03,2016-08-04,"AMD,NVDA,PBR,DXCM",,0.6,0.4,0.0127106092541088,0.0,0.0,0.0,0.0,0.0,0.0127106092541088,2.209757536985322,2.209757536985322,0.0,,,0.0127106092541088,0.6,0.0,0,risk_on,0.01080401786599248,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-08-10,growth_champion_final_reconstructed_stress,reconstructed,True,2016-08-10,2016-08-11,"AMD,DXCM,NVDA,PBR",,0.6,0.4,0.029805278939695,0.0,0.0,0.0,0.0,0.0,0.029805278939695,2.275619976764263,2.275619976764263,0.0,,,0.029805278939695,0.6,0.0,0,risk_on,0.02533448709874075,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-08-17,growth_champion_final_reconstructed_stress,reconstructed,True,2016-08-17,2016-08-18,"AMD,VALE,NVDA,DXCM",,0.6,0.4,0.0007442031398119,0.15,0.0,0.0,0.0,0.0,0.0007442031398119,2.27731350029599,2.27731350029599,0.0,,,0.0007442031398119,0.6,0.15,0,risk_on,0.000632572668840115,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-08-24,growth_champion_final_reconstructed_stress,reconstructed,True,2016-08-24,2016-08-25,"AMD,PBR,NVDA,VALE",,0.6,0.4,-0.0046196105449085,0.15,0.0,0.0,0.0,0.0,-0.0046196105449085,2.26679319883596,2.26679319883596,-0.0046196105449085,,,-0.0046196105449085,0.6,0.15,0,risk_on,-0.003926668963172225,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-08-31,growth_champion_final_reconstructed_stress,reconstructed,True,2016-08-31,2016-09-01,"AMD,PBR,VALE,NVDA",,0.6,0.4,-0.0390620038718706,0.0,0.0,0.0,0.0,0.0,-0.0390620038718706,2.1782477141263,2.1782477141263,-0.0435011631717874,,,-0.0390620038718706,0.6,0.0,0,risk_on,-0.03320270329109001,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-09-08,growth_champion_final_reconstructed_stress,reconstructed,True,2016-09-08,2016-09-09,"PBR,MU,NVDA,AMD",,0.6,0.4,0.0116922771245899,0.15,0.0,0.0,0.0,0.0,0.0116922771245899,2.203716390045869,2.203716390045869,-0.032317513702244,,,0.0116922771245899,0.6,0.15,0,risk_on,0.009938435555901414,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-09-15,growth_champion_final_reconstructed_stress,reconstructed,True,2016-09-15,2016-09-16,"MU,NVDA,AMD,PBR",,0.6,0.4,0.0187519395614378,0.0,0.0,0.0,0.0,0.0,0.0187519395614378,2.245040346602559,2.245040346602559,-0.0141715902045266,,,0.0187519395614378,0.6,0.0,3,neutral,0.0187519395614378,0.6,0.044999999999999984,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-09-22,growth_champion_final_reconstructed_stress,reconstructed,True,2016-09-22,2016-09-23,"MELI,ADSK,AMD,NVDA",,0.6,0.4,0.0162894499159214,0.3,0.0,0.0,0.0,0.0,0.0162894499159214,2.2816108188877644,2.2816108188877644,0.0,,,0.0162894499159214,0.6,0.3,3,neutral,0.0162894499159214,0.6,0.3,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-09-29,growth_champion_final_reconstructed_stress,reconstructed,True,2016-09-29,2016-09-30,"MU,ON,ADSK,NVDA",,0.6,0.4,-0.0062407402495208,0.3,0.0,0.0,0.0,0.0,-0.0062407402495208,2.267371878416589,2.267371878416589,-0.0062407402495208,,,-0.0062407402495208,0.6,0.3,3,neutral,-0.0062407402495208,0.6,0.3,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-10-06,growth_champion_final_reconstructed_stress,reconstructed,True,2016-10-06,2016-10-07,"AMD,ON,ADSK,NVDA",,0.6,0.4,-0.0156698071881222,0.15,0.0,0.0,0.0,0.0,-0.0156698071881222,2.231842598258031,2.231842598258031,-0.0218127562412218,,,-0.0156698071881222,0.6,0.15,3,neutral,-0.0156698071881222,0.6,0.15,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,1.0
2016-10-13,growth_champion_final_reconstructed_stress,reconstructed,True,2016-10-13,2016-10-14,"PBR,BHP,AMD,NVDA",,0.6,0.4,0.0165618752864575,0.3,0.0,0.0,0.0,0.0,0.0165618752864575,2.268806097029384,2.268806097029384,-0.0056121411032853,,,0.0165618752864575,0.6,0.3,0,risk_on,0.014077593993488876,0.51,0.345,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-10-20,growth_champion_final_reconstructed_stress,reconstructed,True,2016-10-20,2016-10-21,"PBR,NFLX,AMD,NVDA",,0.6,0.4,0.0175594654494303,0.15,0.0,0.0,0.0,0.0,0.0175594654494303,2.308645119301628,2.308645119301628,0.0,,,0.0175594654494303,0.6,0.15,0,risk_on,0.014925545632015752,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-10-27,growth_champion_final_reconstructed_stress,reconstructed,True,2016-10-27,2016-10-28,"PBR,NFLX,NVDA,AMD",,0.6,0.4,-0.0407397376629838,0.0,0.0,0.0,0.0,0.0,-0.0407397376629838,2.214591522784352,2.214591522784352,-0.0407397376629837,,,-0.0407397376629838,0.6,0.0,0,risk_on,-0.03462877701353623,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-11-03,growth_champion_final_reconstructed_stress,reconstructed,True,2016-11-03,2016-11-04,"NFLX,VALE,NVDA,AMD",,0.6,0.4,0.0622856832454877,0.15,0.0,0.0,0.0,0.0,0.0622856832454877,2.3525288688906403,2.3525288688906403,0.0,,,0.0622856832454877,0.6,0.15,0,risk_on,0.052942830758664544,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-11-10,growth_champion_final_reconstructed_stress,reconstructed,True,2016-11-10,2016-11-11,"VALE,RIO,NVDA,NFLX",,0.6,0.4,-0.0087358581185022,0.15,0.0,0.0,0.0,0.0,-0.0087358581185022,2.3319775104723317,2.3319775104723317,-0.0087358581185021,,,-0.0087358581185022,0.6,0.15,0,risk_on,-0.00742547940072687,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-11-17,growth_champion_final_reconstructed_stress,reconstructed,True,2016-11-17,2016-11-18,"NVDA,VALE,NFLX,RIO",,0.6,0.4,0.0541081744021828,0.0,0.0,0.0,0.0,0.0,0.0541081744021828,2.458156556310936,2.458156556310936,0.0,,,0.0541081744021828,0.6,0.0,0,risk_on,0.04599194824185538,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-11-25,growth_champion_final_reconstructed_stress,reconstructed,True,2016-11-25,2016-11-28,"NVDA,VALE,NFLX,RIO",,0.6,0.4,-0.0069372188356132,0.0,0.0,0.0,0.0,0.0,-0.0069372188356132,2.44110378634761,2.44110378634761,-0.006937218835613,,,-0.0069372188356132,0.6,0.0,0,risk_on,-0.00589663601027122,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-12-02,growth_champion_final_reconstructed_stress,reconstructed,True,2016-12-02,2016-12-05,"VALE,NVDA,NFLX,RIO",,0.6,0.4,0.0109410442814302,0.0,0.0,0.0,0.0,0.0,0.0109410442814302,2.467812010969606,2.467812010969606,0.0,,,0.0109410442814302,0.6,0.0,0,risk_on,0.00929988763921567,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-12-09,growth_champion_final_reconstructed_stress,reconstructed,True,2016-12-09,2016-12-12,"AMD,VALE,NVDA,NFLX",,0.6,0.4,0.0087411352954219,0.15,0.0,0.0,0.0,0.0,0.0087411352954219,2.4893834896411584,2.4893834896411584,0.0,,,0.0087411352954219,0.6,0.15,0,risk_on,0.007429965001108614,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-12-16,growth_champion_final_reconstructed_stress,reconstructed,True,2016-12-16,2016-12-19,"AMD,NVDA,NFLX,VALE",,0.6,0.4,0.0454648842784112,0.0,0.0,0.0,0.0,0.0,0.0454648842784112,2.602563021922281,2.602563021922281,0.0,,,0.0454648842784112,0.6,0.0,0,risk_on,0.03864515163664952,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2016-12-23,growth_champion_final_reconstructed_stress,reconstructed,True,2016-12-23,2016-12-27,"AMD,NVDA,NFLX,VALE",,0.6,0.4,-0.0203983930796572,0.0,0.0,0.0,0.0,0.0,-0.0203983930796572,2.549474918386529,2.549474918386529,-0.0203983930796572,,,-0.0203983930796572,0.6,0.0,0,risk_on,-0.01733863411770862,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2017-01-03,growth_champion_final_reconstructed_stress,reconstructed,True,2017-01-03,2017-01-04,"AMD,NVDA,NFLX,VALE",,0.6,0.4,0.0228297272085118,0.0,0.0,0.0,0.0,0.0,0.0228297272085118,2.607678735298237,2.607678735298237,0.0,,,0.0228297272085118,0.6,0.0,0,risk_on,0.019405268127235028,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2017-01-10,growth_champion_final_reconstructed_stress,reconstructed,True,2017-01-10,2017-01-11,"AMD,NVDA,NFLX,VALE",,0.6,0.4,-0.0021650884768872,0.0,0.0,0.0,0.0,0.0,-0.0021650884768872,2.6020328801170187,2.6020328801170187,-0.0021650884768872,,,-0.0021650884768872,0.6,0.0,0,risk_on,-0.00184032520535412,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2017-01-18,growth_champion_final_reconstructed_stress,reconstructed,True,2017-01-18,2017-01-19,"VALE,NVDA,AMD,NFLX",,0.6,0.4,0.0310664482785118,0.0,0.0,0.0,0.0,0.0,0.0310664482785118,2.6828688000061613,2.6828688000061613,0.0,,,0.0310664482785118,0.6,0.0,0,risk_on,0.02640648103673503,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2017-01-25,growth_champion_final_reconstructed_stress,reconstructed,True,2017-01-25,2017-01-26,"VALE,CSX,NVDA,AMD",,0.6,0.4,0.0230544602474449,0.15,0.0,0.0,0.0,0.0,0.0230544602474449,2.744720892105014,2.744720892105014,0.0,,,0.0230544602474449,0.6,0.15,0,risk_on,0.019596291210328166,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,9,2015-11-30,2016-07-30,2017-01-29,0.85
2017-02-01,growth_champion_final_reconstructed_stress,reconstructed,True,2017-02-01,2017-02-02,"AMD,VALE,NVDA,CSX",,0.6,0.4,0.013254517068206,0.0,0.0,0.0,0.0,0.0,0.013254517068206,2.781100842016881,2.781100842016881,0.0,,,0.013254517068206,0.6,0.0,2,risk_on,0.013254517068206,0.6,0.0,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-02-08,growth_champion_final_reconstructed_stress,reconstructed,True,2017-02-08,2017-02-09,"AMD,NVDA,VALE,CSX",,0.6,0.4,-0.0034316593313393,0.0,0.0,0.0,0.0,0.0,-0.0034316593313393,2.771557051360978,2.771557051360978,-0.0034316593313392,,,-0.0034316593313393,0.6,0.0,2,risk_on,-0.0034316593313393,0.6,0.0,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-02-15,growth_champion_final_reconstructed_stress,reconstructed,True,2017-02-15,2017-02-16,"AMD,VALE,NVDA,CSX",,0.6,0.4,0.0037447769091151,0.0,0.0,0.0,0.0,0.0,0.0037447769091151,2.781935914209209,2.781935914209209,0.0,,,0.0037447769091151,0.6,0.0,2,risk_on,0.0037447769091151,0.6,0.0,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-02-23,growth_champion_final_reconstructed_stress,reconstructed,True,2017-02-23,2017-02-24,"AMD,CSX,NVDA,VALE",,0.6,0.4,-0.0178127074474176,0.0,0.0,0.0,0.0,0.0,-0.0178127074474176,2.7323821036319367,2.7323821036319367,-0.0178127074474175,,,-0.0178127074474176,0.6,0.0,2,risk_on,-0.0178127074474176,0.6,0.0,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-03-02,growth_champion_final_reconstructed_stress,reconstructed,True,2017-03-02,2017-03-03,"AMD,MELI,NVDA,VALE",,0.6,0.4,-0.0003161634750327,0.15,0.0,0.0,0.0,0.0,-0.0003161634750327,2.731518224210935,2.731518224210935,-0.018123239194964,,,-0.0003161634750327,0.6,0.15,2,risk_on,-0.0003161634750327,0.6,0.15,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-03-09,growth_champion_final_reconstructed_stress,reconstructed,True,2017-03-09,2017-03-10,"MELI,ILMN,AMD,VALE",,0.6,0.4,-0.0001747748219562,0.15,0.0,0.0,0.0,0.0,-0.0001747748219562,2.7310408235996286,2.7310408235996286,-0.0182948465310166,,,-0.0001747748219562,0.6,0.15,2,risk_on,-0.0001747748219562,0.6,0.15,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-03-16,growth_champion_final_reconstructed_stress,reconstructed,True,2017-03-16,2017-03-17,"YPF,MELI,AMD,VALE",,0.6,0.4,-0.0071702322645388,0.15,0.0,0.0,0.0,0.0,-0.0071702322645388,2.7114586265704816,2.7114586265704816,-0.025333900496684,,,-0.0071702322645388,0.6,0.15,2,risk_on,-0.0071702322645388,0.6,0.15,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-03-23,growth_champion_final_reconstructed_stress,reconstructed,True,2017-03-23,2017-03-24,"YPF,MELI,AMD,VALE",,0.6,0.4,0.0162269335007255,0.0,0.0,0.0,0.0,0.0,0.0162269335007255,2.7554572853938093,2.7554572853938093,-0.0095180585146322,,,0.0162269335007255,0.6,0.0,2,risk_on,0.0162269335007255,0.6,0.0,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-03-30,growth_champion_final_reconstructed_stress,reconstructed,True,2017-03-30,2017-03-31,"VRTX,YPF,AMD,MELI",,0.6,0.4,0.0098671911418459,0.15,0.0,0.0,0.0,0.0,0.0098671911418459,2.782645909111982,2.782645909111982,0.0,,,0.0098671911418459,0.6,0.15,2,risk_on,0.0098671911418459,0.6,0.15,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-04-06,growth_champion_final_reconstructed_stress,reconstructed,True,2017-04-06,2017-04-07,"VRTX,MU,AMD,MELI",,0.6,0.4,-0.0158500552012241,0.15,0.0,0.0,0.0,0.0,-0.0158500552012241,2.738540817847097,2.738540817847097,-0.0158500552012239,,,-0.0158500552012241,0.6,0.15,2,risk_on,-0.0158500552012241,0.6,0.15,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
2017-04-13,growth_champion_final_reconstructed_stress,reconstructed,True,2017-04-13,2017-04-17,"VRTX,YPF,AMD,MELI",,0.6,0.4,0.0087034988038487,0.15,0.0,0.0,0.0,0.0,0.0087034988038487,2.7623757045795205,2.7623757045795205,-0.0072845073338599,,,0.0087034988038487,0.6,0.15,2,risk_on,0.0087034988038487,0.6,0.15,canonical_no_hmm,canonical,10,2016-05-31,2017-01-31,2017-07-30,
