date,return,selected_tickers,selected_count,turnover,target_volatility,rolling_vol_used,raw_target_exposure,target_exposure,cash_weight,max_weight,concentration_hhi,raw_target_feature_source,exact_raw_target_available,no_hindsight,cumulative_return,candidate,ticker,selected,weight,expected_daily_return,expected_total_return,target_price,current_price,target_confidence,signal_strength,quality_score,regime,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_return_5d,realized_return_10d,realized_return_20d,regime_confidence,ema_timing_score,trend_persistence_score,quant_target_price,black_litterman_return,covariance_method,realized_portfolio_return_1d,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d,realized_portfolio_return_30d,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe
2022-04-28,-0.0247897150316883,"NFLX,META,AVGO,CCJ",4.0,0.231123023649468,0.22,0.2535975397223945,0.8675163025667649,0.8675163025667649,0.13248369743323507,0.2168790756416912,0.1881461338047777,historical_snapshot_exact_target_formula,True,True,-0.1663791181919774,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,-0.0678443198901751,"NFLX,QCOM,AVGO,CCJ",4.0,0.2200759602502915,0.22,0.2573915951258787,0.8547287641323635,0.8547287641323635,0.14527123586763646,0.2136821910330908,0.1826403150588094,historical_snapshot_exact_target_formula,True,True,-0.2229355599644908,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,0.0373215726426885,"NFLX,NVDA,AVGO,CCJ",4.0,0.230207381955932,0.22,0.2789654943483829,0.7886280004409988,0.7886280004409988,0.2113719995590012,0.1971570001102497,0.155483530769892,historical_snapshot_exact_target_formula,True,True,-0.1939342930176555,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,0.0186752022008308,"AMD,META,AVGO,CCJ",4.0,0.3943140002204994,0.22,0.2926735310764956,0.7516907975613926,0.7516907975613926,0.24830920243860743,0.1879226993903481,0.1412597637846206,historical_snapshot_exact_target_formula,True,True,-0.1788808529526047,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,0.0150721366100458,"AMD,VIST,AVGO,CCJ",4.0,0.220386476259496,0.22,0.2694036934754885,0.8166183512996883,0.8166183512996883,0.1833816487003117,0.204154587824922,0.1667163829198552,historical_snapshot_exact_target_formula,True,True,-0.1665048329951819,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,-0.0416953215623824,"NFLX,AMD,AVGO,CCJ",4.0,0.206443982713418,0.22,0.2724590564621077,0.8074607717457046,0.8074607717457046,0.19253922825429537,0.2018651929364261,0.1629982244770422,historical_snapshot_exact_target_formula,True,True,-0.2012576820041395,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,-0.0889847149287777,"CCJ,NFLX,AMD,AVGO",4.0,0.0077657122395333,0.22,0.2778025599876239,0.7919293472666379,0.7919293472666379,0.20807065273336212,0.1979823368166594,0.1567880227655408,historical_snapshot_exact_target_formula,True,True,-0.2723335394725523,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17,0.0456537693649774,"NFLX,COST,AMD,AVGO",4.0,0.2050050353565066,0.22,0.2729614067230184,0.8059747443463322,0.8059747443463322,0.1940252556536678,0.201493686086583,0.1623988221310338,historical_snapshot_exact_target_formula,True,True,-0.2391128227090028,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27,-0.0464794219912404,"NFLX,TSLA,AMD,AVGO",4.0,0.2178057952249296,0.22,0.297005787003175,0.740726307792946,0.740726307792946,0.259273692207054,0.1851815769482365,0.1371688657641425,historical_snapshot_exact_target_formula,True,True,-0.2744784189100349,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,-0.0064485364276256,"NFLX,TSLA,AMD,AVGO",4.0,0.006109011364388,0.22,0.3019869567861146,0.72850828506417,0.72850828506417,0.27149171493583,0.1821270712660425,0.1326810803517845,historical_snapshot_exact_target_formula,True,True,-0.279156971254722,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,0.0721843402694761,"NFLX,TSLA,AMD,AVGO",4.0,0.0046586534894323,0.22,0.298173446912869,0.7378255920430347,0.7378255920430347,0.26217440795696534,0.1844563980107586,0.1360966510684136,historical_snapshot_exact_target_formula,True,True,-0.227123392786893,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,0.0107845241444439,"TSLA,QCOM,AMD,AVGO",4.0,0.2119412111118342,0.22,0.3503818861970809,0.6278863396387324,0.6278863396387324,0.3721136603612676,0.1569715849096831,0.0985603138762314,historical_snapshot_exact_target_formula,True,True,-0.2187882863557274,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,0.0359992994204795,"NFLX,QCOM,AMD,AVGO",4.0,0.1709459277480924,0.22,0.3354502146239419,0.6558350253155512,0.6558350253155512,0.34416497468444884,0.1639587563288878,0.1075298951076624,historical_snapshot_exact_target_formula,True,True,-0.1906652119654612,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,-0.013317052947448,"VIST,TSLA,AMD,AVGO",4.0,0.3279175126577756,0.22,0.342791567504829,0.6417894162373198,0.6417894162373198,0.3582105837626802,0.1604473540593299,0.1029734136985599,historical_snapshot_exact_target_formula,True,True,-0.2014431661899288,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,0.0312060252252165,"TSLA,VIST,AMD,AVGO",4.0,0.0307101077797518,0.22,0.3128512324807918,0.7032096317968234,0.7032096317968234,0.2967903682031766,0.1758024079492058,0.1236259465629559,historical_snapshot_exact_target_formula,True,True,-0.1765233814902826,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,-0.0123752339087725,"VIST,TSLA,AMD,AVGO",4.0,0.0030170197066274,0.22,0.3101895849484935,0.7092436712100784,0.7092436712100784,0.29075632878992164,0.1773109178025196,0.1257566462878874,historical_snapshot_exact_target_formula,True,True,-0.1867140972627454,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,0.0009440965750277,"VIST,YPF,AMD,AVGO",4.0,0.178168416522415,0.22,0.3094413356233298,0.7109586686498693,0.7109586686498693,0.28904133135013066,0.1777396671624673,0.1263655571320986,historical_snapshot_exact_target_formula,True,True,-0.1859462768274528,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,0.0182753046528003,"CCJ,YPF,AMD,AVGO",4.0,0.1796790017242748,0.22,0.3077623235031869,0.7148373377734843,0.7148373377734843,0.28516266222651565,0.1787093344433711,0.1277481048687706,historical_snapshot_exact_target_formula,True,True,-0.171069197032728,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-07,0.0233301261212998,"YPF,CCJ,AMD,AVGO",4.0,0.0136542178956297,0.22,0.296437718621337,0.7421457735647438,0.7421457735647438,0.25785422643525624,0.1855364433911859,0.137695087305003,historical_snapshot_exact_target_formula,True,True,-0.1517301368536712,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-14,-0.0557169456151438,"VIST,YPF,AMD,AVGO",4.0,0.260536443391186,0.22,0.2179856782040308,1.0,0.8921457735647438,0.10785422643525622,0.2230364433911859,0.1989810203223587,historical_snapshot_exact_target_formula,True,True,-0.1989931426855606,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-21,-0.0413956190086568,"YPF,CCJ,AMD,AVGO",4.0,0.2263227499488106,0.22,0.2447930333468691,0.8987183866799932,0.8987183866799932,0.10128161332000685,0.2246795966699983,0.2019236846391724,historical_snapshot_exact_target_formula,True,True,-0.2321513173742707,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-28,0.0361122532569307,"YPF,NFLX,AMD,AVGO",4.0,0.2330024343030664,0.22,0.2403415309229688,0.9153640619461294,0.9153640619461294,0.0846359380538706,0.2288410154865323,0.2094728414756293,historical_snapshot_exact_target_formula,True,True,-0.2044225712842898,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05,-0.0862255632724926,"VIST,YPF,AMD,AVGO",4.0,0.2343147836857405,0.22,0.2462312656306849,0.8934689891492966,0.8934689891492966,0.10653101085070338,0.2233672472873241,0.1995717086428664,historical_snapshot_exact_target_formula,True,True,-0.2730216832021833,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-12,0.0595685879402961,"VIST,NFLX,AMD,AVGO",4.0,0.2436392204110846,0.22,0.2708088616365612,0.8123810966542548,0.8123810966542548,0.18761890334574516,0.2030952741635637,0.1649907615502924,historical_snapshot_exact_target_formula,True,True,-0.2297166114073241,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19,0.0669878136146681,"VIST,NFLX,AMD,AVGO",4.0,0.0378749962878944,0.22,0.2986569516029635,0.7366311040784659,0.7366311040784659,0.2633688959215341,0.1841577760196164,0.1356563458739649,historical_snapshot_exact_target_formula,True,True,-0.1781170113418029,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-26,-0.016487901934611,"YPF,NFLX,AMD,AVGO",4.0,0.1967411574725784,0.22,0.3205606532309994,0.6862975782666179,0.6862975782666179,0.31370242173338214,0.1715743945666544,0.1177510914836561,historical_snapshot_exact_target_formula,True,True,-0.1916681374605242,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,-0.0123292508790273,"VIST,NFLX,AMD,AVGO",4.0,0.1719642939894072,0.22,0.3212907801828998,0.6847379805756068,0.6847379805756068,0.31526201942439325,0.1711844951439017,0.11721652551069,historical_snapshot_exact_target_formula,True,True,-0.2016342637872848,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,0.0872578199488479,"NVDA,VIST,AMD,AVGO",4.0,0.1771124881409004,0.22,0.315822431083341,0.6965939665696042,0.6965939665696042,0.30340603343039585,0.174148491642401,0.1213107885652936,historical_snapshot_exact_target_formula,True,True,-0.1319706101235063,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,0.0161122080064807,"AMD,NVDA,AVGO,VIST",4.0,0.0430696311628305,0.22,0.3603870991091356,0.6104547042439431,0.6104547042439431,0.3895452957560569,0.1526136760609857,0.09316373648339,historical_snapshot_exact_target_formula,True,True,-0.1179847400380778,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,0.0236528609602336,"AMD,NVDA,AVGO,VIST",4.0,0.0001856176052726,0.22,0.3606063943161138,0.6100834690333977,0.6100834690333977,0.3899165309666023,0.1525208672583494,0.0930504597969561,historical_snapshot_exact_target_formula,True,True,-0.0971225557293942,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,-0.0253570534636311,"META,AMD,AVGO,NVDA",4.0,0.1528690442709615,0.22,0.3614314757213189,0.6086907609829493,0.6086907609829493,0.3913092390170507,0.1521726902457373,0.0926261106265004,historical_snapshot_exact_target_formula,True,True,-0.1200168673548706,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,-0.0123076125389248,"NFLX,NVDA,AMD,AVGO",4.0,0.1539571043154343,0.22,0.3657199975855733,0.6015531047041613,0.6015531047041613,0.39844689529583865,0.1503882761760403,0.0904665344448039,historical_snapshot_exact_target_formula,True,True,-0.1308473587922561,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,-0.021673504335977,"META,NVDA,AMD,AVGO",4.0,0.1689707466567329,0.22,0.344439931661488,0.6387180456655465,0.6387180456655465,0.36128195433445354,0.1596795114163866,0.1019901854647037,historical_snapshot_exact_target_formula,True,True,-0.1496849423300981,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,0.0147928071490785,"YPF,META,AMD,AVGO",4.0,0.1693804865171553,0.22,0.3342855427301618,0.6581199958670838,0.6581199958670838,0.3418800041329162,0.1645299989667709,0.1082804822400226,historical_snapshot_exact_target_formula,True,True,-0.1371063956660295,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,0.0226826620981463,"YPF,VIST,AMD,AVGO",4.0,0.1691783965304187,0.22,0.3296291057829451,0.6674167909943793,0.6674167909943793,0.33258320900562066,0.1668541977485948,0.1113612932253087,historical_snapshot_exact_target_formula,True,True,-0.1175336716122704,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,0.0797145270599207,"YPF,VIST,AMD,AVGO",4.0,0.075,0.22,0.2588263527323934,0.8499907280595308,0.8174167909943794,0.18258320900562064,0.2043541977485948,0.1670425525498872,historical_snapshot_exact_target_formula,True,True,-0.0471882855985379,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,0.0185299474231906,"META,YPF,AMD,AVGO",4.0,0.2092701870994232,0.22,0.2757746393825706,0.7977528335910657,0.7977528335910657,0.20224716640893425,0.1994382083977664,0.1591023958756436,historical_snapshot_exact_target_formula,True,True,-0.0295327346264787,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,0.0091761000835371,"META,YPF,AMD,AVGO",4.0,0.0324055046982482,0.22,0.2550535844836847,0.8625638429875623,0.8625638429875623,0.13743615701243772,0.2156409607468905,0.186004095807368,historical_snapshot_exact_target_formula,True,True,-0.0206276298716148,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,0.103663528564512,"TSLA,NVDA,AMD,AVGO",4.0,0.4462361225803354,0.22,0.2465062652569029,0.8924722451606708,0.8924722451606708,0.10752775483932919,0.2231180612901677,0.1991266770955321,historical_snapshot_exact_target_formula,True,True,0.0808975657944828,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07,-0.003666174161098,"TSLA,META,AMD,AVGO",4.0,0.2576310413520032,0.22,0.2916146248118045,0.7544203249133287,0.7544203249133287,0.24557967508667133,0.1886050812283321,0.1422875066605831,historical_snapshot_exact_target_formula,True,True,0.0769348070679734,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,-0.0496705294952273,"TSLA,META,AMD,AVGO",4.0,0.0388921054899367,0.22,0.2643580880797228,0.8322045358932022,0.8322045358932022,0.1677954641067978,0.2080511339733005,0.173141097390305,historical_snapshot_exact_target_formula,True,True,0.0234428849690666,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,0.0138732465843721,"TSLA,META,AMD,AVGO",4.0,0.0465365584770053,0.22,0.2976466625052228,0.7391314189391914,0.7391314189391914,0.26086858106080857,0.1847828547347978,0.1365788136157656,historical_snapshot_exact_target_formula,True,True,0.0376413604772636,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,0.0219622325638159,"TSLA,NVDA,AMD,AVGO",4.0,0.1858259688241642,0.22,0.2968089074179841,0.7412176471179241,0.7412176471179241,0.25878235288207585,0.185304411779481,0.1373509000997579,historical_snapshot_exact_target_formula,True,True,0.0604302813538997,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,-0.0208268915215151,"VIST,NVDA,AMD,AVGO",4.0,0.200072940867258,0.22,0.2854345208521707,0.7707547052934781,0.7707547052934781,0.22924529470652188,0.1926886763233695,0.148515703933009,historical_snapshot_exact_target_formula,True,True,0.0383448149180123,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-15,0.0377443688394132,"META,NVDA,AMD,AVGO",4.0,0.1954764128569286,0.22,0.289624685696006,0.7596037591592416,0.7596037591592416,0.2403962408407584,0.1899009397898104,0.1442494677322127,historical_snapshot_exact_target_formula,True,True,0.0775364845947701,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22,0.0045814293334948,"NVDA,AMD,AVGO,META",4.0,0.0124207241749388,0.22,0.2804529849810351,0.7844452075091193,0.7844452075091193,0.21555479249088072,0.1961113018772798,0.1538385708960063,historical_snapshot_exact_target_formula,True,True,0.0824731418532036,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,-0.0009924209961936,"META,NVDA,AMD,AVGO",4.0,0.002307861993501,0.22,0.2821129550095556,0.7798294835221171,0.7798294835221171,0.22017051647788288,0.1949573708805292,0.1520335058425929,historical_snapshot_exact_target_formula,True,True,0.0813988727794128,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,0.0015360199882337,"META,INTC,AMD,AVGO",4.0,0.1969329074497636,0.22,0.2850009183314149,0.7719273372451796,0.7719273372451796,0.2280726627548204,0.1929818343112949,0.1489679534966083,historical_snapshot_exact_target_formula,True,True,0.0830599230632553,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,-0.0154615189301292,"YPF,VIST,AMD,AVGO",4.0,0.4362439177241058,0.22,0.2521525126903142,0.8724878354482116,0.8724878354482116,0.12751216455178838,0.2181219588620529,0.1903087557512764,historical_snapshot_exact_target_formula,True,True,0.0663141715603485,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,-0.0310286179521687,"YPF,VIST,AMD,AVGO",4.0,0.0082258111712674,0.22,0.2569984734662635,0.8560362131056768,0.8560362131056768,0.1439637868943232,0.2140090532764192,0.1831994995370769,historical_snapshot_exact_target_formula,True,True,0.0332279165140192,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,-0.0198414287460065,"META,AMZN,AMD,AVGO",4.0,0.4280181065528384,0.22,0.2687583872072659,0.8185791047716642,0.8185791047716642,0.18142089522833582,0.204644776192916,0.1675179376921947,historical_snapshot_exact_target_formula,True,True,0.0127271984301213,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,0.0596534623507154,"META,NVDA,AMD,AMZN",4.0,0.279644776192916,0.22,0.1654300580181728,1.0,0.9685791047716642,0.0314208952283358,0.242144776192916,0.2345363705500696,historical_snapshot_exact_target_formula,True,True,0.0731398822332181,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,0.0800334606833535,"NVDA,AMD,AMZN,META",4.0,0.0157104476141679,0.22,0.2100168399938404,1.0,1.0,0.0,0.25,0.25,historical_snapshot_exact_target_formula,True,True,0.159026980805669,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-18,0.0729688535389878,"AMD,NVDA,AMZN,META",4.0,0.0307634281184386,0.22,0.2344233305577997,0.9384731437631226,0.9384731437631226,0.06152685623687737,0.2346182859407806,0.2201829603911596,historical_snapshot_exact_target_formula,True,True,0.2435998508158132,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,0.0360949434220717,"NVDA,AMD,AMZN,META",4.0,0.0544543944274217,0.22,0.2651994371483383,0.8295643549082792,0.8295643549082792,0.17043564509172082,0.2073910887270698,0.1720442547335973,historical_snapshot_exact_target_formula,True,True,0.2884875170707071,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02,0.0022649301289719,"NVDA,AMD,AMZN,META",4.0,0.004469953888533,0.22,0.2680885279119929,0.8206244471312131,0.8206244471312131,0.17937555286878692,0.2051561117828032,0.1683561208073523,historical_snapshot_exact_target_formula,True,True,0.2914058512689246,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-09,0.0298115199140918,"NVDA,AMD,AMZN,META",4.0,0.0165332379944637,0.22,0.2577045087886441,0.8536909231201406,0.8536909231201406,0.1463090768798594,0.2134227307800351,0.1821970480544294,historical_snapshot_exact_target_formula,True,True,0.3299046225212028,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16,-0.0171772311741047,"NVDA,YPF,AMD,AMZN",4.0,0.2168089191194672,0.22,0.2556762154195184,0.8604632997990048,0.8604632997990048,0.13953670020099518,0.2151158249497512,0.185099272575248,historical_snapshot_exact_target_formula,True,True,0.3070605433806455,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26,0.0473919182086167,"YPF,TSLA,AMD,AMZN",4.0,0.2221105782922262,0.22,0.2642692523887481,0.8324842864291048,0.8324842864291048,0.16751571357089523,0.2081210716072762,0.1732575217878439,historical_snapshot_exact_target_formula,True,True,0.3690046497462511,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-03,-0.024079886892476,"YPF,TSLA,AMD,AMZN",4.0,0.0057460728836919,0.22,0.2679684604808515,0.8209921406617208,0.8209921406617208,0.17900785933827923,0.2052480351654302,0.1685070237570786,historical_snapshot_exact_target_formula,True,True,0.3360391726250875,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11,0.0557725267516928,"YPF,NVDA,AMD,AMZN",4.0,0.2143527671928806,0.22,0.2804072283890799,0.7845732125519188,0.7845732125519188,0.2154267874480812,0.1961433031379797,0.1538887814635096,historical_snapshot_exact_target_formula,True,True,0.4105534531216297,growth_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
