test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2022-06-15,2022-10-31,20,0.5900000000000001,3.7,0.004699492525845672,0.1438177037754864,0.478938760025703,-0.032479290362176005,0.5320858029222996,2.120732071048876,0.7711904761904762,2022-08-05,0.65,0.65,0.013819062795417076,0.016975341633450432,0.75,0.75,0.01900644128800113,0.024359571684885593,0.7,0.7,0.039619251507722456,0.050580278493023066
