date,realized_portfolio_return_1d,cash_weight,selected_count,turnover,max_weight,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d
2025-01-02,0.002944461434887324,0.8,3,1.0,0.07500000000000001,0.002603327034895125,0.01890890652416161,0.13767729146942578,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0002365005934028483,0.0010237751948541643,-0.0021471557221629917
2025-01-10,-0.0017704847075525917,0.5,4,0.8333333333333334,0.1791464433810248,0.001458174598402265,0.0169429066428632,0.08606401659047602,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.009388718595222539,-0.005241032150236143,-0.004979729818626008
2025-01-17,-0.00013344165992093,0.8,2,0.8,0.1009373171594908,0.0015669844144324814,0.02743672568567251,0.0571126610509053,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.016004200140787996,-0.01690966838181475,-0.02735179539894555
2025-01-27,0.0006481593965758546,0.5,4,1.0,0.13836182529787724,0.0017073551565906183,0.012653658631415989,0.13492976271318607,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.007135619617523416,0.020365551312112602,-0.004151201837176286
2025-02-03,0.007411701253940336,0.5,4,0.4,0.18005456884616103,0.002586870171453701,0.012472913247730354,0.2073990350188977,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.020808820335251534,0.021782503347193578,-0.010224876556679014
2025-02-10,-0.003214215836219761,0.5,4,0.4,0.17880842403560782,0.0028576895512704625,0.00987555326817797,0.2893700710904781,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0029732119003773277,-0.01193872872290383,-0.05546609424756646
2025-02-18,-0.002295919943142332,0.8,3,0.6,0.07500000000000001,0.0012647055960648655,0.012456458389011108,0.10153011045102266,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.00842997952558171,-0.01396754449813437,-0.018884732457309775
2025-02-25,-0.011503284144094747,0.5,4,0.8333333333333334,0.17625291044650856,0.0008886602426718439,0.009582655673828704,0.0927363220509815,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.01426985033978858,-0.04030041318109974,-0.04072038245653956
2025-03-04,0.008951354728913306,0.5,4,1.0,0.18123613701196142,0.0008131224472388113,0.014301435171024371,0.05685600343707111,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.03334601211765997,-0.02806102093105086,-0.022826184812773112
2025-03-11,0.006891151382264963,0.5,4,0.0,0.1939843536613702,0.0007314562889271931,0.013931701867447037,0.05250301046394925,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0043889411328726915,0.02903730787162696,-0.02429816144330825
