series,observations,start_date,end_date,total_return,CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,mean_return,average_turnover,cost_drag,mean_excess_return,annualized_alpha,information_ratio
canonical_exact_history_gross,14,2026-06-18,2026-07-10,-0.08717861077309119,-0.9074249352724875,0.35592226961045687,-6.486559086566405,-12.629809482965024,-8.204647257548475,-0.110598896794452,-0.006320905768796843,,,,,
canonical_exact_history_net,14,2026-06-18,2026-07-10,-0.08717861077309119,-0.9074249352724875,0.35592226961045687,-6.486559086566405,-12.629809482965024,-8.204647257548475,-0.110598896794452,-0.006320905768796843,0.08928571428571426,0.0,,,
canonical_exact_alpha_vs_SPY,14,,,,,,,,,,,,,-0.007874481682434228,-2.8761544345091017,-11.348277103150416
canonical_exact_alpha_vs_QQQ,14,,,,,,,,,,,,,-0.006844552673482006,-2.4999728639893024,-10.49848708620421
reconstructed_stress_history_gross,878,2008-12-31,2026-06-09,14.177885750136541,0.17543355216192502,0.1738566251824982,1.0172424290168216,1.620087682888703,0.7115341388186902,-0.2465567603729948,0.003389405475452925,,,,,
