candidate,folds,avg_trades,avg_sample_reduction,avg_return,avg_Sharpe,avg_Sortino,avg_Calmar,avg_max_drawdown,avg_TP_rate,avg_SL_rate,avg_hit_rate,avg_precision,avg_recall,avg_ROC_AUC,avg_Brier,Sharpe_vs_unfiltered,return_vs_unfiltered,hit_rate_vs_unfiltered
logistic_regression_isotonic_0.65,10,62.7,0.37006382978723407,0.04159703256073401,1.2494611887271998,2.7675935033615504,1.2047826428586248,-0.5146953527982432,0.34074329557472705,0.1487269512966465,0.6222582862055634,0.6347027306500078,0.6283801524146352,0.49755912064504626,0.25372225044834484,0.2764759975157316,0.011289891559982328,0.008556158545988901
current_system_unfiltered,10,99.4,0.0,0.03030714100075168,0.9729851912114682,2.4248057425791987,0.8332222220386207,-0.6412958877455889,0.29817021276595745,0.16638297872340424,0.6137021276595745,,,,,0.0,0.0,0.0
gradient_boosting_small_platt_0.6,10,69.1,0.30836170212765956,0.018112826161834603,0.5181520590247479,1.8531852748890212,0.4295548751342063,-0.5532231973475475,0.3065649806021699,0.25847187101791075,0.5894572297003907,0.5409052642333528,0.693900993642373,0.45106298834244435,0.2449609777859893,-0.4548331321867203,-0.012194314838917076,-0.02424489795918383
