date,realized_portfolio_return_1d,cash_weight,selected_count,turnover,max_weight,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d
2022-06-15,-0.024051505865306466,0.5,4,1.0,0.18728297831644958,0.0006320635035770824,0.02175664194812772,0.02905151930541721,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.014779078905837396,-0.02407676270543673,0.011433291511679012
2022-06-23,0.0224786552953265,0.5,4,0.0,0.18829945503504936,0.0005247950218861799,0.02206107477503315,0.023788279911008615,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.010310799218938285,0.01324972242791252,0.042569593370464356
2022-06-30,0.0036461826003138095,0.5,4,0.0,0.19276235280078458,0.00046328491866985417,0.022199401610561567,0.020869252550007572,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.024112562612531245,0.036946447486431166,0.09571462695710986
2022-07-08,-0.008094969685816807,0.8,2,0.5,0.10400000000000001,-0.0006160125223511658,0.030817011923470698,-0.01998936573996655,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.003400334656835712,0.028647346210552455,0.05052676969882547
2022-07-15,-0.003122893859652417,0.8,2,1.0,0.10086868556519168,0.0007489486423438846,0.019366841138369895,0.038671698548714564,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.007712240224436706,0.004013205068311435,0.0075021279141718345
2022-07-22,-0.0007394573867004373,0.8,3,0.3333333333333333,0.07500000000000001,0.0013744398607650069,0.020269547371390934,0.06780811803942567,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.001564845889772895,0.0012853914785601994,0.005235828183450336
2022-07-29,-0.001641489587416648,0.5,4,0.8333333333333334,0.15041929752371955,0.0017649230585006141,0.019210601446368096,0.09187234785063357,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.0029723940577946794,0.013469698002797731,0.010208017848684532
2022-08-05,-0.01064662230813215,0.4999999999999999,4,1.0,0.1556298053895549,0.001498137861626807,0.02310600527436676,0.0648375971457431,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.0009483785858576278,-0.019809836255258638,-0.08259451752277151
2022-08-12,0.009276858219582977,0.5,4,1.0,0.18321999017982293,0.0030963364256085912,0.024215982391180835,0.12786334147386227,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.0027571582990427402,0.042694409923584496,0.12021237413314956
2022-08-19,-0.0019301814818409799,0.7999999999999999,4,0.6666666666666666,0.07500000000000001,0.002528630038528993,0.020263897118368863,0.12478498206728629,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.007144475979187174,0.008804952205185457,0.028653190356398017
2022-08-26,0.01202402088759193,0.8,2,0.8,0.10350862358674535,0.00623845362812098,0.030851898343174672,0.20220647555391372,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.007189431073438235,0.03324447045503249,-0.0006357952404919837
2022-09-02,0.003095313502381995,0.8,2,0.0,0.10400000000000001,0.003630781868572735,0.03122082269175598,0.11629360008925907,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.02488896387283048,0.02254137830963062,0.017486564189760197
2022-09-12,-0.0002830401203043349,0.8,2,0.6666666666666666,0.10400000000000001,0.00490197673029431,0.029980672398859435,0.16350456270890035,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.0034922214826345437,-0.027793012712871643,-0.0176039543158596
2022-09-19,-0.0017029776027974821,0.8,2,0.6666666666666666,0.10364687592872035,0.003974145584681157,0.030851590063988972,0.12881493551672446,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.027480792179223196,-0.0036380201494167026,0.0156046106995473
2022-09-26,-0.0010582774641014945,0.8,2,0.6666666666666666,0.10083707964576755,0.001508913130748019,0.020940418422267647,0.0720574489162771,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.008665746032546384,0.007276000705934346,0.021834378562097804
2022-10-03,0.004015298315413459,0.8,3,0.75,0.1,0.002201163489393655,0.031768090227065546,0.06928850534170052,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.014893784575787578,0.019581606848869997,0.04445588650493532
2022-10-10,-0.004462206118283415,0.8,2,0.3333333333333333,0.10071615243582842,0.00217674963873034,0.0322396991746717,0.06751767834237263,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.00443758604162178,0.01984366722835887,0.036814138721713775
2022-10-17,-0.0017913034911275683,0.8,2,1.0,0.10045857777462197,-0.00105691744333146,0.033916024376940225,-0.031162775199857048,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.01645139960510132,0.02263836810155046,0.04898637443314714
2022-10-24,0.003887031263820274,0.8,2,0.6666666666666666,0.10400000000000001,0.0021550344406755678,0.0307302639409537,0.07012743023673122,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.00661492319704317,0.00033718897847516763,0.0013708055844902259
2022-10-31,0.01269899114666884,0.5,4,0.8,0.1524729093642016,0.0021769943047398386,0.020037471000607557,0.10864616121834088,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.005315904047507977,0.018726526980679097,0.03986855069688378
2022-11-07,-0.003622987467848177,0.8,2,0.5,0.10208422944242944,0.003982130888788155,0.032343899185935304,0.12311845476317147,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.005485817346039565,-0.01537264813875886,-0.011565075475624532
2022-11-14,0.002988106127209962,0.5,4,0.8,0.17820409297440243,0.002677101504740877,0.023565227676408323,0.11360388881033318,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.026272803986042693,-0.011938267493543531,-0.01619262397833254
2022-11-21,0.009524989560026028,0.5,4,0.4,0.17108964963134504,0.0012968993838305357,0.02230638406100898,0.0581402785984253,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.018309787555432507,-0.015445194972483933,-0.005358795564445577
2022-11-29,0.005678121947979087,0.8,3,0.6,0.07500000000000001,0.0014152919664724838,0.021493669553172338,0.06584692125145263,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.007127310931462081,-0.003911731135387419,-0.0003899561305231655
2022-12-06,-7.889536713519545e-05,0.8,2,0.75,0.10400000000000001,-1.690637442493392e-05,0.025362688596420047,-0.0006665844735135951,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.014767546868138703,-0.0020227696554613516,-0.0140004123854515
2022-12-13,-0.003599152146961222,0.5,4,0.5,0.14045292594534817,0.0007840174053020048,0.024249780216011547,0.03233090767496263,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.036540996261820564,-0.05431347939449636,-0.006064809672153591
2022-12-20,0.004881758521473713,0.7999999999999999,4,0.8571428571428571,0.07500000000000001,0.0019026552959693498,0.027431601028906315,0.06935997989925591,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,0.010459578113275693,0.011720781541143754,0.046962856279581223
2022-12-28,-5.194250014803209e-05,0.8,3,0.6,0.1,0.0033868651645737537,0.032814403510487936,0.10321276032006083,trend_persistence,quant,full_quant_research,not_applicable,mode_not_regime_gated,-0.001538160927046243,0.01793642155840296,0.031286451681759
