year,raw_return,SPY_return,raw_minus_SPY,raw_Sharpe,SPY_Sharpe,raw_max_drawdown,SPY_max_drawdown,raw_beats_SPY
2022,0.09732362212591328,-0.19945155111593804,0.2967751732418513,0.5382841701200576,-0.8968932146108889,-0.13572263411436447,-0.23404440274417615,True
2023,0.12223133561649657,0.24286799325793096,-0.12063665764143439,0.774118436822314,1.8486587623614374,-0.11624701148148042,-0.08528308415792918,False
2024,0.1800995274228374,0.25183567108174576,-0.07173614365890835,1.0757847312791458,2.137950254503276,-0.11485143424285571,-0.07561158879207519,False
2025,0.19729656933820516,0.1560309310710286,0.04126563826717655,1.1648494449865376,1.0597708225094664,-0.09012576931748562,-0.14056814952423213,True
2026,-0.07781772436686596,0.07460930311221148,-0.15242702747907744,-1.5178249439979656,1.602476934508133,-0.11522532403927221,-0.07237346825161595,False
