date,ticker,current_price,raw_target_return,raw_target_return_exact,raw_expected_daily_return_exact,raw_target_price_exact,time_to_target,signal_strength_adjustment_value,final_expected_return_after_adjustments,raw_target_rank,raw_target_feature_source,exact_raw_target_available,quality_pass,passed_tradability_filter,tradability_exclusion_reason,exclusion_reason,final_exclusion_reason,local_ohlcv_available,yahoo_fetch_attempted,yahoo_fetch_success,median_60d_dollar_volume,market_cap,trading_history_days,realized_vol_60d,holding_quality_classification,holding_risk_notes,company_name,sector,industry,exchange,avg_volume_20d,return_1d,return_5d,return_20d,is_crypto_linked,is_spac_linked,is_biotech_binary_risk,is_adr,is_microcap_or_low_float,is_distressed,realized_vol_60d,raw_target_selected,soft_exit_status,prior_position_status,vol_target_exposure,volatility_target_exposure,uncapped_volatility_target_exposure,exposure_cap,exposure_cap_60,dual_trend_cap,final_exposure,rolling_volatility_used,volatility_source,volatility_source_date,volatility_is_fresh,spy_close,spy_ma_200,qqq_close,qqq_ma_200,spy_below_200d,qqq_below_200d,dual_trend_reason,final_growth_weight,cash_weight,data_source,growth_paper_model,growth_paper_variant,exact_growth_features_available,fallback_reason
2026-08-13,OKLO,46.79499816894531,0.1583787913273626,0.1583787913273626,0.0007500595546856,54.20054470673475,196.08651539291537,0.0010635994608176,-0.0011377572542046,6.0,raw_target_return_exact,True,True,True,,,,True,False,False,490463427.1774292,,1281,0.8758341191675961,speculative_but_tradable,high-volatility,,,,,9681730.35,0.036563276511278886,0.10879600139423196,0.12182496211603167,False,False,False,False,False,False,0.8758341191675961,True,retained_positive_raw_target,prior_position,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.10881460173727839,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,TWLO,251.28500366210935,0.1898190493493798,0.1898190493493798,0.0055893288995916,298.9658376134741,31.182008474874333,-0.0035916252394751,-0.0012156394924136,2.0,raw_target_return_exact,True,True,True,,,,True,False,False,413558986.3845825,,2549,0.7570324727226077,institutional_quality,no major holding-level risk flags detected,,,,,2393754.8,0.017557383491947576,0.2989130481998459,0.21407837761642656,False,False,False,False,False,False,0.7570324727226077,True,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.10881460173727839,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,TEAM,161.68499755859375,0.3001612628206744,0.3001612628206744,0.0233886179536795,211.19819870681215,11.353646340519049,-0.0123355093850179,0.0082780939121026,1.0,raw_target_return_exact,True,True,True,,,,True,False,False,385760463.3670807,,2684,1.0349993348645594,speculative_but_tradable,high-volatility,,,,,5264940.3,0.0414519281814707,0.46750481745338446,0.7504872453805238,False,False,False,False,False,False,1.0349993348645594,True,retained_positive_raw_target,prior_position,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.10881460173727839,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,VIST,66.38999938964844,0.0490629179634571,0.0490629179634571,0.0003086858266796,69.70949935913086,155.1891751984793,0.0010635859061502,0.0004128505258496,52.0,raw_target_return_exact,True,True,True,,,,True,False,False,55647639.37988281,,1772,0.37656462343413566,speculative_but_tradable,below-100M-median-dollar-volume,,,,,863749.65,0.007574609662458487,0.0030162054742950417,0.06620713365499187,False,False,False,False,False,False,0.37656462343413566,True,retained_positive_raw_target,prior_position,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.10881460173727839,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
