date,candidate_return,SPY_return,QQQ_return,rolling_12m_return,rolling_12m_SPY_return,rolling_12m_QQQ_return,rolling_12m_Sharpe,rolling_12m_excess_vs_SPY,rolling_12m_excess_vs_QQQ,candidate
2022-11-02,-0.0123292508790273,-0.018716282137342555,-0.04407584759767258,-0.20163426378728466,-0.21527704711522921,-0.33857797868905415,-0.6490966893235779,0.013642783327944552,0.1369437149017695,growth_v1
2022-11-09,0.0872578199488479,-0.0019739916344696518,-0.00888281171568106,-0.1319706101235062,-0.2168260836596001,-0.3444532659689644,-0.3141091507097121,0.0848554735360939,0.21248265584545822,growth_v1
2022-11-16,0.0161122080064807,0.056985558618579235,0.08400423250008404,-0.11798474003807768,-0.172196480541442,-0.2893845657087506,-0.25527076728641745,0.0542117405033643,0.1713998256706729,growth_v1
2022-11-23,0.0236528609602336,0.017625492490954908,0.011841384717989234,-0.0971225557293941,-0.15760603582523913,-0.2809698949647669,-0.17233531248911022,0.06048348009584503,0.18384733923537278,growth_v1
2022-12-01,-0.0253570534636311,0.01232540949648575,0.01696556253799897,-0.1200168673548705,-0.14722318525941724,-0.26877114475108765,-0.25393494973809005,0.02720631790454675,0.14875427739621716,growth_v1
2022-12-08,-0.0123076125389248,-0.027345511598297678,-0.033603415076153165,-0.13084735879225595,-0.17054280353766516,-0.29334293148967716,-0.2914248943121931,0.0396954447454092,0.1624955726974212,growth_v1
2022-12-15,-0.021673504335977,-0.01668177244717961,-0.02451996232312892,-0.14968494233009788,-0.1843796197437254,-0.310670136184923,-0.3579751846880333,0.03469467741362753,0.16098519385482513,growth_v1
2022-12-22,0.0147928071490785,-0.02286785809729719,-0.036584941120662684,-0.13710639566602933,-0.20303111086068948,-0.335889228665312,-0.30659455649809003,0.06592471519466014,0.19878283299928268,growth_v1
2022-12-30,0.0226826620981463,0.004491467350271616,-0.0017994113388654087,-0.11753367161227024,-0.19945155111593804,-0.33708423711751434,-0.23110837929799014,0.0819178795036678,0.2195505655052441,growth_v1
2023-01-09,0.0797145270599207,0.014198658002184006,0.015998234133821843,-0.047188285598537716,-0.1880848374760543,-0.3264787555319192,0.01966717783837855,0.1408965518775166,0.27929046993338147,growth_v1
2023-01-17,0.0185299474231906,0.025550466757035428,0.040659420612731756,0.067403932115226,-0.16734002610645327,-0.2990937719614809,0.36507822433988746,0.23474395822167926,0.3664977040767069,growth_v1
2023-01-24,0.0091761000835371,0.006109116475541576,0.02425938184617138,0.140996372911391,-0.1402977297770157,-0.2413511714235156,0.5801146138078714,0.2812941026884067,0.3823475443349066,growth_v1
2023-01-31,0.103663528564512,0.0156921503941585,0.021673544771744213,0.3677935127723255,-0.10955328773445883,-0.20491160484993554,1.152032581745437,0.47734680050678435,0.5727051176222611,growth_v1
2023-02-07,-0.003666174161098,0.021427846928913752,0.05179556723417633,0.2513536254184321,-0.0443759033422948,-0.10208334143928421,0.8891958224053562,0.2957295287607269,0.3534369668577163,growth_v1
2023-02-14,-0.0496705294952273,-0.00614173698300613,-0.010100699733744278,0.20422735541011106,-0.08899436245112446,-0.16078461036360325,0.7565112766030293,0.2932217178612355,0.3650119657737143,growth_v1
2023-02-22,0.0138732465843721,-0.03417023459425916,-0.04074979625101871,0.18473133798103558,-0.11620169781520617,-0.18063598796836455,0.7047692930414268,0.30093303579624175,0.36536732594940013,growth_v1
2023-03-01,0.0219622325638159,-0.009534847767030508,-0.01036529411374254,0.23388338516257012,-0.1151311705143141,-0.1823210394674466,0.837840639198395,0.3490145556768842,0.4162044246300167,growth_v1
2023-03-08,-0.0208268915215151,0.01058930763735777,0.022733498762633753,0.1460299277836834,-0.05457992205957596,-0.09592618789218654,0.6000533469931588,0.20060984984325936,0.24195611567586994,growth_v1
2023-03-15,0.0377443688394132,-0.02416528207147428,0.0037270341960409237,0.18546816006385458,-0.1110096468131786,-0.13907611420756594,0.7089153038101765,0.2964778068770332,0.3245442742714205,growth_v1
2023-03-22,0.0045814293334948,0.007269797012792623,0.024052462508185046,0.22764779901522747,-0.08259052901918806,-0.08618166500135871,0.8266176332856322,0.31023832803441553,0.3138294640165862,growth_v1
2023-03-29,-0.0009924209961936,0.02356486979965222,0.02156019276358956,0.1513512153853498,-0.07866945823837312,-0.08110015723295716,0.6219236806146273,0.23002067362372292,0.23245137261830695,growth_v1
2023-04-05,0.0015360199882337,0.015572442768041261,0.010232835106612992,0.13850407273184162,-0.08156823498233245,-0.10206626642142469,0.5843737926094629,0.22007230771417408,0.2405703391532663,growth_v1
2023-04-13,-0.0154615189301292,0.014401361700904225,0.010287414098073322,0.15382741542751321,-0.09860477388850353,-0.13054014925007051,0.6305059584511047,0.25243218931601674,0.28436756467758373,growth_v1
2023-04-20,-0.0310286179521687,-0.0038454938283223328,-0.009054781235242393,0.11040053867149258,-0.07757767845371588,-0.10468213203884247,0.49988387625865677,0.18797821712520846,0.21508267071033504,growth_v1
2023-04-27,-0.0198414287460065,0.0012867795790370007,0.012868367711923678,0.11121685888069988,-0.06970290331067996,-0.07506857093061226,0.5023810323533103,0.18091976219137984,0.18628542981131213,growth_v1
2023-05-04,0.0596534623507154,-0.01765233315063186,-0.013048205388298206,0.2554112705210845,-0.07517233451880445,-0.053808112515841944,0.9154104269049049,0.33058360503988893,0.3092193830369264,growth_v1
2023-05-11,0.0800334606833535,0.017278404254517765,0.03172343471335992,0.39035262443507834,-0.03665176775966672,-0.005518116840052989,1.237137477219099,0.42700439219474506,0.39587074127513133,growth_v1
2023-05-18,0.0729688535389878,0.017227588429370666,0.033936163066771385,0.6003818817896032,0.013097831032869323,0.0775399010021467,1.7150056793103283,0.5872840507567338,0.5228419807874565,growth_v1
2023-05-25,0.0360949434220717,-0.010924831166233218,0.007264246113910744,0.5984894356744137,0.05686393884598928,0.1668212548253991,1.711557168669609,0.5416254968284244,0.4316681808490146,growth_v1
2023-06-02,0.0022649301289719,0.03200294158104544,0.043947935423683804,0.5727386895222202,0.09875217690259785,0.2247047805148661,1.6573885953337015,0.4739865126196223,0.3480339090073541,growth_v1
2023-06-09,0.0298115199140918,0.004626987302813745,-0.00042293500371004544,0.5955756855798475,0.060669602245219334,0.18431168243284324,1.7027535005720928,0.5349060833346282,0.4112640031470043,growth_v1
2023-06-16,-0.0171772311741047,0.022237724341293452,0.03788432348598403,0.6363982650377331,0.07044376262537133,0.20160018944418856,1.8030081574660726,0.5659545024123618,0.43479807559354455,growth_v1
2023-06-26,0.0473919182086167,-0.01824964540484597,-0.02785856060675196,0.8813628551107462,0.10682405323869304,0.23833263125152593,2.3792754346214835,0.7745388018720532,0.6430302238592203,growth_v1
2023-07-03,-0.024079886892476,0.028625083519446815,0.03525502160410454,0.755896554048676,0.21300504650289875,0.3480287060098157,2.1309317300493147,0.5428915075457772,0.4078678480388602,growth_v1
2023-07-11,0.0557725267516928,-0.0029969514054734026,-0.005725229059023618,0.9441922747529112,0.1386293924827291,0.25891604739308316,2.5159287024319696,0.8055628822701821,0.6852762273598281,growth_v1
2023-07-18,-0.02629922736159,0.026510896381281235,0.04772245475143588,0.9053482275371234,0.18910360404807824,0.34422916685499216,2.4274242106480304,0.7162446234890452,0.5611190606821312,growth_v1
2023-07-25,0.0125509542438446,0.002752152168213451,-0.018043219866442306,0.7993754371329878,0.1959142360103594,0.3232951778301474,2.2674763947839978,0.6034612011226284,0.47608025930284037,growth_v1
2023-08-01,-0.0063094530325141,0.0022835248097374805,0.010586646017604284,0.7689451308506807,0.16368833653093562,0.2832384318117791,2.201115029064292,0.6052567943197451,0.4857066990389016,growth_v1
2023-08-08,-0.0111716142312793,-0.016933952857269063,-0.028187800893595183,0.6884018736605142,0.1480211394082327,0.26371575286369975,2.0327452910148676,0.5403807342522815,0.42468612079681445,growth_v1
2023-08-15,-0.0147308456840768,-0.013058463178969304,-0.014999963903939872,0.6859826058373268,0.08535513723038402,0.1657176504968716,2.0267341486848247,0.6006274686069428,0.5202649553404552,growth_v1
2023-08-22,0.0075866974944308,-0.010702478256855108,-0.008296513382234805,0.6473659038965309,0.0651513003411126,0.14601999580946368,1.9469533572762032,0.5822146035554183,0.5013459080870672,growth_v1
2023-08-29,-0.0033309002689578,0.025128403329902183,0.03134455384944079,0.6624519237830742,0.04528738864848392,0.12787405317946154,1.9838622049422214,0.6171645351345902,0.5345778706036126,growth_v1
2023-09-06,-0.0143040566860583,-0.006545557078626141,-8.00458419197847e-05,0.6371265116948568,0.08213894656445064,0.19305948090581948,1.9222007917532116,0.5549875651304061,0.4440670307890373,growth_v1
2023-09-13,-0.0346306791388157,0.0006499227827718723,-0.001414310703710564,0.5520672076964295,0.12129283379871136,0.24314000768262,1.7106329815782593,0.4307743738977181,0.30892720001380947,growth_v1
2023-09-20,0.0006605174411436,-0.017625573772284464,-0.025841060182694497,0.5176846019803825,0.10272013674526503,0.21931968778303723,1.6312995207589345,0.41496446523511743,0.29836491419734523,growth_v1
2023-09-27,-0.0160050337053578,-0.028702412992483994,-0.026060239691987896,0.5815109694459581,0.07970091536491952,0.1993379387526859,1.8143904817699807,0.5018100540810386,0.38217303069327224,growth_v1
2023-10-04,0.0366847534575549,-0.00326249071865925,0.01326608647397598,0.7103284128067306,0.12525500723093286,0.26869094053248177,2.1272809428575004,0.5850734055757978,0.4416374722742489,growth_v1
2023-10-11,-0.022116270602635,0.027457268312433225,0.03188325565171124,0.6142095815895952,0.17755649680637364,0.3260698649111522,1.9067521399585268,0.4366530847832215,0.28813971667844296,growth_v1
2023-10-18,-0.084948670284084,-0.01400351981705139,-0.021146506324287495,0.6164652508376143,0.14086821616341538,0.2886374244974612,1.9146244159437722,0.4755970346741989,0.32782782634015306,growth_v1
2023-10-25,0.0505289733225373,-0.02942749799764066,-0.035858763668955906,0.6026745221609786,0.17105112926851063,0.33381554653663525,1.8917703868971614,0.431623392892468,0.26885897562434335,growth_v1
2023-11-01,0.0332373217827714,0.012238093685861262,0.018895915928487828,0.5519794226676338,0.14697422974792218,0.31967911694543116,1.8007166677374216,0.4050051929197116,0.23230030572220262,growth_v1
2023-11-08,0.0532200760195186,0.03451946295243591,0.04476695251248963,0.6619784227748862,0.14457361545118408,0.3418487110761701,2.047210941271574,0.5174048073237021,0.32012971169871607,growth_v1
2023-11-15,0.0155763223387901,0.02842765620533183,0.03400008739414706,0.7089358330297237,0.19956251109189926,0.45144536942145086,2.1596831599046844,0.5093733219378245,0.2574904636082729,growth_v1
2023-11-22,0.0237625610845209,0.011875103239784801,0.01151393210317564,0.609134920026539,0.21620822461485378,0.48131545917178964,2.0033353932553863,0.39292669541168523,0.12781946085474938,growth_v1
2023-11-30,0.0107275800237096,0.0030328445258061,-0.003153389206857482,0.6006077191424679,0.15412815730940932,0.36221266552183073,1.9827817368022722,0.4464795618330586,0.23839505362063718,growth_v1
2023-12-07,0.039676098287294,0.004009678164585528,0.004114924668286335,0.6256620303542648,0.13868593930807616,0.35181075678562346,2.03483915008774,0.48697609104618866,0.27385127356864136,growth_v1
2023-12-14,0.0110058690720722,0.03007223108245527,0.03319422743072509,0.6863138030768627,0.15864795549159028,0.3733828577282612,2.198440972262861,0.5276658475852725,0.31293094534860155,growth_v1
2023-12-21,0.0026338636377689,0.001461838577849095,0.010857914688472414,0.7118237875973175,0.1929639204953293,0.4365685405867661,2.2656895369914647,0.5188598671019882,0.2752552470105514,growth_v1
2023-12-29,-0.0147206418809205,0.005521441261184812,0.004291635105940328,0.7239895373702294,0.21990091009944357,0.4789987625000942,2.300571857899334,0.5040886272707858,0.2449907748701352,growth_v1
2024-01-08,-0.0007693636880265,-0.0014937439959710197,-0.011159349797911777,0.6975516088463654,0.24658542913901194,0.5180311792716608,2.236541090844686,0.4509661797073534,0.1795204295747046,growth_v1
2024-01-16,0.0538552153331594,0.0006952940750568626,0.011285286254798743,0.7492949500186701,0.24187433457506047,0.5379299642895745,2.3295601715784486,0.5074206154436096,0.21136498572909557,growth_v1
2024-01-23,0.0256741450182305,0.020908329288354954,0.03408874376627846,0.6617416523335671,0.25009024819118064,0.5653138079797586,2.194991882747324,0.41165140414238643,0.09642784435380847,growth_v1
2024-01-30,0.0083378610082126,0.012436640430335322,0.004297668743329375,0.6451131628494826,0.23410520704608873,0.5106200713392002,2.154724945036463,0.4110079558033939,0.13449309151028244,growth_v1
2024-02-06,0.0275903692749603,0.0062946815899354025,0.005384454762873414,0.6751312703220598,0.2343328233852784,0.48278254873267024,2.224170756021816,0.4407984469367814,0.19234872158938954,growth_v1
2024-02-13,0.01212628047257,0.00020238791796023392,0.002245121409060191,0.5361968009757003,0.21550869223156988,0.4545855505241927,2.003591119577704,0.32068810874413045,0.08161125045150763,growth_v1
2024-02-21,0.0368604928771283,0.006335016531487714,-0.006860348909463965,0.5986828218692619,0.19754808288103454,0.3734670796604511,2.1688007745381572,0.4011347389882274,0.2252157422088108,growth_v1
2024-02-28,0.1085531754770108,0.018201601870594164,0.022696844516300496,0.8648531627903655,0.22688055397863005,0.41897306931922396,2.713190637713936,0.6379726088117355,0.44588009347114155,growth_v1
2024-03-06,-0.0261360217242487,0.006893671566100323,0.00808697962206506,0.7912626910054377,0.2790434813837339,0.4912149823106948,2.5163289819221273,0.5122192096217038,0.30004770869474284,growth_v1
2024-03-13,-0.0091348466312139,0.012202002360225617,0.003327312442504393,0.7367567259253467,0.30711350121068426,0.51184746409626,2.3829375242479895,0.42964322471466243,0.22490926182908666,growth_v1
2024-03-20,-0.0011509257933426,0.008740837687664538,0.00799543217188381,0.7716559337585542,0.3047226585512919,0.49006103720414695,2.4813161905979726,0.46693327520726235,0.2815948965544073,growth_v1
2024-03-27,-0.0309406703911626,0.005168311063537212,0.00238861929566192,0.6543955939608248,0.343942623691716,0.4880741226081229,2.1803805788750483,0.3104529702691088,0.16632147135270192,growth_v1
2024-04-04,0.0372737712207723,-0.019305342270892423,-0.02133397145165994,0.708234998906283,0.30848493150258616,0.4221220543637991,2.3006786416579756,0.3997500674036969,0.2861129445424839,growth_v1
2024-04-11,-0.0715362396901694,0.0096088108940382,0.02303946079769803,0.5876098679440986,0.2906440566152586,0.4241813551377751,1.9151215913060033,0.29696581132884003,0.16342851280632353,growth_v1
2024-04-18,-0.0164405099669446,-0.03567569688480332,-0.04930729886574403,0.5591139219385144,0.22551516568626306,0.3402443202888856,1.83777324146344,0.3335987562522513,0.21886960164962876,growth_v1
2024-04-25,0.0075164573582493,0.007947632343086264,0.002456268241011861,0.5955018167928137,0.21771830785281243,0.32985554516428395,1.9345171342716128,0.37778350894000123,0.2656462716285297,growth_v1
2024-05-02,0.0232306063564577,0.0030586676493906673,0.005772132451389966,0.6848446937508763,0.22615808680245997,0.34975336898992215,2.1678549953323447,0.45868660694841634,0.33509132476095416,growth_v1
2024-05-09,0.016180176984261,0.029978385774021454,0.03307565078253738,0.7467640739970549,0.2612933204606158,0.3766816938070032,2.324374853080333,0.4854707535364391,0.3700823801900517,growth_v1
2024-05-16,-0.0174955367465328,0.016379298712285717,0.024851531099912227,0.6195893845764655,0.3049885125006593,0.4295473694238727,2.0473657362077677,0.3146008720758062,0.19004201515259278,growth_v1
2024-05-23,0.0170999607563422,-0.005163669553317374,0.003716962332283469,0.5252159858564476,0.2761992957106121,0.39074183533194384,1.8716499176529686,0.2490166901458355,0.13447415052450373,growth_v1
2024-05-31,0.0221048662085343,0.0026807610571675244,-0.006502694051090385,0.45291326586142633,0.25794905254143674,0.3363477514650963,1.7210820887083498,0.1949642133199896,0.11656551439633,growth_v1
2024-06-07,0.0206886498739317,0.012590808559296285,0.02717933978000331,0.43130906016969983,0.2878572714966412,0.36276930940639773,1.6649191634133313,0.14345178867305863,0.0685397507633021,growth_v1
2024-06-14,-0.0532959502509147,0.01642294970294489,0.035057048742629826,0.3519639797541827,0.2684146856069809,0.3511631487050655,1.3805538765958565,0.0835492941472018,0.0008008310491172121,growth_v1
2024-06-24,0.0233500776757658,-7.37666464107889e-05,-0.01091427400338485,0.34348122636237055,0.26247964163744997,0.336981640211786,1.3567009934263319,0.08100158472492058,0.0064995861505845465,growth_v1
2024-07-01,0.1153561538471074,0.0047905749859540325,0.016794712879073748,0.5246493070072293,0.24093213821311887,0.3098144294325047,1.7500404234544225,0.28371716879411046,0.21483487757472464,growth_v1
2024-07-09,-0.0128329729698795,0.019217332219641836,0.03288922465203714,0.436982181642233,0.28829038609998814,0.3916629367214146,1.5318054085103165,0.14869179554224488,0.0453192449208184,growth_v1
2024-07-16,-0.0618898157311768,0.01626421846680781,-0.0028727980941856135,0.38130939316227264,0.2728091540492301,0.3404088279030002,1.3484458161112765,0.10850023911304252,0.04090056525927244,growth_v1
2024-07-23,-0.0807447733865177,-0.01961540265202444,-0.03167184054617578,0.20269835315894236,0.25159345475668626,0.3054294961246893,0.8084491617274032,-0.048895101597743906,-0.10273114296574692,growth_v1
2024-07-30,-0.0389177488346275,-0.02127203704299685,-0.048042105140175595,0.18711217368637123,0.19333318013736323,0.18610984176492096,0.7580395973200407,-0.006221006450991995,0.0010023319214502724,growth_v1
2024-08-06,0.049470178192829,-0.036623571191766624,-0.03934168261758686,0.23039617831764736,0.14647378714002857,0.16038333649025893,0.8800974381718754,0.0839223911776188,0.07001284182738843,growth_v1
2024-08-13,0.0236296653751312,0.038092411535556314,0.05244235400765662,0.2674670521257805,0.18743420299203062,0.20844320971345387,0.9854173179912733,0.08003284913374986,0.05902384241232661,growth_v1
2024-08-20,-0.0156394950473726,0.03073580336328452,0.03822046717664751,0.26174018201492477,0.2450139547789003,0.29102153162802447,0.9685006640759686,0.01672622723602446,-0.029281349613099694,growth_v1
2024-08-27,-0.0481572512253097,0.005118999980445071,-0.00728771900393721,0.2189341743093638,0.2679445889164054,0.3011298299612446,0.8369815611106715,-0.049010414607041586,-0.0821956556518808,growth_v1
2024-09-04,-0.0065936656365675,-0.01889376985128899,-0.03387453662903028,0.20177939321958505,0.25744612548641577,0.26757108030780574,0.7867941126199064,-0.05566673226683072,-0.0657916870882207,growth_v1
2024-09-11,-0.0063265692224199,0.0062981588642221364,0.017390004603376807,0.19816722824110844,0.2343485136473351,0.2504202813851557,0.7760543438291303,-0.03618128540622667,-0.05225305314404727,growth_v1
2024-09-18,0.0623653783742862,0.012589808663223012,0.006017684592211303,0.2913631119415312,0.2581238467084994,0.2580456175668677,1.0261216913150801,0.03323926523303178,0.03331749437466347,growth_v1
2024-09-25,-0.0105226128334124,0.015390012891963956,0.030502301052825365,0.32361218683368254,0.27665666067947803,0.29825503973091694,1.118076959334362,0.04695552615420451,0.025357147102765598,growth_v1
2024-10-02,0.028759947220999,-0.002070017404506741,-0.007965903130466967,0.36078038429069936,0.2968720735783632,0.32207714080755245,1.2120945202581865,0.06390831071233616,0.03870324348314691,growth_v1
2024-10-09,-0.0514354089470081,0.014555478518598619,0.023238886618477617,0.3117832234429687,0.35462981148796247,0.38899837209216415,1.071680960475384,-0.04284658804499375,-0.07721514864919543,growth_v1
2024-10-16,-0.0061097320587537,0.00894059156108673,-0.004542208784545143,0.2576326362283521,0.3712145781835601,0.3645865285951615,0.9306676404590943,-0.11358194195520799,-0.10695389236680941,growth_v1
2024-10-23,-0.0037946036620386,-0.0074016789437511,-0.005194472085563895,0.28119568938273876,0.32469284133671383,0.3155540750650867,0.9971415538371343,-0.04349715195397508,-0.03435838568234795,growth_v1
2024-10-30,0.035406345672014,0.0034949040041867274,0.016422351895756915,0.44970899856115976,0.3482020903417087,0.3660456602167417,1.4769068200682554,0.10150690821945108,0.08366333834441808,growth_v1
2024-11-06,0.041880823817142,0.019016858461073483,0.018534150447146125,0.4377747249930337,0.4154951390404438,0.4431123818493501,1.4520553106188272,0.022279585952589942,-0.005337656856316375,growth_v1
2024-11-13,0.0365766816447963,0.01040542880802886,0.013192795610751373,0.44242152501279186,0.4129323741709481,0.4350347721376624,1.4623833843889855,0.02948915084184378,0.007386752875129465,growth_v1
2024-11-20,0.0082190541606475,-0.011202468919533914,-0.01772569365010368,0.380791060445381,0.35048599199542596,0.3491982896278041,1.3182940899995013,0.030305068449955064,0.03159277081757694,growth_v1
2024-11-27,0.0300482190881911,0.014106718187711698,0.0042331106949804465,0.4004672435344512,0.3316803656897396,0.31035733154711465,1.3670240985330964,0.0687868778447116,0.09010991198733653,growth_v1
2024-12-05,0.0453249147109757,0.01307542346113344,0.03267367932806953,0.4299637020837517,0.33326004965092504,0.3377685505425583,1.4345051978713819,0.09670365243282664,0.0921951515411934,growth_v1
2024-12-12,-0.0421441297263016,-0.0038406292780625018,0.008987950524806942,0.35516152264005885,0.32412363096330665,0.3540622333204435,1.224340999460703,0.031037891676752194,0.0010992893196153375,growth_v1
2024-12-19,0.0447472104724438,-0.030165705803748,-0.02341883587814575,0.36177144290428975,0.27905192050684935,0.31693259369325766,1.2395698119936829,0.0827195223974404,0.044838849211032095,growth_v1
2024-12-27,0.0068581657745925,0.015202242878068706,0.01631758937180816,0.35618470589619333,0.26058769402173376,0.2954212513515371,1.2249879879618484,0.09559701187445957,0.06076345454465626,growth_v1
