date,candidate,paper_cumulative_return,paper_daily_return,paper_sharpe,rolling_sharpe_60_period_proxy,paper_max_drawdown,cash,exposure,turnover,top_ticker_concentration,risk_flags,promotion_status,data_source,raw_target_current_features_available,raw_target_feature_source,fallback_reason,growth_paper_variant,exposure_cap,exposure_cap_60,dual_trend_cap,vol_target_exposure,final_exposure,spy_close,spy_ma_200,qqq_close,qqq_ma_200,spy_below_200d,qqq_below_200d,dual_trend_reason,uncapped_exposure,rebalance_due,monitoring_only,previous_rebalance_date,next_rebalance_date,sessions_since_last_rebalance,observed_candidate_tickers,growth_model_version
2026-07-02,growth_champion_final,-0.0931711236954663,-0.0239168405732587,-7.145511823560722,-7.145511823560722,-0.1076287287264722,0.6,0.4,0.4499999999999996,0.1,"rolling_sharpe_below_zero,exposure_stuck_too_low,paper_history_too_short",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,744.780029296875,688.7357443237305,712.5999755859375,634.0573635864258,False,False,SPY and QQQ above 200D MA,0.4,True,False,2026-07-02,,0,"KEEL,ARM,SE,AMBA",growth_champion_final_v1_0_frozen
2026-07-06,growth_champion_final,-0.0846446414041804,0.0094025262252704,-5.952014995025166,-5.952014995025166,-0.1076287287264722,0.6,0.4,0.0,0.1,"rolling_sharpe_below_zero,exposure_stuck_too_low,paper_history_too_short",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.280029296875,689.2283087158203,722.8200073242188,634.7264990234376,False,False,SPY and QQQ above 200D MA,0.4,False,True,2026-07-02,,1,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen
2026-07-08,growth_champion_final,-0.0961894124483951,-0.0126123378596097,-6.537377168648253,-6.537377168648253,-0.110598896794452,0.6,0.4,0.0,0.1,"rolling_sharpe_below_zero,exposure_stuck_too_low,paper_history_too_short",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,745.4000244140625,690.159066772461,711.4400024414062,635.9261737060547,False,False,SPY and QQQ above 200D MA,0.4,False,True,2026-07-02,,3,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen
2026-07-09,growth_champion_final,-0.082322250787672,0.0153429953706216,-5.046558297256465,-5.046558297256465,-0.110598896794452,0.6,0.4,0.0,0.1,"rolling_sharpe_below_zero,exposure_stuck_too_low,paper_history_too_short",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.7100219726562,690.6263842773437,723.280029296875,636.5569100952148,False,False,SPY and QQQ above 200D MA,0.4,False,True,2026-07-02,,4,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen
2026-07-10,growth_champion_final,-0.082322250787672,0.0,-4.691085225513785,-4.691085225513785,-0.110598896794452,0.5649591405844284,0.4350408594155716,0.4350408594155714,0.1450136198051905,"rolling_sharpe_below_zero,exposure_stuck_too_low,paper_history_too_short",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4350408594155716,0.4350408594155716,754.9500122070312,691.0943310546875,725.510009765625,637.181121520996,False,False,SPY and QQQ above 200D MA,0.4350408594155716,True,False,2026-07-10,,0,"ARM,BABA,SE",growth_champion_final_v1_0_frozen
2026-07-13,growth_champion_final,-0.0929139628262072,-0.0115418642847409,-5.339233621515223,-5.339233621515223,-0.110598896794452,0.5649591405844284,0.4350408594155715,0.0,0.1450136198051905,"rolling_sharpe_below_zero,exposure_stuck_too_low,paper_history_too_short",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4350408594155716,0.4350408594155715,749.1699829101562,691.5513778686524,711.739990234375,637.7564318847657,False,False,SPY and QQQ above 200D MA,0.4350408594155716,False,True,2026-07-10,,1,"TEAM,ARM,BABA,SE",growth_champion_final_v1_0_frozen
2026-07-14,growth_champion_final,-0.1007889356510686,-0.0086816161886885,-5.65038018415027,-5.65038018415027,-0.1151250896350992,0.5649591405844284,0.4350408594155715,0.0,0.1450136198051905,"rolling_sharpe_below_zero,exposure_stuck_too_low,paper_history_too_short",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4350408594155716,0.4350408594155715,749.1699829101562,691.5513778686524,711.739990234375,637.7564318847657,False,False,SPY and QQQ above 200D MA,0.4350408594155716,False,True,2026-07-10,,2,"ARM,BABA,NET,ADBE",growth_champion_final_v1_0_frozen
2026-07-15,growth_champion_final,-0.0964839129472682,0.0047875553076266,-5.179115781893161,-5.179115781893161,-0.1151250896350991,0.5649591405844284,0.4350408594155715,0.0,0.1450136198051905,"rolling_sharpe_below_zero,exposure_stuck_too_low,paper_history_too_short",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4350408594155716,0.4350408594155715,754.8099975585938,692.5430242919922,717.739990234375,639.01056640625,False,False,SPY and QQQ above 200D MA,0.4350408594155716,False,True,2026-07-10,,3,"YPF,ARM,BABA,SE",growth_champion_final_v1_0_frozen
2026-07-17,growth_champion_final,-0.1041567767916383,0.0,-5.316089956952862,-5.316089956952862,-0.1184392371645701,0.5962376282132245,0.4037623717867756,0.4350408594155715,0.1009405929466939,"rolling_sharpe_below_zero,exposure_stuck_too_low",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4037623717867756,0.4037623717867756,743.2899780273438,693.4400308227539,695.3300170898438,640.058616027832,False,False,SPY and QQQ above 200D MA,0.4037623717867756,True,False,2026-07-17,,0,"OKLO,TEAM,ARM,BABA",growth_champion_final_v1_0_frozen
2026-07-20,growth_champion_final,-0.0874409819362966,0.0100085998916405,-4.3108023977844985,-4.3108023977844985,-0.1151250896350991,0.5962376282132245,0.4037623717867756,0.0,0.1009405929466939,"rolling_sharpe_below_zero,exposure_stuck_too_low",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4037623717867756,0.4037623717867756,742.0900268554688,693.846950378418,696.0599975585938,640.5447039794922,False,False,SPY and QQQ above 200D MA,0.4037623717867756,False,True,2026-07-17,,1,"OKLO,TEAM,ARM,BABA",growth_champion_final_v1_0_frozen
2026-07-23,growth_champion_final,-0.0935699786587552,-0.0003142706487317,-4.413214107104341,-4.413214107104341,-0.1151250896350991,0.5962376282132245,0.4037623717867756,0.0,0.1009405929466939,"rolling_sharpe_below_zero,exposure_stuck_too_low",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4037623717867756,0.4037623717867756,739.6599731445312,695.0717510986328,694.1699829101562,642.0494085693359,False,False,SPY and QQQ above 200D MA,0.4037623717867756,False,True,2026-07-17,,4,"OKLO,TEAM,VIST,MU",growth_champion_final_v1_0_frozen
2026-07-24,growth_champion_final,-0.0924870479384312,-0.0052169465909402,-4.359724815290162,-4.359724815290162,-0.1151250896350991,0.5290911973398789,0.4709088026601212,0.2690276167667333,0.1177272006650303,"rolling_sharpe_below_zero,exposure_stuck_too_low",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4709088026601212,0.4709088026601212,738.9299926757812,695.4352688598633,684.22998046875,642.4391149902344,False,False,SPY and QQQ above 200D MA,0.4709088026601212,True,False,2026-07-24,,0,"OKLO,TEAM,VIST,ARM",growth_champion_final_v1_0_frozen
2026-07-27,growth_champion_final,-0.0817335786276775,0.0118493838422088,-3.6434299065183686,-3.6434299065183686,-0.1151250896350991,0.5290911973398789,0.4709088026601212,0.0,0.1177272006650303,"rolling_sharpe_below_zero,exposure_stuck_too_low",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4709088026601212,0.4709088026601212,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.4709088026601212,False,True,2026-07-24,,1,"OKLO,TEAM,VIST,SAP",growth_champion_final_v1_0_frozen
2026-08-13,growth_champion_final,-0.07819836753461629,0.004289601970889148,-3.3113627337223237,-3.3113627337223237,-0.11512508963509915,0.5290911973398789,0.4709088026601212,0.0,0.1177272006650303,"rolling_sharpe_below_zero,exposure_stuck_too_low",paper trading allowed; production promotion blocked,current_growth_candidate_allocation,True,raw_target_return_exact,exact raw target current growth allocation generated from current_growth_feature_generation,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4709088026601212,0.4709088026601212,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.4709088026601212,False,True,2026-08-07,,4,"OKLO,TWLO,TEAM,VIST",growth_champion_final_v1_0_frozen
