section,horizon,forecast_source,sample_size,MAE,RMSE,MAPE,bias,forecast_dispersion,pearson_corr,spearman_ic,calibration_slope,bias_type
forecast_error_analysis,5D,forecast_return,10120,0.043795371413430165,0.06211357244853902,1.99206966497436,-0.0022145838085140157,0.025746121143133304,0.0168829388648129,0.013619998105921368,0.0610322344387333,pessimistic_bias
forecast_error_analysis,5D,target_implied_return,10120,0.0813062395598743,0.09712643546143795,12.955473091945775,0.07455344861409623,0.028608734593097342,0.05617294677385566,0.02925145678925396,0.07146194552474212,optimistic_bias
forecast_error_analysis,10D,forecast_return,10120,0.06136818111157251,0.08546227043857758,1.5442160226662838,-0.007856151611770149,0.025746121143133304,0.03122075129964633,0.03460225791211048,0.14800311690012816,pessimistic_bias
forecast_error_analysis,10D,target_implied_return,10120,0.08761780861200531,0.1090794528356104,7.6275432757699395,0.06891188081084008,0.028608734593097342,0.08104829106097391,0.05358837771403628,0.1477675110947716,optimistic_bias
forecast_error_analysis,20D,forecast_return,10120,0.08662081229669431,0.1235082868433137,1.261775810304548,-0.01963275362575919,0.025746121143133304,0.03817903089048205,0.04497696135680983,0.27968061419852236,pessimistic_bias
forecast_error_analysis,20D,target_implied_return,10120,0.10143496883804004,0.1338161299369945,4.582658309427229,0.05713527879685106,0.028608734593097342,0.08993230379659549,0.06624548949719505,0.2950542273215849,optimistic_bias
