test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2023-01-03,2023-08-02,30,0.51,3.966666666666667,-0.06207496456020134,0.14216681205322299,-3.713360372648399,-0.06727461064991802,-3.2753239796963864,-7.847189319776975,0.7582539682539682,2023-08-02,0.6333333333333333,0.6333333333333333,0.015070311431799007,0.01959342441973996,0.6666666666666666,0.6666666666666666,0.023690602454445438,0.0295977769908312,0.5666666666666667,0.5666666666666667,0.03830537445509762,0.044827237966254777
