test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2024-01-02,2024-07-31,30,0.55,3.8333333333333335,-0.00557682629315881,0.1350725920069321,-0.28204977036127055,-0.030919342414898465,-0.22096774043112094,-1.2321476002445537,0.7371428571428572,2024-07-31,0.6333333333333333,0.6333333333333333,0.017053412733225082,0.022082302037891667,0.6666666666666666,0.6666666666666666,0.023799860333307117,0.029711976866602034,0.7333333333333333,0.7333333333333333,0.04468514743373133,0.05606258423040118
