date,variant,ticker,weight_proxy,is_new_position,is_retained_position,realized_return_5d,realized_return_20d
2022-02-15,raw_target_research,VIST,0.5,False,True,0.1465892958568386,0.0856313735879408
2022-02-15,winner_retention_rule,NVDA,0.5,True,False,-0.1550481818781944,-0.0754482161161631
2022-02-15,winner_retention_rule,VIST,0.5,False,True,0.1465892958568386,0.0856313735879408
2022-02-15,soft_exit_rule,NVDA,0.5,True,False,-0.1550481818781944,-0.0754482161161631
2022-02-15,soft_exit_rule,VIST,0.5,False,True,0.1465892958568386,0.0856313735879408
2022-02-15,turnover_penalty_overlay,NVDA,0.5,True,False,-0.1550481818781944,-0.0754482161161631
2022-02-15,turnover_penalty_overlay,VIST,0.5,False,True,0.1465892958568386,0.0856313735879408
2022-02-23,raw_target_research,VIST,0.5,False,True,0.1075949233381667,0.16329107208142
2022-02-23,raw_target_research,YPF,0.5,True,False,0.0540540018074706,0.0472973052794141
2022-02-23,winner_retention_rule,VIST,0.5,False,True,0.1075949233381667,0.16329107208142
2022-02-23,winner_retention_rule,YPF,0.5,True,False,0.0540540018074706,0.0472973052794141
2022-02-23,soft_exit_rule,VIST,0.5,False,True,0.1075949233381667,0.16329107208142
2022-02-23,soft_exit_rule,YPF,0.5,True,False,0.0540540018074706,0.0472973052794141
2022-02-23,turnover_penalty_overlay,VIST,0.5,False,True,0.1075949233381667,0.16329107208142
2022-02-23,turnover_penalty_overlay,YPF,0.5,True,False,0.0540540018074706,0.0472973052794141
2022-03-02,raw_target_research,CCJ,0.5,True,False,0.0789788418962409,0.1196649396297901
2022-03-02,raw_target_research,VIST,0.5,False,True,-0.0662857055664062,0.0297143118722098
2022-03-02,winner_retention_rule,CCJ,0.5,True,False,0.0789788418962409,0.1196649396297901
2022-03-02,winner_retention_rule,VIST,0.5,False,True,-0.0662857055664062,0.0297143118722098
2022-03-02,soft_exit_rule,CCJ,0.5,True,False,0.0789788418962409,0.1196649396297901
2022-03-02,soft_exit_rule,VIST,0.5,False,True,-0.0662857055664062,0.0297143118722098
2022-03-02,turnover_penalty_overlay,CCJ,0.5,True,False,0.0789788418962409,0.1196649396297901
2022-03-02,turnover_penalty_overlay,VIST,0.5,False,True,-0.0662857055664062,0.0297143118722098
2022-03-09,raw_target_research,CCJ,0.5,False,True,-0.0831792999430968,0.0439926272688107
2022-03-09,raw_target_research,VIST,0.5,False,True,-0.0844553305724636,0.1187270817589536
2022-03-09,winner_retention_rule,CCJ,0.5,False,True,-0.0831792999430968,0.0439926272688107
2022-03-09,winner_retention_rule,VIST,0.5,False,True,-0.0844553305724636,0.1187270817589536
2022-03-09,soft_exit_rule,CCJ,0.5,False,True,-0.0831792999430968,0.0439926272688107
2022-03-09,soft_exit_rule,VIST,0.5,False,True,-0.0844553305724636,0.1187270817589536
2022-03-09,turnover_penalty_overlay,CCJ,0.5,False,True,-0.0831792999430968,0.0439926272688107
2022-03-09,turnover_penalty_overlay,VIST,0.5,False,True,-0.0844553305724636,0.1187270817589536
2022-03-16,raw_target_research,CCJ,0.5,False,True,0.1709678148751972,0.2737903679198716
2022-03-16,raw_target_research,VIST,0.5,False,True,0.2286095664370899,0.2139037300204116
2022-03-16,winner_retention_rule,CCJ,0.5,False,True,0.1709678148751972,0.2737903679198716
2022-03-16,winner_retention_rule,VIST,0.5,False,True,0.2286095664370899,0.2139037300204116
2022-03-16,soft_exit_rule,CCJ,0.5,False,True,0.1709678148751972,0.2737903679198716
2022-03-16,soft_exit_rule,VIST,0.5,False,True,0.2286095664370899,0.2139037300204116
2022-03-16,turnover_penalty_overlay,CCJ,0.5,False,True,0.1709678148751972,0.2737903679198716
2022-03-16,turnover_penalty_overlay,VIST,0.5,False,True,0.2286095664370899,0.2139037300204116
2022-03-23,raw_target_research,CCJ,0.5,False,True,-0.0334022448389276,-0.0258264454667762
2022-03-23,raw_target_research,TSLA,0.5,True,False,0.0949644578100175,0.0096785964120045
2022-03-23,winner_retention_rule,CCJ,0.3333333333333333,False,True,-0.0334022448389276,-0.0258264454667762
2022-03-23,winner_retention_rule,TSLA,0.3333333333333333,True,False,0.0949644578100175,0.0096785964120045
2022-03-23,winner_retention_rule,VIST,0.3333333333333333,False,True,-0.0195864374015517,-0.0152338842264232
2022-03-23,soft_exit_rule,CCJ,0.3333333333333333,False,True,-0.0334022448389276,-0.0258264454667762
2022-03-23,soft_exit_rule,TSLA,0.3333333333333333,True,False,0.0949644578100175,0.0096785964120045
2022-03-23,soft_exit_rule,VIST,0.3333333333333333,False,True,-0.0195864374015517,-0.0152338842264232
2022-03-23,turnover_penalty_overlay,CCJ,0.3333333333333333,False,True,-0.0334022448389276,-0.0258264454667762
2022-03-23,turnover_penalty_overlay,TSLA,0.3333333333333333,True,False,0.0949644578100175,0.0096785964120045
2022-03-23,turnover_penalty_overlay,VIST,0.3333333333333333,False,True,-0.0195864374015517,-0.0152338842264232
2022-03-30,raw_target_research,NVDA,0.5,True,False,-0.118562689878137,-0.2855904945295465
2022-03-30,raw_target_research,TSLA,0.5,False,True,-0.0440863087407383,-0.1978811624592192
2022-03-30,winner_retention_rule,NVDA,0.5,True,False,-0.118562689878137,-0.2855904945295465
2022-03-30,winner_retention_rule,TSLA,0.5,False,True,-0.0440863087407383,-0.1978811624592192
2022-03-30,soft_exit_rule,NVDA,0.5,True,False,-0.118562689878137,-0.2855904945295465
2022-03-30,soft_exit_rule,TSLA,0.5,False,True,-0.0440863087407383,-0.1978811624592192
2022-03-30,turnover_penalty_overlay,NVDA,0.5,True,False,-0.118562689878137,-0.2855904945295465
2022-03-30,turnover_penalty_overlay,TSLA,0.5,False,True,-0.0440863087407383,-0.1978811624592192
2022-04-06,raw_target_research,META,0.5,True,False,-0.0372144981864044,-0.0672637889260553
2022-04-06,raw_target_research,TSLA,0.5,False,True,-0.022366493184322,-0.1649327186861566
2022-04-06,winner_retention_rule,META,0.5,True,False,-0.0372144981864044,-0.0672637889260553
2022-04-06,winner_retention_rule,TSLA,0.5,False,True,-0.022366493184322,-0.1649327186861566
2022-04-06,soft_exit_rule,META,0.3333333333333333,True,False,-0.0372144981864044,-0.0672637889260553
2022-04-06,soft_exit_rule,TSLA,0.3333333333333333,False,True,-0.022366493184322,-0.1649327186861566
2022-04-06,soft_exit_rule,NVDA,0.3333333333333333,False,True,-0.0903019834566203,-0.2279264071473177
2022-04-06,turnover_penalty_overlay,META,0.3333333333333333,True,False,-0.0372144981864044,-0.0672637889260553
2022-04-06,turnover_penalty_overlay,TSLA,0.3333333333333333,False,True,-0.022366493184322,-0.1649327186861566
2022-04-06,turnover_penalty_overlay,NVDA,0.3333333333333333,False,True,-0.0903019834566203,-0.2279264071473177
2022-04-13,raw_target_research,TSLA,0.5,False,True,-0.0132926396482065,-0.2879290305808888
2022-04-13,raw_target_research,VIST,0.5,True,False,-0.0033039353770112,-0.1156387884975113
2022-04-13,winner_retention_rule,TSLA,0.5,False,True,-0.0132926396482065,-0.2879290305808888
2022-04-13,winner_retention_rule,VIST,0.5,True,False,-0.0033039353770112,-0.1156387884975113
2022-04-13,soft_exit_rule,TSLA,0.3333333333333333,False,True,-0.0132926396482065,-0.2879290305808888
2022-04-13,soft_exit_rule,VIST,0.3333333333333333,True,False,-0.0033039353770112,-0.1156387884975113
2022-04-13,soft_exit_rule,NVDA,0.3333333333333333,False,True,-0.090978634911139,-0.2714948483630717
2022-04-13,turnover_penalty_overlay,TSLA,0.3333333333333333,False,True,-0.0132926396482065,-0.2879290305808888
2022-04-13,turnover_penalty_overlay,VIST,0.3333333333333333,True,False,-0.0033039353770112,-0.1156387884975113
2022-04-13,turnover_penalty_overlay,NVDA,0.3333333333333333,False,True,-0.090978634911139,-0.2714948483630717
2022-04-21,raw_target_research,NFLX,0.5,True,False,-0.085693373480128,-0.1591971794805232
2022-04-21,raw_target_research,TSLA,0.5,False,True,-0.1301275265533598,-0.2967545328939296
2022-04-21,winner_retention_rule,NFLX,0.3333333333333333,True,False,-0.085693373480128,-0.1591971794805232
2022-04-21,winner_retention_rule,TSLA,0.3333333333333333,False,True,-0.1301275265533598,-0.2967545328939296
2022-04-21,winner_retention_rule,VIST,0.3333333333333333,False,True,-0.0552486176201284,-0.095027689748781
2022-04-21,soft_exit_rule,NFLX,0.3333333333333333,True,False,-0.085693373480128,-0.1591971794805232
2022-04-21,soft_exit_rule,TSLA,0.3333333333333333,False,True,-0.1301275265533598,-0.2967545328939296
2022-04-21,soft_exit_rule,VIST,0.3333333333333333,False,True,-0.0552486176201284,-0.095027689748781
2022-04-21,turnover_penalty_overlay,NFLX,0.3333333333333333,True,False,-0.085693373480128,-0.1591971794805232
2022-04-21,turnover_penalty_overlay,TSLA,0.3333333333333333,False,True,-0.1301275265533598,-0.2967545328939296
2022-04-21,turnover_penalty_overlay,VIST,0.3333333333333333,False,True,-0.0552486176201284,-0.095027689748781
2022-04-28,raw_target_research,META,0.5,True,False,0.0123949015929352,-0.0685363881667505
2022-04-28,raw_target_research,NFLX,0.5,False,True,-0.056134670746231,-0.0406976888692937
2022-04-28,winner_retention_rule,META,0.3333333333333333,True,False,0.0123949015929352,-0.0685363881667505
2022-04-28,winner_retention_rule,NFLX,0.3333333333333333,False,True,-0.056134670746231,-0.0406976888692937
2022-04-28,winner_retention_rule,VIST,0.3333333333333333,False,True,-0.0187134320283982,0.0912280369088682
2022-04-28,soft_exit_rule,META,0.3333333333333333,True,False,0.0123949015929352,-0.0685363881667505
2022-04-28,soft_exit_rule,NFLX,0.3333333333333333,False,True,-0.056134670746231,-0.0406976888692937
2022-04-28,soft_exit_rule,VIST,0.3333333333333333,False,True,-0.0187134320283982,0.0912280369088682
2022-04-28,turnover_penalty_overlay,META,0.3333333333333333,True,False,0.0123949015929352,-0.0685363881667505
2022-04-28,turnover_penalty_overlay,NFLX,0.3333333333333333,False,True,-0.056134670746231,-0.0406976888692937
2022-04-28,turnover_penalty_overlay,VIST,0.3333333333333333,False,True,-0.0187134320283982,0.0912280369088682
2022-05-05,raw_target_research,NFLX,0.5,False,True,-0.0743946963718243,0.0566057743883763
2022-05-05,raw_target_research,QCOM,0.5,True,False,-0.0696836709949099,-0.0029652511349559
2022-05-05,winner_retention_rule,NFLX,0.3333333333333333,False,True,-0.0743946963718243,0.0566057743883763
2022-05-05,winner_retention_rule,QCOM,0.3333333333333333,True,False,-0.0696836709949099,-0.0029652511349559
2022-05-05,winner_retention_rule,VIST,0.3333333333333333,False,True,-0.0429082950679581,0.0691299046450757
2022-05-05,soft_exit_rule,NFLX,0.25,False,True,-0.0743946963718243,0.0566057743883763
2022-05-05,soft_exit_rule,QCOM,0.25,True,False,-0.0696836709949099,-0.0029652511349559
2022-05-05,soft_exit_rule,META,0.25,False,True,-0.0818129123583737,-0.0840215099988732
2022-05-05,soft_exit_rule,VIST,0.25,False,True,-0.0429082950679581,0.0691299046450757
2022-05-05,turnover_penalty_overlay,NFLX,0.25,False,True,-0.0743946963718243,0.0566057743883763
2022-05-05,turnover_penalty_overlay,QCOM,0.25,True,False,-0.0696836709949099,-0.0029652511349559
2022-05-05,turnover_penalty_overlay,META,0.25,False,True,-0.0818129123583737,-0.0840215099988732
2022-05-05,turnover_penalty_overlay,VIST,0.25,False,True,-0.0429082950679581,0.0691299046450757
2022-05-12,raw_target_research,NFLX,0.5,False,True,0.0526074137879719,0.0495095451688525
2022-05-12,raw_target_research,NVDA,0.5,True,False,0.0586708721495012,0.0493973249714221
2022-05-12,winner_retention_rule,NFLX,0.3333333333333333,False,True,0.0526074137879719,0.0495095451688525
2022-05-12,winner_retention_rule,NVDA,0.3333333333333333,True,False,0.0586708721495012,0.0493973249714221
2022-05-12,winner_retention_rule,VIST,0.3333333333333333,False,True,0.0199252618596175,0.080946524759607
2022-05-12,soft_exit_rule,NFLX,0.25,False,True,0.0526074137879719,0.0495095451688525
2022-05-12,soft_exit_rule,NVDA,0.25,True,False,0.0586708721495012,0.0493973249714221
2022-05-12,soft_exit_rule,META,0.25,False,True,0.0002613877407076,-0.0819389129828561
2022-05-12,soft_exit_rule,VIST,0.25,False,True,0.0199252618596175,0.080946524759607
2022-05-12,turnover_penalty_overlay,NFLX,0.3333333333333333,False,True,0.0526074137879719,0.0495095451688525
2022-05-12,turnover_penalty_overlay,NVDA,0.3333333333333333,True,False,0.0586708721495012,0.0493973249714221
2022-05-12,turnover_penalty_overlay,VIST,0.3333333333333333,False,True,0.0199252618596175,0.080946524759607
2022-05-19,raw_target_research,AMD,0.5,True,False,0.0215165187798966,-0.1562014974669967
2022-05-19,raw_target_research,META,0.5,True,False,0.0017774667186647,-0.1440221065393593
2022-05-19,winner_retention_rule,AMD,0.25,True,False,0.0215165187798966,-0.1562014974669967
2022-05-19,winner_retention_rule,META,0.25,True,False,0.0017774667186647,-0.1440221065393593
2022-05-19,winner_retention_rule,NFLX,0.25,False,True,0.04316545865145,-0.0434379221833342
2022-05-19,winner_retention_rule,VIST,0.25,False,True,0.1391941882455385,-0.1111110399510377
2022-05-19,soft_exit_rule,AMD,0.25,True,False,0.0215165187798966,-0.1562014974669967
2022-05-19,soft_exit_rule,META,0.25,False,True,0.0017774667186647,-0.1440221065393593
2022-05-19,soft_exit_rule,NFLX,0.25,False,True,0.04316545865145,-0.0434379221833342
2022-05-19,soft_exit_rule,NVDA,0.25,False,True,0.0424549906281062,-0.0726466009676196
2022-05-19,turnover_penalty_overlay,AMD,0.25,True,False,0.0215165187798966,-0.1562014974669967
2022-05-19,turnover_penalty_overlay,META,0.25,True,False,0.0017774667186647,-0.1440221065393593
2022-05-19,turnover_penalty_overlay,NFLX,0.25,False,True,0.04316545865145,-0.0434379221833342
2022-05-19,turnover_penalty_overlay,NVDA,0.25,False,True,0.0424549906281062,-0.0726466009676196
2022-05-26,raw_target_research,AMD,0.5,False,True,0.0764557271064081,-0.1274936338014241
2022-05-26,raw_target_research,VIST,0.5,True,False,-0.038585172521014,-0.191854231135085
2022-05-26,winner_retention_rule,AMD,0.5,False,True,0.0764557271064081,-0.1274936338014241
2022-05-26,winner_retention_rule,VIST,0.5,False,True,-0.038585172521014,-0.191854231135085
2022-05-26,soft_exit_rule,AMD,0.5,False,True,0.0764557271064081,-0.1274936338014241
2022-05-26,soft_exit_rule,VIST,0.5,True,False,-0.038585172521014,-0.191854231135085
2022-05-26,turnover_penalty_overlay,AMD,0.5,False,True,0.0764557271064081,-0.1274936338014241
2022-05-26,turnover_penalty_overlay,VIST,0.5,True,False,-0.038585172521014,-0.191854231135085
2022-06-03,raw_target_research,AMD,0.5,False,True,-0.1079962655442628,-0.2925682522170101
2022-06-03,raw_target_research,NFLX,0.5,True,False,-0.0806111183908642,-0.0658358290318619
2022-06-03,winner_retention_rule,AMD,0.3333333333333333,False,True,-0.1079962655442628,-0.2925682522170101
2022-06-03,winner_retention_rule,NFLX,0.3333333333333333,True,False,-0.0806111183908642,-0.0658358290318619
2022-06-03,winner_retention_rule,VIST,0.3333333333333333,False,True,-0.0323299836365652,-0.2497213134083096
2022-06-03,soft_exit_rule,AMD,0.3333333333333333,False,True,-0.1079962655442628,-0.2925682522170101
2022-06-03,soft_exit_rule,NFLX,0.3333333333333333,True,False,-0.0806111183908642,-0.0658358290318619
2022-06-03,soft_exit_rule,VIST,0.3333333333333333,False,True,-0.0323299836365652,-0.2497213134083096
2022-06-03,turnover_penalty_overlay,AMD,0.3333333333333333,False,True,-0.1079962655442628,-0.2925682522170101
2022-06-03,turnover_penalty_overlay,NFLX,0.3333333333333333,True,False,-0.0806111183908642,-0.0658358290318619
2022-06-03,turnover_penalty_overlay,VIST,0.3333333333333333,False,True,-0.0323299836365652,-0.2497213134083096
2022-06-10,raw_target_research,CCJ,0.5,True,False,-0.19036429610806,-0.1637289538876627
2022-06-10,raw_target_research,NFLX,0.5,False,True,-0.0406144093751384,-0.0464087078688293
2022-06-10,winner_retention_rule,CCJ,0.25,True,False,-0.19036429610806,-0.1637289538876627
2022-06-10,winner_retention_rule,NFLX,0.25,False,True,-0.0406144093751384,-0.0464087078688293
2022-06-10,winner_retention_rule,AMD,0.25,False,True,-0.1397384522531617,-0.1946846566535087
2022-06-10,winner_retention_rule,VIST,0.25,False,True,-0.1612903278969504,-0.2603686808091728
2022-06-10,soft_exit_rule,CCJ,0.25,True,False,-0.19036429610806,-0.1637289538876627
2022-06-10,soft_exit_rule,NFLX,0.25,False,True,-0.0406144093751384,-0.0464087078688293
2022-06-10,soft_exit_rule,AMD,0.25,False,True,-0.1397384522531617,-0.1946846566535087
2022-06-10,soft_exit_rule,VIST,0.25,False,True,-0.1612903278969504,-0.2603686808091728
2022-06-10,turnover_penalty_overlay,CCJ,0.25,True,False,-0.19036429610806,-0.1637289538876627
2022-06-10,turnover_penalty_overlay,NFLX,0.25,False,True,-0.0406144093751384,-0.0464087078688293
2022-06-10,turnover_penalty_overlay,AMD,0.25,False,True,-0.1397384522531617,-0.1946846566535087
2022-06-10,turnover_penalty_overlay,VIST,0.25,False,True,-0.1612903278969504,-0.2603686808091728
2022-06-17,raw_target_research,COST,0.5,True,False,0.0784884312766607,0.1646331407137105
2022-06-17,raw_target_research,NFLX,0.5,False,True,0.0776593308750406,0.1488233959976652
2022-06-17,winner_retention_rule,COST,0.25,True,False,0.0784884312766607,0.1646331407137105
2022-06-17,winner_retention_rule,NFLX,0.25,False,True,0.0776593308750406,0.1488233959976652
2022-06-17,winner_retention_rule,CCJ,0.25,False,True,0.1107885340941565,0.1456216844592057
2022-06-17,winner_retention_rule,AMD,0.25,False,True,0.0562707365999464,0.052838023473319
2022-06-17,soft_exit_rule,COST,0.25,True,False,0.0784884312766607,0.1646331407137105
2022-06-17,soft_exit_rule,NFLX,0.25,False,True,0.0776593308750406,0.1488233959976652
2022-06-17,soft_exit_rule,CCJ,0.25,False,True,0.1107885340941565,0.1456216844592057
2022-06-17,soft_exit_rule,AMD,0.25,False,True,0.0562707365999464,0.052838023473319
2022-06-17,turnover_penalty_overlay,COST,0.25,True,False,0.0784884312766607,0.1646331407137105
2022-06-17,turnover_penalty_overlay,NFLX,0.25,False,True,0.0776593308750406,0.1488233959976652
2022-06-17,turnover_penalty_overlay,CCJ,0.25,False,True,0.1107885340941565,0.1456216844592057
2022-06-17,turnover_penalty_overlay,AMD,0.25,False,True,0.0562707365999464,0.052838023473319
2022-06-27,raw_target_research,NFLX,0.5,False,True,-0.0172359216056903,0.1309612587573514
2022-06-27,raw_target_research,TSLA,0.5,True,False,-0.0483967524422193,0.0569164922702694
2022-06-27,winner_retention_rule,NFLX,0.25,False,True,-0.0172359216056903,0.1309612587573514
2022-06-27,winner_retention_rule,TSLA,0.25,True,False,-0.0483967524422193,0.0569164922702694
2022-06-27,winner_retention_rule,COST,0.25,False,True,0.0135132532758173,0.0626465857307343
2022-06-27,winner_retention_rule,CCJ,0.25,False,True,-0.0844947170760543,0.006968717819721
2022-06-27,soft_exit_rule,NFLX,0.25,False,True,-0.0172359216056903,0.1309612587573514
2022-06-27,soft_exit_rule,TSLA,0.25,True,False,-0.0483967524422193,0.0569164922702694
2022-06-27,soft_exit_rule,COST,0.25,False,True,0.0135132532758173,0.0626465857307343
2022-06-27,soft_exit_rule,CCJ,0.25,False,True,-0.0844947170760543,0.006968717819721
2022-06-27,turnover_penalty_overlay,NFLX,0.25,False,True,-0.0172359216056903,0.1309612587573514
2022-06-27,turnover_penalty_overlay,TSLA,0.25,True,False,-0.0483967524422193,0.0569164922702694
2022-06-27,turnover_penalty_overlay,COST,0.25,False,True,0.0135132532758173,0.0626465857307343
2022-06-27,turnover_penalty_overlay,CCJ,0.25,False,True,-0.0844947170760543,0.006968717819721
2022-07-05,raw_target_research,NFLX,0.5,False,True,-0.0614912679897777,0.1911986754864956
2022-07-05,raw_target_research,TSLA,0.5,False,True,1.4337849625123413e-05,0.2897025367584165
2022-07-05,winner_retention_rule,NFLX,0.3333333333333333,False,True,-0.0614912679897777,0.1911986754864956
2022-07-05,winner_retention_rule,TSLA,0.3333333333333333,False,True,1.4337849625123413e-05,0.2897025367584165
2022-07-05,winner_retention_rule,COST,0.3333333333333333,False,True,0.0047310808020148,0.1130545428726148
2022-07-05,soft_exit_rule,NFLX,0.3333333333333333,False,True,-0.0614912679897777,0.1911986754864956
2022-07-05,soft_exit_rule,TSLA,0.3333333333333333,False,True,1.4337849625123413e-05,0.2897025367584165
2022-07-05,soft_exit_rule,COST,0.3333333333333333,False,True,0.0047310808020148,0.1130545428726148
2022-07-05,turnover_penalty_overlay,NFLX,0.3333333333333333,False,True,-0.0614912679897777,0.1911986754864956
2022-07-05,turnover_penalty_overlay,TSLA,0.3333333333333333,False,True,1.4337849625123413e-05,0.2897025367584165
2022-07-05,turnover_penalty_overlay,COST,0.3333333333333333,False,True,0.0047310808020148,0.1130545428726148
2022-07-12,raw_target_research,NFLX,0.5,False,True,0.1558039816299745,0.3180854046115744
2022-07-12,raw_target_research,TSLA,0.5,False,True,0.0534602954628362,0.2156576762436892
2022-07-12,winner_retention_rule,NFLX,0.3333333333333333,False,True,0.1558039816299745,0.3180854046115744
2022-07-12,winner_retention_rule,TSLA,0.3333333333333333,False,True,0.0534602954628362,0.2156576762436892
2022-07-12,winner_retention_rule,COST,0.3333333333333333,False,True,0.060460225251661,0.0922396382257715
2022-07-12,soft_exit_rule,NFLX,0.3333333333333333,False,True,0.1558039816299745,0.3180854046115744
2022-07-12,soft_exit_rule,TSLA,0.3333333333333333,False,True,0.0534602954628362,0.2156576762436892
2022-07-12,soft_exit_rule,COST,0.3333333333333333,False,True,0.060460225251661,0.0922396382257715
2022-07-12,turnover_penalty_overlay,NFLX,0.3333333333333333,False,True,0.1558039816299745,0.3180854046115744
2022-07-12,turnover_penalty_overlay,TSLA,0.3333333333333333,False,True,0.0534602954628362,0.2156576762436892
2022-07-12,turnover_penalty_overlay,COST,0.3333333333333333,False,True,0.060460225251661,0.0922396382257715
2022-07-19,raw_target_research,QCOM,0.5,True,False,0.0176427101150957,0.0180498320570219
2022-07-19,raw_target_research,TSLA,0.5,False,True,0.0542906636196733,0.248577874389086
2022-07-19,winner_retention_rule,QCOM,0.3333333333333333,True,False,0.0176427101150957,0.0180498320570219
2022-07-19,winner_retention_rule,TSLA,0.3333333333333333,False,True,0.0542906636196733,0.248577874389086
2022-07-19,winner_retention_rule,COST,0.3333333333333333,False,True,-0.0159544588058728,0.063029891189575
2022-07-19,soft_exit_rule,QCOM,0.3333333333333333,True,False,0.0176427101150957,0.0180498320570219
2022-07-19,soft_exit_rule,TSLA,0.3333333333333333,False,True,0.0542906636196733,0.248577874389086
2022-07-19,soft_exit_rule,COST,0.3333333333333333,False,True,-0.0159544588058728,0.063029891189575
2022-07-19,turnover_penalty_overlay,QCOM,0.3333333333333333,True,False,0.0176427101150957,0.0180498320570219
