group_type,group,horizon,sample_size,MAE,RMSE,MAPE,bias,forecast_dispersion,pearson_corr,spearman_ic,calibration_slope,bias_type
regime,neutral,5D,7866,0.04244298486717745,0.06041853753565731,2.075492477818382,-0.0013362334953898906,0.02588857889071368,0.025608221723865926,0.009718309742147439,0.07805255803022476,well_centered
regime,risk_off,5D,2024,0.047593616298936395,0.06549113306761872,1.3519044284695307,-0.00763274736900169,0.011682904433462248,-0.025247237660782247,-0.018743989551946953,-0.041826844760686446,pessimistic_bias
regime,risk_on,5D,230,0.056622436302818144,0.08466741370821548,4.774639794242893,0.015425674814932441,0.0708010645058358,0.025903938274408584,0.004110985767808459,0.007035133010685422,optimistic_bias
regime,neutral,10D,7866,0.05910210502533243,0.08374518972084415,1.646572019531329,-0.006338624610867837,0.02588857889071368,0.03523860710707163,0.027369089648806348,0.15715810790822815,pessimistic_bias
regime,risk_off,10D,2024,0.06915138668412558,0.09061098161350946,1.0916695160952892,-0.018298870667867586,0.011682904433462248,0.013052940621526978,0.01132567300584616,0.30110311554238967,pessimistic_bias
regime,risk_on,10D,230,0.07037577422251588,0.09624304081151006,2.019959917972494,0.03214035265102821,0.0708010645058358,0.10217742726348032,-0.07710070956563994,0.06845924839018126,optimistic_bias
regime,neutral,20D,7866,0.0840600605389603,0.12098780838532527,1.2817991200720642,-0.01789820559462388,0.02588857889071368,0.029658902997021466,0.03709955963755047,0.2408072296606225,pessimistic_bias
regime,risk_on,20D,230,0.08559035136859491,0.1099435409430982,1.8967572961614472,0.029776187145095025,0.0708010645058358,0.29318895737388123,-0.06756495850921666,0.3991670024350462,optimistic_bias
regime,risk_off,20D,2024,0.09668992264244465,0.13419803033202019,1.1116526172390837,-0.031988490379813946,0.011682904433462248,0.016852268210867438,0.040875371209335695,0.5304520912281958,pessimistic_bias
