date,ticker,model_mode,selected_x,weight_x,realized_return_1d,realized_return_5d,realized_return_10d,realized_return_20d,realized_return_30d,winner_forward_return_20d,selected_y,weight_y,expected_daily_return,signal_strength,target_confidence,quality_score,selected_by_raw,raw_equal_weight_proxy,raw_weight_proxy,miss_reason
2022-01-25,AMZN,baseline,False,0.0,-0.0079543306705535,0.0800616124355007,0.1530689258329025,0.0345820559177216,-0.0050504015534129,0.0345820559177216,False,0.0,-5.307539005982413e-05,0.0126667647948474,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-02-01,VIST,baseline,True,0.1316605062239404,-0.0138889123955217,0.0216049176039374,0.0632715812045214,0.3503086380007572,0.1543209872000865,0.3503086380007572,True,0.1316605062239404,0.0025953362717647,1.0,0.5,0.5,True,0.5,0.5,selected
2022-02-01,CCJ,baseline,False,0.0,-0.0207509921464165,-0.0197628272259696,0.0854742866501896,0.2386363625654932,0.2252964188492412,0.2386363625654932,False,0.0,-1.3446530120359051e-06,0.3306458421544159,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-02-01,YPF,baseline,True,0.0538124560891184,-0.0137299643823365,-0.0732264767057949,-0.0526315846903188,0.0709382038667676,-0.0137299643823365,0.0709382038667676,True,0.0538124560891184,0.0005170021945173,0.8031255187011255,0.5,0.5,True,0.5,0.5,selected
2022-02-01,COST,baseline,True,0.15858784424854,0.0267697641098854,0.0250585564016954,0.0108376688270452,0.03853188606987,0.0688027590613185,0.03853188606987,True,0.15858784424854,0.0001999566945204,0.3871379397688337,0.5,0.5,False,,0.0,not_in_raw_selection
2022-02-01,CSCO,baseline,False,0.0,0.0144482436787598,-0.0005417876083722,-0.0198663264464623,0.0140870978696185,0.007946585694313,0.0140870978696185,False,0.0,-6.192737267309862e-05,0.0,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-02-08,CCJ,baseline,False,0.0,0.1481855096495112,0.107358827841983,0.0347782524572015,0.3634072091240481,0.4637097123076092,0.3634072091240481,False,0.0,4.736258378648443e-05,0.168425944062197,0.5,0.5,False,,0.0,not_in_raw_selection
2022-02-08,VIST,baseline,True,0.1367222007012172,0.0181268712437367,0.0407854963132996,0.1933535093558764,0.2341390056691761,0.3882174832707226,0.2341390056691761,True,0.1367222007012172,0.0033994064148868,0.9895009629274988,0.5,0.5,True,0.5,0.5,selected
2022-02-08,YPF,baseline,False,0.0,0.0049382666628676,0.0222221411141223,0.0962962587947016,0.1481481176235943,0.1481481176235943,0.1481481176235943,False,0.0,-2.224209348680541e-05,0.3542655099640135,0.5,0.5,True,0.5,0.5,selected
2022-02-08,COST,baseline,True,0.1503027616029654,0.0147366253784906,-0.0138732441047759,-0.0496786211946282,0.0124724161863141,0.0630720398682582,0.0124724161863141,True,0.1503027616029654,0.0013442145786375,1.0,0.5,0.5,False,,0.0,not_in_raw_selection
2022-02-08,CSCO,baseline,False,0.0,0.0171666201720281,-0.0193350143092506,-0.0162631283591859,0.0104806291065813,-0.0155403073361094,0.0104806291065813,False,0.0,0.0001496640722211,0.0381253059129604,0.5,0.5,False,,0.0,not_in_raw_selection
2022-02-15,CCJ,baseline,False,0.0,-0.020027248086509,-0.065543863073026,0.1411015238214135,0.128812016939201,0.2776513687809645,0.128812016939201,False,0.0,8.660893500174631e-05,0.3208469751867711,0.5,0.5,False,,0.0,not_in_raw_selection
2022-02-15,VIST,baseline,True,0.121769664725284,0.0449927356729635,0.1465892958568386,0.2699564832449177,0.0856313735879408,0.307692366252192,0.0856313735879408,True,0.121769664725284,0.0010392967754574,0.7560006511776265,0.5,0.5,True,0.5,0.5,selected
2022-02-15,TXN,baseline,False,0.0,0.0124571664381567,-0.0031894974131131,0.0236505264360336,0.0611422264792931,0.1280616177034645,0.0611422264792931,False,0.0,-8.870103391268991e-05,0.3208893517031241,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-02-15,COST,baseline,False,0.0,-0.0029575781184587,-0.0363091021268837,0.0273972944389384,0.0573436190813254,0.1217115307304634,0.0573436190813254,False,0.0,5.608118862433629e-05,0.3209273348253061,0.5,0.5,False,,0.0,not_in_raw_selection
2022-02-15,YPF,baseline,False,0.0,0.0603864753774068,0.0724638165241127,0.1304347776009538,0.0410628216851265,0.178744027009716,0.0410628216851265,False,0.0,-2.341319918938522e-05,0.3208614678738463,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-02-23,CCJ,baseline,False,0.0,0.0842669013334067,0.2211397397142767,0.3175839421503874,0.4145153406846926,0.3755479214127795,0.4145153406846926,False,0.0,-1.637697094762355e-06,0.0871769882304641,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-02-23,TSLA,baseline,False,0.0,0.0480734550026278,0.1516281993549944,0.1242474555303465,0.3076672361651764,0.3687242027120718,0.3076672361651764,False,0.0,2.722615673286554e-06,0.0871599874779806,0.5,0.5,False,,0.0,not_in_raw_selection
2022-02-23,VIST,baseline,True,0.183479989261045,0.0354430641048399,0.1075949233381667,0.0341772123629267,0.16329107208142,0.1569620548083865,0.16329107208142,True,0.183479989261045,0.0048786864451249,1.0,0.5,0.5,True,0.5,0.5,selected
2022-02-23,NVDA,baseline,False,0.0,0.0607942160142487,0.0818778869128886,0.0280073628925381,0.1450396111179506,0.0902309615509955,0.1450396111179506,False,0.0,-3.519671117871148e-05,0.0871651756634674,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-02-23,AMZN,baseline,False,0.0,0.0450952242781925,0.0498906270972974,-0.038307698499544,0.1282979654596137,0.0961768265148321,0.1282979654596137,False,0.0,-9.774766481423353e-06,0.406311198685312,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-02,TSLA,baseline,False,0.0,-0.0461421044882577,-0.02377568024123,-0.0450738210201185,0.2433258816043917,0.1619293821654825,0.2433258816043917,False,0.0,-0.000493908220504,0.2665787035453604,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-02,NVDA,baseline,False,0.0,-0.0208917681996463,-0.0497935346234581,0.0113955815188779,0.1432700792352965,-0.0832782929623007,0.1432700792352965,False,0.0,-8.287121986203914e-05,0.2532070416811131,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-02,CCJ,baseline,True,0.101974685449495,-0.0207419411285844,0.0789788418962409,-0.0107698628261018,0.1196649396297901,0.2600718203881649,0.1196649396297901,True,0.101974685449495,0.0030887871550987,0.8097303512245929,0.5,0.5,True,0.5,0.5,selected
2022-03-02,TXN,baseline,False,0.0,0.0052909692192291,0.0138741947423293,0.0366254879717509,0.1019987667382451,0.0294532294360241,0.1019987667382451,False,0.0,-0.0003416991991858,0.2666191703385355,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-02,META,baseline,False,0.0,-0.0246984737618263,-0.0461775050798474,-0.0215270564336167,0.0948537092656285,0.0330594630850733,0.0948537092656285,False,0.0,-0.0001693201551766,0.0,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-09,TSLA,baseline,False,0.0,-0.0240637553301487,-0.0218168512582759,0.1631489399709642,0.2174581280830181,0.1744065891279942,0.2174581280830181,False,0.0,4.94372392975827e-06,0.2373675472740749,0.5,0.5,False,,0.0,not_in_raw_selection
2022-03-09,AMZN,baseline,False,0.0,0.0541251556099731,0.0992611682851125,0.17324217288546,0.1398415322703012,0.064740541219785,0.1398415322703012,False,0.0,-8.626929122081591e-06,0.2373941625996232,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-09,META,baseline,False,0.0,-0.0165742734817774,0.0258438533139169,0.0753652731177187,0.1249370430819032,-0.0525440437067065,0.1249370430819032,False,0.0,-4.108179019273361e-05,0.0,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-09,VIST,baseline,True,0.1227708796447626,0.0403916671510911,-0.0844553305724636,0.1248469393591542,0.1187270817589536,0.1077111513125104,0.1187270817589536,True,0.1227708796447626,0.0018223756436664,0.9133947567440932,0.5,0.5,True,0.5,0.5,selected
2022-03-09,COST,baseline,True,0.156899239377389,0.0096085398549776,0.0298303600987297,0.0499762984877532,0.1082913881729337,0.121463020666932,0.1082913881729337,True,0.156899239377389,0.0002446052454672,0.3248620879624961,0.5,0.5,False,,0.0,not_in_raw_selection
2022-03-16,CCJ,baseline,False,0.0,0.0935484545784135,0.1709678148751972,0.1318548612242318,0.2737903679198716,0.0641129113508935,0.2737903679198716,False,0.0,-2.7941384914818928e-06,0.4655283899985484,0.5,0.5,True,0.5,0.5,selected
2022-03-16,TSLA,baseline,False,0.0,0.0373350104690226,0.1890911650514211,0.3020125628272114,0.2167740373467783,0.0443688033584555,0.2167740373467783,False,0.0,3.0117318123890227e-05,0.170486026518059,0.5,0.5,False,,0.0,not_in_raw_selection
2022-03-16,VIST,baseline,True,0.1310406339780376,0.0641711253809518,0.2286095664370899,0.2045454820731223,0.2139037300204116,0.143048150926865,0.2139037300204116,True,0.1310406339780376,0.0002719332755919,0.5632498584933444,0.5,0.5,True,0.5,0.5,selected
2022-03-16,YPF,baseline,False,0.0,0.0394431736777034,0.0788863473554069,0.1322506216308163,0.1925753908875422,0.004640366865902,0.1925753908875422,False,0.0,-0.0002154542384688,0.2914082232439055,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-16,COST,baseline,True,0.1766093723945705,0.0172987414665464,0.0195623853884947,0.0608770039252368,0.0877822759365429,0.0342479339882657,0.0877822759365429,True,0.1766093723945705,0.000874097738551,1.0,0.5,0.5,False,,0.0,not_in_raw_selection
2022-03-23,PEP,baseline,False,0.0,0.0060558204002771,0.0274040317066968,0.0545021035904544,0.0694886280110045,0.0422681908655404,0.0694886280110045,False,0.0,5.0953273188663326e-05,0.8262730967384764,0.5,0.5,False,,0.0,not_in_raw_selection
2022-03-23,COST,baseline,False,0.0,0.0073823430131152,0.0405219132530076,0.0555394343369177,0.0680841294057197,-0.0662431156153575,0.0680841294057197,False,0.0,5.11476673155272e-05,0.7676827974488031,0.5,0.5,False,,0.0,not_in_raw_selection
2022-03-23,YPF,baseline,False,0.0,0.0301074975514668,0.0494623686787929,0.0903225952000239,0.0258064264726858,-0.1096774663273499,0.0258064264726858,False,0.0,-8.937807510181219e-05,0.3826640188994841,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-23,TSLA,baseline,False,0.0,0.0148231284201352,0.0949644578100175,0.0466915166628698,0.0096785964120045,-0.1259421608060738,0.0096785964120045,False,0.0,-0.0005442568825641,0.2959433017403408,0.5,0.5,True,0.5,0.5,selected
2022-03-23,TXN,baseline,True,0.1174273932423285,0.0286464419832437,0.0467388599039875,-0.0102189067028328,-0.0103306124893886,-0.0491400656789126,-0.0103306124893886,True,0.1174273932423285,0.0001285961117566,0.5262862906717417,0.5,0.5,False,,0.0,not_in_raw_selection
2022-03-30,PEP,baseline,False,0.0,-0.0034532139073009,0.0263752827976964,0.0300071033857411,0.0567991956703415,0.0145271915044269,0.0567991956703415,False,0.0,-0.0001748752880613,0.7534693526485579,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-30,COST,baseline,True,0.1459526339466293,-0.0010755028860068,0.0144326812272126,0.0253613490647424,-0.0251009964759757,-0.1566256398702197,-0.0251009964759757,True,0.1459526339466293,0.001074971252059,0.7777430545670624,0.5,0.5,False,,0.0,not_in_raw_selection
2022-03-30,QCOM,baseline,False,0.0,0.0005893511372858,-0.0880638861028724,-0.0800759252907766,-0.0297256165333225,-0.1372355924927115,-0.0297256165333225,False,0.0,-1.4726822564354217e-05,1.541984385521905e-05,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-30,VIST,baseline,False,0.0,0.0088790146141852,0.0144284252096018,0.0077691113258613,-0.0510543869546671,-0.1087680877930749,-0.0510543869546671,False,0.0,-0.0008195290165818,0.175200773305256,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-03-30,CCJ,baseline,False,0.0,0.0366940041982055,0.0060562906356316,0.1254008014261831,-0.0598503855874837,-0.2664766520683487,-0.0598503855874837,False,0.0,-0.0001777296723318,0.5148491541101021,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-06,QCOM,baseline,False,0.0,-0.0004307693790895,0.0087593425574072,-0.0227598951516971,0.0169442894244364,-0.0625358381060871,0.0169442894244364,False,0.0,9.6715352710661e-05,1.906738694693837e-05,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-06,PEP,baseline,True,0.1510097232138318,0.0009281493281272,0.0035384918644427,0.0142119435983321,-0.0116016010620166,-0.064910972104094,-0.0116016010620166,True,0.1510097232138318,0.0011506912018178,1.0,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-06,AVGO,baseline,True,0.0967734800739114,0.0017441784203591,-0.0157142713209098,-0.0153987033451282,-0.0365614648792169,-0.0926744569711975,-0.0365614648792169,True,0.0967734800739114,7.2980845203282865e-06,0.3840028568297456,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-06,TXN,baseline,False,0.0,0.0019746465642629,-0.0120733392927979,-0.0001128590829954,-0.0393229970138399,-0.0543300698607193,-0.0393229970138399,False,0.0,0.0001235653268597,6.91040743294297e-05,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-06,AMAT,baseline,False,0.0,0.0257269726616671,-0.020698912116,-0.0305036397703394,-0.04910752133104,-0.0719852831264239,-0.04910752133104,False,0.0,9.004006848844572e-05,1.929535641535955e-05,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-13,PEP,baseline,False,0.0,-0.0063584167833272,0.0106358169820266,0.0260115606936415,-0.0150289370145412,-0.016705198784095,-0.0150289370145412,False,0.0,5.449892390048179e-05,0.8880886730197253,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-13,AVGO,baseline,False,0.0,-0.0315422291302027,0.0003206060664977,-0.0229520466673675,-0.0353900169580008,-0.0706787661765234,-0.0353900169580008,False,0.0,-0.00012449187118,8.322947318225228e-05,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-13,TXN,baseline,False,0.0,-0.0082804919375716,0.0121066478773239,0.0042259464941165,-0.0525955495503707,-0.0055964577929487,-0.0525955495503707,False,0.0,0.0001020083245353,0.0001063446218261,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-13,QCOM,baseline,False,0.0,-0.0255515753586521,-0.0312455472572842,0.0547331134619661,-0.0621352009077513,-0.0402847235737322,-0.0621352009077513,False,0.0,0.0001011113707197,3.3392973770156504e-05,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-13,CSCO,baseline,False,0.0,-0.0187920101296119,0.0120804838923223,-0.0291467001589518,-0.074017267447942,-0.1372962538430422,-0.074017267447942,False,0.0,-8.626017115542828e-05,0.0001480863799291,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-21,AMD,baseline,False,0.0,-0.019031709666252,-0.0023372185647074,0.0447412837031799,0.0759042828118525,0.1830829700278147,0.0759042828118525,False,0.0,-5.216228795114525e-05,0.2536552688423797,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-21,META,baseline,False,0.0,-0.0210560246697945,0.0939011416789907,0.1074599386825012,0.0171212093184165,0.014409482371138,0.0171212093184165,False,0.0,-4.139860351638483e-05,0.2536441210236389,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-21,QCOM,baseline,False,0.0,-0.0242451181908732,0.0887517579669745,0.040628893942392,-0.0407023235713032,0.0375431679335613,-0.0407023235713032,False,0.0,3.751639581023077e-05,0.0958699960673332,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-21,AMAT,baseline,False,0.0,-0.0249805456708511,-0.0091624614540495,-0.0191892226973328,-0.0427867963797801,-0.0063099951726884,-0.0427867963797801,False,0.0,-7.752278301752657e-05,0.0,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-21,TXN,baseline,False,0.0,-0.0221181417561598,-0.0077864337713179,-0.0392145636505382,-0.0542233303730668,-0.0276476556712064,-0.0542233303730668,False,0.0,-2.38648634071488e-05,0.2537360187486817,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-28,AMD,baseline,False,0.0,-0.0459616552279651,0.0471887927904433,-0.028781814464767,0.1016287446718076,0.0577867061629404,0.1016287446718076,False,0.0,7.479363955509495e-05,0.0,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-28,VIST,baseline,True,0.0681438864928226,-0.0105263334011873,-0.0187134320283982,-0.0608187656331477,0.0912280369088682,0.0152046914082868,0.0912280369088682,True,0.0681438864928226,9.247766518141092e-05,0.4390094251464905,0.5,0.5,False,,0.0,not_in_raw_selection
2022-04-28,YPF,baseline,False,0.0,-0.0207852550054687,-0.0438799216092913,-0.0669745882131138,0.0484988549300557,-0.0646650664907031,0.0484988549300557,False,0.0,-6.622265867945319e-05,0.4390172676871601,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-28,AMAT,baseline,False,0.0,-0.0373375109643846,-0.0101194805941623,-0.0686556338284553,0.0038384580995278,-0.1112274300400877,0.0038384580995278,False,0.0,-7.651034077236153e-05,0.2484900976369692,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-04-28,ADBE,baseline,False,0.0,-0.0355150332877474,-0.0244074465775122,-0.0536867186574852,-0.0047012220337613,-0.0406547694225358,-0.0047012220337613,False,0.0,-3.5078084221092054e-05,0.2720971754860922,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-05-05,AMD,baseline,True,0.1007270695063319,0.0156598865270845,-0.0725471928063434,0.0298284365658574,0.132417172062226,-0.1310323073598256,0.132417172062226,True,0.1007270695063319,9.712467461786812e-05,0.9997533863003046,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-05,ADBE,baseline,False,0.0,-0.0237197567310722,-0.0300117830719987,-0.0153054973242734,0.0730318825667224,-0.0991735543487338,0.0730318825667224,False,0.0,-3.422624221313298e-05,0.7116107216862166,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-05-05,YPF,baseline,False,0.0,-0.00483091342307,-0.0241545671153504,0.0555555619543366,0.0724638165241127,-0.1739129984085847,0.0724638165241127,False,0.0,-5.682997648328888e-05,0.9926732437357144,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-05-05,VIST,baseline,True,0.156330756902719,0.0202622251892088,-0.0429082950679581,-0.0238379922235194,0.0691299046450757,-0.1323003680682571,0.0691299046450757,True,0.156330756902719,8.661907332429063e-05,0.9095291732212968,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-05,NFLX,baseline,False,0.0,-0.0390293427020825,-0.0743946963718243,-0.0257009951595156,0.0566057743883763,-0.0680225195150764,0.0566057743883763,False,0.0,5.0092511694043e-05,0.0,0.5,0.5,True,0.5,0.5,selected
2022-05-12,CCJ,baseline,True,0.0818554618409352,0.0689655204356796,0.1223895307959452,0.1986401225001366,0.2399223165346466,0.1151043668927263,0.2399223165346466,True,0.0818554618409352,7.225043809493489e-05,0.9996776568438585,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-12,AMD,baseline,True,0.1037479933572142,0.0925798921894487,0.1103836535704445,0.1342752443053834,0.0891339576595757,-0.010337628322108,0.0891339576595757,True,0.1037479933572142,7.67241733685825e-05,0.9996693460508363,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-12,VIST,baseline,True,0.1625513103865851,0.0560398286711563,0.0199252618596175,0.1618929307552852,0.080946524759607,-0.0610211441360607,0.080946524759607,True,0.1625513103865851,7.342959229703773e-05,0.9996758847949698,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-12,NFLX,baseline,False,0.0,0.0764729620661823,0.0526074137879719,0.0980436955840462,0.0495095451688525,0.0850782985719011,0.0495095451688525,False,0.0,5.0241875545340034e-05,0.0,0.5,0.5,True,0.5,0.5,selected
2022-05-12,NVDA,baseline,False,0.0,0.0946522540675758,0.0586708721495012,0.1036167341048572,0.0493973249714221,0.0429057358191717,0.0493973249714221,False,0.0,3.833641990747199e-05,0.9996426071400922,0.5,0.5,True,0.5,0.5,selected
2022-05-19,COST,baseline,False,0.0,-0.0153689738551668,0.0994490773579093,0.1260728920804961,0.0561795336748307,0.1544700499402174,0.0561795336748307,False,0.0,5.345207562607031e-05,0.9998369166387868,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-19,CSCO,baseline,False,0.0,0.0292425064791332,0.0783796826961973,0.0846116652926929,0.040028718122774,0.0057525852528124,0.040028718122774,False,0.0,2.782096937370113e-05,0.9998139123970008,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-19,AMZN,baseline,False,0.0,0.0025345295167615,0.0350217495220563,0.1400590594003519,-0.010240488831776,0.0575946453265328,-0.010240488831776,False,0.0,-4.0847602008922e-05,0.0,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-05-19,MSFT,baseline,False,0.0,-0.0022912294874501,0.0504068678897124,0.0666824273711115,-0.0216876254499531,0.038358247362247,-0.0216876254499531,False,0.0,-8.710168525967208e-06,0.9999433485093012,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-05-19,PEP,baseline,False,0.0,0.0062655693842803,0.0552729766177984,0.0226427371239055,-0.025682378833901,0.048449117285662,-0.025682378833901,False,0.0,-0.0001272014343728,1.0,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-05-26,GOOGL,baseline,False,0.0,0.0419694719476035,0.0626063668540197,0.0312544524116684,0.0745970277690346,0.0577776434558634,0.0745970277690346,False,0.0,5.191150145407174e-05,0.5347867383247032,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-26,TSLA,baseline,False,0.0,0.0733330625374257,-0.005906239849196,-0.0155992025664207,0.0381925071721029,-0.0120384735441668,0.0381925071721029,False,0.0,2.356037472915993e-06,0.1060162526466821,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-26,COST,baseline,True,0.1777877287384654,0.0124089112721366,0.0242155960388512,-0.0036129652488529,0.0360438076466489,0.0550119736490464,0.0360438076466489,True,0.1777877287384654,0.0001051296025332,0.4135822271084123,0.5,0.5,False,,0.0,not_in_raw_selection
2022-05-26,AMZN,baseline,False,0.0,0.0366320836037818,0.10148319098299,-0.0128513683834564,0.0192883513117181,-0.0167225421813773,0.0192883513117181,False,0.0,-6.85283249697301e-06,0.0,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-05-26,MSFT,baseline,False,0.0,0.0276043494034381,0.0154945288144363,-0.0485520447523823,-0.0037983425018056,-0.0459947198505774,-0.0037983425018056,False,0.0,-5.730266602053204e-05,0.5347983639447316,0.5,0.5,False,,0.0,low_or_negative_expected_return
2022-06-03,PEP,baseline,False,0.0,0.0041855453871437,-0.0141340718519087,-0.0472551304610218,0.0252349908965614,0.0316044359246585,0.0252349908965614,False,0.0,0.000120334077271,0.3020574748663669,0.5,0.5,False,,0.0,not_in_raw_selection
