test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2025-01-02,2025-08-04,30,0.59,3.8,0.06907143941182858,0.17766899664890395,3.2449736259251765,-0.02217032701429711,7.114167165931554,26.004632583835633,0.6897619047619048,2025-07-07,0.6333333333333333,0.6333333333333333,0.012766384069370907,0.016647666433907537,0.6333333333333333,0.6333333333333333,0.015454148756222676,0.019455408875027818,0.6333333333333333,0.6333333333333333,0.0293073053919076,0.036764351944531384
