candidate,realized_return,volatility,Sharpe,Sortino,Calmar,max_drawdown,hit_rate,average_cash,average_selected_count,turnover,TP_rate,SL_rate,TP_minus_SL,forecast_MAE_before,forecast_MAE_after,forecast_RMSE_before,forecast_RMSE_after,forecast_bias_before,forecast_bias_after,forecast_IC_before,forecast_IC_after,calibration_type,walk_forward_valid
production_original,11.159326725407643,0.1295625931787881,1.1743504031926277,1.7250673479093757,0.34455492300313495,-0.4415896374721303,0.6772727272727272,0.5490909090909091,3.85,0.6994047619047621,,,,0.08668427369820375,0.08438325060284485,0.12359505340657764,0.11996258136930855,-0.019617402774953527,-0.0022484016678786813,0.04672957737208384,0.06542989393008455,full_sample_shadow_diagnostic,False
calibrated_forecast_rerank,10.083653333469629,0.1435008881095829,1.0353013551339527,1.750958603949813,0.35301410999418803,-0.42085191417765955,0.6454545454545455,0.5490909090909091,3.85,0.2794729776722134,0.2762691853600944,0.20543093270365997,0.07083825265643445,0.08668427369820375,0.08438325060284485,0.12359505340657764,0.11996258136930855,-0.019617402774953527,-0.0022484016678786813,0.04672957737208384,0.06542989393008455,full_sample_shadow_diagnostic,False
original_forecast_rerank,14.388746027456433,0.17334218381997568,0.9915675154241569,1.905061325451309,0.36882471187483823,-0.46602213190882635,0.6409090909090909,0.5490909090909091,3.85,0.2941142941809833,0.28689492325855964,0.18181818181818182,0.10507674144037782,0.08668427369820375,0.08438325060284485,0.12359505340657764,0.11996258136930855,-0.019617402774953527,-0.0022484016678786813,0.04672957737208384,0.06542989393008455,full_sample_shadow_diagnostic,False
