test_start,test_end,number_of_test_dates,average_cash,average_selected_count,realized_return,realized_volatility,realized_sharpe,max_drawdown,Sortino,Calmar,average_turnover,worst_drawdown_period,hit_rate_5d,direction_accuracy_5d,MAE_5d,RMSE_5d,hit_rate_10d,direction_accuracy_10d,MAE_10d,RMSE_10d,hit_rate_20d,direction_accuracy_20d,MAE_20d,RMSE_20d
2025-01-02,2025-08-04,30,0.59,3.4,0.03451054373739204,0.13885079697832559,2.119878886970102,-0.023396191856520088,3.525493558326832,12.580973637010734,0.6521428571428572,2025-07-07,0.6666666666666666,0.6666666666666666,0.013452606211668956,0.018071547205642195,0.7,0.7,0.019632205757316244,0.025575556069368587,0.5666666666666667,0.5666666666666667,0.038863779076250715,0.04733868001354647
