variant,start_date,end_date,observations,total_return,CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,hit_rate,turnover,average_selected_count,average_holding_period,missed_winner_capture,TP_rate,SL_rate,TP_minus_SL,return_vs_SPY,Sharpe_vs_SPY,DD_vs_SPY,uses_hindsight
raw_target_research,2022-01-03,2026-05-15,220,0.6045537317352065,0.11451142044854534,0.18512144067106795,0.6987140208570907,1.1053735223353751,0.843716460380913,-0.13572263411436447,0.5409090909090909,0.49818181818181817,2.0454545454545454,2.5,0.16017797552836485,0.2733333333333333,0.14222222222222222,0.1311111111111111,0.057234236367974756,-0.027102150739962805,0.09832176862981168,False
soft_exit_rule,2022-01-03,2026-05-15,220,6.38413810082388,0.5815669255507325,0.455631594071407,1.2667963088045384,2.491504819955719,1.4799828661812053,-0.39295517457668117,0.5772727272727273,0.37113636363636365,2.7545454545454544,3.8846153846153846,0.21913236929922136,0.28052805280528054,0.13696369636963696,0.14356435643564358,5.836818605456648,0.540980137207485,-0.15891077183250502,False
turnover_penalty_overlay,2022-01-03,2026-05-15,220,5.703525137741015,0.5468863871275136,0.45958496715950037,1.2093445187972158,2.39188529767765,1.4147238940521594,-0.3865675764909011,0.5818181818181818,0.3892424242424243,2.6772727272727272,3.6358024691358026,0.21468298109010012,0.27843803056027167,0.14091680814940577,0.1375212224108659,5.156205642373783,0.48352834720016236,-0.15252317374672497,False
winner_retention_rule,2022-01-03,2026-05-15,220,5.852130116310447,0.5546826275938059,0.46414467654979896,1.2133264252497826,2.3775809801050816,1.5194909855340688,-0.3650450268376201,0.5772727272727273,0.4329545454545455,2.3863636363636362,3.106508875739645,0.18798665183537264,0.2742857142857143,0.14285714285714285,0.13142857142857145,5.304810620943216,0.48751025365272915,-0.13100062409344393,False
