date,ticker,selected,weight,expected_daily_return,expected_total_return,target_price,current_price,target_confidence,signal_strength,quality_score,regime,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_return_5d,realized_return_10d,realized_return_20d,cash_weight,regime_confidence,ema_timing_score,trend_persistence_score,quant_target_price,black_litterman_return,covariance_method
2022-01-10,YPF,False,0.0,-0.00011559282720461641,-0.0023093195806540567,4.23978316785745,3.9100000858306885,0.5,0.11278065473428747,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.06649615978410384,0.005115084523652724,0.03580565264218705,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-10,VIST,False,0.0,-2.8153651537581537e-06,-5.6305797107802924e-05,6.088279384306119,5.650000095367432,0.5,0.2137953962428816,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.08672562174289622,0.021238917439571958,0.1716813758971396,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AAPL,False,0.0,-0.00010087511173675952,-0.0020155700046726732,180.4068888248185,169.8000030517578,0.5,0.00019610947342303786,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.05901062480786101,0.028327429164577644,0.017608893878898302,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,MSFT,False,0.0,-4.451698731241393e-05,-0.0008899633119928696,317.1738545223879,302.6499938964844,0.5,0.00012878032223764021,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.04678673037393988,0.02018838920324062,-0.0072030157599370925,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,NVDA,False,0.0,-1.644889515537395e-05,-0.0003289265006123365,27.97553665306062,25.902999877929688,0.5,2.0683782123834846e-05,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.13816934292895944,-0.04883601882445532,0.022854532837647046,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AMZN,False,0.0,7.755878651334995e-05,0.0015523191817232718,166.568842077665,158.91749572753906,0.5,0.000206492692207818,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.11912787329820584,-0.04860383048497152,-0.015146209482125306,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,GOOGL,False,0.0,-0.00010792935472924412,-0.00215637526551693,143.3393361414091,135.9980010986328,0.5,0.0001424492026321579,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.0666407113841776,0.012103090342895806,0.0044890670852424375,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,META,False,0.0,4.547407883816482e-06,9.095208677778466e-05,337.1004681029785,318.1499938964844,0.5,0.0001240067181910624,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.05657708736545386,0.0026717149766539716,-0.30535909401303907,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,TSLA,False,0.0,4.667304521487138e-05,0.0009338749111245104,389.57191212282527,343.5033264160156,0.5,0.07624654240808355,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.10879078088440064,-0.09632125041433759,-0.10488012660363433,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,SPY,False,0.0,-0.00017490082811131167,-0.0034922105000637638,480.2381596491811,456.489990234375,0.5,0.00033949406398055607,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.048237616343714707,-0.00775477689122217,-0.022760595748276713,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,QQQ,False,0.0,3.7130534930884695e-05,0.0007428727055440731,389.1290491597417,370.54998779296875,0.5,0.00017028716380665726,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.06865471131959644,-0.01357441356092337,-0.038915081325580525,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AVGO,False,0.0,-0.00012023156822088954,-0.0024018867750537076,60.55608265488997,57.77899932861328,0.5,0.0001053762606986664,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.07554644272989164,0.02583983883186103,0.043233720342327864,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AMD,False,0.0,-0.00017496107277884616,-0.00349341139502235,142.8304299717649,131.92999267578125,0.5,3.044109844151165e-05,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.15765933886981554,-0.11483358400326438,-0.07928440866955566,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,NFLX,False,0.0,8.696255602824898e-05,0.0017406887429354256,53.183929490632345,51.08000183105469,0.5,0.00011030774685737786,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.2826547185294208,-0.10507048526711393,-0.20231016206040242,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,COST,False,0.0,0.00015939013115555875,0.0031926342331320967,507.85375525443817,488.07000732421875,0.5,0.00012732993662558883,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.022025528794394678,0.041674341862148134,0.05296366340488046,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,ADBE,False,0.0,6.206844240499983e-05,0.0012421010941614519,544.7389197571302,513.3400268554688,0.5,7.110782249457445e-05,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.020688091867334002,0.044103230663630866,-0.0659212706688006,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,PEP,False,0.0,-0.000105344949199949,-0.0021047917800641747,184.68576786767642,173.9600067138672,0.5,0.8873245812519404,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.01506099261243421,-0.009312544915229815,-0.045987581577635606,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,CSCO,False,0.0,-0.00018907719080843235,-0.0037747589808841964,63.29577358707046,59.72999954223633,0.5,0.00019745357227898697,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.060606043188146885,-0.07299515559628478,-0.09141133645266108,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,INTC,False,0.0,8.77722144285654e-05,0.001756908812428959,59.794369445264905,54.7599983215332,0.5,0.00012532213582694084,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.06866322930573687,-0.10609930125416189,-0.11541270797188852,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,AMAT,False,0.0,-3.032370210632137e-05,-0.0006062993637966363,166.8787965367436,152.36000061035156,0.5,0.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.1271330732448912,-0.0902467835712637,-0.08217382661004213,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,QCOM,False,0.0,-0.00020136981006604727,-0.00401970103995819,194.09495817068603,178.86000061035156,0.5,0.1259607073291189,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.0749748608763745,-0.009672345530781223,-0.03276305820392811,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,TXN,False,0.0,-1.6016641174611142e-06,-3.203279494123912e-05,192.76922327476396,182.27999877929688,0.5,0.00016160474733949986,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.045644020853343736,-0.005431234912189997,-0.08838051743602116,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,CCJ,False,0.0,-0.00017462119490467199,-0.00348663637696367,23.663619329423458,21.579999923706055,0.5,0.1276231094436654,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.07275253477177002,-0.062094539264380355,0.01807226093731429,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,YPF,True,0.24526165068081693,0.00016469099474406045,0.0032989783842665155,4.644983935340944,4.170000076293945,0.5,0.582924787614993,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.05755395806851915,0.04796158407816753,-0.007194294786443289,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-18,VIST,True,0.25473834931918304,0.0024645235110761937,0.05046175174747747,6.904081754715925,6.139999866485596,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,-0.0602605689909993,0.05537461888944617,0.12214983978970073,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AAPL,False,0.0,-4.71670459999499e-05,-0.0009429183408561359,166.13354033124514,159.77999877929688,0.5,0.01281742116568576,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.09281513296003507,0.09419203383864261,0.0018150491121387002,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,MSFT,False,0.0,-1.2163335719335783e-05,-0.0002432386065575054,299.6091276309878,288.489990234375,0.5,0.012645643044570148,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.0702624708565529,0.05570386449513598,-0.028493193867922484,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,NVDA,False,0.0,6.783980094491769e-05,0.0013576708002567273,23.936636037102396,22.323999404907227,0.5,0.012404720697171401,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.10365531020688712,0.12470885463814074,0.0028220626689297035,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AMZN,False,0.0,-5.3075390059824124e-05,-0.001060972742167543,145.91032851691392,139.98599243164062,0.5,0.01266676479484742,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.0800616124355007,0.15306892583290255,0.03458205591772168,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,GOOGL,False,0.0,3.8136045397230212e-06,7.62748541376368e-05,131.6610829105843,126.93499755859375,0.5,0.012691949923170293,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.08436601283933332,0.0981920254959483,0.005144364363565357,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,META,False,0.0,2.1524450984871656e-05,0.0004305770584458468,313.74859265480035,300.1499938964844,0.5,0.012608099227322618,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.06280195397910493,-0.2664334594265664,-0.33883058143028466,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,TSLA,False,0.0,-0.00014763663889439855,-0.0029485950944193595,330.3131521737862,306.1333312988281,0.5,0.01236600641713122,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.01399169824840607,0.003919900528112974,-0.16807493128809736,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,SPY,False,0.0,3.3665008201138706e-05,0.000673515540751568,448.4799840224394,434.4700012207031,0.5,0.01299854881926985,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.042534607531949264,0.03790825873921877,-0.028816693853419673,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,QQQ,False,0.0,-8.190544261343728e-05,-0.0016368348631476959,357.3771992633664,345.1099853515625,0.5,0.01266022828619213,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.05914057699987363,0.04059578209930104,-0.045463685751789495,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AVGO,False,0.0,-0.00012894556075535073,-0.002575754535945829,55.89950745266508,53.41400146484375,0.5,0.012573610667662369,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.10967157924205972,0.12371284144731964,0.05813081695966904,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,AMD,True,0.10015379294616884,0.00010581905993691074,0.0021185101081195867,118.94473863432768,111.12999725341797,0.5,0.012415025476928769,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.050841371956437564,0.1538738315193755,-0.01232786062311686,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,NFLX,False,0.0,5.776329097367431e-05,0.0011558999928231728,39.002375371124224,36.641998291015625,0.5,0.012269817927580993,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.24755754007087627,0.10127729171264743,0.0028382756509826024,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,COST,False,0.0,9.808721116850259e-05,0.001963573308832345,496.8508721163689,477.32000732421875,0.5,0.012717159184950363,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.06513449229202917,0.09182522504252022,0.03758485327689298,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
2022-01-25,ADBE,False,0.0,-3.8575206055941674e-05,-0.0007712214577078047,531.3636187835322,502.7200012207031,0.5,0.0,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.0661600476752171,0.017087039141137073,-0.1457471133747572,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage
