date,ticker,raw_target_return_exact,raw_target_rank,raw_target_feature_source,signal_strength,soft_exit_status,weight,previous_weight,realized_return_5d,trade_contribution,exact_raw_target_available,no_hindsight
2022-01-25,YPF,0.08186317334604198,2.0,historical_snapshot_exact_target_formula,0.1845163613430924,new_or_reentered,0.25,0.0,0.1119592395236117,0.027989809880902924,True,True
2022-01-25,AVGO,0.04653285505032323,13.0,historical_snapshot_exact_target_formula,0.0125736106676623,retained_positive_raw_target,0.25,0.25,0.1096715792420597,0.027417894810514924,True,True
2022-01-25,CCJ,0.06656952124759985,6.0,historical_snapshot_exact_target_formula,0.0124349246537554,retained_positive_raw_target,0.25,0.25,0.0114942298653426,0.00287355746633565,True,True
2022-02-01,VIST,0.14130135109899,1.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.2125,0.25,0.0216049176039374,0.004591044990836697,True,True
2022-02-01,YPF,0.11021792225354532,2.0,historical_snapshot_exact_target_formula,0.8031255187011255,retained_positive_raw_target,0.2125,0.25,-0.0732264767057949,-0.015560626299981414,True,True
2022-02-01,AVGO,0.04951710570849066,16.0,historical_snapshot_exact_target_formula,0.3870838757193312,retained_positive_raw_target,0.2125,0.25,0.0126535296279737,0.002688875045944411,True,True
2022-02-01,CCJ,0.06496341095571534,9.0,historical_snapshot_exact_target_formula,0.3306458421544159,retained_positive_raw_target,0.2125,0.25,-0.0197628272259696,-0.00419960078551854,True,True
2022-02-08,VIST,0.13267552262533622,1.0,historical_snapshot_exact_target_formula,0.9895009629274988,retained_positive_raw_target,0.175,0.2125,0.0407854963132996,0.00713746185482743,True,True
2022-02-08,YPF,0.09726782193617045,2.0,historical_snapshot_exact_target_formula,0.3542655099640135,retained_positive_raw_target,0.175,0.2125,0.0222221411141223,0.003888874694971402,True,True
2022-02-08,AVGO,0.06701205230069252,15.0,historical_snapshot_exact_target_formula,0.3542915452240769,retained_positive_raw_target,0.175,0.2125,0.0042484600786034,0.000743480513755595,True,True
2022-02-08,CCJ,0.06368080600488013,16.0,historical_snapshot_exact_target_formula,0.168425944062197,retained_positive_raw_target,0.175,0.2125,0.107358827841983,0.018787794872347024,True,True
2022-02-15,VIST,0.12023142360853312,1.0,historical_snapshot_exact_target_formula,0.7560006511776265,retained_positive_raw_target,0.13749999999999998,0.175,0.1465892958568386,0.020156028180315307,True,True
2022-02-15,NVDA,0.10422298288009779,2.0,historical_snapshot_exact_target_formula,0.320840110916902,new_or_reentered,0.13749999999999998,0.0,-0.1550481818781944,-0.02131912500825173,True,True
2022-02-15,AVGO,0.08829002724072743,4.0,historical_snapshot_exact_target_formula,0.8793924509848463,retained_positive_raw_target,0.13749999999999998,0.175,-0.06234549485756,-0.0085725055429145,True,True
2022-02-15,CCJ,0.10134918236653667,3.0,historical_snapshot_exact_target_formula,0.3208469751867711,retained_positive_raw_target,0.13749999999999998,0.175,-0.065543863073026,-0.009012281172541074,True,True
2022-02-23,VIST,0.14388281662872782,1.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.12937274969759835,0.13749999999999998,0.1075949233381667,0.013919851085760923,True,True
2022-02-23,YPF,0.11763052027392895,2.0,historical_snapshot_exact_target_formula,0.8725548801649202,new_or_reentered,0.12937274969759835,0.0,0.0540540018074706,0.006993114845991423,True,True
2022-02-23,AVGO,0.09208590718203902,7.0,historical_snapshot_exact_target_formula,0.1864027707704927,retained_positive_raw_target,0.12937274969759835,0.13749999999999998,0.0364301928771215,0.00471307422452707,True,True
2022-02-23,CCJ,0.10223811333605548,3.0,historical_snapshot_exact_target_formula,0.0871769882304641,retained_positive_raw_target,0.12937274969759835,0.13749999999999998,0.2211397397142767,0.02860945619424717,True,True
2022-03-02,CCJ,0.14671789918806044,1.0,historical_snapshot_exact_target_formula,0.8097303512245929,retained_positive_raw_target,0.12644248617011475,0.12937274969759835,0.0789788418962409,0.00998628112419712,True,True
2022-03-02,VIST,0.14342799313291543,2.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.12644248617011475,0.12937274969759835,-0.0662857055664062,-0.008381329409356614,True,True
2022-03-02,AVGO,0.07509715505932424,12.0,historical_snapshot_exact_target_formula,0.4045225467023393,retained_positive_raw_target,0.12644248617011475,0.12937274969759835,0.0191881007596377,0.002426191164931258,True,True
2022-03-02,YPF,0.10246223484993355,4.0,historical_snapshot_exact_target_formula,0.4646824308753478,retained_positive_raw_target,0.12644248617011475,0.12937274969759835,-0.0064101995879434,-0.0008105215727462086,True,True
2022-03-09,CCJ,0.1483656968599807,1.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.13373244028826556,0.12644248617011475,-0.0831792999430968,-0.011123770762859923,True,True
2022-03-09,VIST,0.14473005532429917,2.0,historical_snapshot_exact_target_formula,0.9133947567440932,retained_positive_raw_target,0.13373244028826556,0.12644248617011475,-0.0844553305724636,-0.011294417452807718,True,True
2022-03-09,AVGO,0.07421485689331586,9.0,historical_snapshot_exact_target_formula,0.449090039806945,retained_positive_raw_target,0.13373244028826556,0.12644248617011475,0.0169173920791518,0.0022624041260583447,True,True
2022-03-09,YPF,0.1260483969506596,3.0,historical_snapshot_exact_target_formula,0.4182396347881347,retained_positive_raw_target,0.13373244028826556,0.12644248617011475,-0.0731183108849,-0.009778290144393728,True,True
2022-03-16,CCJ,0.13069303438234758,1.0,historical_snapshot_exact_target_formula,0.4655283899985484,retained_positive_raw_target,0.14001870394804608,0.13373244028826556,0.1709678148751972,0.023938691855654583,True,True
2022-03-16,VIST,0.11722210753093876,2.0,historical_snapshot_exact_target_formula,0.5632498584933444,retained_positive_raw_target,0.14001870394804608,0.13373244028826556,0.2286095664370899,0.032009615202646065,True,True
2022-03-16,AVGO,0.07730674360852507,11.0,historical_snapshot_exact_target_formula,0.5241753372480267,retained_positive_raw_target,0.14001870394804608,0.13373244028826556,-0.0127487490486347,-0.0017850633187487164,True,True
2022-03-16,YPF,0.10035039638167276,3.0,historical_snapshot_exact_target_formula,0.2914082232439055,retained_positive_raw_target,0.14001870394804608,0.13373244028826556,0.0788863473554069,0.011045564115899445,True,True
2022-03-23,TSLA,0.15615347985452432,1.0,historical_snapshot_exact_target_formula,0.2959433017403408,new_or_reentered,0.1353027004926355,0.0,0.0949644578100175,0.01284894759251432,True,True
2022-03-23,CCJ,0.15049253166189347,2.0,historical_snapshot_exact_target_formula,0.825290595714355,retained_positive_raw_target,0.1353027004926355,0.14001870394804608,-0.0334022448389276,-0.004519413929223101,True,True
2022-03-23,AVGO,0.09066966058168147,15.0,historical_snapshot_exact_target_formula,0.3068989110880505,retained_positive_raw_target,0.1353027004926355,0.14001870394804608,0.0529046923296887,0.007158147740938902,True,True
2022-03-23,VIST,0.13939793858991623,3.0,historical_snapshot_exact_target_formula,0.8418016448053239,retained_positive_raw_target,0.1353027004926355,0.14001870394804608,-0.0195864374015517,-0.002650097873459904,True,True
2022-03-30,TSLA,0.1526111205267,1.0,historical_snapshot_exact_target_formula,0.590883510679302,retained_positive_raw_target,0.14079121749085777,0.1353027004926355,-0.0440863087407383,-0.00620696508228639,True,True
2022-03-30,NVDA,0.1387545180073413,2.0,historical_snapshot_exact_target_formula,0.3413762958866335,new_or_reentered,0.14079121749085777,0.0,-0.118562689878137,-0.016692585456933907,True,True
2022-03-30,AVGO,0.09618295760061302,11.0,historical_snapshot_exact_target_formula,0.4081090326283463,retained_positive_raw_target,0.14079121749085777,0.1353027004926355,-0.0460948572037869,-0.006489751065788393,True,True
2022-03-30,CCJ,0.12992541178836947,3.0,historical_snapshot_exact_target_formula,0.5148491541101021,retained_positive_raw_target,0.14079121749085777,0.1353027004926355,0.0060562906356316,0.0008526725320690538,True,True
2022-04-06,TSLA,0.1526548760342732,1.0,historical_snapshot_exact_target_formula,0.4332973148450886,retained_positive_raw_target,0.1584802356698971,0.14079121749085777,-0.022366493184322,-0.003544647110960498,True,True
2022-04-06,META,0.13711068911775537,2.0,historical_snapshot_exact_target_formula,0.1495205412968715,new_or_reentered,0.1584802356698971,0.0,-0.0372144981864044,-0.005897762442918327,True,True
2022-04-06,AVGO,0.07835862232614232,17.0,historical_snapshot_exact_target_formula,0.3840028568297456,retained_positive_raw_target,0.1584802356698971,0.14079121749085777,-0.0157142713209098,-0.0024904014223184907,True,True
2022-04-06,CCJ,0.10909053402389501,8.0,historical_snapshot_exact_target_formula,0.4405883044689603,retained_positive_raw_target,0.1584802356698971,0.14079121749085777,0.1186260767925311,0.01879988860667564,True,True
2022-04-13,TSLA,0.1520432062141297,1.0,historical_snapshot_exact_target_formula,0.6712464299460984,retained_positive_raw_target,0.17029630916449534,0.1584802356698971,-0.0132926396482065,-0.002263687471143203,True,True
2022-04-13,VIST,0.14904472451650608,2.0,historical_snapshot_exact_target_formula,0.6278439763909996,new_or_reentered,0.17029630916449534,0.0,-0.0033039353770112,-0.0005626480004230128,True,True
2022-04-13,AVGO,0.06945112241763018,17.0,historical_snapshot_exact_target_formula,8.322947318225228e-05,retained_positive_raw_target,0.17029630916449534,0.1584802356698971,0.0003206060664977,5.4598029820305074e-05,True,True
2022-04-13,CCJ,0.14866868150195955,3.0,historical_snapshot_exact_target_formula,0.6168783127704549,retained_positive_raw_target,0.17029630916449534,0.1584802356698971,-0.1044634131408893,-0.01778973370061929,True,True
2022-04-21,TSLA,0.10482544992095266,1.0,historical_snapshot_exact_target_formula,0.2536557493576114,retained_positive_raw_target,0.20263512763391445,0.17029630916449534,-0.1301275265533598,-0.026368407951825653,True,True
2022-04-21,NFLX,0.09971602873792351,2.0,historical_snapshot_exact_target_formula,0.2536047268232123,new_or_reentered,0.20263512763391445,0.0,-0.085693373480128,-0.017364487672526435,True,True
2022-04-21,AVGO,0.07222763322821324,12.0,historical_snapshot_exact_target_formula,0.3256945658066497,retained_positive_raw_target,0.20263512763391445,0.17029630916449534,-0.0232651937716038,-0.004714345509336687,True,True
2022-04-21,CCJ,0.09536897911687969,3.0,historical_snapshot_exact_target_formula,0.6661843041449224,retained_positive_raw_target,0.20263512763391445,0.17029630916449534,-0.0671615929441722,-0.013609297958339343,True,True
2022-04-28,NFLX,0.09519184374257317,1.0,historical_snapshot_exact_target_formula,0.4019124872442591,retained_positive_raw_target,0.21687907564169123,0.20263512763391445,-0.056134670746231,-0.012174435502893264,True,True
2022-04-28,META,0.09156740256832041,2.0,historical_snapshot_exact_target_formula,0.4389779796871607,new_or_reentered,0.21687907564169123,0.0,0.0123949015929352,0.0026881948001455124,True,True
2022-04-28,AVGO,0.05317331766714428,17.0,historical_snapshot_exact_target_formula,0.4925785199104055,retained_positive_raw_target,0.21687907564169123,0.20263512763391445,0.0018136515080982,0.0003933430626124969,True,True
2022-04-28,CCJ,0.08564500939142938,3.0,historical_snapshot_exact_target_formula,0.4390042935742399,retained_positive_raw_target,0.21687907564169123,0.20263512763391445,-0.072375895853992,-0.015696817391553097,True,True
2022-05-05,NFLX,0.09638036336848343,1.0,historical_snapshot_exact_target_formula,0.0,retained_positive_raw_target,0.21368219103309088,0.21687907564169123,-0.0743946963718243,-0.015896821721972956,True,True
2022-05-05,QCOM,0.09576549897765974,2.0,historical_snapshot_exact_target_formula,0.9997892365048374,new_or_reentered,0.21368219103309088,0.0,-0.0696836709949099,-0.01489015949742139,True,True
2022-05-05,AVGO,0.06687948882578132,10.0,historical_snapshot_exact_target_formula,0.9998476094837538,retained_positive_raw_target,0.21368219103309088,0.21687907564169123,-0.0145174752319935,-0.003102125915841,True,True
2022-05-05,CCJ,0.07678555895983763,6.0,historical_snapshot_exact_target_formula,0.9997722388778376,retained_positive_raw_target,0.21368219103309088,0.21687907564169123,-0.1589052067969554,-0.03395521275493984,True,True
2022-05-12,NFLX,0.09763929870976695,1.0,historical_snapshot_exact_target_formula,0.0,retained_positive_raw_target,0.1971570001102497,0.21368219103309088,0.0526074137879719,0.010371919885995128,True,True
2022-05-12,NVDA,0.08049038639877026,2.0,historical_snapshot_exact_target_formula,0.9996426071400922,new_or_reentered,0.1971570001102497,0.0,0.0586708721495012,0.011567373146847654,True,True
2022-05-12,AVGO,0.06633707434518987,10.0,historical_snapshot_exact_target_formula,0.9240372584074856,retained_positive_raw_target,0.1971570001102497,0.21368219103309088,-0.0443690719674786,-0.008747673126783855,True,True
2022-05-12,CCJ,0.07511927080343961,6.0,historical_snapshot_exact_target_formula,0.9996776568438585,retained_positive_raw_target,0.1971570001102497,0.21368219103309088,0.1223895307959452,0.024129952736629576,True,True
2022-05-19,AMD,0.12477450176769223,1.0,historical_snapshot_exact_target_formula,0.9998368588898158,new_or_reentered,0.18792269939034814,0.0,0.0215165187798966,0.004043442290601289,True,True
2022-05-19,META,0.10343407940404492,2.0,historical_snapshot_exact_target_formula,0.9998701224635916,new_or_reentered,0.18792269939034814,0.0,0.0017774667186647,0.0003340263438479749,True,True
2022-05-19,AVGO,0.059184217667916705,13.0,historical_snapshot_exact_target_formula,0.9998968575758036,retained_positive_raw_target,0.18792269939034814,0.1971570001102497,0.0081471141630304,0.0015310276857580097,True,True
2022-05-19,CCJ,0.07657244935533436,8.0,historical_snapshot_exact_target_formula,0.9398000292510856,retained_positive_raw_target,0.18792269939034814,0.1971570001102497,0.0679359434599484,0.01276670588062357,True,True
2022-05-26,AMD,0.1295286060282892,1.0,historical_snapshot_exact_target_formula,0.8671502588792576,retained_positive_raw_target,0.20415458782492207,0.18792269939034814,0.0764557271064081,0.01560878745426347,True,True
2022-05-26,VIST,0.12012024036255209,2.0,historical_snapshot_exact_target_formula,0.8799650470990921,new_or_reentered,0.20415458782492207,0.0,-0.038585172521014,-0.007877339992181123,True,True
2022-05-26,AVGO,0.06657443271252239,13.0,historical_snapshot_exact_target_formula,0.5347694566002559,retained_positive_raw_target,0.20415458782492207,0.18792269939034814,0.022990571256888,0.00469363059880947,True,True
2022-05-26,CCJ,0.08160422645264087,10.0,historical_snapshot_exact_target_formula,0.5347353626833165,retained_positive_raw_target,0.20415458782492207,0.18792269939034814,0.012965951817963,0.002647058549154035,True,True
2022-06-03,NFLX,0.14000262891646953,1.0,historical_snapshot_exact_target_formula,0.3018352449337855,new_or_reentered,0.20186519293642616,0.0,-0.0806111183908642,-0.01627257896679289,True,True
2022-06-03,AMD,0.13650079978017016,2.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.20186519293642616,0.20415458782492207,-0.1079962655442628,-0.02180068698050612,True,True
2022-06-03,AVGO,0.07158274495395789,14.0,historical_snapshot_exact_target_formula,0.3019270870880486,retained_positive_raw_target,0.20186519293642616,0.20415458782492207,-0.039142970290164,-0.007901603249728753,True,True
2022-06-03,CCJ,0.10098234173080312,8.0,historical_snapshot_exact_target_formula,0.30188431565531,retained_positive_raw_target,0.20186519293642616,0.20415458782492207,0.0212000274658203,0.004279547634645348,True,True
2022-06-10,CCJ,0.14739433429032944,1.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.19798233681665947,0.20186519293642616,-0.19036429610806,-0.037688768189932234,True,True
2022-06-10,NFLX,0.13784663175417045,2.0,historical_snapshot_exact_target_formula,0.0,retained_positive_raw_target,0.19798233681665947,0.20186519293642616,-0.0406144093751384,-0.008040935676518342,True,True
2022-06-10,AMD,0.12351253572791876,3.0,historical_snapshot_exact_target_formula,0.0001228313772353,retained_positive_raw_target,0.19798233681665947,0.20186519293642616,-0.1397384522531617,-0.027665745320224148,True,True
2022-06-10,AVGO,0.06458867449062144,18.0,historical_snapshot_exact_target_formula,0.0003206619063536,retained_positive_raw_target,0.19798233681665947,0.20186519293642616,-0.078740689663338,-0.01558926574210304,True,True
2022-06-17,NFLX,0.11629053353764962,1.0,historical_snapshot_exact_target_formula,0.0,retained_positive_raw_target,0.20149368608658305,0.19798233681665947,0.0776593308750406,0.015647864837029516,True,True
2022-06-17,COST,0.09430647287642757,2.0,historical_snapshot_exact_target_formula,1.0,new_or_reentered,0.20149368608658305,0.0,0.0784884312766607,0.01581492333308782,True,True
2022-06-17,AMD,0.0796603455074727,7.0,historical_snapshot_exact_target_formula,6.009921756842126e-05,retained_positive_raw_target,0.20149368608658305,0.19798233681665947,0.0562707365999464,0.011338198136330399,True,True
2022-06-17,AVGO,0.05796628106863322,19.0,historical_snapshot_exact_target_formula,0.0001529227082055,retained_positive_raw_target,0.20149368608658305,0.19798233681665947,0.0141581759405793,0.0028527830585296982,True,True
2022-06-27,NFLX,0.12523635755031615,1.0,historical_snapshot_exact_target_formula,0.7231811013262085,retained_positive_raw_target,0.1851815769482365,0.20149368608658305,-0.0172359216056903,-0.0031917751430979107,True,True
2022-06-27,TSLA,0.12089327186492627,2.0,historical_snapshot_exact_target_formula,0.8017699399536423,new_or_reentered,0.1851815769482365,0.0,-0.0483967524422193,-0.008962186936423585,True,True
2022-06-27,AMD,0.0794377445234804,8.0,historical_snapshot_exact_target_formula,0.3879407266162021,retained_positive_raw_target,0.1851815769482365,0.20149368608658305,-0.1272052721451667,-0.023556072891971553,True,True
2022-06-27,AVGO,0.058476430664410106,19.0,historical_snapshot_exact_target_formula,0.0197494255904126,retained_positive_raw_target,0.1851815769482365,0.20149368608658305,-0.0581558230425792,-0.010769387019747405,True,True
2022-07-05,NFLX,0.11189651055967564,1.0,historical_snapshot_exact_target_formula,0.1792268856323486,retained_positive_raw_target,0.1821270712660425,0.1851815769482365,-0.0614912679897777,-0.011199224547413561,True,True
2022-07-05,TSLA,0.10885267977038948,2.0,historical_snapshot_exact_target_formula,0.1607094883329667,retained_positive_raw_target,0.1821270712660425,0.1851815769482365,1.4337849625123413e-05,2.6113105604766526e-06,True,True
2022-07-05,AMD,0.07879049871559696,5.0,historical_snapshot_exact_target_formula,0.1792446186216366,retained_positive_raw_target,0.1821270712660425,0.1851815769482365,0.0154255812391557,0.002809415933663838,True,True
2022-07-05,AVGO,0.053442950705573145,20.0,historical_snapshot_exact_target_formula,0.1656114307489345,retained_positive_raw_target,0.1821270712660425,0.1851815769482365,0.0106445508736681,0.001938660875563565,True,True
2022-07-12,NFLX,0.11722622892263668,1.0,historical_snapshot_exact_target_formula,0.4141282549894575,retained_positive_raw_target,0.18445639801075867,0.1821270712660425,0.1558039816299745,0.028739041247199507,True,True
2022-07-12,TSLA,0.11225479637372704,2.0,historical_snapshot_exact_target_formula,0.3433304868568208,retained_positive_raw_target,0.18445639801075867,0.1821270712660425,0.0534602954628362,0.009861093537665669,True,True
2022-07-12,AMD,0.07908928555674777,10.0,historical_snapshot_exact_target_formula,0.0,retained_positive_raw_target,0.18445639801075867,0.1821270712660425,0.1246725584988517,0.02299665107148378,True,True
2022-07-12,AVGO,0.05413670440936147,23.0,historical_snapshot_exact_target_formula,0.2712440420886144,retained_positive_raw_target,0.18445639801075867,0.1821270712660425,0.0573986835225399,0.010587554413127195,True,True
2022-07-19,TSLA,0.1433488139165351,1.0,historical_snapshot_exact_target_formula,0.3998476625264209,retained_positive_raw_target,0.1569715849096831,0.18445639801075867,0.0542906636196733,0.008522091514178591,True,True
2022-07-19,QCOM,0.13852476425716032,2.0,historical_snapshot_exact_target_formula,1.0,new_or_reentered,0.1569715849096831,0.0,0.0176427101150957,0.0027694041688686695,True,True
2022-07-19,AMD,0.11693326312254948,9.0,historical_snapshot_exact_target_formula,0.291168500450586,retained_positive_raw_target,0.1569715849096831,0.18445639801075867,-0.0073357856726398,-0.0011515099035920152,True,True
2022-07-19,AVGO,0.08442998805928759,19.0,historical_snapshot_exact_target_formula,0.4214971721829889,retained_positive_raw_target,0.1569715849096831,0.18445639801075867,0.0041060830554748,0.0006445383649886736,True,True
2022-07-26,NFLX,0.13248379050749892,1.0,historical_snapshot_exact_target_formula,0.7197570446398873,new_or_reentered,0.1639587563288878,0.0,0.0351081961775454,0.005756296182220956,True,True
2022-07-26,QCOM,0.12966209770269987,2.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.1639587563288878,0.1569715849096831,-0.0196039369038851,-0.0032142371139109883,True,True
2022-07-26,AMD,0.09982225891577623,4.0,historical_snapshot_exact_target_formula,0.0,retained_positive_raw_target,0.1639587563288878,0.1569715849096831,0.1646920928507607,0.027002710721012436,True,True
2022-07-26,AVGO,0.08033570622632458,12.0,historical_snapshot_exact_target_formula,0.3489054868585292,retained_positive_raw_target,0.1639587563288878,0.1569715849096831,0.0393667881830595,0.006454529631157191,True,True
2022-08-02,VIST,0.15879534826041009,1.0,historical_snapshot_exact_target_formula,0.2729714665629307,new_or_reentered,0.16044735405932994,0.0,0.0091743028963591,0.0014719926250596647,True,True
2022-08-02,TSLA,0.1585424228868877,2.0,historical_snapshot_exact_target_formula,0.3806870455031403,new_or_reentered,0.16044735405932994,0.0,-0.0573988408085425,-0.009209492133803336,True,True
2022-08-02,AMD,0.14903071793655154,4.0,historical_snapshot_exact_target_formula,0.3089761177206869,retained_positive_raw_target,0.16044735405932994,0.1639587563288878,-0.0377681535443873,-0.0060598003039034455,True,True
2022-08-02,AVGO,0.10383510738450452,14.0,historical_snapshot_exact_target_formula,0.3343781521677997,retained_positive_raw_target,0.16044735405932994,0.1639587563288878,0.002993174103834,0.0004802468651990714,True,True
2022-08-09,TSLA,0.15556361696484733,1.0,historical_snapshot_exact_target_formula,0.5537204848087234,retained_positive_raw_target,0.17580240794920585,0.16044735405932994,0.0819881634166703,0.014413716551983627,True,True
2022-08-09,VIST,0.15537696426682657,2.0,historical_snapshot_exact_target_formula,0.7695578035341532,retained_positive_raw_target,0.17580240794920585,0.16044735405932994,0.0113635710940886,0.001997743161242767,True,True
2022-08-09,AMD,0.1478051757726302,3.0,historical_snapshot_exact_target_formula,0.7930153166778177,retained_positive_raw_target,0.17580240794920585,0.16044735405932994,0.0487753400466788,0.008574822228747463,True,True
2022-08-09,AVGO,0.10120861294718231,14.0,historical_snapshot_exact_target_formula,0.5905616689203217,retained_positive_raw_target,0.17580240794920585,0.16044735405932994,0.0353791700341203,0.0062197432832427355,True,True
2022-08-16,VIST,0.1535475877161241,1.0,historical_snapshot_exact_target_formula,0.2840528834093338,retained_positive_raw_target,0.1773109178025196,0.17580240794920585,0.079775288604363,0.014145029640400486,True,True
2022-08-16,TSLA,0.15276003498102275,2.0,historical_snapshot_exact_target_formula,0.4928248678978164,retained_positive_raw_target,0.1773109178025196,0.17580240794920585,-0.032978456850239,-0.005847440451826666,True,True
2022-08-16,AMD,0.1334145448908728,6.0,historical_snapshot_exact_target_formula,0.1054639176524187,retained_positive_raw_target,0.1773109178025196,0.17580240794920585,-0.0769461009909533,-0.013643383788031292,True,True
2022-08-16,AVGO,0.09161014711162263,17.0,historical_snapshot_exact_target_formula,0.0731608960705424,retained_positive_raw_target,0.1773109178025196,0.17580240794920585,-0.0396447065777647,-0.007029439309315044,True,True
2022-08-23,VIST,0.1543536700751893,1.0,historical_snapshot_exact_target_formula,0.6822566003972408,retained_positive_raw_target,0.17773966716246734,0.1773109178025196,0.0437044840061071,0.007768020440752853,True,True
2022-08-23,YPF,0.14412785056765998,2.0,historical_snapshot_exact_target_formula,1.0,new_or_reentered,0.17773966716246734,0.0,0.0657640517544471,0.011688880670090704,True,True
2022-08-23,AMD,0.11159222717223227,5.0,historical_snapshot_exact_target_formula,0.106873895409171,retained_positive_raw_target,0.17773966716246734,0.1773109178025196,-0.0600064390804504,-0.010665524509764126,True,True
2022-08-23,AVGO,0.080445154907824,19.0,historical_snapshot_exact_target_formula,2.7664246788006814e-05,retained_positive_raw_target,0.17773966716246734,0.1773109178025196,-0.0441504147685767,-0.007847280026051706,True,True
2022-08-30,CCJ,0.14714919634368906,1.0,historical_snapshot_exact_target_formula,0.4213555423839275,new_or_reentered,0.1787093344433711,0.0,-0.0087601154382904,-0.0015655143996239772,True,True
2022-08-30,YPF,0.1471206505075231,2.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.1787093344433711,0.17773966716246734,0.1978220744959804,0.03535265127138363,True,True
2022-08-30,AMD,0.06527905517447863,10.0,historical_snapshot_exact_target_formula,5.084930842367067e-06,retained_positive_raw_target,0.1787093344433711,0.17773966716246734,-0.0843110377871773,-0.015067169449176366,True,True
2022-08-30,AVGO,0.05973132689738425,15.0,historical_snapshot_exact_target_formula,2.117469834935041e-05,retained_positive_raw_target,0.1787093344433711,0.17773966716246734,-0.002488189949159,-0.00044466276978289023,True,True
2022-09-07,YPF,0.14863086976811624,1.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.18553644339118594,0.1787093344433711,0.1060606509419737,0.019678115959527835,True,True
2022-09-07,CCJ,0.1430961468881995,2.0,historical_snapshot_exact_target_formula,0.3952384002303102,retained_positive_raw_target,0.18553644339118594,0.1787093344433711,0.0356899807728625,0.006621792097296718,True,True
2022-09-07,AMD,0.06493551583083534,10.0,historical_snapshot_exact_target_formula,0.1566965807204689,retained_positive_raw_target,0.18553644339118594,0.1787093344433711,-0.0271323156079528,-0.005034033338866726,True,True
2022-09-07,AVGO,0.05804776512584864,14.0,historical_snapshot_exact_target_formula,0.1041435715799324,retained_positive_raw_target,0.18553644339118594,0.1787093344433711,0.0111258541212293,0.002064251403342053,True,True
2022-09-14,VIST,0.14613180194490183,1.0,historical_snapshot_exact_target_formula,0.3504826028676366,new_or_reentered,0.22303644339118595,0.0,-0.0896946203666259,-0.02000516911789487,True,True
2022-09-14,YPF,0.14473659749123446,2.0,historical_snapshot_exact_target_formula,1.0,retained_positive_raw_target,0.22303644339118595,0.18553644339118594,-0.0657534255523308,-0.014665410175978987,True,True
2022-09-14,AMD,0.06377926388682464,8.0,historical_snapshot_exact_target_formula,0.1417990339191139,retained_positive_raw_target,0.22303644339118595,0.18553644339118594,-0.0383472396169797,-0.008552831938040736,True,True
