model,observations,total_return,Sharpe,max_drawdown,mean_return,rebalance_date_match_rate,holding_match_rate,weight_match_rate
original_reconstructed_5_session,173,4.267322077960164,1.6705345979630295,-0.29579034760068845,0.010705083723251206,1.0,1.0,1.0
paper_implementation_5_session_replay,173,4.267322077960164,1.6705345979630295,-0.29579034760068845,0.010705083723251206,1.0,1.0,1.0
daily_rebalance_diagnostic_only,173,4.267322077960164,1.6705345979630295,-0.29579034760068845,0.010705083723251206,1.0,1.0,1.0
