date,ticker,selected,weight,expected_daily_return,expected_total_return,target_price,current_price,target_confidence,signal_strength,quality_score,regime,timing_model,target_model,model_mode,gate_decision,gate_reason,cash_weight,regime_confidence,ema_timing_score,trend_persistence_score,quant_target_price,black_litterman_return,covariance_method,realized_return_1d,realized_return_5d,realized_return_10d,realized_return_20d,realized_return_30d,final_expected_daily_return,constant_penalty_proxy,signal_strength_adjusted_proxy,raw_daily_return_proxy,scaling_final_proxy,ablation_variant,ablation_score,ablation_weight,variant
2022-01-18,YPF,True,0.2452616506808169,0.000164690994744,0.0032989783842665,4.644983935340944,4.170000076293945,0.5,0.582924787614993,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0191846336312669,-0.0575539580685191,0.0479615840781675,-0.0071942947864432,0.1223020965740451,0.000164690994744,0.0042611645920822,0.0013427940149105,0.0054081645920822,0.000164690994744,baseline_current,0.000164690994744,0.24999999999999994,baseline_current
2022-01-18,YPF,True,0.2452616506808169,0.000164690994744,0.0032989783842665,4.644983935340944,4.170000076293945,0.5,0.582924787614993,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0191846336312669,-0.0575539580685191,0.0479615840781675,-0.0071942947864432,0.1223020965740451,0.000164690994744,0.0042611645920822,0.0013427940149105,0.0054081645920822,0.000164690994744,baseline_current,0.000164690994744,0.24999999999999994,baseline_current
2022-01-25,CCJ,True,0.0998462070538311,0.0001060374782699,0.0021228872751029,21.34205636428287,20.01000022888184,0.5,0.0124349246537554,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0364817358264029,0.0114942298653426,-0.0084957558395513,0.0259870290762476,0.3518240343654462,0.0001060374782699,0.0020805695803254,8.90614717641116e-07,0.0032275695803254,0.0001060374782699,baseline_current,0.0001060374782699,0.09999999999999995,baseline_current
2022-01-25,CCJ,True,0.0998462070538311,0.0001060374782699,0.0021228872751029,21.34205636428287,20.01000022888184,0.5,0.0124349246537554,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0364817358264029,0.0114942298653426,-0.0084957558395513,0.0259870290762476,0.3518240343654462,0.0001060374782699,0.0020805695803254,8.90614717641116e-07,0.0032275695803254,0.0001060374782699,baseline_current,0.0001060374782699,0.09999999999999995,baseline_current
2022-01-25,AMD,True,0.1001537929461688,0.0001058190599369,0.0021185101081195,118.94473863432768,111.12999725341795,0.5,0.0124150254769287,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0037793411259388,0.0508413719564375,0.1538738315193755,-0.0123278606231168,-0.0007198254624063,0.0001058190599369,0.0022566965417512,9.63646781717852e-07,0.0034036965417512,0.0001058190599369,baseline_current,0.0001058190599369,0.09999999999999995,baseline_current
2022-01-25,AMD,True,0.1001537929461688,0.0001058190599369,0.0021185101081195,118.94473863432768,111.12999725341795,0.5,0.0124150254769287,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0037793411259388,0.0508413719564375,0.1538738315193755,-0.0123278606231168,-0.0007198254624063,0.0001058190599369,0.0022566965417512,9.63646781717852e-07,0.0034036965417512,0.0001058190599369,baseline_current,0.0001058190599369,0.09999999999999995,baseline_current
2022-02-01,VIST,True,0.1316605062239404,0.0025953362717647,0.0532066724740927,7.395632776890051,6.480000019073486,0.5,1.0,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0138889123955217,0.0216049176039374,0.0632715812045214,0.3503086380007572,0.1543209872000865,0.0025953362717647,0.0054833414044808,0.0054833414044808,0.0066303414044808,0.0025953362717647,baseline_current,0.0025953362717647,0.24999999999999994,baseline_current
2022-02-01,VIST,True,0.1316605062239404,0.0025953362717647,0.0532066724740927,7.395632776890051,6.480000019073486,0.5,1.0,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0138889123955217,0.0216049176039374,0.0632715812045214,0.3503086380007572,0.1543209872000865,0.0025953362717647,0.0054833414044808,0.0054833414044808,0.0066303414044808,0.0025953362717647,baseline_current,0.0025953362717647,0.24999999999999994,baseline_current
2022-02-01,YPF,True,0.0538124560891184,0.0005170021945173,0.010390987115002,4.851652193193635,4.369999885559082,0.5,0.8031255187011255,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0137299643823365,-0.0732264767057949,-0.0526315846903188,0.0709382038667676,-0.0137299643823365,0.0005170021945173,0.00409450499507,0.0025408466154483,0.00524150499507,0.0005170021945173,baseline_current,0.0005170021945173,0.24999999999999994,baseline_current
2022-02-01,YPF,True,0.0538124560891184,0.0005170021945173,0.010390987115002,4.851652193193635,4.369999885559082,0.5,0.8031255187011255,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0137299643823365,-0.0732264767057949,-0.0526315846903188,0.0709382038667676,-0.0137299643823365,0.0005170021945173,0.00409450499507,0.0025408466154483,0.00524150499507,0.0005170021945173,baseline_current,0.0005170021945173,0.24999999999999994,baseline_current
2022-02-08,VIST,True,0.1367222007012172,0.0033994064148868,0.070229198650459,7.498311830155299,6.619999885559082,0.5,0.9895009629274988,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0181268712437367,0.0407854963132996,0.1933535093558764,0.2341390056691761,0.3882174832707226,0.0033994064148868,0.0051015690238982,0.004984533746119,0.0062485690238982,0.0033994064148868,baseline_current,0.0033994064148868,0.24999999999999994,baseline_current
2022-02-08,VIST,True,0.1367222007012172,0.0033994064148868,0.070229198650459,7.498311830155299,6.619999885559082,0.5,0.9895009629274988,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0181268712437367,0.0407854963132996,0.1933535093558764,0.2341390056691761,0.3882174832707226,0.0033994064148868,0.0051015690238982,0.004984533746119,0.0062485690238982,0.0033994064148868,baseline_current,0.0033994064148868,0.24999999999999994,baseline_current
2022-02-08,COST,True,0.1503027616029654,0.0013442145786375,0.027230389819552,556.3194394673294,521.1500244140625,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0147366253784906,-0.0138732441047759,-0.0496786211946282,0.0124724161863141,0.0630720398682582,0.0013442145786375,0.0021235719703989,0.0021235719703989,0.0032705719703989,0.0013442145786375,baseline_current,0.0013442145786375,0.24999999999999994,baseline_current
2022-02-08,COST,True,0.1503027616029654,0.0013442145786375,0.027230389819552,556.3194394673294,521.1500244140625,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0147366253784906,-0.0138732441047759,-0.0496786211946282,0.0124724161863141,0.0630720398682582,0.0013442145786375,0.0021235719703989,0.0021235719703989,0.0032705719703989,0.0013442145786375,baseline_current,0.0013442145786375,0.24999999999999994,baseline_current
2022-02-15,AVGO,True,0.124430407804148,0.0012702323319878,0.0257135588765196,65.59885843695699,60.277000427246094,0.5,0.8793924509848463,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0092240780383633,-0.06234549485756,-0.0281865603831189,0.0072167057120908,0.0469831065306589,0.0012702323319878,0.0030923448093971,0.0023348328990869,0.0042393448093971,0.0012702323319878,baseline_current,0.0012702323319878,0.24999999999999994,baseline_current
2022-02-15,AVGO,True,0.124430407804148,0.0012702323319878,0.0257135588765196,65.59885843695699,60.277000427246094,0.5,0.8793924509848463,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0092240780383633,-0.06234549485756,-0.0281865603831189,0.0072167057120908,0.0469831065306589,0.0012702323319878,0.0030923448093971,0.0023348328990869,0.0042393448093971,0.0012702323319878,baseline_current,0.0012702323319878,0.24999999999999994,baseline_current
2022-02-15,VIST,True,0.121769664725284,0.0010392967754574,0.0209924471057101,7.718394359095762,6.889999866485596,0.5,0.7560006511776265,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0449927356729635,0.1465892958568386,0.2699564832449177,0.0856313735879408,0.307692366252192,0.0010392967754574,0.0045459079703234,0.0024777838956807,0.0056929079703234,0.0010392967754574,baseline_current,0.0010392967754574,0.24999999999999994,baseline_current
2022-02-15,VIST,True,0.121769664725284,0.0010392967754574,0.0209924471057101,7.718394359095762,6.889999866485596,0.5,0.7560006511776265,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0449927356729635,0.1465892958568386,0.2699564832449177,0.0856313735879408,0.307692366252192,0.0010392967754574,0.0045459079703234,0.0024777838956807,0.0056929079703234,0.0010392967754574,baseline_current,0.0010392967754574,0.24999999999999994,baseline_current
2022-02-23,VIST,True,0.183479989261045,0.0048786864451249,0.10223119483528,9.036674360456116,7.900000095367432,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0354430641048399,0.1075949233381667,0.0341772123629267,0.16329107208142,0.1569620548083865,0.0048786864451249,0.0055970621911918,0.0055970621911918,0.0067440621911918,0.0048786864451249,baseline_current,0.0048786864451249,0.24999999999999994,baseline_current
2022-02-23,VIST,True,0.183479989261045,0.0048786864451249,0.10223119483528,9.036674360456116,7.900000095367432,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0354430641048399,0.1075949233381667,0.0341772123629267,0.16329107208142,0.1569620548083865,0.0048786864451249,0.0055970621911918,0.0055970621911918,0.0067440621911918,0.0048786864451249,baseline_current,0.0048786864451249,0.24999999999999994,baseline_current
2022-02-23,YPF,True,0.1446135376105058,0.0012371802024563,0.0250365910240049,4.962279573967576,4.440000057220459,0.5,0.8725548801649202,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.029279304676924,0.0540540018074706,0.0472973052794141,0.0472973052794141,0.1418919158382425,0.0012371802024563,0.0044290303753429,0.0032878749015442,0.0055760303753429,0.0012371802024563,baseline_current,0.0012371802024563,0.24999999999999994,baseline_current
2022-02-23,YPF,True,0.1446135376105058,0.0012371802024563,0.0250365910240049,4.962279573967576,4.440000057220459,0.5,0.8725548801649202,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.029279304676924,0.0540540018074706,0.0472973052794141,0.0472973052794141,0.1418919158382425,0.0012371802024563,0.0044290303753429,0.0032878749015442,0.0055760303753429,0.0012371802024563,baseline_current,0.0012371802024563,0.24999999999999994,baseline_current
2022-03-02,VIST,True,0.1736627802832945,0.0093108074836275,0.2036451555094283,10.00499493991301,8.75,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0491428920200892,-0.0662857055664062,-0.1451428549630301,0.0297143118722098,0.0377142769949776,0.0093108074836275,0.005577043647784,0.005577043647784,0.006724043647784,0.0093108074836275,baseline_current,0.0093108074836275,0.24999999999999992,baseline_current
2022-03-02,VIST,True,0.1736627802832945,0.0093108074836275,0.2036451555094283,10.00499493991301,8.75,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0491428920200892,-0.0662857055664062,-0.1451428549630301,0.0297143118722098,0.0377142769949776,0.0093108074836275,0.005577043647784,0.005577043647784,0.006724043647784,0.0093108074836275,baseline_current,0.0093108074836275,0.24999999999999992,baseline_current
2022-03-02,CCJ,True,0.101974685449495,0.0030887871550987,0.0636224982068087,28.748217382694143,25.06999969482422,0.5,0.8097303512245929,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0207419411285844,0.0789788418962409,-0.0107698628261018,0.1196649396297901,0.2600718203881649,0.0030887871550987,0.0057216749449706,0.0036137520078823,0.0068686749449706,0.0030887871550987,baseline_current,0.0030887871550987,0.24999999999999992,baseline_current
2022-03-02,CCJ,True,0.101974685449495,0.0030887871550987,0.0636224982068087,28.748217382694143,25.06999969482422,0.5,0.8097303512245929,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0207419411285844,0.0789788418962409,-0.0107698628261018,0.1196649396297901,0.2600718203881649,0.0030887871550987,0.0057216749449706,0.0036137520078823,0.0068686749449706,0.0030887871550987,baseline_current,0.0030887871550987,0.24999999999999992,baseline_current
2022-03-09,CCJ,True,0.112163400806989,0.0040652516668597,0.0845229546286889,31.06329122392898,27.049999237060547,0.5,1.0,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0173752766713275,-0.0831792999430968,0.0735675317779804,0.0439926272688107,0.0458410984636148,0.0040652516668597,0.0057939675493679,0.0057939675493679,0.0069409675493679,0.0040652516668597,baseline_current,0.0040652516668597,0.2499999999999999,baseline_current
2022-03-09,CCJ,True,0.112163400806989,0.0040652516668597,0.0845229546286889,31.06329122392898,27.049999237060547,0.5,1.0,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0173752766713275,-0.0831792999430968,0.0735675317779804,0.0439926272688107,0.0458410984636148,0.0040652516668597,0.0057939675493679,0.0057939675493679,0.0069409675493679,0.0040652516668597,baseline_current,0.0040652516668597,0.2499999999999999,baseline_current
2022-03-09,VIST,True,0.1227708796447626,0.0018223756436664,0.0370854662061757,9.352444639335497,8.170000076293945,0.5,0.9133947567440932,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0403916671510911,-0.0844553305724636,0.1248469393591542,0.1187270817589536,0.1077111513125104,0.0018223756436664,0.0056343322932559,0.0046202964367582,0.0067813322932559,0.0018223756436664,baseline_current,0.0018223756436664,0.2499999999999999,baseline_current
2022-03-09,VIST,True,0.1227708796447626,0.0018223756436664,0.0370854662061757,9.352444639335497,8.170000076293945,0.5,0.9133947567440932,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0403916671510911,-0.0844553305724636,0.1248469393591542,0.1187270817589536,0.1077111513125104,0.0018223756436664,0.0056343322932559,0.0046202964367582,0.0067813322932559,0.0018223756436664,baseline_current,0.0018223756436664,0.2499999999999999,baseline_current
2022-03-16,COST,True,0.1766093723945705,0.000874097738551,0.0176278878609041,584.9846690079174,543.3900146484375,0.5,1.0,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0172987414665464,0.0195623853884947,0.0608770039252368,0.0877822759365429,0.0342479339882657,0.000874097738551,0.0025477246761462,0.0025477246761462,0.0036947246761462,0.000874097738551,baseline_current,0.000874097738551,0.24999999999999994,baseline_current
2022-03-16,COST,True,0.1766093723945705,0.000874097738551,0.0176278878609041,584.9846690079174,543.3900146484375,0.5,1.0,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0172987414665464,0.0195623853884947,0.0608770039252368,0.0877822759365429,0.0342479339882657,0.000874097738551,0.0025477246761462,0.0025477246761462,0.0036947246761462,0.000874097738551,baseline_current,0.000874097738551,0.24999999999999994,baseline_current
2022-03-16,VIST,True,0.1310406339780376,0.0002719332755919,0.0054527385266442,8.356821385640743,7.480000019073486,0.5,0.5632498584933444,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0641711253809518,0.2286095664370899,0.2045454820731223,0.2139037300204116,0.143048150926865,0.0002719332755919,0.0044106539369273,0.001294452403257,0.0055576539369273,0.0002719332755919,baseline_current,0.0002719332755919,0.24999999999999994,baseline_current
2022-03-16,VIST,True,0.1310406339780376,0.0002719332755919,0.0054527385266442,8.356821385640743,7.480000019073486,0.5,0.5632498584933444,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0641711253809518,0.2286095664370899,0.2045454820731223,0.2139037300204116,0.143048150926865,0.0002719332755919,0.0044106539369273,0.001294452403257,0.0055576539369273,0.0002719332755919,baseline_current,0.0002719332755919,0.24999999999999994,baseline_current
2022-03-23,VIST,True,0.1542280641309257,0.0036706950952357,0.0760312356160242,10.471066577530928,9.1899995803833,0.5,0.8418016448053239,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0206746016385972,-0.0195864374015517,-0.0054406136391207,-0.0152338842264232,-0.0870510635025709,0.0036706950952357,0.0053993341315372,0.0037083795634343,0.0065463341315372,0.0036706950952357,baseline_current,0.0036706950952357,0.24999999999999992,baseline_current
2022-03-23,VIST,True,0.1542280641309257,0.0036706950952357,0.0760312356160242,10.471066577530928,9.1899995803833,0.5,0.8418016448053239,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0206746016385972,-0.0195864374015517,-0.0054406136391207,-0.0152338842264232,-0.0870510635025709,0.0036706950952357,0.0053993341315372,0.0037083795634343,0.0065463341315372,0.0036706950952357,baseline_current,0.0036706950952357,0.24999999999999992,baseline_current
2022-03-23,CCJ,True,0.1253034961858448,0.0030858557816556,0.0635603344536734,33.41030417276876,29.040000915527344,0.5,0.825290595714355,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0013774419513173,-0.0334022448389276,-0.027548247905923,-0.0258264454667762,-0.1570248357276338,0.0030858557816556,0.0058871310488779,0.0038740198082645,0.0070341310488779,0.0030858557816556,baseline_current,0.0030858557816556,0.24999999999999992,baseline_current
2022-03-23,CCJ,True,0.1253034961858448,0.0030858557816556,0.0635603344536734,33.41030417276876,29.040000915527344,0.5,0.825290595714355,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0013774419513173,-0.0334022448389276,-0.027548247905923,-0.0258264454667762,-0.1570248357276338,0.0030858557816556,0.0058871310488779,0.0038740198082645,0.0070341310488779,0.0030858557816556,baseline_current,0.0030858557816556,0.24999999999999992,baseline_current
2022-03-30,SPY,True,0.1483463400656496,0.0023326656613988,0.0477017800765309,491.8428925194884,458.7000122070313,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0153913175729484,-0.0265533526688942,-0.0335513717873879,-0.0673425197871926,-0.1446697495163559,0.0023326656613988,0.0023472363164429,0.0023472363164429,0.0034942363164429,0.0023326656613988,baseline_current,0.0023326656613988,0.2499999999999999,baseline_current
2022-03-30,SPY,True,0.1483463400656496,0.0023326656613988,0.0477017800765309,491.8428925194884,458.7000122070313,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0153913175729484,-0.0265533526688942,-0.0335513717873879,-0.0673425197871926,-0.1446697495163559,0.0023326656613988,0.0023472363164429,0.0023472363164429,0.0034942363164429,0.0023326656613988,baseline_current,0.0023326656613988,0.2499999999999999,baseline_current
2022-03-30,TSLA,True,0.0809635718177747,0.0016146861261546,0.0327939249762194,420.3150094963455,364.663330078125,0.5,0.590883510679302,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0149818131423394,-0.0440863087407383,-0.0654667458010886,-0.1978811624592192,-0.3345459997281846,0.0016146861261546,0.0059797708233662,0.0019382215599268,0.0071267708233662,0.0016146861261546,baseline_current,0.0016146861261546,0.2499999999999999,baseline_current
