date,ticker,selected,weight,expected_daily_return,expected_total_return,target_price,current_price,target_confidence,signal_strength,quality_score,regime,timing_model,target_model,model_mode,gate_decision,gate_reason,cash_weight,regime_confidence,ema_timing_score,trend_persistence_score,quant_target_price,black_litterman_return,covariance_method,realized_return_1d,realized_return_5d,realized_return_10d,realized_return_20d,realized_return_30d,forecast_return,wf_calibrated_expected_return_5d,wf_calibration_warning_5d,wf_calibrated_expected_return_10d,wf_calibration_warning_10d,wf_calibrated_expected_return_20d,wf_calibration_warning_20d
2022-01-03,COST,False,0.0,-0.0002714114472112,-0.0054142555173194,612.1212819791791,566.7100219726562,0.5,0.0530023543666983,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0043762090094568,-0.084540650989227,-0.1387658795492977,-0.1028745143902887,-0.0931517654809483,-0.0054142555173194,-0.0054142555173194,insufficient_prior_data,-0.0054142555173194,insufficient_prior_data,-0.0054142555173194,insufficient_prior_data
2022-01-03,INTC,True,0.0735896764288271,0.0001290257712453,0.0025836809283765,58.07770881609829,53.209999084472656,0.5,0.2857629417280253,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0013155364786436,0.037586920398644,0.029129848970677,-0.080060108904913,-0.0896448137537295,0.0025836809283765,0.0025836809283765,insufficient_prior_data,0.0025836809283765,insufficient_prior_data,0.0025836809283765,insufficient_prior_data
2022-01-03,AMD,False,0.0,6.83944088270777e-05,0.0013687773224544,165.4006105739726,150.24000549316406,0.5,0.0529454737026079,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0387380665030896,-0.1214057829224053,-0.1218717528482513,-0.2227103666831908,-0.1914936316597111,0.0013687773224544,0.0013687773224544,insufficient_prior_data,0.0013687773224544,insufficient_prior_data,0.0013687773224544,insufficient_prior_data
2022-01-03,NFLX,False,0.0,-0.0001269376497221,-0.0025356938231905,63.52515577838267,59.73699951171875,0.5,0.0529849503016208,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.010412271093896,-0.0962887146723665,-0.1449185220453832,-0.2347623478769958,-0.3179101944252303,-0.0025356938231905,-0.0025356938231905,insufficient_prior_data,-0.0025356938231905,insufficient_prior_data,-0.0025356938231905,insufficient_prior_data
2022-01-03,NVDA,False,0.0,-8.942369711985815e-05,-0.001786955403739,32.80800522096129,30.121000289916992,0.5,0.0529425007965809,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0275887044384719,-0.0903356676470527,-0.1400352037246014,-0.1820324607038757,-0.1203811100489049,-0.001786955403739,-0.001786955403739,insufficient_prior_data,-0.001786955403739,insufficient_prior_data,-0.001786955403739,insufficient_prior_data
2022-01-03,AMZN,False,0.0,-1.8976995131993847e-05,-0.0003794714864244,181.5364331990529,170.4044952392578,0.5,0.0529943386971957,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0169155870059795,-0.0523372508166236,-0.067410190650137,-0.1127376276557897,-0.0815353912634454,-0.0003794714864244,-0.0003794714864244,insufficient_prior_data,-0.0003794714864244,insufficient_prior_data,-0.0003794714864244,insufficient_prior_data
2022-01-03,GOOGL,False,0.0,0.0001475975020652,0.0029560928634759,154.77677393511277,144.9915008544922,0.5,0.0530017820358346,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0040829651101543,-0.0436025986925292,-0.0620277719925452,-0.0506754093778437,-0.0578171517369255,0.0029560928634759,0.0029560928634759,insufficient_prior_data,0.0029560928634759,insufficient_prior_data,0.0029560928634759,insufficient_prior_data
2022-01-03,META,False,0.0,-0.0001531755733375,-0.0030590576374655,370.7461043324167,338.5400085449219,0.5,0.0529767057782582,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0059372886952541,-0.0309269243115584,-0.0602292613392306,-0.0577184617821294,-0.3471968026766477,-0.0030590576374655,-0.0030590576374655,insufficient_prior_data,-0.0030590576374655,insufficient_prior_data,-0.0030590576374655,insufficient_prior_data
2022-01-03,MSFT,False,0.0,-0.0001219400408014,-0.0024359777009999,358.1836838697068,334.75,0.5,0.2847704064997939,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.01714709554705,-0.0611800178829816,-0.095892475290562,-0.0776400007001493,-0.1024047760397217,-0.0024359777009999,-0.0024359777009999,insufficient_prior_data,-0.0024359777009999,insufficient_prior_data,-0.0024359777009999,insufficient_prior_data
2022-01-03,SPY,True,0.1636887198305242,0.0018059649602062,0.0367457526306664,509.4301328971704,477.7099914550781,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0003349389063896,-0.0255384687523336,-0.0444202583162813,-0.0518305660148102,-0.0661698225219871,0.0367457526306664,0.0367457526306664,insufficient_prior_data,0.0367457526306664,insufficient_prior_data,0.0367457526306664,insufficient_prior_data
2022-01-03,QQQ,False,0.0,4.809098766189632e-05,0.000962259301245,429.5079010833317,401.6799926757813,0.5,0.5022687414086273,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0129705027635852,-0.0536994814716328,-0.0774995156603164,-0.0900219187448954,-0.1133986970312826,0.000962259301245,0.000962259301245,insufficient_prior_data,0.000962259301245,insufficient_prior_data,0.000962259301245,insufficient_prior_data
2022-01-03,AVGO,False,0.0,-0.0002759794060952,-0.0055051407762837,73.90703507516476,66.33200073242188,0.5,0.4739766979312811,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.01145754881262,-0.0635590598311439,-0.1289423100369117,-0.1064343197150122,-0.0912832454670133,-0.0055051407762837,-0.0055051407762837,insufficient_prior_data,-0.0055051407762837,insufficient_prior_data,-0.0055051407762837,insufficient_prior_data
2022-01-03,TSLA,False,0.0,8.936104281247498e-06,0.0001787372586901,459.7246602278908,399.9266662597656,0.5,0.180627790318122,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.041832696836128,-0.1180716496409673,-0.1410842151923452,-0.2238160575856306,-0.231167411444832,0.0001787372586901,0.0001787372586901,insufficient_prior_data,0.0001787372586901,insufficient_prior_data,0.0001787372586901,insufficient_prior_data
2022-01-10,COST,False,0.0,0.0001847999406235,0.0037024947062149,542.9312480978224,518.7999877929688,0.5,0.1128461276140502,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0062259860830899,-0.0592328087737216,-0.0799537036328977,0.0045297545805484,-0.0453738985759913,0.0037024947062149,0.0037024947062149,insufficient_prior_data,0.0037024947062149,insufficient_prior_data,0.0037024947062149,insufficient_prior_data
2022-01-10,VIST,False,0.0,-2.8153651537581537e-06,-5.630579710780293e-05,6.088279384306119,5.650000095367432,0.5,0.2137953962428816,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0566371131721916,0.0867256217428962,0.0212389174395719,0.1716813758971396,0.3982300817737734,-5.630579710780293e-05,-5.630579710780293e-05,insufficient_prior_data,-5.630579710780293e-05,insufficient_prior_data,-5.630579710780293e-05,insufficient_prior_data
2022-01-10,YPF,False,0.0,-0.0001155928272046,-0.002309319580654,4.23978316785745,3.910000085830689,0.5,0.1127806547342874,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0460358216894924,0.0664961597841038,0.0051150845236527,0.035805652642187,0.1355498618300339,-0.002309319580654,-0.002309319580654,insufficient_prior_data,-0.002309319580654,insufficient_prior_data,-0.002309319580654,insufficient_prior_data
2022-01-10,CCJ,False,0.0,-3.345595551126877e-05,-0.0006689064857274,25.73213017673784,23.25,0.5,0.1127779096377818,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0111828055433047,-0.0718279602707073,-0.1393548288652973,-0.1466666601037466,-0.1169892177786878,-0.0006689064857274,-0.0006689064857274,insufficient_prior_data,-0.0006689064857274,insufficient_prior_data,-0.0006689064857274,insufficient_prior_data
2022-01-10,TXN,False,0.0,6.0845132079384855e-05,0.001217606303165,191.3570479954492,182.9600067138672,0.5,0.1128652194848997,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.009182294567843,-0.0037167026104988,-0.0491910782123832,-0.0564604364450526,-0.0946655372138549,0.001217606303165,0.001217606303165,insufficient_prior_data,0.001217606303165,insufficient_prior_data,0.001217606303165,insufficient_prior_data
2022-01-10,QCOM,False,0.0,-0.0002388285941409,-0.0047657499682945,193.0615310648796,179.67999267578125,0.5,0.1128138573433025,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0318343803086882,-0.0045636247710078,-0.079196328515084,-0.0060663200262782,-0.1005120118809311,-0.0047657499682945,-0.0047657499682945,insufficient_prior_data,-0.0047657499682945,insufficient_prior_data,-0.0047657499682945,insufficient_prior_data
2022-01-10,AMAT,False,0.0,-8.658218851367967e-05,-0.0017302201796107,160.52779453857846,149.58999633789062,0.5,0.2222085481124749,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0191189296100486,0.0185173095813446,-0.11096992613885,-0.0724647142406867,-0.1452636958320114,-0.0017302201796107,-0.0017302201796107,insufficient_prior_data,-0.0017302201796107,insufficient_prior_data,-0.0017302201796107,insufficient_prior_data
2022-01-10,CSCO,True,0.1443436081498974,0.0006442289088682,0.0129637396895558,66.33004771639449,61.81999969482422,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0088967848556393,-0.0338078318166487,-0.0923649160896181,-0.1048204395701227,-0.1193788596659134,0.0129637396895558,0.0129637396895558,insufficient_prior_data,0.0129637396895558,insufficient_prior_data,0.0129637396895558,insufficient_prior_data
2022-01-10,PEP,True,0.1424353640992884,0.000165782004413,0.0033208671839688,184.84702358382677,174.1699981689453,0.5,0.7637068511702247,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0004593318705617,-0.0012056695027029,-0.0162485035356638,-0.0123442264401867,-0.0429465223986708,0.0033208671839688,0.0033208671839688,insufficient_prior_data,0.0033208671839688,insufficient_prior_data,0.0033208671839688,insufficient_prior_data
2022-01-10,ADBE,False,0.0,9.782887168118136e-05,0.0019583968941589,555.1366823304118,525.8300170898438,0.5,0.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0077211217059525,-0.0237529046049893,-0.0439495941997393,-0.0276135234949302,-0.1832911810858924,0.0019583968941589,0.0019583968941589,insufficient_prior_data,0.0019583968941589,insufficient_prior_data,0.0019583968941589,insufficient_prior_data
2022-01-10,NFLX,False,0.0,-0.0001033359706086,-0.0020646917882227,56.25558587770482,53.98500061035156,0.5,0.1128636935337426,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.001833824623844,-0.0538112206437549,-0.3212559437483906,-0.2525145839651709,-0.3193294810202826,-0.0020646917882227,-0.0020646917882227,insufficient_prior_data,-0.0020646917882227,insufficient_prior_data,-0.0020646917882227,insufficient_prior_data
2022-01-10,INTC,True,0.1233204848053433,0.0013991046868303,0.0283571583930739,60.40247196011749,55.209999084472656,0.5,0.9694649999909104,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0126788765540175,-0.0081507112914626,-0.0762542864387889,-0.1159209892648157,-0.1912696564699574,0.0283571583930739,0.0283571583930739,insufficient_prior_data,0.0283571583930739,insufficient_prior_data,0.0283571583930739,insufficient_prior_data
2022-01-10,AVGO,False,0.0,6.099545948913431e-05,0.0012206163333072,66.13026898940088,62.11600112915039,0.5,0.1128477507335164,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0014328144163571,-0.0698210078192203,-0.1400927217805539,-0.0337111490107955,-0.090105609188092,0.0012206163333072,0.0012206163333072,insufficient_prior_data,0.0012206163333072,insufficient_prior_data,0.0012206163333072,insufficient_prior_data
2022-01-10,MSFT,False,0.0,-7.874307818689084e-05,-0.0015736840304012,327.3353191231044,314.2699890136719,0.5,0.1128666666332399,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0022592738647575,-0.0369745617570947,-0.0820313732794109,-0.030896973285781,-0.1081872313252312,-0.0015736840304012,-0.0015736840304012,insufficient_prior_data,-0.0015736840304012,insufficient_prior_data,-0.0015736840304012,insufficient_prior_data
2022-01-10,NVDA,False,0.0,-5.82510616512244e-05,-0.001164376752923,29.38663208186498,27.399999618530277,0.5,0.1127756465940895,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0152189716313908,-0.0546350277898611,-0.18525548482819,-0.0836496295184062,-0.1829562247472084,-0.001164376752923,-0.001164376752923,insufficient_prior_data,-0.001164376752923,insufficient_prior_data,-0.001164376752923,insufficient_prior_data
2022-01-10,AMZN,False,0.0,-1.2975500201129249e-05,-0.0002594780174289,169.35856474268556,161.48599243164062,0.5,0.1128957954060747,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0240021256439246,-0.0159053839000237,-0.1331384826402282,-0.0004489213320878,-0.1031606291739715,-0.0002594780174289,-0.0002594780174289,insufficient_prior_data,-0.0002594780174289,insufficient_prior_data,-0.0002594780174289,insufficient_prior_data
2022-01-10,GOOGL,False,0.0,0.0001097430385996,0.0021971505509867,145.2539114831514,138.66949462890625,0.5,0.1128842589760692,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0076909330749954,-0.0192651854499262,-0.0846220511707727,0.0052607637190955,-0.079913013471622,0.0021971505509867,0.0021971505509867,insufficient_prior_data,0.0021971505509867,insufficient_prior_data,0.0021971505509867,insufficient_prior_data
2022-01-10,AAPL,False,0.0,-0.0002016919303028,-0.0040261188208615,181.42154170511907,172.19000244140625,0.5,0.1128990319623176,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0167837815707787,-0.0138800125196683,-0.0720715691164027,0.0153318970452236,-0.0703873334417993,-0.0040261188208615,-0.0040261188208615,insufficient_prior_data,-0.0040261188208615,insufficient_prior_data,-0.0040261188208615,insufficient_prior_data
2022-01-10,TSLA,True,0.0899005429454708,9.286090158298366e-06,0.0001857381880598,393.8420261043184,352.7066650390625,0.5,0.2427226833503045,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0059350246575986,-0.0260934638760728,-0.1320455164494165,-0.1286432212109686,-0.2779269066333768,0.0001857381880598,0.0001857381880598,insufficient_prior_data,0.0001857381880598,insufficient_prior_data,0.0001857381880598,insufficient_prior_data
2022-01-10,SPY,False,0.0,4.2296407729396445e-05,0.0008462681482239,488.9674201032011,465.510009765625,0.5,0.1130588307674809,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0091082686632446,-0.01937663926022,-0.0666795727132697,-0.031299020469086,-0.0935747817335342,0.0008462681482239,0.0008462681482239,insufficient_prior_data,0.0008462681482239,insufficient_prior_data,0.0008462681482239,insufficient_prior_data
2022-01-10,QQQ,False,0.0,-0.0001755544838554,-0.0035052401588636,397.9336793750882,380.1099853515625,0.5,0.1129068601459421,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0150220257102036,-0.0251506088422058,-0.0920786123722285,-0.0552208335567965,-0.1333560650266663,-0.0035052401588636,-0.0035052401588636,insufficient_prior_data,-0.0035052401588636,insufficient_prior_data,-0.0035052401588636,insufficient_prior_data
2022-01-10,META,False,0.0,-0.0001200176175545,-0.0023976175174541,350.7672924157736,328.07000732421875,0.5,0.1128513558381655,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0192031811879185,-0.0302374895792617,-0.0851038278550776,-0.3288627800157727,-0.3950986298112835,-0.0023976175174541,-0.0023976175174541,insufficient_prior_data,-0.0023976175174541,insufficient_prior_data,-0.0023976175174541,insufficient_prior_data
2022-01-10,AMD,False,0.0,-0.0001308336179745,-0.0026134225983796,142.58164368690404,132.0,0.5,0.1127818733192319,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0402272542317707,-0.0005303585168087,-0.1581060814135002,-0.0285606384277343,-0.1684848323012843,-0.0026134225983796,-0.0026134225983796,insufficient_prior_data,-0.0026134225983796,insufficient_prior_data,-0.0026134225983796,insufficient_prior_data
2022-01-18,VIST,True,0.254738349319183,0.0024645235110761,0.0504617517474774,6.904081754715925,6.139999866485596,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0065146519092551,-0.0602605689909993,0.0553746188894461,0.1221498397897007,0.4250814642131764,0.0504617517474774,0.0504617517474774,insufficient_prior_data,0.0504617517474774,insufficient_prior_data,0.0504617517474774,insufficient_prior_data
2022-01-18,COST,False,0.0,0.0001593901311555,0.003192634233132,507.85375525443817,488.0700073242188,0.5,0.0001273299366255,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0042821650716642,-0.0220255287943946,0.0416743418621481,0.0529636634048804,0.0818120189246873,0.003192634233132,0.003192634233132,insufficient_prior_data,0.003192634233132,insufficient_prior_data,0.003192634233132,insufficient_prior_data
2022-01-18,YPF,True,0.2452616506808169,0.000164690994744,0.0032989783842665,4.644983935340944,4.170000076293945,0.5,0.582924787614993,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0191846336312669,-0.0575539580685191,0.0479615840781675,-0.0071942947864432,0.1223020965740451,0.0032989783842665,0.0032989783842665,insufficient_prior_data,0.0032989783842665,insufficient_prior_data,0.0032989783842665,insufficient_prior_data
2022-01-18,CCJ,False,0.0,-0.0001746211949046,-0.0034866363769636,23.663619329423454,21.57999992370605,0.5,0.1276231094436654,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0111213981448869,-0.07275253477177,-0.0620945392643803,0.0180722609373142,0.1617238083158809,-0.0034866363769636,-0.0034866363769636,insufficient_prior_data,-0.0034866363769636,insufficient_prior_data,-0.0034866363769636,insufficient_prior_data
2022-01-18,TXN,False,0.0,-1.6016641174611142e-06,-3.203279494123912e-05,192.769223274764,182.27999877929688,0.5,0.0001616047473394,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0218345169749425,-0.0456440208533437,-0.0054312349121899,-0.0883805174360211,-0.0668202367640383,-3.203279494123912e-05,-3.203279494123912e-05,insufficient_prior_data,-3.203279494123912e-05,insufficient_prior_data,-3.203279494123912e-05,insufficient_prior_data
2022-01-18,QCOM,False,0.0,-0.000201369810066,-0.0040197010399581,194.09495817068603,178.86000061035156,0.5,0.1259607073291189,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0357262628192042,-0.0749748608763745,-0.0096723455307812,-0.0327630582039281,-0.0537291768844787,-0.0040197010399581,-0.0040197010399581,insufficient_prior_data,-0.0040197010399581,insufficient_prior_data,-0.0040197010399581,insufficient_prior_data
