date,variant,return,selected_tickers,selected_count,turnover,no_hindsight,base_variant,raw_variant_return,guarded_return,equity_after,prior_drawdown_used,prior_volatility_used,exposure_multiplier,cash_weight,defensive_mode,guard_reason,uses_hindsight,variant_suffix
2022-06-27,soft_exit_rule+drawdown_guard,-0.0341535344620366,"NFLX,TSLA,COST,CCJ",4,0.4,True,soft_exit_rule,-0.0341535344620366,-0.0068307068924073205,0.7927366188543141,-0.2018111873214803,0.05951484807948007,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-07-05,soft_exit_rule+drawdown_guard,-0.0189152831127125,"NFLX,TSLA,COST",3,0.25,True,soft_exit_rule,-0.0189152831127125,-0.0037830566225425,0.7897376513384253,-0.20726338114568588,0.057703286420551066,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-07-12,soft_exit_rule+drawdown_guard,0.0899081674481572,"NFLX,TSLA,COST",3,0.0,True,soft_exit_rule,0.0899081674481572,0.01798163348963144,0.8039384243377552,-0.21026234866157467,0.05739001771176117,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-07-19,soft_exit_rule+drawdown_guard,0.018659638309632,"QCOM,TSLA,COST",3,0.5,True,soft_exit_rule,0.018659638309632,0.0037319276619264003,0.8069386643820268,-0.1960615756622448,0.06556622589546263,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-07-26,soft_exit_rule+drawdown_guard,0.0595722001152806,"NFLX,QCOM,TSLA,COST",4,0.25,True,soft_exit_rule,0.0595722001152806,0.011914440023056121,0.8165528867010915,-0.19306133561797323,0.062050299345137845,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-08-02,soft_exit_rule+drawdown_guard,-0.0207608788830204,"TSLA,VIST,COST",3,0.6,True,soft_exit_rule,-0.0207608788830204,-0.00415217577660408,0.8131624155846151,-0.1834471132989085,0.06444813664601494,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-08-09,soft_exit_rule+drawdown_guard,0.0466758672553794,"TSLA,VIST",2,0.3333333333333333,True,soft_exit_rule,0.0466758672553794,0.00933517345107588,0.8207534277779933,-0.1868375844153849,0.061623893850577705,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-08-16,soft_exit_rule+drawdown_guard,0.0205571174642899,"NFLX,TSLA,VIST,YPF",4,0.5,True,soft_exit_rule,0.0205571174642899,0.0041114234928579805,0.8241278927028035,-0.17924657222200668,0.062278469354870816,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-08-23,soft_exit_rule+drawdown_guard,0.0307001644701214,"VIST,YPF,NFLX",3,0.25,True,soft_exit_rule,0.0307001644701214,0.00614003289402428,0.8291880650728816,-0.1758721072971965,0.06210806902146126,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-08-30,soft_exit_rule+drawdown_guard,0.0556838380976311,"CCJ,YPF,VIST,NFLX",4,0.25,True,soft_exit_rule,0.0556838380976311,0.01113676761952622,0.8384225398664829,-0.17081193492711844,0.06241944362612162,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-09-07,soft_exit_rule+drawdown_guard,0.0708753158574181,"CCJ,YPF",2,0.5,True,soft_exit_rule,0.0708753158574181,0.01417506317148362,0.850307232333486,-0.16157746013351715,0.058882785847508466,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-09-14,soft_exit_rule+drawdown_guard,-0.0777240229594783,"VIST,YPF",2,0.6666666666666666,True,soft_exit_rule,-0.0777240229594783,-0.015544804591895662,0.8370893725637863,-0.14969276766651396,0.03960793130276537,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-09-21,soft_exit_rule+drawdown_guard,-0.0273804264248619,"CCJ,YPF,VIST",3,0.3333333333333333,True,soft_exit_rule,-0.0273804264248619,-0.00547608528497238,0.832505399768483,-0.16291062743621365,0.04725929259999056,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-09-28,soft_exit_rule+drawdown_guard,0.1116644679206791,"NFLX,YPF,VIST",3,0.5,True,soft_exit_rule,0.1116644679206791,0.022332893584135823,0.851097654269731,-0.16749460023151697,0.046644531543305674,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-10-05,soft_exit_rule+drawdown_guard,-0.064216049898505,"VIST,YPF,NFLX",3,0.0,True,soft_exit_rule,-0.064216049898505,-0.012843209979701002,0.840166828382714,-0.14890234573026895,0.05115721022173842,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-10-12,soft_exit_rule+drawdown_guard,0.1199007552967646,"NFLX,VIST,YPF",3,0.0,True,soft_exit_rule,0.1199007552967646,0.02398015105935292,0.8603141558423889,-0.15983317161728605,0.05414973837474841,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-10-19,soft_exit_rule+drawdown_guard,0.1303078152351414,"NFLX,VIST",2,0.3333333333333333,True,soft_exit_rule,0.1303078152351414,0.02606156304702828,0.8827352874551262,-0.1396858441576111,0.06094761383730443,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-10-26,soft_exit_rule+drawdown_guard,-0.0214478977248873,"NFLX,YPF,VIST",3,0.3333333333333333,True,soft_exit_rule,-0.0214478977248873,-0.01072394886244365,0.8732688793733829,-0.1172647125448738,0.06692762356888203,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2022-11-02,soft_exit_rule+drawdown_guard,-0.0752136553587678,"NFLX,VIST,YPF",3,0.0,True,soft_exit_rule,-0.0752136553587678,-0.01504273107175356,0.8601325304676375,-0.12673112062661707,0.06697388558803966,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-11-09,soft_exit_rule+drawdown_guard,0.13314466014152,"NVDA,VIST,NFLX",3,0.5,True,soft_exit_rule,0.13314466014152,0.026628932028304,0.8830369411567933,-0.1398674695323625,0.07308836321793434,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-11-16,soft_exit_rule+drawdown_guard,0.0139080156959234,"AMD,NVDA,NFLX",3,0.5,True,soft_exit_rule,0.0139080156959234,0.0069540078479617,0.8891775869756378,-0.11696305884320668,0.07917042496043028,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2022-11-23,soft_exit_rule+drawdown_guard,0.0257133063033333,"AMD,NVDA",2,0.3333333333333333,True,soft_exit_rule,0.0257133063033333,0.01285665315166665,0.9006094348016195,-0.11082241302436224,0.07933264852343332,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2022-12-01,soft_exit_rule+drawdown_guard,-0.0436394960323393,"AMD,META,NVDA",3,0.3333333333333333,True,soft_exit_rule,-0.0436394960323393,-0.02181974801616965,0.8809583638732631,-0.09939056519838052,0.07898067292095876,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2022-12-08,soft_exit_rule+drawdown_guard,-0.0441760077107351,"NFLX,NVDA,AMD",3,0.5,True,soft_exit_rule,-0.0441760077107351,-0.02208800385536755,0.8614997521356121,-0.1190416361267369,0.0801685193749151,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2022-12-15,soft_exit_rule+drawdown_guard,-0.043399865626766,"META,NVDA",2,0.75,True,soft_exit_rule,-0.043399865626766,-0.0086799731253532,0.8540219574395767,-0.13850024786438786,0.07728866697976976,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-12-22,soft_exit_rule+drawdown_guard,0.0323695782643835,"META,YPF",2,0.6666666666666666,True,soft_exit_rule,0.0323695782643835,0.0064739156528767,0.8595508235577453,-0.14597804256042335,0.0782545406504404,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2022-12-30,soft_exit_rule+drawdown_guard,0.0330222001177124,"VIST,YPF",2,0.6666666666666666,True,soft_exit_rule,0.0330222001177124,0.00660444002354248,0.8652276754191189,-0.14044917644225474,0.0734538314094798,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2023-01-09,soft_exit_rule+drawdown_guard,0.1606565059761926,"VIST,YPF",2,0.0,True,soft_exit_rule,0.1606565059761926,0.03213130119523852,0.8930285664604667,-0.13477232458088106,0.06968901130079878,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",False,drawdown_guard
2023-01-17,soft_exit_rule+drawdown_guard,0.0022514932524467,"META,YPF,VIST",3,0.3333333333333333,True,soft_exit_rule,0.0022514932524467,0.00112574662622335,0.8940338903562807,-0.10697143353953331,0.07516936165439654,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2023-01-24,soft_exit_rule+drawdown_guard,0.0182813431399267,"META,YPF",2,0.3333333333333333,True,soft_exit_rule,0.0182813431399267,0.00914067156996335,0.902205960520444,-0.10596610964371933,0.06824770676304938,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2023-01-31,soft_exit_rule+drawdown_guard,0.1307745584661495,"NVDA,TSLA,META,YPF",4,0.5,True,soft_exit_rule,0.1307745584661495,0.06538727923307475,0.9611987535867387,-0.097794039479556,0.06738501175511166,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2023-02-07,soft_exit_rule+drawdown_guard,0.0090772215929347,"AMD,META,NVDA,TSLA",4,0.4,True,soft_exit_rule,0.0090772215929347,0.00453861079646735,0.9655612606273184,-0.038801246413261326,0.06775450237944199,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-02-14,soft_exit_rule+drawdown_guard,-0.0729638530295778,"META,TSLA,AMD,NVDA",4,0.0,True,soft_exit_rule,-0.0729638530295778,-0.0364819265147889,0.9303357256715856,-0.034438739372681604,0.06111624456995168,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-02-22,soft_exit_rule+drawdown_guard,0.0114750037296579,"META,TSLA",2,0.5,True,soft_exit_rule,0.0114750037296579,0.00573750186482895,0.9356735286325433,-0.06966427432841438,0.06682851731372028,0.5,0.5,reduced_exposure,high_vol_stop,False,drawdown_guard
2023-03-01,soft_exit_rule+drawdown_guard,0.009835377446734,"NVDA,TSLA,META",3,0.3333333333333333,True,soft_exit_rule,0.009835377446734,0.004917688723367,0.9402748797930526,-0.06432647136745673,0.0667955414823322,0.5,0.5,reduced_exposure,high_vol_stop,False,drawdown_guard
2023-03-08,soft_exit_rule+drawdown_guard,-0.0220395664608875,"NVDA,VIST,TSLA,META",4,0.25,True,soft_exit_rule,-0.0220395664608875,-0.01101978323044375,0.9299132544407016,-0.059725120206947424,0.06439925060575535,0.5,0.5,reduced_exposure,high_vol_stop,False,drawdown_guard
2023-03-15,soft_exit_rule+drawdown_guard,0.0551623962342664,"META,NVDA,VIST",3,0.25,True,soft_exit_rule,0.0551623962342664,0.0275811981171332,0.9555613761431787,-0.07008674555929839,0.06281488339334415,0.5,0.5,reduced_exposure,high_vol_stop,False,drawdown_guard
2023-03-22,soft_exit_rule+drawdown_guard,0.0106506666978681,"AMD,NVDA,META",3,0.5,True,soft_exit_rule,0.0106506666978681,0.00532533334893405,0.9606500590065072,-0.04443862385682129,0.06005126515348775,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-03-29,soft_exit_rule+drawdown_guard,0.0130171958608296,"META,NVDA",2,0.3333333333333333,True,soft_exit_rule,0.0130171958608296,0.0065085979304148,0.9669025439924097,-0.03934994099349276,0.060299205798818284,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-04-05,soft_exit_rule+drawdown_guard,0.0103102833567427,"INTC,META",2,0.6666666666666666,True,soft_exit_rule,0.0103102833567427,0.00515514167837135,0.9718870635958682,-0.03309745600759029,0.06043715436515098,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-04-13,soft_exit_rule+drawdown_guard,-0.0340036089146087,"VIST,YPF,INTC,META",4,0.5,True,soft_exit_rule,-0.0340036089146087,-0.01700180445730435,0.9553632297860275,-0.028112936404131816,0.04510838734052424,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-04-20,soft_exit_rule+drawdown_guard,-0.041560522102465,"VIST,YPF,INTC",3,0.25,True,soft_exit_rule,-0.041560522102465,-0.0207802610512325,0.9355105324723252,-0.0446367702139725,0.04701179643068869,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-04-27,soft_exit_rule+drawdown_guard,-0.0469843456342372,"AMZN,META,VIST",3,0.8,True,soft_exit_rule,-0.0469843456342372,-0.0234921728171186,0.9135333573712507,-0.06448946752767482,0.04916642512597805,0.5,0.5,reduced_exposure,high_vol_stop,False,drawdown_guard
2023-05-04,soft_exit_rule+drawdown_guard,0.0598768937728514,"META,NVDA,AMZN,VIST",4,0.25,True,soft_exit_rule,0.0598768937728514,0.0299384468864257,0.9408831272698881,-0.08646664262874926,0.03396404775077394,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",False,drawdown_guard
2023-05-11,soft_exit_rule+drawdown_guard,0.0569647661604085,"AMD,NVDA,AMZN,VIST",4,0.4,True,soft_exit_rule,0.0569647661604085,0.02848238308020425,0.9676817209344897,-0.0591168727301119,0.03868721089818555,0.5,0.5,reduced_exposure,high_vol_stop,False,drawdown_guard
2023-05-18,soft_exit_rule+drawdown_guard,0.1570069498369249,"AMD,NVDA",2,0.5,True,soft_exit_rule,0.1570069498369249,0.07850347491846245,1.043648098642925,-0.032318279065510325,0.035936870075403596,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-05-25,soft_exit_rule+drawdown_guard,0.0073882003560421,"AMD,NVDA",2,0.0,True,soft_exit_rule,0.0073882003560421,0.00369410017802105,1.0475034392699132,0.0,0.054959092689898105,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-06-02,soft_exit_rule+drawdown_guard,0.0228691398468892,"AMD,NVDA",2,0.0,True,soft_exit_rule,0.0228691398468892,0.0114345699234446,1.0594811905912938,0.0,0.0549973207026467,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-06-09,soft_exit_rule+drawdown_guard,0.0312079724833697,"AMD,NVDA",2,0.0,True,soft_exit_rule,0.0312079724833697,0.01560398624168485,1.0760133205126041,0.0,0.05360011520035177,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-06-16,soft_exit_rule+drawdown_guard,-0.0146991227652134,"NVDA,TSLA,VIST,YPF",4,0.8,True,soft_exit_rule,-0.0146991227652134,-0.0073495613826067,1.0681050945649944,0.0,0.05278859862897092,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-06-26,soft_exit_rule+drawdown_guard,0.0437182704723749,"TSLA,YPF,NVDA,VIST",4,0.0,True,soft_exit_rule,0.0437182704723749,0.02185913523618745,1.0914529482735513,-0.007349561382606673,0.05364326090239832,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-07-03,soft_exit_rule+drawdown_guard,-0.0225326332324575,"TSLA,YPF,NVDA",3,0.25,True,soft_exit_rule,-0.0225326332324575,-0.01126631661622875,1.079156293786585,0.0,0.054053714639388635,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-07-11,soft_exit_rule+drawdown_guard,0.0936028324037201,"NVDA,YPF,TSLA",3,0.0,True,soft_exit_rule,0.0936028324037201,0.04680141620186005,1.1296623366389478,-0.011266316616228789,0.055342193179781084,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-07-18,soft_exit_rule+drawdown_guard,-0.0374391810530139,"NVDA,VIST,YPF,TSLA",4,0.25,True,soft_exit_rule,-0.0374391810530139,-0.01871959052650695,1.1085155202638497,0.0,0.056523152269742465,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-07-25,soft_exit_rule+drawdown_guard,-0.0034529851328748,"AVGO,NVDA,TSLA,VIST",4,0.4,True,soft_exit_rule,-0.0034529851328748,-0.0017264925664374,1.1066016764583337,-0.018719590526506846,0.05610492187865023,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-08-01,soft_exit_rule+drawdown_guard,-0.0186791072600594,"CCJ,NVDA,VIST",3,0.6,True,soft_exit_rule,-0.0186791072600594,-0.0093395536300297,1.0962665107539704,-0.02041376385905347,0.05233958740485622,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-08-08,soft_exit_rule+drawdown_guard,-0.0097226490310629,"CCJ,NVDA",2,0.3333333333333333,True,soft_exit_rule,-0.0097226490310629,-0.00486132451553145,1.090937203489686,-0.029562662046730748,0.05345387748608021,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-08-15,soft_exit_rule+drawdown_guard,0.0070460555641587,"CCJ,INTC",2,0.6666666666666666,True,soft_exit_rule,0.0070460555641587,0.00352302778207935,1.094780605566084,-0.03428027286850999,0.05344658816732924,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-08-22,soft_exit_rule+drawdown_guard,0.0114849452912286,"AMAT,CCJ",2,0.6666666666666666,True,soft_exit_rule,0.0114849452912286,0.0057424726456143,1.1010673532464963,-0.030878015440123807,0.03419668977541565,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-08-29,soft_exit_rule+drawdown_guard,-0.0191143833534749,"NVDA,VIST,CCJ",3,0.75,True,soft_exit_rule,-0.0191143833534749,-0.00955719167673745,1.0905442415025215,-0.025312858953525308,0.03420657488752955,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-09-06,soft_exit_rule+drawdown_guard,0.022624161501316,"INTC,NVDA,VIST,CCJ",4,0.25,True,soft_exit_rule,0.022624161501316,0.011312080750658,1.102880566024563,-0.03462813078535776,0.034713224423204424,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-09-13,soft_exit_rule+drawdown_guard,-0.0404373811376729,"CCJ,TSLA,INTC",3,0.6,True,soft_exit_rule,-0.0404373811376729,-0.02021869056883645,1.0805817651257292,-0.02370776624638804,0.03425363729689201,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-09-20,soft_exit_rule+drawdown_guard,0.0146056675972126,"TSLA,VIST,CCJ,INTC",4,0.25,True,soft_exit_rule,0.0146056675972126,0.0073028337986063,1.088473074162247,-0.04344711682541047,0.03613666737437556,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-09-27,soft_exit_rule+drawdown_guard,-0.0235633463709738,"CCJ,VIST,TSLA",3,0.25,True,soft_exit_rule,-0.0235633463709738,-0.0117816731854869,1.075649040131265,-0.03646157010000883,0.034196974055797795,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-10-04,soft_exit_rule+drawdown_guard,0.0426612490972775,"TSLA,VIST",2,0.3333333333333333,True,soft_exit_rule,0.0426612490972775,0.02133062454863875,1.0985933059524087,-0.04781366498274775,0.03425428626079237,0.5,0.5,reduced_exposure,"recovery_reenable,high_vol_stop",False,drawdown_guard
2023-10-11,soft_exit_rule+drawdown_guard,-0.0133208233764268,"META,VIST",2,0.6666666666666666,True,soft_exit_rule,-0.0133208233764268,-0.0099906175323201,1.087617680409071,-0.027502935770150505,0.02397334582690626,0.75,0.25,normal,recovery_reenable,False,drawdown_guard
