date,model_mode,cash_weight,selected_count,realized_portfolio_return_1d,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d,realized_portfolio_return_30d,turnover,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,gate_decision,gate_reason
2022-01-03,baseline,0.5,4,-0.004027094632757089,-0.0033799572543030836,-0.01169274769866708,-0.03141407325423634,-0.04154227015089348,1.0,0.0009461221698921678,0.008233439670613798,0.11491213973049431,not_applicable,mode_not_regime_gated
2022-01-03,regime_gated_full_quant,0.5,4,-0.004027094632757089,-0.0033799572543030836,-0.01169274769866708,-0.03141407325423634,-0.04154227015089348,1.0,0.0009461221698921678,0.008233439670613798,0.11491213973049431,fallback_baseline,insufficient_full_quant_edge
2022-01-10,baseline,0.5,4,0.0033158960673118987,-0.008402640640499408,-0.03692132596644348,-0.04274894287131433,-0.0719219254655735,0.4,0.0007717743574392812,0.011241059953506634,0.06865672459993662,not_applicable,mode_not_regime_gated
2022-01-10,regime_gated_full_quant,0.5,4,0.0033158960673118987,-0.008402640640499408,-0.03692132596644348,-0.04274894287131433,-0.0719219254655735,0.4,0.0007717743574392812,0.011241059953506634,0.06865672459993662,fallback_baseline,weak_market_breadth
2022-01-18,baseline,0.5,2,-0.003045723238358535,-0.029466456632901438,0.025869176290354526,0.029351763942823555,0.13828056460732094,1.0,0.0018740039865432192,0.028578867477917377,0.0655730668120857,not_applicable,mode_not_regime_gated
2022-01-18,regime_gated_full_quant,0.5,2,-0.003045723238358535,-0.029466456632901438,0.025869176290354526,0.029351763942823555,0.13828056460732094,1.0,0.0018740039865432192,0.028578867477917377,0.0655730668120857,fallback_baseline,weak_market_breadth
2022-01-25,baseline,0.8,2,-0.004021078297606411,0.006239611495083535,0.014562778865190569,0.001360024285544076,0.03505620213144732,1.0,0.0009871318300247523,0.0253999766046133,0.03886349367130768,not_applicable,mode_not_regime_gated
2022-01-25,regime_gated_full_quant,0.8,2,-0.004021078297606411,0.006239611495083535,0.014562778865190569,0.001360024285544076,0.03505620213144732,1.0,0.0009871318300247523,0.0253999766046133,0.03886349367130768,fallback_baseline,risk_off_regime
2022-02-01,baseline,0.5,4,0.004510031587515738,0.002588460370248691,0.001444020681239745,0.04897406086741357,0.019053308505327105,1.0,0.0014138715113602362,0.012640127584553221,0.11185579432663702,not_applicable,mode_not_regime_gated
2022-02-01,regime_gated_full_quant,0.5,4,0.004510031587515738,0.002588460370248691,0.001444020681239745,0.04897406086741357,0.019053308505327105,1.0,0.0014138715113602362,0.012640127584553221,0.11185579432663702,fallback_baseline,risk_off_regime
2022-02-08,baseline,0.5,4,0.009256475325477628,0.0027682972314763345,0.001524507867509732,0.018958130811407573,0.05454664426396071,0.6666666666666666,0.0018448819958012638,0.015202051665651915,0.1213574349289747,not_applicable,mode_not_regime_gated
2022-02-08,regime_gated_full_quant,0.5,4,0.009256475325477628,0.0027682972314763345,0.001524507867509732,0.018958130811407573,0.05454664426396071,0.6666666666666666,0.0018448819958012638,0.015202051665651915,0.1213574349289747,fallback_baseline,bearish_spy_or_negative_market_momentum
2022-02-15,baseline,0.5,4,0.005347567127147357,0.00199752933394182,0.031788072879709646,0.011748628664432841,0.05243727390020088,0.8571428571428571,0.001244342939381999,0.01403915047709774,0.08863377747905136,not_applicable,mode_not_regime_gated
2022-02-15,regime_gated_full_quant,0.5,4,0.005347567127147357,0.00199752933394182,0.031788072879709646,0.011748628664432841,0.05243727390020088,0.8571428571428571,0.001244342939381999,0.01403915047709774,0.08863377747905136,fallback_baseline,weak_market_breadth
2022-02-23,baseline,0.5,3,0.0067734706512020855,0.03382104177490793,0.02279197702440395,0.047199597221240897,0.06051490485287821,0.6,0.0022376365622665084,0.020540429245237544,0.10893815974100549,not_applicable,mode_not_regime_gated
2022-02-23,regime_gated_full_quant,0.5,3,0.0067734706512020855,0.03382104177490793,0.02279197702440395,0.047199597221240897,0.06051490485287821,0.6,0.0022376365622665084,0.020540429245237544,0.10893815974100549,fallback_baseline,insufficient_full_quant_edge
2022-03-02,baseline,0.5,4,-0.014777286520861469,-0.015206877048098685,-0.04037343123738303,0.0138871333901446,0.014872694742235484,0.8333333333333334,0.003317308081712289,0.0184888986193708,0.17942161672284515,not_applicable,mode_not_regime_gated
2022-03-02,regime_gated_full_quant,0.5,4,-0.014777286520861469,-0.015206877048098685,-0.04037343123738303,0.0138871333901446,0.014872694742235484,0.8333333333333334,0.003317308081712289,0.0184888986193708,0.17942161672284515,fallback_baseline,bearish_spy_or_negative_market_momentum
2022-03-09,baseline,0.5,4,0.007612348482131901,-0.015131059878023975,0.03535685468438036,0.03903736953523744,0.03044627734168489,0.6666666666666666,0.0020548214807321317,0.015162062421811964,0.13552387686889414,not_applicable,mode_not_regime_gated
2022-03-09,regime_gated_full_quant,0.5,4,0.007612348482131901,-0.015131059878023975,0.03535685468438036,0.03903736953523744,0.03044627734168489,0.6666666666666666,0.0020548214807321317,0.015162062421811964,0.13552387686889414,fallback_baseline,risk_off_regime
2022-03-16,baseline,0.5,4,0.01455114588987312,0.035924565913714936,0.04980571620152911,0.042837464127531186,0.012569086683391347,0.6666666666666666,0.0012303395677002804,0.013480393416809466,0.0912688175825863,not_applicable,mode_not_regime_gated
2022-03-16,regime_gated_full_quant,0.5,4,0.01455114588987312,0.035924565913714936,0.04980571620152911,0.042837464127531186,0.012569086683391347,0.6666666666666666,0.0012303395677002804,0.013480393416809466,0.0912688175825863,fallback_baseline,risk_off_regime
2022-03-23,baseline,0.5,4,0.0056243772914913535,0.0017164088174348355,-0.014970238397056955,-0.01913197968709294,-0.05294572630827131,0.8571428571428571,0.0022897312556340262,0.019652664073500567,0.11650996765987948,not_applicable,mode_not_regime_gated
2022-03-23,regime_gated_full_quant,0.5,4,0.0056243772914913535,0.0017164088174348355,-0.014970238397056955,-0.01913197968709294,-0.05294572630827131,0.8571428571428571,0.0022897312556340262,0.019652664073500567,0.11650996765987948,fallback_baseline,insufficient_full_quant_edge
2022-03-30,baseline,0.5,4,-0.005870506985385724,-0.0095699640179539,-0.011747469576076898,-0.039589464335970034,-0.09611330903404665,1.0,0.0015756140127889504,0.011982169202853445,0.13149655843732638,not_applicable,mode_not_regime_gated
2022-03-30,regime_gated_full_quant,0.5,4,-0.005870506985385724,-0.0095699640179539,-0.011747469576076898,-0.039589464335970034,-0.09611330903404665,1.0,0.0015756140127889504,0.011982169202853445,0.13149655843732638,fallback_baseline,insufficient_full_quant_edge
2022-04-06,baseline,0.5,4,0.007512651553918288,0.0020378532434670205,-0.003539012493819507,-0.04127848293549022,-0.07453882775693066,0.8571428571428571,0.0011684099481638062,0.010034918891137357,0.1164344187371283,not_applicable,mode_not_regime_gated
2022-04-06,regime_gated_full_quant,0.5,4,0.007512651553918288,0.0020378532434670205,-0.003539012493819507,-0.04127848293549022,-0.07453882775693066,0.8571428571428571,0.0011684099481638062,0.010034918891137357,0.1164344187371283,fallback_baseline,insufficient_full_quant_edge
2022-04-13,baseline,0.5,4,-0.003992025993052466,-0.02161127050687247,-0.06056060676451747,-0.12469457194456726,-0.10646579613489851,0.6666666666666666,0.0014992560420449175,0.01700613086894244,0.08815973801442066,not_applicable,mode_not_regime_gated
2022-04-13,regime_gated_full_quant,0.5,4,-0.003992025993052466,-0.02161127050687247,-0.06056060676451747,-0.12469457194456726,-0.10646579613489851,0.6666666666666666,0.0014992560420449175,0.01700613086894244,0.08815973801442066,fallback_baseline,insufficient_full_quant_edge
2022-04-21,baseline,0.5,4,-0.015573319943640319,-0.01567207526329271,-0.03571193879937916,-0.0829110295288117,-0.050347224251170046,0.8571428571428571,0.0014187330495229987,0.011021212305922859,0.12872749477483197,not_applicable,mode_not_regime_gated
2022-04-21,regime_gated_full_quant,0.5,4,-0.015573319943640319,-0.01567207526329271,-0.03571193879937916,-0.0829110295288117,-0.050347224251170046,0.8571428571428571,0.0014187330495229987,0.011021212305922859,0.12872749477483197,fallback_baseline,weak_market_breadth
2022-04-28,baseline,0.8,4,-0.006192097018964632,-0.011394013529799955,-0.026268352669381802,-0.011036479979771936,-0.014813241145756002,0.6666666666666666,0.001625907087154942,0.018462166141894075,0.0880669730008256,not_applicable,mode_not_regime_gated
2022-04-28,regime_gated_full_quant,0.8,4,-0.006192097018964632,-0.011394013529799955,-0.026268352669381802,-0.011036479979771936,-0.014813241145756002,0.6666666666666666,0.001625907087154942,0.018462166141894075,0.0880669730008256,fallback_baseline,risk_off_regime
2022-05-05,baseline,0.5,4,-0.0017347741613954978,-0.03756629373657653,-0.03360933320177874,0.013958796558043511,-0.06877810294358555,0.4,0.0012931278143701987,0.01839620888791676,0.07029316867670315,not_applicable,mode_not_regime_gated
2022-05-05,regime_gated_full_quant,0.5,4,-0.0017347741613954978,-0.03756629373657653,-0.03360933320177874,0.013958796558043511,-0.06877810294358555,0.4,0.0012931278143701987,0.01839620888791676,0.07029316867670315,fallback_baseline,risk_off_regime
2022-05-12,baseline,0.5,4,0.027823192002077158,0.0049547765231953075,0.049888347257794494,0.0349015575509065,-0.0029532429952637282,0.0,0.0011758384008296668,0.018975960837667057,0.06196463045474048,not_applicable,mode_not_regime_gated
2022-05-12,regime_gated_full_quant,0.5,4,0.027823192002077158,0.0049547765231953075,0.049888347257794494,0.0349015575509065,-0.0029532429952637282,0.0,0.0011758384008296668,0.018975960837667057,0.06196463045474048,fallback_baseline,risk_off_regime
2022-05-19,baseline,0.5,4,0.0048381848785173836,0.04053371596088767,0.046389385252819396,-0.061980460962378164,-0.08354682499223696,0.4,0.001351174233041455,0.025077493961835413,0.05387995447622323,not_applicable,mode_not_regime_gated
2022-05-19,regime_gated_full_quant,0.5,4,0.0048381848785173836,0.04053371596088767,0.046389385252819396,-0.061980460962378164,-0.08354682499223696,0.4,0.001351174233041455,0.025077493961835413,0.05387995447622323,fallback_baseline,risk_off_regime
2022-05-26,baseline,0.5,4,0.0076765502016971085,-0.0044170154862373965,-0.02385152853263578,-0.033276297462159286,-0.03819804599727337,1.0,0.0004890954867236281,0.012918860382042626,0.03785902720982083,not_applicable,mode_not_regime_gated
2022-05-26,regime_gated_full_quant,0.5,4,0.0076765502016971085,-0.0044170154862373965,-0.02385152853263578,-0.033276297462159286,-0.03819804599727337,1.0,0.0004890954867236281,0.012918860382042626,0.03785902720982083,fallback_baseline,risk_off_regime
2022-06-03,baseline,0.5,4,0.002217835993602215,-0.0272115015023755,-0.07942110003270036,-0.08426529391402304,-0.06728156886568622,0.6666666666666666,0.0012828095026990894,0.02018755937638901,0.06354455626763081,not_applicable,mode_not_regime_gated
2022-06-03,regime_gated_full_quant,0.5,4,0.002217835993602215,-0.0272115015023755,-0.07942110003270036,-0.08426529391402304,-0.06728156886568622,0.6666666666666666,0.0012828095026990894,0.02018755937638901,0.06354455626763081,fallback_baseline,insufficient_full_quant_edge
2022-06-10,baseline,0.5,2,-0.040733964594808665,-0.08785991028536849,-0.05805729298342041,-0.10620305547152699,-0.07304052550904228,0.8,0.0014722553083788017,0.02927320872004266,0.05029360882364713,not_applicable,mode_not_regime_gated
2022-06-10,regime_gated_full_quant,0.5,2,-0.040733964594808665,-0.08785991028536849,-0.05805729298342041,-0.10620305547152699,-0.07304052550904228,0.8,0.0014722553083788017,0.02927320872004266,0.05029360882364713,fallback_baseline,risk_off_regime
2022-06-17,baseline,0.8,2,0.009638401282058137,0.018876873113562904,0.0111192969627926,0.031055396579744984,0.043432798208418076,0.6666666666666666,0.0004388130317576961,0.021644998864401015,0.020273183404014905,not_applicable,mode_not_regime_gated
2022-06-17,regime_gated_full_quant,0.8,2,0.009638401282058137,0.018876873113562904,0.0111192969627926,0.031055396579744984,0.043432798208418076,0.6666666666666666,0.0004388130317576961,0.021644998864401015,0.020273183404014905,fallback_baseline,risk_off_regime
2022-06-27,baseline,0.5,4,-0.0170759934848046,-0.03039778827420621,-0.025130935950668634,0.011224774447499395,0.052492573513702415,0.5,0.0005421086842954396,0.02229611553494873,0.024314041764167158,not_applicable,mode_not_regime_gated
2022-06-27,regime_gated_full_quant,0.5,4,-0.0170759934848046,-0.03039778827420621,-0.025130935950668634,0.011224774447499395,0.052492573513702415,0.5,0.0005421086842954396,0.02229611553494873,0.024314041764167158,fallback_baseline,risk_off_regime
2022-07-05,baseline,0.8,4,0.0005942232796680506,-0.002100866814520006,0.00017353006665411091,0.027402339727544373,0.032410919999212306,0.6666666666666666,0.0008404689468931444,0.014690271850190947,0.05721262039696154,not_applicable,mode_not_regime_gated
2022-07-05,regime_gated_full_quant,0.8,4,0.0005942232796680506,-0.002100866814520006,0.00017353006665411091,0.027402339727544373,0.032410919999212306,0.6666666666666666,0.0008404689468931444,0.014690271850190947,0.05721262039696154,fallback_baseline,risk_off_regime
2022-07-12,baseline,0.5,4,0.002128980437134941,0.04239969714060279,0.03161335834977018,0.06697043946541617,0.05189255957368115,0.6666666666666666,0.0006365512634229699,0.02241425244166993,0.02839939744051285,not_applicable,mode_not_regime_gated
2022-07-12,regime_gated_full_quant,0.5,4,0.002128980437134941,0.04239969714060279,0.03161335834977018,0.06697043946541617,0.05189255957368115,0.6666666666666666,0.0006365512634229699,0.02241425244166993,0.02839939744051285,fallback_baseline,risk_off_regime
2022-07-19,baseline,0.5,4,0.004090077679606502,0.001720857229822514,0.012883693178524652,0.024087682652059548,-0.00937241858730344,0.8571428571428571,0.0007530999007055671,0.014641560406001472,0.051435767761261075,not_applicable,mode_not_regime_gated
2022-07-19,regime_gated_full_quant,0.5,4,0.004090077679606502,0.001720857229822514,0.012883693178524652,0.024087682652059548,-0.00937241858730344,0.8571428571428571,0.0007530999007055671,0.014641560406001472,0.051435767761261075,fallback_baseline,insufficient_full_quant_edge
2022-07-26,baseline,0.5,4,0.006902560467424215,0.010402816522384568,0.001965066437945766,0.005801511706853099,-0.01670048222612235,0.4,0.0008071393728179634,0.014873893267275926,0.05426550791471335,not_applicable,mode_not_regime_gated
2022-07-26,regime_gated_full_quant,0.5,4,0.006902560467424215,0.010402816522384568,0.001965066437945766,0.005801511706853099,-0.01670048222612235,0.4,0.0008071393728179634,0.014873893267275926,0.05426550791471335,fallback_baseline,insufficient_full_quant_edge
2022-08-02,baseline,0.5,4,0.01616304556480066,-0.0004380789209838631,0.02396366126302523,-0.027402048903130086,-0.033572734885458255,1.0,0.0004288532521241825,0.017415292110743632,0.024625096690719276,not_applicable,mode_not_regime_gated
2022-08-02,regime_gated_full_quant,0.5,4,0.01616304556480066,-0.0004380789209838631,0.02396366126302523,-0.027402048903130086,-0.033572734885458255,1.0,0.0004288532521241825,0.017415292110743632,0.024625096690719276,fallback_baseline,insufficient_full_quant_edge
2022-08-09,baseline,0.5,4,0.008487420680945133,0.01635589728062709,0.014073372939124851,-0.0012490946083511707,-0.023142527419890035,1.0,0.0014392531148799059,0.019109741377823893,0.07531515400570009,not_applicable,mode_not_regime_gated
2022-08-09,regime_gated_full_quant,0.5,4,0.008487420680945133,0.01635589728062709,0.014073372939124851,-0.0012490946083511707,-0.023142527419890035,1.0,0.0014392531148799059,0.019109741377823893,0.07531515400570009,fallback_baseline,insufficient_full_quant_edge
2022-08-16,baseline,0.5,4,0.0005070747377582151,0.006163617861630354,0.004805399177120799,0.06566182024322315,0.018094167257086388,0.6666666666666666,0.0025070932899087313,0.01830060483412692,0.1369951054969238,not_applicable,mode_not_regime_gated
2022-08-16,regime_gated_full_quant,0.5,4,0.0010238895683737075,0.010071424656812886,0.012488011231309076,0.08507269598185983,0.03839589673589686,0.6666666666666666,0.004567901740804659,0.01941480801058143,0.23527926407075814,allow_full_quant,risk_on_with_sufficient_confidence
2022-08-23,baseline,0.5,3,0.012018974615421674,0.018354345161330193,0.06173075930254429,0.06533283192761533,0.12258002897086265,0.8333333333333334,0.0030895850735828856,0.026534622862073157,0.11643598967441648,not_applicable,mode_not_regime_gated
2022-08-23,regime_gated_full_quant,0.5,3,0.012018974615421674,0.018354345161330193,0.06173075930254429,0.06533283192761533,0.12258002897086265,0.6,0.0030895850735828856,0.026534622862073157,0.11643598967441648,fallback_baseline,insufficient_full_quant_edge
2022-08-30,baseline,0.8,2,-0.0020305573371313173,0.019797703278587864,0.03754773808799067,0.010244270182305667,0.03161385277229352,0.3333333333333333,0.0033148845814481073,0.031217771324624853,0.10618581791049565,not_applicable,mode_not_regime_gated
2022-08-30,regime_gated_full_quant,0.8,2,-0.0020305573371313173,0.019797703278587864,0.03754773808799067,0.010244270182305667,0.03161385277229352,0.3333333333333333,0.0033148845814481073,0.031217771324624853,0.10618581791049565,fallback_baseline,risk_off_regime
2022-09-07,baseline,0.8,4,0.003734755101864301,0.009747700213916322,-0.003687703083998849,0.0038617006244510785,-0.01693461078715712,0.8,0.00295194317282597,0.024908141407798946,0.11851318508661156,not_applicable,mode_not_regime_gated
2022-09-07,regime_gated_full_quant,0.8,4,0.003734755101864301,0.009747700213916322,-0.003687703083998849,0.0038617006244510785,-0.01693461078715712,0.8,0.00295194317282597,0.024908141407798946,0.11851318508661156,fallback_baseline,bearish_spy_or_negative_market_momentum
2022-09-14,baseline,0.8,2,-0.01067056288133947,-0.014313736905167605,-0.02083556686895316,-0.021659888630733128,-0.002787780747844338,0.5,0.0027891196265276996,0.02471883395853713,0.1128337862217171,not_applicable,mode_not_regime_gated
2022-09-14,regime_gated_full_quant,0.8,2,-0.01067056288133947,-0.014313736905167605,-0.02083556686895316,-0.021659888630733128,-0.002787780747844338,0.5,0.0027891196265276996,0.02471883395853713,0.1128337862217171,fallback_baseline,risk_off_regime
2022-09-21,baseline,0.8,4,-0.0012131904255778076,-0.006088180536893419,0.015954040345623182,0.013751886477196424,0.037196525737169556,0.8,0.0017758071274274064,0.022165554397810098,0.08011561973847367,not_applicable,mode_not_regime_gated
2022-09-21,regime_gated_full_quant,0.8,4,-0.0012131904255778076,-0.006088180536893419,0.015954040345623182,0.013751886477196424,0.037196525737169556,0.8,0.0017758071274274064,0.022165554397810098,0.08011561973847367,fallback_baseline,risk_off_regime
2022-09-28,baseline,0.5,4,-0.008833186150398343,0.05721209198339157,0.0275990760580798,0.1143652016803811,0.08092456587005076,0.0,0.001288217156478117,0.022677444390740473,0.05680609923594895,not_applicable,mode_not_regime_gated
2022-09-28,regime_gated_full_quant,0.5,4,-0.008833186150398343,0.05721209198339157,0.0275990760580798,0.1143652016803811,0.08092456587005076,0.0,0.001288217156478117,0.022677444390740473,0.05680609923594895,fallback_baseline,risk_off_regime
2022-10-05,baseline,0.8,4,0.0018173831723155868,-0.012566287001128003,-0.0007432348739127691,0.028644939386883683,0.022797941589807136,0.4,0.002453482857686283,0.03213673748393371,0.07634511309409879,not_applicable,mode_not_regime_gated
2022-10-05,regime_gated_full_quant,0.8,4,0.0018173831723155868,-0.012566287001128003,-0.0007432348739127691,0.028644939386883683,0.022797941589807136,0.4,0.002453482857686283,0.03213673748393371,0.07634511309409879,fallback_baseline,risk_off_regime
2022-10-12,baseline,0.5,4,0.01593995516582316,0.02253735572986851,0.0805905754563008,0.05009757485907165,0.08207131833151685,0.4,0.0011845608938199767,0.023244466914632556,0.050960983453412184,not_applicable,mode_not_regime_gated
2022-10-12,regime_gated_full_quant,0.5,4,0.01593995516582316,0.02253735572986851,0.0805905754563008,0.05009757485907165,0.08207131833151685,0.4,0.0011845608938199767,0.023244466914632556,0.050960983453412184,fallback_baseline,risk_off_regime
2022-10-19,baseline,0.5,4,-0.0007434458729332865,0.042411806002137065,0.03659165247001366,0.04737321574751215,0.056370339551613795,0.4,0.0006571669161580392,0.016768262049572387,0.039191116778545206,not_applicable,mode_not_regime_gated
2022-10-19,regime_gated_full_quant,0.5,4,-0.0007434458729332865,0.042411806002137065,0.03659165247001366,0.04737321574751215,0.056370339551613795,0.4,0.0006571669161580392,0.016768262049572387,0.039191116778545206,fallback_baseline,risk_off_regime
2022-10-26,baseline,0.5,4,-0.00922976924073876,-0.003089033799270677,-0.014835597484634486,0.008340027862290253,-0.0045970449048842,0.6666666666666666,0.0019990190228091915,0.01775641772713785,0.1125800853262204,not_applicable,mode_not_regime_gated
2022-10-26,regime_gated_full_quant,0.5,4,-0.00922976924073876,-0.003089033799270677,-0.014835597484634486,0.008340027862290253,-0.0045970449048842,0.6666666666666666,0.0019990190228091915,0.01775641772713785,0.1125800853262204,fallback_baseline,insufficient_full_quant_edge
2022-11-02,baseline,0.8,4,-0.0007121013206389955,-0.01358291420445754,-0.0018498759439722016,0.013046021705287998,-0.005781530059027721,0.6666666666666666,0.0028608781843406307,0.026271571970061684,0.10889634573830617,not_applicable,mode_not_regime_gated
2022-11-02,regime_gated_full_quant,0.8,4,-0.0007121013206389955,-0.01358291420445754,-0.0018498759439722016,0.013046021705287998,-0.005781530059027721,0.6666666666666666,0.0028608781843406307,0.026271571970061684,0.10889634573830617,fallback_baseline,weak_market_breadth
2022-11-09,baseline,0.5,4,0.03421299241075889,0.05276858436507827,0.04545694032161013,0.040020704690186835,0.0567832066929644,0.6666666666666666,0.00021748242620066533,0.024791843237039285,0.008772337906515324,not_applicable,mode_not_regime_gated
2022-11-09,regime_gated_full_quant,0.5,4,0.03421299241075889,0.05276858436507827,0.04545694032161013,0.040020704690186835,0.0567832066929644,0.6666666666666666,0.00021748242620066533,0.024791843237039285,0.008772337906515324,fallback_baseline,insufficient_full_quant_edge
2022-11-16,baseline,0.5,4,-0.0026037236973036715,0.013460621539393628,0.02626426684314056,0.01819730191995629,-0.0021988421311605437,0.6666666666666666,0.0005614924258690709,0.026823532184537265,0.020932829502325938,not_applicable,mode_not_regime_gated
2022-11-16,regime_gated_full_quant,0.5,4,-0.0026037236973036715,0.013460621539393628,0.02626426684314056,0.01819730191995629,-0.0021988421311605437,0.6666666666666666,0.0005614924258690709,0.026823532184537265,0.020932829502325938,fallback_baseline,insufficient_full_quant_edge
2022-11-23,baseline,0.5,4,-0.004250963494233687,-0.005673292895848369,-0.016403464966917535,-0.0339885241429322,-0.0066114776054082515,0.4,0.0008527085677019348,0.021776842366305713,0.03915666713101119,not_applicable,mode_not_regime_gated
2022-11-23,regime_gated_full_quant,0.5,4,-0.004250963494233687,-0.005673292895848369,-0.016403464966917535,-0.0339885241429322,-0.0066114776054082515,0.4,0.0008527085677019348,0.021776842366305713,0.03915666713101119,fallback_baseline,insufficient_full_quant_edge
2022-12-01,baseline,0.5,4,-0.003879558907582475,-0.01400992980282299,-0.007369310692473634,-0.014325696718335388,-0.006120785956302169,0.6666666666666666,0.0006122911791342595,0.018702559151560192,0.03273836345991085,not_applicable,mode_not_regime_gated
